decision_precondition_blocker_resolution_request_row_id,parent_decision_precondition_blocker_row_id,parent_decision_precondition_checklist_row_id,parent_criteria_decision_row_id,parent_evidence_intake_row_id,parent_criterion_row_id,parent_ledger_row_id,parent_reviewer_scope_row_id,parent_gap_check_row_id,parent_pointer_row_id,packet_unit,reviewer_role,criterion_type,source_systems_implicated,precondition_name,blank_request_fields,request_fields_filled,request_packet_started,request_dispatched,return_received,blocker_resolved_after_return,source_text_capture_allowed_after_return,surface_gate_opened,translation_gate_opened
ODRF-RSCOPE-DPCBRR-0001,ODRF-RSCOPE-DPCB-0001,ODRF-RSCOPE-DPC-001,ODRF-RSCOPE-EVID-DEC-001,ODRF-RSCOPE-EVID-001,ODRF-RSCOPE-ECR-CRIT-001,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,decision_row_linkage_validated,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0031,ODRF-RSCOPE-DPCB-0031,ODRF-RSCOPE-DPC-004,ODRF-RSCOPE-EVID-DEC-004,ODRF-RSCOPE-EVID-004,ODRF-RSCOPE-ECR-CRIT-004,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,source_system_and_license_scope_complete,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_line_span_gate_separate,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0032,ODRF-RSCOPE-DPCB-0032,ODRF-RSCOPE-DPC-004,ODRF-RSCOPE-EVID-DEC-004,ODRF-RSCOPE-EVID-004,ODRF-RSCOPE-ECR-CRIT-004,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,source_system_and_license_scope_complete,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_surface_translation_gates_separate,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0033,ODRF-RSCOPE-DPCB-0033,ODRF-RSCOPE-DPC-005,ODRF-RSCOPE-EVID-DEC-005,ODRF-RSCOPE-EVID-005,ODRF-RSCOPE-ECR-CRIT-005,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,line_span_permission_boolean_non_textual,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,decision_row_linkage_validated,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0034,ODRF-RSCOPE-DPCB-0034,ODRF-RSCOPE-DPC-005,ODRF-RSCOPE-EVID-DEC-005,ODRF-RSCOPE-EVID-005,ODRF-RSCOPE-ECR-CRIT-005,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,line_span_permission_boolean_non_textual,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_decision_fields_filled,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0035,ODRF-RSCOPE-DPCB-0035,ODRF-RSCOPE-DPC-005,ODRF-RSCOPE-EVID-DEC-005,ODRF-RSCOPE-EVID-005,ODRF-RSCOPE-ECR-CRIT-005,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,line_span_permission_boolean_non_textual,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_criteria_decisions_recorded,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0036,ODRF-RSCOPE-DPCB-0036,ODRF-RSCOPE-DPC-005,ODRF-RSCOPE-EVID-DEC-005,ODRF-RSCOPE-EVID-005,ODRF-RSCOPE-ECR-CRIT-005,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,line_span_permission_boolean_non_textual,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,evidence_value_reviewed_or_explicitly_absent,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0037,ODRF-RSCOPE-DPCB-0037,ODRF-RSCOPE-DPC-005,ODRF-RSCOPE-EVID-DEC-005,ODRF-RSCOPE-EVID-005,ODRF-RSCOPE-ECR-CRIT-005,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,line_span_permission_boolean_non_textual,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_text_prohibition_confirmed,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0038,ODRF-RSCOPE-DPCB-0038,ODRF-RSCOPE-DPC-005,ODRF-RSCOPE-EVID-DEC-005,ODRF-RSCOPE-EVID-005,ODRF-RSCOPE-ECR-CRIT-005,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,line_span_permission_boolean_non_textual,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_system_scope_decision_bounded,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0039,ODRF-RSCOPE-DPCB-0039,ODRF-RSCOPE-DPC-005,ODRF-RSCOPE-EVID-DEC-005,ODRF-RSCOPE-EVID-005,ODRF-RSCOPE-ECR-CRIT-005,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,line_span_permission_boolean_non_textual,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_line_span_gate_separate,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0040,ODRF-RSCOPE-DPCB-0040,ODRF-RSCOPE-DPC-005,ODRF-RSCOPE-EVID-DEC-005,ODRF-RSCOPE-EVID-005,ODRF-RSCOPE-ECR-CRIT-005,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,line_span_permission_boolean_non_textual,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_surface_translation_gates_separate,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0041,ODRF-RSCOPE-DPCB-0041,ODRF-RSCOPE-DPC-006,ODRF-RSCOPE-EVID-DEC-006,ODRF-RSCOPE-EVID-006,ODRF-RSCOPE-ECR-CRIT-006,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,source_text_capture_still_separately_blocked,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,decision_row_linkage_validated,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0042,ODRF-RSCOPE-DPCB-0042,ODRF-RSCOPE-DPC-006,ODRF-RSCOPE-EVID-DEC-006,ODRF-RSCOPE-EVID-006,ODRF-RSCOPE-ECR-CRIT-006,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,source_text_capture_still_separately_blocked,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_decision_fields_filled,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0043,ODRF-RSCOPE-DPCB-0043,ODRF-RSCOPE-DPC-006,ODRF-RSCOPE-EVID-DEC-006,ODRF-RSCOPE-EVID-006,ODRF-RSCOPE-ECR-CRIT-006,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,source_text_capture_still_separately_blocked,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_criteria_decisions_recorded,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0044,ODRF-RSCOPE-DPCB-0044,ODRF-RSCOPE-DPC-006,ODRF-RSCOPE-EVID-DEC-006,ODRF-RSCOPE-EVID-006,ODRF-RSCOPE-ECR-CRIT-006,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,source_text_capture_still_separately_blocked,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,evidence_value_reviewed_or_explicitly_absent,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0045,ODRF-RSCOPE-DPCB-0045,ODRF-RSCOPE-DPC-006,ODRF-RSCOPE-EVID-DEC-006,ODRF-RSCOPE-EVID-006,ODRF-RSCOPE-ECR-CRIT-006,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,source_text_capture_still_separately_blocked,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_text_prohibition_confirmed,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0046,ODRF-RSCOPE-DPCB-0046,ODRF-RSCOPE-DPC-006,ODRF-RSCOPE-EVID-DEC-006,ODRF-RSCOPE-EVID-006,ODRF-RSCOPE-ECR-CRIT-006,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,source_text_capture_still_separately_blocked,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_system_scope_decision_bounded,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0047,ODRF-RSCOPE-DPCB-0047,ODRF-RSCOPE-DPC-006,ODRF-RSCOPE-EVID-DEC-006,ODRF-RSCOPE-EVID-006,ODRF-RSCOPE-ECR-CRIT-006,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,source_text_capture_still_separately_blocked,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_line_span_gate_separate,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0048,ODRF-RSCOPE-DPCB-0048,ODRF-RSCOPE-DPC-006,ODRF-RSCOPE-EVID-DEC-006,ODRF-RSCOPE-EVID-006,ODRF-RSCOPE-ECR-CRIT-006,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,source_text_capture_still_separately_blocked,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_surface_translation_gates_separate,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0049,ODRF-RSCOPE-DPCB-0049,ODRF-RSCOPE-DPC-007,ODRF-RSCOPE-EVID-DEC-007,ODRF-RSCOPE-EVID-007,ODRF-RSCOPE-ECR-CRIT-007,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,local_bridge_translation_review_requirements_explicit,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,decision_row_linkage_validated,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0050,ODRF-RSCOPE-DPCB-0050,ODRF-RSCOPE-DPC-007,ODRF-RSCOPE-EVID-DEC-007,ODRF-RSCOPE-EVID-007,ODRF-RSCOPE-ECR-CRIT-007,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,local_bridge_translation_review_requirements_explicit,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_decision_fields_filled,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0051,ODRF-RSCOPE-DPCB-0051,ODRF-RSCOPE-DPC-007,ODRF-RSCOPE-EVID-DEC-007,ODRF-RSCOPE-EVID-007,ODRF-RSCOPE-ECR-CRIT-007,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,local_bridge_translation_review_requirements_explicit,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_criteria_decisions_recorded,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0052,ODRF-RSCOPE-DPCB-0052,ODRF-RSCOPE-DPC-007,ODRF-RSCOPE-EVID-DEC-007,ODRF-RSCOPE-EVID-007,ODRF-RSCOPE-ECR-CRIT-007,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,local_bridge_translation_review_requirements_explicit,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,evidence_value_reviewed_or_explicitly_absent,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0053,ODRF-RSCOPE-DPCB-0053,ODRF-RSCOPE-DPC-007,ODRF-RSCOPE-EVID-DEC-007,ODRF-RSCOPE-EVID-007,ODRF-RSCOPE-ECR-CRIT-007,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,local_bridge_translation_review_requirements_explicit,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_text_prohibition_confirmed,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0054,ODRF-RSCOPE-DPCB-0054,ODRF-RSCOPE-DPC-007,ODRF-RSCOPE-EVID-DEC-007,ODRF-RSCOPE-EVID-007,ODRF-RSCOPE-ECR-CRIT-007,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,local_bridge_translation_review_requirements_explicit,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_system_scope_decision_bounded,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0055,ODRF-RSCOPE-DPCB-0055,ODRF-RSCOPE-DPC-007,ODRF-RSCOPE-EVID-DEC-007,ODRF-RSCOPE-EVID-007,ODRF-RSCOPE-ECR-CRIT-007,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,local_bridge_translation_review_requirements_explicit,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_line_span_gate_separate,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0056,ODRF-RSCOPE-DPCB-0056,ODRF-RSCOPE-DPC-007,ODRF-RSCOPE-EVID-DEC-007,ODRF-RSCOPE-EVID-007,ODRF-RSCOPE-ECR-CRIT-007,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,local_bridge_translation_review_requirements_explicit,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_surface_translation_gates_separate,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0057,ODRF-RSCOPE-DPCB-0057,ODRF-RSCOPE-DPC-008,ODRF-RSCOPE-EVID-DEC-008,ODRF-RSCOPE-EVID-008,ODRF-RSCOPE-ECR-CRIT-008,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,forbidden_content_absent_and_no_readiness_claim,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,decision_row_linkage_validated,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
