criterion_row_id,parent_decision_precondition_blocker_resolution_return_evidence_criteria_row_id,parent_decision_precondition_blocker_resolution_return_row_id,parent_decision_precondition_blocker_resolution_request_row_id,parent_decision_precondition_blocker_row_id,parent_decision_precondition_checklist_row_id,parent_criteria_decision_row_id,parent_evidence_intake_row_id,parent_criterion_row_id,parent_ledger_row_id,parent_reviewer_scope_row_id,parent_gap_check_row_id,parent_pointer_row_id,packet_unit,reviewer_role,parent_criterion_type,precondition_name,criterion_type,required_future_evidence_class,evidence_value,evidence_source_pointer,evidence_date,criterion_passed,criterion_failed,criterion_unfilled,source_text_capture_allowed_after_pass,surface_gate_opened,translation_gate_opened
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00037,ODRF-RSCOPE-DPCBRT-ECR-0010,ODRF-RSCOPE-DPCBRT-0010,ODRF-RSCOPE-DPCBRR-0010,ODRF-RSCOPE-DPCB-0010,ODRF-RSCOPE-DPC-002,ODRF-RSCOPE-EVID-DEC-002,ODRF-RSCOPE-EVID-002,ODRF-RSCOPE-ECR-CRIT-002,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,reviewer_scope_row_match,all_decision_fields_filled,dated_non_personal_return_identity,dated_non_personal_return_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00038,ODRF-RSCOPE-DPCBRT-ECR-0010,ODRF-RSCOPE-DPCBRT-0010,ODRF-RSCOPE-DPCBRR-0010,ODRF-RSCOPE-DPCB-0010,ODRF-RSCOPE-DPC-002,ODRF-RSCOPE-EVID-DEC-002,ODRF-RSCOPE-EVID-002,ODRF-RSCOPE-ECR-CRIT-002,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,reviewer_scope_row_match,all_decision_fields_filled,request_return_scope_match,row_linkage_and_scope_match_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00039,ODRF-RSCOPE-DPCBRT-ECR-0010,ODRF-RSCOPE-DPCBRT-0010,ODRF-RSCOPE-DPCBRR-0010,ODRF-RSCOPE-DPCB-0010,ODRF-RSCOPE-DPC-002,ODRF-RSCOPE-EVID-DEC-002,ODRF-RSCOPE-EVID-002,ODRF-RSCOPE-ECR-CRIT-002,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,reviewer_scope_row_match,all_decision_fields_filled,resolution_evidence_pointer_metadata_only,resolution_evidence_pointer_metadata_only,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00040,ODRF-RSCOPE-DPCBRT-ECR-0010,ODRF-RSCOPE-DPCBRT-0010,ODRF-RSCOPE-DPCBRR-0010,ODRF-RSCOPE-DPCB-0010,ODRF-RSCOPE-DPC-002,ODRF-RSCOPE-EVID-DEC-002,ODRF-RSCOPE-EVID-002,ODRF-RSCOPE-ECR-CRIT-002,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,reviewer_scope_row_match,all_decision_fields_filled,source_text_and_downstream_gate_limits_confirmed,source_text_surface_translation_gate_limit_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00041,ODRF-RSCOPE-DPCBRT-ECR-0011,ODRF-RSCOPE-DPCBRT-0011,ODRF-RSCOPE-DPCBRR-0011,ODRF-RSCOPE-DPCB-0011,ODRF-RSCOPE-DPC-002,ODRF-RSCOPE-EVID-DEC-002,ODRF-RSCOPE-EVID-002,ODRF-RSCOPE-ECR-CRIT-002,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,reviewer_scope_row_match,all_criteria_decisions_recorded,dated_non_personal_return_identity,dated_non_personal_return_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00042,ODRF-RSCOPE-DPCBRT-ECR-0011,ODRF-RSCOPE-DPCBRT-0011,ODRF-RSCOPE-DPCBRR-0011,ODRF-RSCOPE-DPCB-0011,ODRF-RSCOPE-DPC-002,ODRF-RSCOPE-EVID-DEC-002,ODRF-RSCOPE-EVID-002,ODRF-RSCOPE-ECR-CRIT-002,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,reviewer_scope_row_match,all_criteria_decisions_recorded,request_return_scope_match,row_linkage_and_scope_match_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00043,ODRF-RSCOPE-DPCBRT-ECR-0011,ODRF-RSCOPE-DPCBRT-0011,ODRF-RSCOPE-DPCBRR-0011,ODRF-RSCOPE-DPCB-0011,ODRF-RSCOPE-DPC-002,ODRF-RSCOPE-EVID-DEC-002,ODRF-RSCOPE-EVID-002,ODRF-RSCOPE-ECR-CRIT-002,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,reviewer_scope_row_match,all_criteria_decisions_recorded,resolution_evidence_pointer_metadata_only,resolution_evidence_pointer_metadata_only,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00044,ODRF-RSCOPE-DPCBRT-ECR-0011,ODRF-RSCOPE-DPCBRT-0011,ODRF-RSCOPE-DPCBRR-0011,ODRF-RSCOPE-DPCB-0011,ODRF-RSCOPE-DPC-002,ODRF-RSCOPE-EVID-DEC-002,ODRF-RSCOPE-EVID-002,ODRF-RSCOPE-ECR-CRIT-002,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,reviewer_scope_row_match,all_criteria_decisions_recorded,source_text_and_downstream_gate_limits_confirmed,source_text_surface_translation_gate_limit_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00045,ODRF-RSCOPE-DPCBRT-ECR-0012,ODRF-RSCOPE-DPCBRT-0012,ODRF-RSCOPE-DPCBRR-0012,ODRF-RSCOPE-DPCB-0012,ODRF-RSCOPE-DPC-002,ODRF-RSCOPE-EVID-DEC-002,ODRF-RSCOPE-EVID-002,ODRF-RSCOPE-ECR-CRIT-002,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,reviewer_scope_row_match,evidence_value_reviewed_or_explicitly_absent,dated_non_personal_return_identity,dated_non_personal_return_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00046,ODRF-RSCOPE-DPCBRT-ECR-0012,ODRF-RSCOPE-DPCBRT-0012,ODRF-RSCOPE-DPCBRR-0012,ODRF-RSCOPE-DPCB-0012,ODRF-RSCOPE-DPC-002,ODRF-RSCOPE-EVID-DEC-002,ODRF-RSCOPE-EVID-002,ODRF-RSCOPE-ECR-CRIT-002,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,reviewer_scope_row_match,evidence_value_reviewed_or_explicitly_absent,request_return_scope_match,row_linkage_and_scope_match_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00047,ODRF-RSCOPE-DPCBRT-ECR-0012,ODRF-RSCOPE-DPCBRT-0012,ODRF-RSCOPE-DPCBRR-0012,ODRF-RSCOPE-DPCB-0012,ODRF-RSCOPE-DPC-002,ODRF-RSCOPE-EVID-DEC-002,ODRF-RSCOPE-EVID-002,ODRF-RSCOPE-ECR-CRIT-002,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,reviewer_scope_row_match,evidence_value_reviewed_or_explicitly_absent,resolution_evidence_pointer_metadata_only,resolution_evidence_pointer_metadata_only,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00048,ODRF-RSCOPE-DPCBRT-ECR-0012,ODRF-RSCOPE-DPCBRT-0012,ODRF-RSCOPE-DPCBRR-0012,ODRF-RSCOPE-DPCB-0012,ODRF-RSCOPE-DPC-002,ODRF-RSCOPE-EVID-DEC-002,ODRF-RSCOPE-EVID-002,ODRF-RSCOPE-ECR-CRIT-002,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,reviewer_scope_row_match,evidence_value_reviewed_or_explicitly_absent,source_text_and_downstream_gate_limits_confirmed,source_text_surface_translation_gate_limit_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00049,ODRF-RSCOPE-DPCBRT-ECR-0013,ODRF-RSCOPE-DPCBRT-0013,ODRF-RSCOPE-DPCBRR-0013,ODRF-RSCOPE-DPCB-0013,ODRF-RSCOPE-DPC-002,ODRF-RSCOPE-EVID-DEC-002,ODRF-RSCOPE-EVID-002,ODRF-RSCOPE-ECR-CRIT-002,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,reviewer_scope_row_match,source_text_prohibition_confirmed,dated_non_personal_return_identity,dated_non_personal_return_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00050,ODRF-RSCOPE-DPCBRT-ECR-0013,ODRF-RSCOPE-DPCBRT-0013,ODRF-RSCOPE-DPCBRR-0013,ODRF-RSCOPE-DPCB-0013,ODRF-RSCOPE-DPC-002,ODRF-RSCOPE-EVID-DEC-002,ODRF-RSCOPE-EVID-002,ODRF-RSCOPE-ECR-CRIT-002,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,reviewer_scope_row_match,source_text_prohibition_confirmed,request_return_scope_match,row_linkage_and_scope_match_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00051,ODRF-RSCOPE-DPCBRT-ECR-0013,ODRF-RSCOPE-DPCBRT-0013,ODRF-RSCOPE-DPCBRR-0013,ODRF-RSCOPE-DPCB-0013,ODRF-RSCOPE-DPC-002,ODRF-RSCOPE-EVID-DEC-002,ODRF-RSCOPE-EVID-002,ODRF-RSCOPE-ECR-CRIT-002,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,reviewer_scope_row_match,source_text_prohibition_confirmed,resolution_evidence_pointer_metadata_only,resolution_evidence_pointer_metadata_only,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00052,ODRF-RSCOPE-DPCBRT-ECR-0013,ODRF-RSCOPE-DPCBRT-0013,ODRF-RSCOPE-DPCBRR-0013,ODRF-RSCOPE-DPCB-0013,ODRF-RSCOPE-DPC-002,ODRF-RSCOPE-EVID-DEC-002,ODRF-RSCOPE-EVID-002,ODRF-RSCOPE-ECR-CRIT-002,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,reviewer_scope_row_match,source_text_prohibition_confirmed,source_text_and_downstream_gate_limits_confirmed,source_text_surface_translation_gate_limit_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00053,ODRF-RSCOPE-DPCBRT-ECR-0014,ODRF-RSCOPE-DPCBRT-0014,ODRF-RSCOPE-DPCBRR-0014,ODRF-RSCOPE-DPCB-0014,ODRF-RSCOPE-DPC-002,ODRF-RSCOPE-EVID-DEC-002,ODRF-RSCOPE-EVID-002,ODRF-RSCOPE-ECR-CRIT-002,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,reviewer_scope_row_match,source_system_scope_decision_bounded,dated_non_personal_return_identity,dated_non_personal_return_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00054,ODRF-RSCOPE-DPCBRT-ECR-0014,ODRF-RSCOPE-DPCBRT-0014,ODRF-RSCOPE-DPCBRR-0014,ODRF-RSCOPE-DPCB-0014,ODRF-RSCOPE-DPC-002,ODRF-RSCOPE-EVID-DEC-002,ODRF-RSCOPE-EVID-002,ODRF-RSCOPE-ECR-CRIT-002,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,reviewer_scope_row_match,source_system_scope_decision_bounded,request_return_scope_match,row_linkage_and_scope_match_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00055,ODRF-RSCOPE-DPCBRT-ECR-0014,ODRF-RSCOPE-DPCBRT-0014,ODRF-RSCOPE-DPCBRR-0014,ODRF-RSCOPE-DPCB-0014,ODRF-RSCOPE-DPC-002,ODRF-RSCOPE-EVID-DEC-002,ODRF-RSCOPE-EVID-002,ODRF-RSCOPE-ECR-CRIT-002,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,reviewer_scope_row_match,source_system_scope_decision_bounded,resolution_evidence_pointer_metadata_only,resolution_evidence_pointer_metadata_only,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00056,ODRF-RSCOPE-DPCBRT-ECR-0014,ODRF-RSCOPE-DPCBRT-0014,ODRF-RSCOPE-DPCBRR-0014,ODRF-RSCOPE-DPCB-0014,ODRF-RSCOPE-DPC-002,ODRF-RSCOPE-EVID-DEC-002,ODRF-RSCOPE-EVID-002,ODRF-RSCOPE-ECR-CRIT-002,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,reviewer_scope_row_match,source_system_scope_decision_bounded,source_text_and_downstream_gate_limits_confirmed,source_text_surface_translation_gate_limit_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00057,ODRF-RSCOPE-DPCBRT-ECR-0015,ODRF-RSCOPE-DPCBRT-0015,ODRF-RSCOPE-DPCBRR-0015,ODRF-RSCOPE-DPCB-0015,ODRF-RSCOPE-DPC-002,ODRF-RSCOPE-EVID-DEC-002,ODRF-RSCOPE-EVID-002,ODRF-RSCOPE-ECR-CRIT-002,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,reviewer_scope_row_match,downstream_line_span_gate_separate,dated_non_personal_return_identity,dated_non_personal_return_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00058,ODRF-RSCOPE-DPCBRT-ECR-0015,ODRF-RSCOPE-DPCBRT-0015,ODRF-RSCOPE-DPCBRR-0015,ODRF-RSCOPE-DPCB-0015,ODRF-RSCOPE-DPC-002,ODRF-RSCOPE-EVID-DEC-002,ODRF-RSCOPE-EVID-002,ODRF-RSCOPE-ECR-CRIT-002,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,reviewer_scope_row_match,downstream_line_span_gate_separate,request_return_scope_match,row_linkage_and_scope_match_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00059,ODRF-RSCOPE-DPCBRT-ECR-0015,ODRF-RSCOPE-DPCBRT-0015,ODRF-RSCOPE-DPCBRR-0015,ODRF-RSCOPE-DPCB-0015,ODRF-RSCOPE-DPC-002,ODRF-RSCOPE-EVID-DEC-002,ODRF-RSCOPE-EVID-002,ODRF-RSCOPE-ECR-CRIT-002,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,reviewer_scope_row_match,downstream_line_span_gate_separate,resolution_evidence_pointer_metadata_only,resolution_evidence_pointer_metadata_only,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00060,ODRF-RSCOPE-DPCBRT-ECR-0015,ODRF-RSCOPE-DPCBRT-0015,ODRF-RSCOPE-DPCBRR-0015,ODRF-RSCOPE-DPCB-0015,ODRF-RSCOPE-DPC-002,ODRF-RSCOPE-EVID-DEC-002,ODRF-RSCOPE-EVID-002,ODRF-RSCOPE-ECR-CRIT-002,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,reviewer_scope_row_match,downstream_line_span_gate_separate,source_text_and_downstream_gate_limits_confirmed,source_text_surface_translation_gate_limit_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00061,ODRF-RSCOPE-DPCBRT-ECR-0016,ODRF-RSCOPE-DPCBRT-0016,ODRF-RSCOPE-DPCBRR-0016,ODRF-RSCOPE-DPCB-0016,ODRF-RSCOPE-DPC-002,ODRF-RSCOPE-EVID-DEC-002,ODRF-RSCOPE-EVID-002,ODRF-RSCOPE-ECR-CRIT-002,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,reviewer_scope_row_match,downstream_surface_translation_gates_separate,dated_non_personal_return_identity,dated_non_personal_return_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00062,ODRF-RSCOPE-DPCBRT-ECR-0016,ODRF-RSCOPE-DPCBRT-0016,ODRF-RSCOPE-DPCBRR-0016,ODRF-RSCOPE-DPCB-0016,ODRF-RSCOPE-DPC-002,ODRF-RSCOPE-EVID-DEC-002,ODRF-RSCOPE-EVID-002,ODRF-RSCOPE-ECR-CRIT-002,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,reviewer_scope_row_match,downstream_surface_translation_gates_separate,request_return_scope_match,row_linkage_and_scope_match_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00063,ODRF-RSCOPE-DPCBRT-ECR-0016,ODRF-RSCOPE-DPCBRT-0016,ODRF-RSCOPE-DPCBRR-0016,ODRF-RSCOPE-DPCB-0016,ODRF-RSCOPE-DPC-002,ODRF-RSCOPE-EVID-DEC-002,ODRF-RSCOPE-EVID-002,ODRF-RSCOPE-ECR-CRIT-002,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,reviewer_scope_row_match,downstream_surface_translation_gates_separate,resolution_evidence_pointer_metadata_only,resolution_evidence_pointer_metadata_only,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00064,ODRF-RSCOPE-DPCBRT-ECR-0016,ODRF-RSCOPE-DPCBRT-0016,ODRF-RSCOPE-DPCBRR-0016,ODRF-RSCOPE-DPCB-0016,ODRF-RSCOPE-DPC-002,ODRF-RSCOPE-EVID-DEC-002,ODRF-RSCOPE-EVID-002,ODRF-RSCOPE-ECR-CRIT-002,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,reviewer_scope_row_match,downstream_surface_translation_gates_separate,source_text_and_downstream_gate_limits_confirmed,source_text_surface_translation_gate_limit_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00065,ODRF-RSCOPE-DPCBRT-ECR-0017,ODRF-RSCOPE-DPCBRT-0017,ODRF-RSCOPE-DPCBRR-0017,ODRF-RSCOPE-DPCB-0017,ODRF-RSCOPE-DPC-003,ODRF-RSCOPE-EVID-DEC-003,ODRF-RSCOPE-EVID-003,ODRF-RSCOPE-ECR-CRIT-003,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,scope_decision_completeness,decision_row_linkage_validated,dated_non_personal_return_identity,dated_non_personal_return_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00066,ODRF-RSCOPE-DPCBRT-ECR-0017,ODRF-RSCOPE-DPCBRT-0017,ODRF-RSCOPE-DPCBRR-0017,ODRF-RSCOPE-DPCB-0017,ODRF-RSCOPE-DPC-003,ODRF-RSCOPE-EVID-DEC-003,ODRF-RSCOPE-EVID-003,ODRF-RSCOPE-ECR-CRIT-003,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,scope_decision_completeness,decision_row_linkage_validated,request_return_scope_match,row_linkage_and_scope_match_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00067,ODRF-RSCOPE-DPCBRT-ECR-0017,ODRF-RSCOPE-DPCBRT-0017,ODRF-RSCOPE-DPCBRR-0017,ODRF-RSCOPE-DPCB-0017,ODRF-RSCOPE-DPC-003,ODRF-RSCOPE-EVID-DEC-003,ODRF-RSCOPE-EVID-003,ODRF-RSCOPE-ECR-CRIT-003,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,scope_decision_completeness,decision_row_linkage_validated,resolution_evidence_pointer_metadata_only,resolution_evidence_pointer_metadata_only,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00068,ODRF-RSCOPE-DPCBRT-ECR-0017,ODRF-RSCOPE-DPCBRT-0017,ODRF-RSCOPE-DPCBRR-0017,ODRF-RSCOPE-DPCB-0017,ODRF-RSCOPE-DPC-003,ODRF-RSCOPE-EVID-DEC-003,ODRF-RSCOPE-EVID-003,ODRF-RSCOPE-ECR-CRIT-003,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,scope_decision_completeness,decision_row_linkage_validated,source_text_and_downstream_gate_limits_confirmed,source_text_surface_translation_gate_limit_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00069,ODRF-RSCOPE-DPCBRT-ECR-0018,ODRF-RSCOPE-DPCBRT-0018,ODRF-RSCOPE-DPCBRR-0018,ODRF-RSCOPE-DPCB-0018,ODRF-RSCOPE-DPC-003,ODRF-RSCOPE-EVID-DEC-003,ODRF-RSCOPE-EVID-003,ODRF-RSCOPE-ECR-CRIT-003,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,scope_decision_completeness,all_decision_fields_filled,dated_non_personal_return_identity,dated_non_personal_return_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00070,ODRF-RSCOPE-DPCBRT-ECR-0018,ODRF-RSCOPE-DPCBRT-0018,ODRF-RSCOPE-DPCBRR-0018,ODRF-RSCOPE-DPCB-0018,ODRF-RSCOPE-DPC-003,ODRF-RSCOPE-EVID-DEC-003,ODRF-RSCOPE-EVID-003,ODRF-RSCOPE-ECR-CRIT-003,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,scope_decision_completeness,all_decision_fields_filled,request_return_scope_match,row_linkage_and_scope_match_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00071,ODRF-RSCOPE-DPCBRT-ECR-0018,ODRF-RSCOPE-DPCBRT-0018,ODRF-RSCOPE-DPCBRR-0018,ODRF-RSCOPE-DPCB-0018,ODRF-RSCOPE-DPC-003,ODRF-RSCOPE-EVID-DEC-003,ODRF-RSCOPE-EVID-003,ODRF-RSCOPE-ECR-CRIT-003,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,scope_decision_completeness,all_decision_fields_filled,resolution_evidence_pointer_metadata_only,resolution_evidence_pointer_metadata_only,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00072,ODRF-RSCOPE-DPCBRT-ECR-0018,ODRF-RSCOPE-DPCBRT-0018,ODRF-RSCOPE-DPCBRR-0018,ODRF-RSCOPE-DPCB-0018,ODRF-RSCOPE-DPC-003,ODRF-RSCOPE-EVID-DEC-003,ODRF-RSCOPE-EVID-003,ODRF-RSCOPE-ECR-CRIT-003,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,scope_decision_completeness,all_decision_fields_filled,source_text_and_downstream_gate_limits_confirmed,source_text_surface_translation_gate_limit_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00073,ODRF-RSCOPE-DPCBRT-ECR-0019,ODRF-RSCOPE-DPCBRT-0019,ODRF-RSCOPE-DPCBRR-0019,ODRF-RSCOPE-DPCB-0019,ODRF-RSCOPE-DPC-003,ODRF-RSCOPE-EVID-DEC-003,ODRF-RSCOPE-EVID-003,ODRF-RSCOPE-ECR-CRIT-003,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,scope_decision_completeness,all_criteria_decisions_recorded,dated_non_personal_return_identity,dated_non_personal_return_metadata,,,,false,false,true,false,false,false
