"Lane","Path","RelativePath","Extension","Bytes","LastWriteUtc","SHA256"
"noether-r9-africa-horn-west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\SESSION_LOGBOOK_20260705.md","noether-r9-africa-horn-west\outputs\SESSION_LOGBOOK_20260705.md",".md","76459","2026-07-06T08:04:42.9265387Z","C0F64A51F61406B4C38D0CB3D1120CFFAA30BC9A8414BB95BA3F8612A323AA82"
"noether-r9-africa-horn-west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\ACTIVE_SESSION_STATE.md","noether-r9-africa-horn-west\outputs\ACTIVE_SESSION_STATE.md",".md","38913","2026-07-06T08:04:42.9265387Z","9BF38CECB42F0A5E0B1236C9EB9AB27D48AF93E7B182B977DF04D6610B3BFAE0"
"noether-r9-africa-horn-west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_FABLE_INTERLANGUAGE_SOURCE_BODY_LEDGER_20260705\SHA256SUMS.txt","noether-r9-africa-horn-west\outputs\R9_FABLE_INTERLANGUAGE_SOURCE_BODY_LEDGER_20260705\SHA256SUMS.txt",".txt","13301","2026-07-06T08:04:42.9245282Z","89BAFB29E2589532F7B4531C96CD5771BB8FAAA2FE8EC4674381AE8283FA1C56"
"noether-r9-africa-horn-west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_FABLE_INTERLANGUAGE_SOURCE_BODY_LEDGER_20260705\MANIFEST.csv","noether-r9-africa-horn-west\outputs\R9_FABLE_INTERLANGUAGE_SOURCE_BODY_LEDGER_20260705\MANIFEST.csv",".csv","22579","2026-07-06T08:04:42.9245282Z","407DB41DFC25E68C4CF8A34ECEBC16641554FAC34B326CBCFC1CF1338B8F2EC3"
"noether-r9-africa-horn-west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_FABLE_INTERLANGUAGE_SOURCE_BODY_LEDGER_20260705\212dfb_capture_b3_summary_20260706.csv","noether-r9-africa-horn-west\outputs\R9_FABLE_INTERLANGUAGE_SOURCE_BODY_LEDGER_20260705\212dfb_capture_b3_summary_20260706.csv",".csv","1120","2026-07-06T08:04:42.7184186Z","3C9471E7D4DF646A64A594A2F6E9ABCC77B9FCD210E0FB0BD6A593143E3269D7"
"noether-r9-africa-horn-west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_FABLE_INTERLANGUAGE_SOURCE_BODY_LEDGER_20260705\212dfb_capture_mutual_wake_dispatch_20260706.csv","noether-r9-africa-horn-west\outputs\R9_FABLE_INTERLANGUAGE_SOURCE_BODY_LEDGER_20260705\212dfb_capture_mutual_wake_dispatch_20260706.csv",".csv","4405","2026-07-06T08:04:42.7164123Z","D31812612A7F035D115B95A320748A70E250520F6781C219682944554922C9A9"
"noether-r9-africa-horn-west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_FABLE_INTERLANGUAGE_SOURCE_BODY_LEDGER_20260705\212dfb_capture_field_fable_source_use_adverse_20260706.csv","noether-r9-africa-horn-west\outputs\R9_FABLE_INTERLANGUAGE_SOURCE_BODY_LEDGER_20260705\212dfb_capture_field_fable_source_use_adverse_20260706.csv",".csv","72615","2026-07-06T08:04:42.7164123Z","95F975C26B1EEC1732D48727241609EDB3182310932EFDFDDAADCF46F43143CF"
"noether-r9-africa-horn-west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_FABLE_INTERLANGUAGE_SOURCE_BODY_LEDGER_20260705\212dfb_capture_field_completion_queue_20260706.csv","noether-r9-africa-horn-west\outputs\R9_FABLE_INTERLANGUAGE_SOURCE_BODY_LEDGER_20260705\212dfb_capture_field_completion_queue_20260706.csv",".csv","82087","2026-07-06T08:04:42.7130790Z","D97AA4B0B911B74663A62C2382F26B08E4CDCB2A9CA6D0370ABCF97F2B551D79"
"noether-r9-africa-horn-west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_FABLE_INTERLANGUAGE_SOURCE_BODY_LEDGER_20260705\212dfb_capture_blocker_recovery_priority_20260706.csv","noether-r9-africa-horn-west\outputs\R9_FABLE_INTERLANGUAGE_SOURCE_BODY_LEDGER_20260705\212dfb_capture_blocker_recovery_priority_20260706.csv",".csv","36670","2026-07-06T08:04:42.7130790Z","511434AAAD34599262DD8CACC97748A2958EB5C94AD4141AB75E5144F0AED44B"
"noether-r9-africa-horn-west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_212DFB_CAPTURE_FIELD_COMPLETION_AND_RECOVERY_QUEUE_20260706\ACTIVE_SESSION_STATE.json","noether-r9-africa-horn-west\outputs\R9_212DFB_CAPTURE_FIELD_COMPLETION_AND_RECOVERY_QUEUE_20260706\ACTIVE_SESSION_STATE.json",".json","653","2026-07-06T08:04:42.5645734Z","BC23BE1CB5C3DB40CE7DCF79B9875BEEB7224861209CE33949BB48C3AA47BFAB"
"noether-r9-africa-horn-west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_212DFB_CAPTURE_FIELD_COMPLETION_AND_RECOVERY_QUEUE_20260706\HEARTBEAT_EXCERPT.md","noether-r9-africa-horn-west\outputs\R9_212DFB_CAPTURE_FIELD_COMPLETION_AND_RECOVERY_QUEUE_20260706\HEARTBEAT_EXCERPT.md",".md","4819","2026-07-06T08:04:42.5625648Z","D2DC9390DF2E916FB4603C3B0E441722D39DA3684615D3086EAEDCB15EEC1C51"
"noether-r9-africa-horn-west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_212DFB_CAPTURE_FIELD_COMPLETION_AND_RECOVERY_QUEUE_20260706\LOGBOOK_EXCERPT.md","noether-r9-africa-horn-west\outputs\R9_212DFB_CAPTURE_FIELD_COMPLETION_AND_RECOVERY_QUEUE_20260706\LOGBOOK_EXCERPT.md",".md","798","2026-07-06T08:04:42.5605544Z","C869F8BD39DB3E91AD98BE681818B51DAA3F44FA630D38321B89D38C8FF7E09F"
"noether-r9-africa-horn-west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_212DFB_CAPTURE_FIELD_COMPLETION_AND_RECOVERY_QUEUE_20260706\B3_UPLOADER_READY_SUMMARY_20260706.csv","noether-r9-africa-horn-west\outputs\R9_212DFB_CAPTURE_FIELD_COMPLETION_AND_RECOVERY_QUEUE_20260706\B3_UPLOADER_READY_SUMMARY_20260706.csv",".csv","1120","2026-07-06T08:04:42.5605544Z","3C9471E7D4DF646A64A594A2F6E9ABCC77B9FCD210E0FB0BD6A593143E3269D7"
"noether-r9-africa-horn-west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_212DFB_CAPTURE_FIELD_COMPLETION_AND_RECOVERY_QUEUE_20260706\README.md","noether-r9-africa-horn-west\outputs\R9_212DFB_CAPTURE_FIELD_COMPLETION_AND_RECOVERY_QUEUE_20260706\README.md",".md","743","2026-07-06T08:04:42.5605544Z","257A8DC290AE80867FD10D02C36CF6E7338A48AD3F1C0F2EC53169C7A1FE2C7B"
"noether-r9-africa-horn-west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_212DFB_CAPTURE_FIELD_COMPLETION_AND_RECOVERY_QUEUE_20260706\R9_212DFB_MUTUAL_WAKE_DISPATCH_LEDGER_20260706.csv","noether-r9-africa-horn-west\outputs\R9_212DFB_CAPTURE_FIELD_COMPLETION_AND_RECOVERY_QUEUE_20260706\R9_212DFB_MUTUAL_WAKE_DISPATCH_LEDGER_20260706.csv",".csv","4405","2026-07-06T08:04:42.5585425Z","D31812612A7F035D115B95A320748A70E250520F6781C219682944554922C9A9"
"noether-r9-africa-horn-west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_212DFB_CAPTURE_FIELD_COMPLETION_AND_RECOVERY_QUEUE_20260706\R9_212DFB_CAPTURE_FIELD_FABLE_SOURCE_USE_ADVERSE_20260706.csv","noether-r9-africa-horn-west\outputs\R9_212DFB_CAPTURE_FIELD_COMPLETION_AND_RECOVERY_QUEUE_20260706\R9_212DFB_CAPTURE_FIELD_FABLE_SOURCE_USE_ADVERSE_20260706.csv",".csv","72615","2026-07-06T08:04:42.5585425Z","95F975C26B1EEC1732D48727241609EDB3182310932EFDFDDAADCF46F43143CF"
"noether-r9-africa-horn-west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_212DFB_CAPTURE_FIELD_COMPLETION_AND_RECOVERY_QUEUE_20260706\R9_212DFB_SOURCE_GATED_DRAFT_CARRY_FORWARD_20260706.csv","noether-r9-africa-horn-west\outputs\R9_212DFB_CAPTURE_FIELD_COMPLETION_AND_RECOVERY_QUEUE_20260706\R9_212DFB_SOURCE_GATED_DRAFT_CARRY_FORWARD_20260706.csv",".csv","11821","2026-07-06T08:04:42.5544387Z","2E4D57F1022AB5F2FFCE8C2BC985F0C1C481E0ABB1FBEFCE79C5F08BED90628E"
"noether-r9-africa-horn-west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_212DFB_CAPTURE_FIELD_COMPLETION_AND_RECOVERY_QUEUE_20260706\R9_212DFB_BLOCKER_RECOVERY_PRIORITY_QUEUE_20260706.csv","noether-r9-africa-horn-west\outputs\R9_212DFB_CAPTURE_FIELD_COMPLETION_AND_RECOVERY_QUEUE_20260706\R9_212DFB_BLOCKER_RECOVERY_PRIORITY_QUEUE_20260706.csv",".csv","36670","2026-07-06T08:04:42.5519752Z","511434AAAD34599262DD8CACC97748A2958EB5C94AD4141AB75E5144F0AED44B"
"noether-r9-africa-horn-west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_212DFB_CAPTURE_FIELD_COMPLETION_AND_RECOVERY_QUEUE_20260706\R9_212DFB_CAPTURE_FIELD_COMPLETION_QUEUE_20260706.csv","noether-r9-africa-horn-west\outputs\R9_212DFB_CAPTURE_FIELD_COMPLETION_AND_RECOVERY_QUEUE_20260706\R9_212DFB_CAPTURE_FIELD_COMPLETION_QUEUE_20260706.csv",".csv","82087","2026-07-06T08:04:42.5499678Z","D97AA4B0B911B74663A62C2382F26B08E4CDCB2A9CA6D0370ABCF97F2B551D79"
"noether-r9-africa-horn-west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_212DFB_CAPTURE_FIELD_COMPLETION_AND_RECOVERY_QUEUE_20260706\R9_212DFB_SOURCE_WITNESS_FILE_CHECKS_20260706.csv","noether-r9-africa-horn-west\outputs\R9_212DFB_CAPTURE_FIELD_COMPLETION_AND_RECOVERY_QUEUE_20260706\R9_212DFB_SOURCE_WITNESS_FILE_CHECKS_20260706.csv",".csv","27773","2026-07-06T08:04:42.5459555Z","66D1D136F2D9CD5D3C8A4274EA7C698861C3956FF95A8C04020D9B18E75B7869"
"noether-non-slavic-core-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\SESSION_LOGBOOK_20260705.md","noether-non-slavic-core-lane\outputs\SESSION_LOGBOOK_20260705.md",".md","38094","2026-07-06T08:03:53.8799092Z","57C7BFE293A522E1FDE306EF5D03297B061E318D5A774175A4A585BB2D87E7B1"
"noether-non-slavic-core-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\ACTIVE_SESSION_STATE.md","noether-non-slavic-core-lane\outputs\ACTIVE_SESSION_STATE.md",".md","23709","2026-07-06T08:03:53.8799092Z","342AB2A3CFC404FE7180DA630A7C15C8E519A28020A8B231B6C61D8815E94D85"
"noether-non-slavic-core-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\HEARTBEAT_20260705.md","noether-non-slavic-core-lane\outputs\HEARTBEAT_20260705.md",".md","35243","2026-07-06T08:03:53.8761567Z","5F6AB93B12AD2CD5001D05C4B4746271020E8AB5FBCB187FDCE58933BB35AB75"
"noether-non-slavic-core-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_R9_212DFB_WAKE_ROUTE_20260706\SUMMARY.json","noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_R9_212DFB_WAKE_ROUTE_20260706\SUMMARY.json",".json","878","2026-07-06T08:03:53.7148031Z","66F37AC1951DE0093B3842ECB6A95E0B6B130F7B912E23B08D6F2BD8B824A087"
"noether-non-slavic-core-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_R9_212DFB_WAKE_ROUTE_20260706\README.md","noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_R9_212DFB_WAKE_ROUTE_20260706\README.md",".md","666","2026-07-06T08:03:53.7148031Z","FBC9CB1A5D9E1E28F073F22B54104943788075FADA460A4DD5E5AA4A06A2BE40"
"noether-non-slavic-core-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_R9_212DFB_WAKE_ROUTE_20260706\B3_UPLOADER_READY_SUMMARY.csv","noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_R9_212DFB_WAKE_ROUTE_20260706\B3_UPLOADER_READY_SUMMARY.csv",".csv","720","2026-07-06T08:03:53.7127951Z","0DDC53C0408BDFE7A05A21F3516674A9DA6A7A199596DF787E871AFB4D7E8AF2"
"noether-non-slavic-core-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_R9_212DFB_WAKE_ROUTE_20260706\MUTUAL_WAKE_STATUS_R9_212DFB.csv","noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_R9_212DFB_WAKE_ROUTE_20260706\MUTUAL_WAKE_STATUS_R9_212DFB.csv",".csv","540","2026-07-06T08:03:53.7127951Z","E9DA7B786CECF390FD1913E01E778268A430C9FC7FDDC34A46101C46AF219A0C"
"noether-non-slavic-core-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_R9_212DFB_WAKE_ROUTE_20260706\R9_BLOCKER_RECOVERY_ROWS.csv","noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_R9_212DFB_WAKE_ROUTE_20260706\R9_BLOCKER_RECOVERY_ROWS.csv",".csv","766","2026-07-06T08:03:53.7107881Z","B4355D998397691201A9BACB2FFF72B5CB5F414B325118E09439B736D221486F"
"noether-non-slavic-core-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_R9_212DFB_WAKE_ROUTE_20260706\R9_CATEGORY_AND_EXACT_GAP_ROWS.csv","noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_R9_212DFB_WAKE_ROUTE_20260706\R9_CATEGORY_AND_EXACT_GAP_ROWS.csv",".csv","7419","2026-07-06T08:03:53.7087799Z","12B65747F5908BD3C053DECCE76C2B9224985FAF0FE70933F26BC3FF4BC9431E"
"noether-non-slavic-core-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_R9_212DFB_WAKE_ROUTE_20260706\R9_FABLE_ENFORCEMENT_ROWS.csv","noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_R9_212DFB_WAKE_ROUTE_20260706\R9_FABLE_ENFORCEMENT_ROWS.csv",".csv","1474","2026-07-06T08:03:53.7087799Z","61A0F63489FD299AD5889F0B1B79DD223574AD50E30FB878A44ED6E3D25CF253"
"noether-non-slavic-core-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_R9_212DFB_WAKE_ROUTE_20260706\R9_SOURCE_BODY_ROUTE.csv","noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_R9_212DFB_WAKE_ROUTE_20260706\R9_SOURCE_BODY_ROUTE.csv",".csv","1276","2026-07-06T08:03:53.7059997Z","8616988F9DBD4FE2A39A20470090372426628A15070B2526A921FAAD18BFCF64"
"noether-non-slavic-core-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_R9_212DFB_WAKE_ROUTE_20260706\R9_OUTPUT_INVENTORY.csv","noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_R9_212DFB_WAKE_ROUTE_20260706\R9_OUTPUT_INVENTORY.csv",".csv","22952","2026-07-06T08:03:53.7042827Z","73C0E88DB78719E9E2DAAA45D4C0B122A41BBC304DB57B40701FF34D5FF9901F"
