"unit_id","source_document_sha256","source_lines","source_unit_sha256_lf","target_path","target_unit_sha256_raw","target_document_sha256_expanded_lf","status","review_evidence"
"EXPOSE_III_APPENDIX_S6_4_TO_6_6","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","3774-3860","F777888721A8CEB3E08E596AEC49BE291A09674371FFF091C9B7DB1F5EBFDCC2","units/EXPOSE_III_APPENDIX_S6_4_TO_6_6_ES.tex","DA3667A25E21C11164697AA3F7B82E6C1F971874B386B66764F9EC57778B0906","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Independent sentence-by-sentence bilingual review 2026-07-18; complete §§6.4-6.6 retained through formula 6.6.3; 87/87 content lines, 59/59 inline-math spans, fourteen formula blocks, 52 references and one explanatory footnote verified; induction, external cup products, localization and the source's odd self-reference were explicitly checked"
"EXPOSE_III_APPENDIX_THEOREM_6_7","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","3861-3902","CFC383F6E115AE7B9807859D8889A667022F65AB62CB4A326DA4C60BBA16BE60","units/EXPOSE_III_APPENDIX_THEOREM_6_7_ES.tex","064DA026608F1B590AD4058B8B55173CE00EA441A8EF67529505FD71416105C0","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Independent sentence-by-sentence bilingual review 2026-07-18; complete Theorem 6.7 and Lefschetz--Verdier formula 6.7.2 retained; 12/12 sentence units, 53/53 inline-math spans, three equations/tags, two bracket displays, one tikzcd and twenty numbered references verified; all properness, finite Tor-dimension, Tor-independence and excess-intersection hypotheses checked"
"EXPOSE_III_APPENDIX_S6_8","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","3903-3960","134AC576807342AD899F53D6D0F03AA88C49673F610E447F301C33FFF72397C5","units/EXPOSE_III_APPENDIX_S6_8_ES.tex","8DCE705264725D2880CB2D26665B833AB206C1CB4ABE7FDE50A7E0B5DB0FBD47","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Independent sentence-by-sentence bilingual review 2026-07-18; complete §6.8 retained through trace formula 6.8.7; 46/46 inline-math spans, seven equations/tags, three bracket displays, one cases environment and fifteen references verified; Hodge class, Grothendieck residue, trace transitivity and the no-properness clause checked"
"EXPOSE_III_APPENDIX_S6_9","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","3961-4013","3467735ABC3898F28C33F6557A8ADF2B93865775E00751DBF0A14302C25E0ED0","units/EXPOSE_III_APPENDIX_S6_9_ES.tex","79E7BCD539ED63A6079A26C61212D6D757A3A0C8AA52E3DB91B638D5B4BDFDC6","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Independent sentence-by-sentence bilingual review 2026-07-18; complete §6.9 retained including source numbering from 6.9.0; 53/53 content lines, 54/54 inline-math spans, ten formula blocks and seventeen references verified; regular immersions, fundamental classes, residue and trace formulas checked"
"EXPOSE_III_APPENDIX_S6_10_TO_6_11","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","4014-4042","206E69696FFF40A383E731365A828D72FC867BC985B192883E64403108F1951E","units/EXPOSE_III_APPENDIX_S6_10_TO_6_11_ES.tex","1FF7E6A0F506D3879E1B3A20CCB9C1847812F850563A6EBBD27861FCA2C9A08E","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Independent sentence-by-sentence bilingual review 2026-07-18; complete §§6.10-6.11 retained through formula 6.11.1; 29/29 content lines, 41/41 inline-math spans, four formula blocks, fifteen references and exact tags verified; direct-image trace construction and pointwise residue expression checked"
"EXPOSE_III_APPENDIX_S6_12","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","4043-4091","E6AE588BC3308D6C1A9BA5E07C1FF9AB2C0867090FEDA45039880EB3F5C4FAC9","units/EXPOSE_III_APPENDIX_S6_12_ES.tex","3D938F397C53DD8982C4E57D6E930BE65A6A413579C7FFB00DC8C0FCAF7D8F3E","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Independent sentence-by-sentence bilingual review 2026-07-18; complete Woods Hole Corollary 6.12, residue proof and Remark 6.12.1 retained; two statements, 64/64 inline-math spans, seven bracket displays, one equation tagged (*), six numbered references and four bibliography references verified; determinant inverse, transversality and general finite-fixed-locus scopes checked"
"EXPOSE_III_APPENDIX_S6_13_TO_6_15","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","4092-4127","45543564DC6CFD60DD67FEF0A9A8DD507A6E55DA76E5C6319268F82CCFBC0073","units/EXPOSE_III_APPENDIX_S6_13_TO_6_15_ES.tex","6A1199298B906EFD955A4FC6E803ACDBB446CEBB29B746B7FC73F7EAA8A8627F","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Independent sentence-by-sentence bilingual review 2026-07-18; complete §§6.13-6.15 retained; 36/36 lines, 58/58 inline-math spans, two tagged equations, one bracket display, one theorem, fourteen formula references and twelve citations verified; mod-p Woods Hole, crystalline congruence, C1 inequality and dual-number residue clauses checked"
"EXPOSE_III_BIBLIOGRAPHY","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","4128-4160","C591464649978998577C8DFA15D1E2484833C8C76426D5E8B2D6CE1D411A2D22","units/EXPOSE_III_BIBLIOGRAPHY_ES.tex","2E5FB8F42D8D668272A7C987511AE15250EAC422488F84F01C89B0EEB88F5D8F","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Independent bibliographic and bilingual review 2026-07-18; all eighteen items, source-language titles, venues, years, volumes and pages retained, including item 3's full original subtitle; exact enumerate label, 7/7 inline-math spans, six text-superscripts, 53 numeric tokens, seven paragraph blocks and terminal clearpage verified"
"EXPOSE_III_B_TITLE_INTRO","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","4161-4188","93839E80C5D49AC7CE6AE8C7CC988226ABEE1E1EAC0D7B2059836EB59531781B","units/EXPOSE_III_B_TITLE_INTRO_ES.tex","A93898AD2A3F0D7C90EE73643F43782868C1D1A3248120CBF35FCC62B0923DEF","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Independent sentence-by-sentence bilingual review 2026-07-18; complete Exposé III B title, author, introduction, summary and opening convention paragraph retained; 28/28 content lines, 13/13 inline-math spans, thirteen references and exact summary page sequence 3,3,9,15,20,25,25,46 verified; tame coverings, relative purity, noncommutative traces and equivariant correspondences checked"
"EXPOSE_III_B_S1_1_1","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","4190-4257","CE721CC9AA2E2769AE1F527C152E5673A3C0EA4045FA3CCBC4C96564F5A3948C","units/EXPOSE_III_B_S1_1_1_ES.tex","0776F810059F6CB52F2B117C717AC3B641E4C7F88C0160A5AE8DE388E9A1618F","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Independent sentence-by-sentence bilingual review 2026-07-18; complete §1.1 local setup and both cup products retained; 58/58 inline-math spans, four tagged equations, nine bracket displays, seven longarrows and ten xrightarrows verified; strict localization, stalk maps, duality, Künneth, induction and adjunction syntax checked"
"EXPOSE_III_B_S1_1_1_3_TO_1_3_1","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","4258-4300","319A3D72CFD3C718D17388E5D601E04F05357D255C5D874322C8F100B8D3BFAA","units/EXPOSE_III_B_S1_1_1_3_TO_1_3_1_ES.tex","8D9721062E3EC0E37B669E00343D5C45BD90D498DBC0AA70D21A286E72B8CF13","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Independent sentence-by-sentence bilingual review 2026-07-18; complete §1.1.3, Theorem 1.2 and Corollaries 1.3-1.3.1 retained; 43/43 lines, 72/72 inline-math spans, three statements, one tagged equation, four bracket displays and 25 numbered references verified; local/global equality, tangent-cone general position, l-adic passage and Frobenius trace conclusion checked"
"EXPOSE_III_B_S1_1_4_TO_1_7","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","4302-4341","F4EE51027166C5A14FF15E5981F2A2D9F9A01BAE23B8144FF010871BACB98D41","units/EXPOSE_III_B_S1_1_4_TO_1_7_ES.tex","35B0785ACBEA65347D1908C802D41883E93D8B8B11B8C2D9DA2C1497EE976F18","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Independent root bilingual review 2026-07-18 of the separately translated unit; complete §§1.4-1.7 retained, including source oddities in the ordered general-position pairs and Langlands inequalities; 40/40 lines, 87/87 inline-math spans, three bracket displays, three equations/tags, three subsubsections, one statement, 26 numbered references and five paragraph blocks verified"
"EXPOSE_III_B_S2_2_1_TO_2_3_STATEMENT","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","4342-4439","D76742E5E5074F4FBA10B1D9CB0911657B0475F72A0945976B52D14728B27792","units/EXPOSE_III_B_S2_2_1_TO_2_3_STATEMENT_ES.tex","3BCDAE271CA06213D6869B7D6B4315C154F80F2A5539B80B5328D33E9B4E9CC2","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Independent sentence-by-sentence bilingual review 2026-07-18; complete §§2.1-2.2 and Lemma 2.3 statement retained; 98/98 lines, 39/39 inline-math spans, thirteen bracket displays, two statements, two tikzcd diagrams, eighteen arrows and three cases environments verified; filtrations, graded pieces, unique factorization and additivity checked"
"EXPOSE_III_B_S2_LEMMA_2_3_PROOF","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","4441-4494","9A034462DE1703F4BD4768230A4651786EA89B7A20BB064267EC2B00C12B08B8","units/EXPOSE_III_B_S2_LEMMA_2_3_PROOF_ES.tex","B6611E00C0F8B8FF7FA8D6E676D72A983A668B317342957F15827D7EF03DB108","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Independent sentence-by-sentence bilingual review 2026-07-18; complete proof of Lemma 2.3 retained; 54/54 lines, 44/44 inline-math spans, three tagged equations, nine bracket displays and eight numbered references verified; closed-point support, canonical h-star identifications, uniqueness and local/global Lefschetz comparison checked"
"EXPOSE_III_B_S2_LEMMA_2_4_PROOF","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","4496-4537","5AE0986969ECC3295D3EA67A073B00665FC9AB4C68565789BFA0856C0897C9D6","units/EXPOSE_III_B_S2_LEMMA_2_4_PROOF_ES.tex","D8330C9E81FDB0467A864B7CCC35D40D0DF0C6F632A0BACF897BF89B99A6A6A5","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Independent sentence-by-sentence bilingual review 2026-07-18; complete Lemma 2.4 and proof retained; 42/42 lines, 36/36 inline-math spans, one tagged equation, six bracket displays, eleven references, one xrightarrow and seven longarrows verified; closed-immersion reduction, support-cohomology factorization, base change and projection arrows checked"
"EXPOSE_III_B_S2_PROPOSITION_2_5","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","4539-4552","9A0791630B02CB28D6B81439F8A943C8D06447F01479A73BB2B4A0621BF1AB48","units/EXPOSE_III_B_S2_PROPOSITION_2_5_ES.tex","C72AF14233A0AC7616F59E4C39B832C44898528BEB2FB2EA8B76A597669AAAB3","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Independent sentence-by-sentence bilingual review 2026-07-18; complete Proposition 2.5 retained; 14/14 lines, 10/10 inline-math spans, two bracket displays, one statement and two longarrows verified; strict localization, both restriction maps and their nullity checked"
"EXPOSE_III_B_S2_2_6","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","4554-4625","A715A638F730808F0F7D6EA64F5DAF4278F1EB38DB8F8A8E8FB0E875B5004C9A","units/EXPOSE_III_B_S2_2_6_ES.tex","1137ADAC4B27318DD8307F23F3ED70F40519FE0B4FCA2B84012B0F0309026F64","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Independent sentence-by-sentence bilingual review 2026-07-18; complete §2.6 retained through the reduction roadmap; 72/72 lines, 19/19 inline-math spans, ten bracket displays, four tagged equations, thirteen references, two xrightarrows and two longarrows verified; relative-cohomology shifts, duality, Künneth, restriction 2.6.4 and inertia factorization checked"
"EXPOSE_III_B_S3_3_1_TO_LEMMA_3_3","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","4626-4666","1F52B6FC9D874E264213D6F4BA062F1DD28F8188DFC49C6673BFFA01CD7A81FE","units/EXPOSE_III_B_S3_3_1_TO_LEMMA_3_3_ES.tex","3AC46E086D39CB8A006019483470E62C7F05961A7EF9D77AEBFF77973AA87CB5","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Independent sentence-by-sentence bilingual review 2026-07-18; complete §§3.1-3.2 and Lemma 3.3 statement retained; 41/41 lines, 99/99 inline-math spans, four bracket displays, one tikzcd, one statement and one source footnote verified; Sylow reduction, degree equalization, trace-square reduction and general-position assertion checked"
"EXPOSE_III_B_S3_LEMMAS_3_4_TO_3_5","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","4668-4723","268B6015F220A4D6B985B58A936B2924B95E94876AC359F17ABF7B16B3657A2C","units/EXPOSE_III_B_S3_LEMMAS_3_4_TO_3_5_ES.tex","0342D73E0DB5E6838EB2DA097767F100E36D4FDC721C119A206DE74DD8C4DD63","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Independent sentence-by-sentence bilingual review 2026-07-18; complete Lemmas 3.4 and 3.5 retained; 56/56 lines, 72/72 inline-math spans, nine bracket displays, one tikzcd and seven arrows verified; uniformizer expansions, slope cases, ramification identities and coefficient comparison checked"
"EXPOSE_III_B_S3_LEMMA_3_3_PROOF","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","4725-4771","FDFD95E0DF53AD97AF116E92C3E79228323B36595563862FA972ADFE772D1DBF","units/EXPOSE_III_B_S3_LEMMA_3_3_PROOF_ES.tex","89ACA8F89C86720CB5C116C3E7B63F113C2B79384701E41A986380D399E34AFF","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Independent sentence-by-sentence bilingual review and standalone compile 2026-07-18; complete proof of Lemma 3.3 retained; 47/47 lines, 52/52 inline-math spans, six displays, three tagged equations, three tikzcd diagrams and 21 arrows verified; normalization squares, slope inequalities and Lemma 3.5 transfer checked"
"EXPOSE_III_B_S4_4_1_TO_PROPOSITION_4_2","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","4773-4794","8B1C846F30E8B4F789E776EC8D45FB11F9A8D00CFF44142FDB7CF712A0C2DB69","units/EXPOSE_III_B_S4_4_1_TO_PROPOSITION_4_2_ES.tex","00B56721C72ACBBF8BEAB1E89B1216E31FDC234AD921D0D40FBEB82ED60C7825","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Independent sentence-by-sentence bilingual review 2026-07-18; complete §4.1 and Proposition 4.2 retained; 22/22 lines, 32/32 inline-math spans, three bracket displays and one statement verified; local-constancy hypothesis, tangent-cone general position and both restriction complexes checked"
"EXPOSE_III_B_S4_LEMMA_4_3_STATEMENT","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","4796-4833","19089C9BA9DCFD467CB0381209781416E35BD39BBD255D78F37647459496D867","units/EXPOSE_III_B_S4_LEMMA_4_3_STATEMENT_ES.tex","D2079E9CE402583E1622AAA857BB019855674DE62FEF1088B57BFAFD1DBF52D0","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Independent sentence-by-sentence bilingual review 2026-07-18; complete Lemma 4.3 statement retained; 38/38 lines, 21/21 inline-math spans, three bracket displays, one tikzcd diagram, two tagged equations and three enumeration items verified; purity hypothesis, canonical isomorphism, local constancy and both vanishing assertions checked"
"EXPOSE_III_B_S4_LEMMA_4_3_PROOF_A","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","4835-4870","A5457B76B69A73532A32101859D91F805B7D4267E5E29B9ED33981FDDE541219","units/EXPOSE_III_B_S4_LEMMA_4_3_PROOF_A_ES.tex","6C06BA17FD48542F5C25601430E1B8204D2D3A3E11050FE37850B61A909D96FC","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Translator self-audit plus independent root sentence-by-sentence bilingual review 2026-07-18; first half of Lemma 4.3 proof retained; 36/36 lines, 41/41 inline-math spans and seven bracket displays verified; devissage to the constant sheaf, Abhyankar isomorphisms, purity vanishing, constructibility and local constancy checked"
"EXPOSE_III_B_S4_LEMMA_4_3_PROOF_B","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","4872-4907","EAB5B24F3B02FAB422AC6DFE5779700533E70052A6AF03AA1283F09CE567AE03","units/EXPOSE_III_B_S4_LEMMA_4_3_PROOF_B_ES.tex","474AB4A4BB541F61EA68909BED7C2BC48F636102C8032C394B94A1CDD4C05F98","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Translator self-audit plus independent root sentence-by-sentence bilingual review 2026-07-18; second half of Lemma 4.3 proof retained; 36/36 lines, 16/16 inline-math spans, five bracket displays, three tikzcd diagrams and twelve arrows verified; specialization square, stalk vanishing and restriction diagram checked"
"EXPOSE_III_B_S4_PROPOSITION_4_2_PROOF","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","4909-4926","EE4C69818252FEEEFC6DA1ED7CC77C0C40828EC580A38EFC79C12436E8D23BB4","units/EXPOSE_III_B_S4_PROPOSITION_4_2_PROOF_ES.tex","7D1414215E045E16589D8DC6693C9983F0A045A83E2007B9ACC530A907D457C9","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Translator self-audit plus independent root sentence-by-sentence bilingual review and standalone compile 2026-07-18; complete proof of Proposition 4.2 retained; 18/18 semantic source lines, 33/33 inline-math spans, two bracket displays, one tagged equation and eight numbered references verified; FIX#58 scan correction preserved as non-rendering metadata; blow-up, exceptional divisor, relative purity and final nullity checked"
"EXPOSE_III_B_S5_5_0_INTRO_A","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","4928-4962","39397CECBF0EF7FE38DDB94335853D8592812430C80197ED81AE720C29661B88","units/EXPOSE_III_B_S5_5_0_INTRO_A_ES.tex","D8034B88CF1B067FDBC5E5433F17338BEA80FB54F7FED39F586A70F80DCCC2AF","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Independent sentence-by-sentence bilingual review 2026-07-18; Part II title, §5 title and first half of §5.0 retained; 35/35 lines, 17/17 inline-math spans, four equation and two align environments, and tags 5.0.1-5.0.8 verified; local/global trace, evaluation and derived Hom-tensor arrows checked"
"EXPOSE_III_B_S5_5_0_B_AND_5_1","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","4964-4991","EE70DBA454194F9A9A162585407FCCD5833E25B176EB54C98CEDFE2FB04E2224","units/EXPOSE_III_B_S5_5_0_B_AND_5_1_ES.tex","D47BE1176220788A99915BE460838648C49308ADA2A90E67C10FEF624825FA47","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Independent sentence-by-sentence bilingual review 2026-07-18; second half of §5.0 and complete §5.1 retained; 28/28 lines, 71/71 inline-math spans, three equations, two bracket displays and one source footnote verified; commutator quotient, noncommutative trace, opposite/enveloping algebras, Hochschild H_0 and bimodule notation checked"
"EXPOSE_III_B_S5_5_2","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","4993-5011","6A4A4FE7DB91CBF535FE40FF218A6995065B6EB7109FD39E361892BF56E227E0","units/EXPOSE_III_B_S5_5_2_ES.tex","5E900DECE30B07D2A1CDF6CB772C089BFB48A3C12B767C82237E0AE93BDB7EF5","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Independent sentence-by-sentence bilingual review and standalone compile 2026-07-18; complete §5.2 retained; 19/19 lines, 25/25 inline-math spans, three tagged equations and one bracket display verified; Hom-tensor adjunction, flat/injective resolutions and unbounded-E extension checked"
