"document_id","language","bcp47","branch","file_type","source_use_label","witness_category","package_relative_path","original_local_path","provenance_url","sha256","license_or_availability_note","topic_tags"
"TR-TEX-001-file-031","Turkish","tr","Oghuz","tex-source-tree-file","native-source-body","source-witness","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/bolumler/part2_istatistik/bolum11_istatistik_temelleri.tex","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628T215200Z_asia_wide_tex_source_register\west_asia\turkish\kadirhanpolat_probability-statistics\source\probability-statistics-master\bolumler\part2_istatistik\bolum11_istatistik_temelleri.tex","https://github.com/kadirhanpolat/probability-statistics.git","a19caddfbbc6fbc026f99080050363fb2ec52709ca18acce7320cdb2b5ee5f35","source access recorded; license not cleared","Turkish; TeX source tree; probability; statistics; mathematical prose"
"TR-TEX-001-file-032","Turkish","tr","Oghuz","tex-source-tree-file","native-source-body","source-witness","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/bolumler/part2_istatistik/bolum12_nokta_tahmin.tex","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628T215200Z_asia_wide_tex_source_register\west_asia\turkish\kadirhanpolat_probability-statistics\source\probability-statistics-master\bolumler\part2_istatistik\bolum12_nokta_tahmin.tex","https://github.com/kadirhanpolat/probability-statistics.git","d42446bd947a3c99d6aef7260e2a2459f098e3d8a099d949a897b2ca149ebc11","source access recorded; license not cleared","Turkish; TeX source tree; probability; statistics; mathematical prose"
"TR-TEX-001-file-033","Turkish","tr","Oghuz","tex-source-tree-file","native-source-body","source-witness","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/bolumler/part2_istatistik/bolum13_guven_araliklari.tex","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628T215200Z_asia_wide_tex_source_register\west_asia\turkish\kadirhanpolat_probability-statistics\source\probability-statistics-master\bolumler\part2_istatistik\bolum13_guven_araliklari.tex","https://github.com/kadirhanpolat/probability-statistics.git","1aea8c40a3fb6c3383476070032010d83ae8fcb71dfa12d5531b5e7541911f3d","source access recorded; license not cleared","Turkish; TeX source tree; probability; statistics; mathematical prose"
"TR-TEX-001-file-034","Turkish","tr","Oghuz","tex-source-tree-file","native-source-body","source-witness","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/bolumler/part2_istatistik/bolum14_hipotez_testi.tex","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628T215200Z_asia_wide_tex_source_register\west_asia\turkish\kadirhanpolat_probability-statistics\source\probability-statistics-master\bolumler\part2_istatistik\bolum14_hipotez_testi.tex","https://github.com/kadirhanpolat/probability-statistics.git","66f988d520c8e0aa624142a52e7c716cb63c1383d18dd7f355b7cb1831c6a46e","source access recorded; license not cleared","Turkish; TeX source tree; probability; statistics; mathematical prose"
"TR-TEX-001-file-035","Turkish","tr","Oghuz","tex-source-tree-file","native-source-body","source-witness","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/bolumler/part2_istatistik/bolum15_dogrusal_modeller.tex","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628T215200Z_asia_wide_tex_source_register\west_asia\turkish\kadirhanpolat_probability-statistics\source\probability-statistics-master\bolumler\part2_istatistik\bolum15_dogrusal_modeller.tex","https://github.com/kadirhanpolat/probability-statistics.git","0ad290424b40954fe5d06abd04353d7bb13c7fab4ade5bda9c83d53fe9213102","source access recorded; license not cleared","Turkish; TeX source tree; probability; statistics; mathematical prose"
"TR-TEX-001-file-036","Turkish","tr","Oghuz","tex-source-tree-file","native-source-body","source-witness","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/bolumler/part2_istatistik/bolum16_anova.tex","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628T215200Z_asia_wide_tex_source_register\west_asia\turkish\kadirhanpolat_probability-statistics\source\probability-statistics-master\bolumler\part2_istatistik\bolum16_anova.tex","https://github.com/kadirhanpolat/probability-statistics.git","616c8e17694a4f65d7eee76ac01a34302f42ac520bee4bfed89aff83a79d7ec9","source access recorded; license not cleared","Turkish; TeX source tree; probability; statistics; mathematical prose"
"TR-TEX-001-file-037","Turkish","tr","Oghuz","tex-source-tree-file","native-source-body","source-witness","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/bolumler/part2_istatistik/bolum17_parametresiz.tex","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628T215200Z_asia_wide_tex_source_register\west_asia\turkish\kadirhanpolat_probability-statistics\source\probability-statistics-master\bolumler\part2_istatistik\bolum17_parametresiz.tex","https://github.com/kadirhanpolat/probability-statistics.git","2692f92f44a3757f4b5b2f611f1a6c26dc8ff124073bb96e1ca3bff58fd80827","source access recorded; license not cleared","Turkish; TeX source tree; probability; statistics; mathematical prose"
"TR-TEX-001-file-038","Turkish","tr","Oghuz","tex-source-tree-file","native-source-body","source-witness","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/bolumler/part2_istatistik/bolum18_asimptotik.tex","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628T215200Z_asia_wide_tex_source_register\west_asia\turkish\kadirhanpolat_probability-statistics\source\probability-statistics-master\bolumler\part2_istatistik\bolum18_asimptotik.tex","https://github.com/kadirhanpolat/probability-statistics.git","c417693adc20cc591d26abb6e57c57943c767b2ab790652a51db885ebf72b57a","source access recorded; license not cleared","Turkish; TeX source tree; probability; statistics; mathematical prose"
"TR-TEX-001-file-039","Turkish","tr","Oghuz","tex-source-tree-file","native-source-body","source-witness","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/CLAUDE.md","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628T215200Z_asia_wide_tex_source_register\west_asia\turkish\kadirhanpolat_probability-statistics\source\probability-statistics-master\CLAUDE.md","https://github.com/kadirhanpolat/probability-statistics.git","4afefe5631e67c8cd49039df1e1c3fa68f694cabe0969281e773a09e6c04f309","source access recorded; license not cleared","Turkish; TeX source tree; probability; statistics; mathematical prose"
"TR-TEX-001-file-040","Turkish","tr","Oghuz","tex-source-tree-file","native-source-body","source-witness","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/ornek_stil/maarif.sty","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628T215200Z_asia_wide_tex_source_register\west_asia\turkish\kadirhanpolat_probability-statistics\source\probability-statistics-master\ornek_stil\maarif.sty","https://github.com/kadirhanpolat/probability-statistics.git","ea5312bdc50bc067837c2877a2a76eb8244c3364eadbe1edb77f4c98c15cdffb","source access recorded; license not cleared","Turkish; TeX source tree; probability; statistics; mathematical prose"
"TR-TEX-001-file-041","Turkish","tr","Oghuz","tex-source-tree-file","native-source-body","source-witness","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/ornek_stil/topoloji.sty","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628T215200Z_asia_wide_tex_source_register\west_asia\turkish\kadirhanpolat_probability-statistics\source\probability-statistics-master\ornek_stil\topoloji.sty","https://github.com/kadirhanpolat/probability-statistics.git","a48dc333fbd629003c24e2fe0e5977d3fef5f25cf3a6206bfc08dcd5bbe52394","source access recorded; license not cleared","Turkish; TeX source tree; probability; statistics; mathematical prose"
"TR-TEX-001-file-042","Turkish","tr","Oghuz","tex-source-tree-file","native-source-body","source-witness","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/README.md","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628T215200Z_asia_wide_tex_source_register\west_asia\turkish\kadirhanpolat_probability-statistics\source\probability-statistics-master\README.md","https://github.com/kadirhanpolat/probability-statistics.git","38b04265ae2fd2b3cb16bad25fbea7d18fea0425d6dbfd0ac1701dd85c453c45","source access recorded; license not cleared","Turkish; TeX source tree; probability; statistics; mathematical prose"
"TR-TEX-001-file-043","Turkish","tr","Oghuz","tex-source-tree-file","native-source-body","source-witness","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/tasarim_belgeleri/00_PROJE_OZETI.md","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628T215200Z_asia_wide_tex_source_register\west_asia\turkish\kadirhanpolat_probability-statistics\source\probability-statistics-master\tasarim_belgeleri\00_PROJE_OZETI.md","https://github.com/kadirhanpolat/probability-statistics.git","8a3480b5e64e2dc4a7a94768ca84b985094961eac20c47cd577a87d64e91d9de","source access recorded; license not cleared","Turkish; TeX source tree; probability; statistics; mathematical prose"
"TR-TEX-001-file-044","Turkish","tr","Oghuz","tex-source-tree-file","native-source-body","source-witness","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/tasarim_belgeleri/01_ICINDEKILER_TASLAK.md","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628T215200Z_asia_wide_tex_source_register\west_asia\turkish\kadirhanpolat_probability-statistics\source\probability-statistics-master\tasarim_belgeleri\01_ICINDEKILER_TASLAK.md","https://github.com/kadirhanpolat/probability-statistics.git","8e2c8315e24526d213e5da611a6a4df6d65c52bb6d576d7312da5c79f9cb336a","source access recorded; license not cleared","Turkish; TeX source tree; probability; statistics; mathematical prose"
"TR-TEX-001-file-045","Turkish","tr","Oghuz","tex-source-tree-file","native-source-body","source-witness","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/tasarim_belgeleri/02_KAYNAK_ANALIZI.md","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628T215200Z_asia_wide_tex_source_register\west_asia\turkish\kadirhanpolat_probability-statistics\source\probability-statistics-master\tasarim_belgeleri\02_KAYNAK_ANALIZI.md","https://github.com/kadirhanpolat/probability-statistics.git","a632e26f04cc8c36c498cb0d2affd08112aaf751b26d2c87481d1fb38926da06","source access recorded; license not cleared","Turkish; TeX source tree; probability; statistics; mathematical prose"
"TR-TEX-001-file-046","Turkish","tr","Oghuz","tex-source-tree-file","native-source-body","source-witness","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/tasarim_belgeleri/03_PEDAGOJIK_YAKLASIM.md","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628T215200Z_asia_wide_tex_source_register\west_asia\turkish\kadirhanpolat_probability-statistics\source\probability-statistics-master\tasarim_belgeleri\03_PEDAGOJIK_YAKLASIM.md","https://github.com/kadirhanpolat/probability-statistics.git","d538d0e6b2ca538b94bcc2757456304bd1409c7140f0de67693b17bd9817462f","source access recorded; license not cleared","Turkish; TeX source tree; probability; statistics; mathematical prose"
"TR-TEX-001-file-047","Turkish","tr","Oghuz","tex-source-tree-file","native-source-body","source-witness","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/tasarim_belgeleri/04_TERMINOLOJI_SOZLUGU.md","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628T215200Z_asia_wide_tex_source_register\west_asia\turkish\kadirhanpolat_probability-statistics\source\probability-statistics-master\tasarim_belgeleri\04_TERMINOLOJI_SOZLUGU.md","https://github.com/kadirhanpolat/probability-statistics.git","9b0894e6d2471074c8a39e382724c5522a6e67e1569218c0129a83aac24bc3c5","source access recorded; license not cleared","Turkish; TeX source tree; probability; statistics; mathematical prose"
"TR-TEX-001-file-048","Turkish","tr","Oghuz","tex-source-tree-file","native-source-body","source-witness","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/tasarim_belgeleri/05_BOLUM_YAZIM_SABLONU.md","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628T215200Z_asia_wide_tex_source_register\west_asia\turkish\kadirhanpolat_probability-statistics\source\probability-statistics-master\tasarim_belgeleri\05_BOLUM_YAZIM_SABLONU.md","https://github.com/kadirhanpolat/probability-statistics.git","f63db84e4bd5ab74aa92f52b2badc3a7adb3e641ca07a33188b85c7b49bd901b","source access recorded; license not cleared","Turkish; TeX source tree; probability; statistics; mathematical prose"
"TR-TEX-001-file-049","Turkish","tr","Oghuz","tex-source-tree-file","native-source-body","source-witness","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/tasarim_belgeleri/06_YAZIM_SIRASI.md","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628T215200Z_asia_wide_tex_source_register\west_asia\turkish\kadirhanpolat_probability-statistics\source\probability-statistics-master\tasarim_belgeleri\06_YAZIM_SIRASI.md","https://github.com/kadirhanpolat/probability-statistics.git","05b5470956159fbb8a2d2db5f151f54944d135fed550fba68bd7a51798d65992","source access recorded; license not cleared","Turkish; TeX source tree; probability; statistics; mathematical prose"
