visual_id,root_id,relative_path,bytes,sha256,width_px,height_px,color_mode,image_format,pixel_scope,modified_local,parent_pdf_sha256,parent_pdf_index_0based,parent_pdf_physical_page_1based,book_folio,page_resolution_method,page_resolution_confidence,expose,linked_tex_file,linked_tex_sha256,parent_page_rotation_deg,parent_scan_width_px,parent_scan_height_px,parent_scan_effective_dpi_x,parent_scan_effective_dpi_y,generator_root_id,generator_script,generator_script_sha256,generator_match_method,generator_source_class,generator_timestamp_utc,generator_tool,generator_execution_sha256,evidence_class,bbox_fx0,bbox_fy0,bbox_fx1,bbox_fy1,render_parameter,provenance_description,manual_review_link,qa_disposition,read_count,first_read_timestamp,last_read_timestamp,read_session_labels,duplicate_instance_count,publication_disposition
SGA7I-VIS-00034,claude_current,jcrop_441_wedge.png,8484,00A298221072021280BDAADC990CB31C3027F7661D9EEE609019125A1E5A222C,3200,1149,L,PNG,targeted_region_or_detail,2026-07-30T18:29:28,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,441,442,430,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2169,3460,360.0,360.0,claude_current,crop_k1480.py,48D3BB43C28E499122600FCD630084520C0EF66C1722F5B47041D691AF316DC4,output_pattern,controlling_540_page_scan,,,,targeted_crop,,,,,3600,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-00035,claude_history,c24_phi.png,17858,00B044D352DE412F6A9DCF553A4B11AE40DBCE4C19B454F692EF980E1A3E2171,7840,740,L,PNG,targeted_region_or_detail,2026-07-28T21:37:07,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,24,25,13,numeric_filename_inference,medium_filename_inference,I,expose_I_body.tex,9C67987E9ED7DFC3A13511BDDDD0D2657DA9A2E6756442FE431A1B6E1FCAB503,0,2265,3486,360.0,360.0,claude_history,crop_tyD.py,A67A8FB9148FD521FEBA6C1413BF32C7FE1932DE21317BC5DD50FFAD8E2B5377,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,,,,,6000,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-00036,claude_current,c285_e.png,77986,00C49438D581A5D151087EE36DE9E49FA68174184EA68C884B410296B237658B,5850,1317,L,PNG,targeted_region_or_detail,2026-07-30T12:59:06,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,285,286,274,numeric_filename_inference,medium_filename_inference,VIII,expose_VIII_body.tex,6CB4CF45A5328F19D6A4831FE1DEF19E19932BAEB533ABF5CC984E5FE205BE71,0,2221,3460,360.0,360.0,claude_current,crop268.py,F9BE57CDC418EC62F3AD929F5D9159333289D63329A36D2C87F31332A1927899,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,,,,,6000,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-00037,claude_current,p431_L8_927a.png,22886,00C575A285CB040D7B1740B791D5587CCD6040D3DE97D520316E3A00A215D148,2401,218,L,PNG,targeted_region_or_detail,2026-07-30T18:20:06,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,431,432,420,explicit_page_filename,high,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2169,3460,360.0,360.0,claude_current,crop431_j7430.py,7F9287255A512E06738D31FAE43515EE28EDDAD566CF6798480441ADE1A169C6,output_pattern,controlling_540_page_scan,,,,targeted_crop,0.1,0.482,0.95,0.53,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-00038,claude_history,c223_dR.png,5223,00CBB7ECEF8DB7226F2ACE7DE22AD10367D629C3CCE114B9228FE8010AA123F4,1600,500,L,PNG,targeted_region_or_detail,2026-07-30T12:30:33,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,223,224,212,numeric_filename_inference,medium_filename_inference,VII,expose_VII_body.tex,78F816BF7B5FCD8A74D16740473E367C8F00D6A0C2A998A16B281BD294F4321D,0,2221,3460,360.0,360.0,,,,unresolved,unresolved,,,,unknown,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-00039,claude_current,c526_p3.png,35287,00D0D2A05B167E9713BD57F872A027D2B7740EE1FCB32F6330F3FF0A50D8C8E4,6300,835,L,PNG,targeted_region_or_detail,2026-07-30T18:55:23,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,526,527,515,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2178,3460,360.0,360.0,claude_current,crop531b.py,9CF18FB4D04DCB08BF2ECC7D3702405F6D185252AFD44D5228F9491739AF980F,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,,,,,9000,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-00040,claude_history,p122_OX.png,4116,00DE80E7081C2BDACF39887F9A7E28E38DF43E2665BE4558C5F1FF5C011FE075,2133,628,L,PNG,targeted_region_or_detail,2026-07-29T14:15:01,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,122,123,111,explicit_page_filename,high,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2221,3486,360.0,360.0,claude_history,f6124_pilcropB.py,59DB11CF82A115359508E585178F0A9744B09F8576713F0B09755E6B2F494875,nearest_preceding_90s,source_or_derived_dynamic_input,,,,targeted_crop,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-00041,claude_current,y_558b.png,10026,00DF63F0AB72011193AB04D8FD26ABF00D3297FE8B9767DF2CF656C691187F5D,4950,573,L,PNG,targeted_region_or_detail,2026-07-30T18:13:05,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,390,391,379,generator_job,high,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2178,3460,360.0,360.0,claude_current,crop390d.py,5232EDFEF71C88715EBD74D22B28486262C685A02B77518098DA7F3D2680A89E,output_pattern,controlling_540_page_scan,,,,targeted_crop,0.25,0.61,0.8,0.65,9000,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-00042,claude_history,c117_b.png,93065,00E3E43B79B8E0A37993C2273877329099BE04CA33475813389F3C05AAEE671E,3000,357,L,PNG,targeted_region_or_detail,2026-07-29T14:08:57,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,117,118,106,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2221,3460,360.0,360.0,claude_history,glyph2.py,2A36A66BE05D1A43C859A80DA06BFDD9B51CA421D8483DE476D32FDFAF81C251,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-00043,claude_current,crop_478_e127.png,11611,00EAC5D94CD2AFC967975A521A750FFC8C1AC68017AE0BD9BC60C7B8E76B441C,6000,891,L,PNG,targeted_region_or_detail,2026-07-30T18:36:00,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,478,479,467,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2178,3460,360.0,360.0,claude_current,zoom4.py,F92A5066A0B044A648F3BF2068DF76D04DEF43778BB0982A2620AF1EC21A79A1,output_pattern,controlling_540_page_scan,,,,targeted_crop,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-00044,claude_history,p90_z2.png,58577,00EC41D1B70C250819CA9A7C83DDC48BEDE974D51DC4F4B38115EBE7324F64C1,3000,900,L,PNG,targeted_region_or_detail,2026-07-29T13:16:16,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,90,91,79,explicit_page_filename,high,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2265,3486,360.0,360.0,claude_history,crop_f498.py,0320E08B9CC7C0801826F05D162D03FE99FDC9C43DC1AF8996949FAC9429F2C6,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,,,,,4200,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-00045,claude_history,c_92_C.png,97079,00F3A5BC6B4D138FFA8BBE2BB258442D705D6D9F0673A0535C3F62879A41CC5B,2600,641,L,PNG,targeted_region_or_detail,2026-07-29T13:15:19,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,92,93,81,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2265,3486,360.0,360.0,claude_history,crop_f488.py,4059203042AA9523088DCE6B77A310EAE8F798F3E210C3E43E5FE6B3DBD1588B,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,,,,,6000,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-00046,claude_current,z_glyph5_503.png,11951,00F7009B89CCCA8B4EFBB59D65E4D1D85C3DC80071572901B0F5DBCBB2B63AFC,1400,240,L,PNG,targeted_region_or_detail,2026-07-30T18:48:38,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,503,504,492,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2169,3460,360.0,360.0,claude_current,crop3_j9466.py,6F2219CABC1621F23C22ECF2C96230B5A5E27A9FF30BFBDC8A740EFBEC232E2D,output_pattern,controlling_540_page_scan,,,,targeted_crop,,,,,1700,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-00047,claude_history,p328_sysloc2.png,75324,00FCB4095160103E68FB4951BC0D483D7FF9D3A285147780A30CA88F9DF11AE2,3744,371,L,PNG,targeted_region_or_detail,2026-07-30T17:30:52,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,328,329,317,explicit_page_filename,high,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2195,3495,360.0,360.0,claude_history,rawcrop.py,48FB657B43DDE994147A120734E052BC003B4675D1B8F3E9031D07276AAF388E,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-00048,claude_current,p2z.png,7010,0100F1002470760DF3758507ADF78169D7FC88AF05F55FDF85E108F046F9734A,3360,614,L,PNG,targeted_region_or_detail,2026-07-30T18:14:00,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,394,395,383,single_generator_page,high,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2178,3460,360.0,360.0,claude_current,crop6_j5394.py,5CA76B935DD49A71C615F8BA2E35131665147D92007CD39D6BBA8B267D63F782,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,,,,,11000,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-00049,claude_history,s462_ou.png,122380,01065812CA28A8376170EE6BC048204BBD45F3687318CEE7B764050FC64F5C7D,16560,1030,L,PNG,targeted_region_or_detail,2026-07-30T18:40:45,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,462,463,451,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2178,3460,360.0,360.0,claude_history,crop20.py,D1C9BF7CD9BB35D610A122871C14D90A7D8CF717DD03D8D4AC11FD4B0F1FB63A,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,0.06,0.185,0.75,0.212,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-00050,claude_current,sg_max2.png,25764,0107A61DCCA389153C98D220011F312A2C294F7BC7AD6CA29D3145838CCD1696,2401,2137,RGB,PNG,targeted_region_or_detail,2026-07-30T13:18:16,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,,,,unresolved,unresolved,unmapped_front_matter_or_unresolved,,,,,,,,claude_history,txt_j1340.py,6BD1CF2AFDDF2655161A106E59176B3A0895B6E625A93ABD756D19BAD7936953,nearest_preceding_90s,controlling_540_page_scan,,,,other,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-00051,claude_history,z153_e2r.png,32397,010F5B3530B1426B0524A169CDD8A3E61369286966462D50C94CF30420FC0E29,3000,341,L,PNG,targeted_region_or_detail,2026-07-29T14:51:23,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,153,154,142,numeric_filename_inference,medium_filename_inference,VII,expose_VII_body.tex,78F816BF7B5FCD8A74D16740473E367C8F00D6A0C2A998A16B281BD294F4321D,0,2221,3460,360.0,360.0,claude_history,crop9_f8154.py,AD07016B62A589D1C5FE27FB1480E3881F7CD6805CE0901F11A46DD89DF1A7CA,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-00052,claude_current,c500_i5.png,14903,011053123CC29BD1C2D3187F2BBB847CAE84D55019A3C122E26C95BCDE8AA01C,7920,944,L,PNG,targeted_region_or_detail,2026-07-30T18:56:40,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,500,501,489,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2178,3460,360.0,360.0,claude_current,crop524c.py,53AE81587295999F4DDB9534C203CBA0103DC84AFD17D937115FD1AD46633224,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,,,,,11000,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-00053,claude_current,crop_282_g1.png,47151,0110A353AB9CFD1A59C2AF43EEA76E4DE269244245D01A0D76C3F8DE1C7C489A,2601,409,L,PNG,targeted_region_or_detail,2026-07-30T13:05:33,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,282,283,271,numeric_filename_inference,medium_filename_inference,VIII,expose_VIII_body.tex,6CB4CF45A5328F19D6A4831FE1DEF19E19932BAEB533ABF5CC984E5FE205BE71,0,2221,3486,360.0,360.0,claude_current,crop_h2216.py,4F0107538B1D32419ADED4587250E235E98E53ED265E1C8E822BD5A136301A7F,output_pattern,controlling_540_page_scan,,,,targeted_crop,,,,,7000,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-00054,claude_history,w_374_ON.png,13617,011111F457807004A5ED7C59E3E92A9636B089B3EF4271F88D85E3369D5AF754,4601,379,L,PNG,targeted_region_or_detail,2026-07-30T17:58:21,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,374,375,363,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2195,3495,360.0,360.0,claude_current,crop_zoom4.py,A19732ACD67DF451E1D41E8243DD81D749BF1BD6F1DB61E7448968C70F646B15,output_pattern,controlling_540_page_scan,,,,targeted_crop,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-00055,claude_history,c156_GP.png,7775,011403BE62F24C59A0E3A2E37C5DCF4F5808C069D1267EDB8927473F5E175743,2001,651,L,PNG,targeted_region_or_detail,2026-07-30T11:20:11,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,156,157,145,numeric_filename_inference,medium_filename_inference,VII,expose_VII_body.tex,78F816BF7B5FCD8A74D16740473E367C8F00D6A0C2A998A16B281BD294F4321D,0,2221,3486,360.0,360.0,claude_current,cmp.py,E9B83AE7EEF5DE491CB995E3B6031B53221DB7A44DE6CE12DCB5D6D632938C41,nearest_preceding_90s,controlling_540_page_scan,,,,other,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-00056,claude_current,c179_c.png,79101,0122B9167F6BA70D749D55CBF7CA2B86B104D0227495823FF3E63422B6990880,2644,364,L,PNG,targeted_region_or_detail,2026-07-30T11:41:23,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,179,180,168,numeric_filename_inference,medium_filename_inference,VII,expose_VII_body.tex,78F816BF7B5FCD8A74D16740473E367C8F00D6A0C2A998A16B281BD294F4321D,0,2221,3460,360.0,360.0,claude_current,crop178b.py,9656F78A1C41CF292222A5DD0FFE0EDE35E7DE2418F6E934CD3CA71D5F8CAB8A,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-00057,claude_history,p51_obA.png,17634,0125F2B9B4BB42A4CE061732A87B4F6129E8F810984870B85A60A3A796047792,7800,656,L,PNG,targeted_region_or_detail,2026-07-28T22:44:45,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,51,52,40,explicit_page_filename,high,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2221,3460,360.0,360.0,claude_history,cropsC.py,A45B3036464B331FF71952C063686AB4468779D15BD3E83E9264F776BEBE4791,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,0.15,0.53,0.8,0.565,7000,,review_log_page_link,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-00058,claude_history,cropp_443_L1.png,36252,012C0A71D3827AFBFAD4B663BE2A07A9D06B4ED67946565962D0D01F8484148E,3401,160,L,PNG,targeted_region_or_detail,2026-07-30T18:36:44,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,443,444,432,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2169,3460,360.0,360.0,claude_history,crop_p115.py,186CA7B6691F32E34A9676994432F7B1B215BE82AC681FFD8781212817040C97,output_pattern,controlling_540_page_scan,,,,targeted_crop,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-00059,claude_history,c223_e1b.png,8993,012D86C32D7F975BD3C34B3CC921068C650A8B4A0D483C26BFDD05CB4E3D3272,2799,340,L,PNG,targeted_region_or_detail,2026-07-30T12:27:24,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,223,224,212,numeric_filename_inference,medium_filename_inference,VII,expose_VII_body.tex,78F816BF7B5FCD8A74D16740473E367C8F00D6A0C2A998A16B281BD294F4321D,0,2221,3460,360.0,360.0,claude_history,crop9_h2218.py,842F52438CB2CFCECB3DB5EBE50DEB54D3DBDA2E1A0C11C71C9602C5BE85D35B,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,,,,,3400,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-00060,claude_current,crop_215_pr2.png,66374,012F074A0D7804B3EE664AF6C28E6E48D7E8F2D3B59689E50200BFA4D589CB73,3201,294,L,PNG,targeted_region_or_detail,2026-07-30T12:25:32,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,215,216,204,numeric_filename_inference,medium_filename_inference,VII,expose_VII_body.tex,78F816BF7B5FCD8A74D16740473E367C8F00D6A0C2A998A16B281BD294F4321D,0,2221,3460,360.0,360.0,claude_current,crop_h2216.py,4F0107538B1D32419ADED4587250E235E98E53ED265E1C8E822BD5A136301A7F,output_pattern,controlling_540_page_scan,,,,targeted_crop,,,,,7000,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-00061,claude_current,q304_l09.png,21258,01366DE49E92CCFA8D74176D358E4B9EB146DDB1D727BF8F69FF84F324E21EAB,9000,606,L,PNG,targeted_region_or_detail,2026-07-30T17:31:11,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,304,305,293,numeric_filename_inference,medium_filename_inference,VIII,expose_VIII_body.tex,6CB4CF45A5328F19D6A4831FE1DEF19E19932BAEB533ABF5CC984E5FE205BE71,0,2195,3495,360.0,360.0,claude_current,crop9.py,C0B9073D16C4B091DA4CA2B78F01E435F46F6AA498321F52EF9D14FFA727D883,nearest_preceding_90s,non_image_helper,,,,targeted_crop,,,,,10000,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-00062,claude_history,c20_phieq.png,12369,0140617B72D0E1A8EC844213AF88CBF155A423701C5F32B573D3D96F9847BEE7,4350,893,L,PNG,targeted_region_or_detail,2026-07-28T21:23:41,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,20,21,9,numeric_filename_inference,medium_filename_inference,I,expose_I_body.tex,9C67987E9ED7DFC3A13511BDDDD0D2657DA9A2E6756442FE431A1B6E1FCAB503,0,2265,3486,360.0,360.0,,,,unresolved,unresolved,,,,unknown,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-00063,claude_history,c103_disp11.png,43777,014EBB92DFCA25C84DD14F6F0694A66803ACDDCE86E76972FF860D44F48F8072,3000,384,L,PNG,targeted_region_or_detail,2026-07-29T13:48:38,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,103,104,92,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2221,3460,360.0,360.0,claude_history,crop_p115c.py,8B8AD3AD1F6C008A36028431F1869C25AE973E399C4BBC1B5617673BDA35A2C4,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-00064,claude_history,c_157_b13.png,14962,014FAAC660BD52DDDB308D8DF06597BA76ADC9EE40744B7369C69AF608A99A9C,3401,273,L,PNG,targeted_region_or_detail,2026-07-29T14:49:58,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,157,158,146,numeric_filename_inference,medium_filename_inference,VII,expose_VII_body.tex,78F816BF7B5FCD8A74D16740473E367C8F00D6A0C2A998A16B281BD294F4321D,0,2221,3460,360.0,360.0,claude_history,crop_f8157.py,F291803B5055BF10CC352816D64BF258611D02EDBEAC0EDD4152F25E6FE6E29A,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
