application_id,candidate_id,reader,reference_form,source_relpath,source_line,source_column,visible_text,raw_tex,context,source_sha256,target_label,pdf_destination,target_id,classification,status,resolution_basis
ega3.ega0.application.sha256.dc883d06874fd4f07352ac961f714b0375185103079947694ee282940d46681f,ega3.ega0.candidate.sha256.dc883d06874fd4f07352ac961f714b0375185103079947694ee282940d46681f,ega0,sref,ega0/ega0-7.tex,731,14,0.7.4.4,\sref{0.7.4.4},follows from \sref{0.7.4.4} applied to the ring $B/\mathfrak{b}$.,DA01D1C953C721896DFBD2FCA241D25EE61625963AEAFCC9F14F69280E99F77C,0.7.4.4,subsection*.82,ega3.ega0.target.sha256.7a73a44e11266826b9ba194ebed0ec61dd66f7130664efcec2bfdd0df9175a9a,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.5fc12e9faa90fca5f3c62da89050a604ae1be81ec49d87fa9be2efdd177c7c2a,ega3.ega0.candidate.sha256.5fc12e9faa90fca5f3c62da89050a604ae1be81ec49d87fa9be2efdd177c7c2a,ega0,sref,ega0/ega0-7.tex,742,38,0.7.2.1,\sref{0.7.2.1},$\varprojlim A/\mathfrak{J}_\lambda$ \sref{0.7.2.1}. For each,DA01D1C953C721896DFBD2FCA241D25EE61625963AEAFCC9F14F69280E99F77C,0.7.2.1,subsection*.80,ega3.ega0.target.sha256.855f69da5e2fa4c2be732a7cca0723529cd48a042a7a272851119d5f97b29923,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.b30dec16d46d5b92b8a1bfc8e5026067e14b86982c6103562b423a0fce889709,ega3.ega0.candidate.sha256.b30dec16d46d5b92b8a1bfc8e5026067e14b86982c6103562b423a0fce889709,ega0,sref,ega0/ega0-7.tex,789,38,0.7.5.1,\sref{0.7.5.1},means of the isomorphisms defined in \sref{0.7.5.1}. The canonical,DA01D1C953C721896DFBD2FCA241D25EE61625963AEAFCC9F14F69280E99F77C,0.7.5.1,subsection*.83,ega3.ega0.target.sha256.1443019a4a8b97e016e522ba3e4da98502f0e0b25e4f68755b7f343c5937e2b9,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.ac4481160549e2839d2512c8c7f917cdc3b37f65e9aa639a3b06cb284d59134c,ega3.ega0.candidate.sha256.ac4481160549e2839d2512c8c7f917cdc3b37f65e9aa639a3b06cb284d59134c,ega0,sref,ega0/ega0-7.tex,846,20,0.7.2.7,\sref{0.7.2.7},of Proposition \sref{0.7.2.7}; as $\mathfrak{J}'$ is the kernel of,DA01D1C953C721896DFBD2FCA241D25EE61625963AEAFCC9F14F69280E99F77C,0.7.2.7,subsection*.80,ega3.ega0.target.sha256.855f69da5e2fa4c2be732a7cca0723529cd48a042a7a272851119d5f97b29923,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.2fbd94aa2acc59b8c07d3d8286b858c6cce3c98ac00aff4c53fc2be7db2ab185,ega3.ega0.candidate.sha256.2fbd94aa2acc59b8c07d3d8286b858c6cce3c98ac00aff4c53fc2be7db2ab185,ega0,sref,ega0/ega0-7.tex,863,84,0.7.2.8,\sref{0.7.2.8},"is $A'/\mathfrak{J}'=(A/\mathfrak{J})[T_1,\dots,T_r]$, hence $A'$ is Notherian \sref{0.7.2.8}.",DA01D1C953C721896DFBD2FCA241D25EE61625963AEAFCC9F14F69280E99F77C,0.7.2.8,subsection*.80,ega3.ega0.target.sha256.855f69da5e2fa4c2be732a7cca0723529cd48a042a7a272851119d5f97b29923,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.f1b885af5c5c0e718286e504e5b0d2a11b5cb8a1c2df1e93d18e6a7fc74fb21b,ega3.ega0.candidate.sha256.f1b885af5c5c0e718286e504e5b0d2a11b5cb8a1c2df1e93d18e6a7fc74fb21b,ega0,sref,ega0/ega0-7.tex,880,15,0.7.3.6,\sref{0.7.3.6},Corollary \sref{0.7.3.6} and Proposition \sref{0.7.5.4}[ii]).,DA01D1C953C721896DFBD2FCA241D25EE61625963AEAFCC9F14F69280E99F77C,0.7.3.6,subsection*.81,ega3.ega0.target.sha256.1c58f43e552700ec89b370faf474fe9d5681c0906f63cb8d8822a00745a64e27,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.9cf17f502e497a79abc29f2e8c33b6d294e2c63af91443b572619b4363864157,ega3.ega0.candidate.sha256.9cf17f502e497a79abc29f2e8c33b6d294e2c63af91443b572619b4363864157,ega0,sref,ega0/ega0-7.tex,880,46,0.7.5.4 (ii),\sref{0.7.5.4}[ii],Corollary \sref{0.7.3.6} and Proposition \sref{0.7.5.4}[ii]).,DA01D1C953C721896DFBD2FCA241D25EE61625963AEAFCC9F14F69280E99F77C,0.7.5.4,subsection*.83,ega3.ega0.target.sha256.1443019a4a8b97e016e522ba3e4da98502f0e0b25e4f68755b7f343c5937e2b9,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.88a121865edf8fa7863da664d65384aa14de0b07369b0f91b0fae6941854d9b0,ega3.ega0.candidate.sha256.88a121865edf8fa7863da664d65384aa14de0b07369b0f91b0fae6941854d9b0,ega0,sref,ega0/ega0-7.tex,885,53,0.7.5.4,\sref{0.7.5.4},"As $A$ is Noetherian, so is $A'=A\{T_1,\dots,T_r\}$ \sref{0.7.5.4}, so",DA01D1C953C721896DFBD2FCA241D25EE61625963AEAFCC9F14F69280E99F77C,0.7.5.4,subsection*.83,ega3.ega0.target.sha256.1443019a4a8b97e016e522ba3e4da98502f0e0b25e4f68755b7f343c5937e2b9,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.c4c6aeee2afb6825d1ab38c045cc8e508a02c66973ee9727d804c5b2cb82c36b,ega3.ega0.candidate.sha256.c4c6aeee2afb6825d1ab38c045cc8e508a02c66973ee9727d804c5b2cb82c36b,ega0,sref,ega0/ega0-7.tex,895,29,0.7.2.11,\sref{0.7.2.11},"$B_n=B/\mathfrak{J}^{n+1}B$ \sref{0.7.2.11}, and $\mathfrak{J}B/\mathfrak{J}^2 B$",DA01D1C953C721896DFBD2FCA241D25EE61625963AEAFCC9F14F69280E99F77C,0.7.2.11,subsection*.80,ega3.ega0.target.sha256.855f69da5e2fa4c2be732a7cca0723529cd48a042a7a272851119d5f97b29923,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.70832938acd8286a0fb79821a8edb296cf6c9c84982e10e3750a5ec533e27a88,ega3.ega0.candidate.sha256.70832938acd8286a0fb79821a8edb296cf6c9c84982e10e3750a5ec533e27a88,ega0,sref,ega0/ega0-7.tex,908,27,0.7.2.7,\sref{0.7.2.7},conditions of Proposition \sref{0.7.2.7} are thus satisfied by the projective,DA01D1C953C721896DFBD2FCA241D25EE61625963AEAFCC9F14F69280E99F77C,0.7.2.7,subsection*.80,ega3.ega0.target.sha256.855f69da5e2fa4c2be732a7cca0723529cd48a042a7a272851119d5f97b29923,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.6a715b459d20fdc7079ae38e75cee392e9d0a654629d725613aa2965b8e219cb,ega3.ega0.candidate.sha256.6a715b459d20fdc7079ae38e75cee392e9d0a654629d725613aa2965b8e219cb,ega0,sref,ega0/ega0-7.tex,915,17,0.7.5.3,\sref{0.7.5.3},"$1\leq i\leq r$ \sref{0.7.5.3}; if we prove that $u$ is \emph{surjective},",DA01D1C953C721896DFBD2FCA241D25EE61625963AEAFCC9F14F69280E99F77C,0.7.5.3,subsection*.83,ega3.ega0.target.sha256.1443019a4a8b97e016e522ba3e4da98502f0e0b25e4f68755b7f343c5937e2b9,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.308bfe4bd88aec3f686840db1332417fe7911eff7ee7f33623d1569e904d6e9c,ega3.ega0.candidate.sha256.308bfe4bd88aec3f686840db1332417fe7911eff7ee7f33623d1569e904d6e9c,ega0,sref,ega0/ega0-7.tex,956,85,0.7.2.1,\sref{0.7.2.1},"by $u_\lambda$, then the kernel of $v_\lambda$ is surjective, hence the proposition \sref{0.7.2.1}.",DA01D1C953C721896DFBD2FCA241D25EE61625963AEAFCC9F14F69280E99F77C,0.7.2.1,subsection*.80,ega3.ega0.target.sha256.855f69da5e2fa4c2be732a7cca0723529cd48a042a7a272851119d5f97b29923,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.92c00276c34ff6ec6dfa64c875aa743f806326b15e55213a1168f8104419ea93,ega3.ega0.candidate.sha256.92c00276c34ff6ec6dfa64c875aa743f806326b15e55213a1168f8104419ea93,ega0,sref,ega0/ega0-7.tex,1041,60,0.1.2.6,\sref{0.1.2.6},"$S^{-1}A/S^{-1}\mathfrak{J}_\lambda$, which is necessarily \sref{0.1.2.6} of the",DA01D1C953C721896DFBD2FCA241D25EE61625963AEAFCC9F14F69280E99F77C,0.1.2.6,subsection*.6,ega3.ega0.target.sha256.184c4bfb242457208233bb5443dafe4ac621cc64592335e53dfde01a0cbc16e4,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.a6bff8ed23fa1368d458d9c8d3270b49ed1ea3e081b6cb25093f6529a75ac90d,ega3.ega0.candidate.sha256.a6bff8ed23fa1368d458d9c8d3270b49ed1ea3e081b6cb25093f6529a75ac90d,ega0,sref,ega0/ega0-7.tex,1043,55,0.1.2.6,\sref{0.1.2.6},$\mathfrak{a}'=\mathfrak{a}\{S^{-1}\}$. In particular \sref{0.1.2.6}:,DA01D1C953C721896DFBD2FCA241D25EE61625963AEAFCC9F14F69280E99F77C,0.1.2.6,subsection*.6,ega3.ega0.target.sha256.184c4bfb242457208233bb5443dafe4ac621cc64592335e53dfde01a0cbc16e4,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.bef2eab289cf75f1f49f5bedc0d00ddac7158c5c45fb86cf63bca42635c4f252,ega3.ega0.candidate.sha256.bef2eab289cf75f1f49f5bedc0d00ddac7158c5c45fb86cf63bca42635c4f252,ega0,sref,ega0/ega0-7.tex,1084,35,0.7.2.7,\sref{0.7.2.7},the conditions of Proposition \sref{0.7.2.7}: it is clear that the $u_{ij}'$,DA01D1C953C721896DFBD2FCA241D25EE61625963AEAFCC9F14F69280E99F77C,0.7.2.7,subsection*.80,ega3.ega0.target.sha256.855f69da5e2fa4c2be732a7cca0723529cd48a042a7a272851119d5f97b29923,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.a22a64265650988d157e7bfd1bdf6c3d0fede0139e528c4fa12527132a863755,ega3.ega0.candidate.sha256.a22a64265650988d157e7bfd1bdf6c3d0fede0139e528c4fa12527132a863755,ega0,sref,ega0/ega0-7.tex,1086,55,0.1.3.2,\sref{0.1.3.2},"$S_j^{-1}(\mathfrak{J}^{i+1}/\mathfrak{J}^{j+1})$ \sref{0.1.3.2}, equal to",DA01D1C953C721896DFBD2FCA241D25EE61625963AEAFCC9F14F69280E99F77C,0.1.3.2,subsection*.7,ega3.ega0.target.sha256.e4cf2474d0d8eea20d024d45b1c56a871dd1e04e02b9962dc13e4294c1fbdff6,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.ab6e24499ac730c2168fc0995e35bd64dd5df111df509458fbe6f4b9bb2f023b,ega3.ega0.candidate.sha256.ab6e24499ac730c2168fc0995e35bd64dd5df111df509458fbe6f4b9bb2f023b,ega0,sref,ega0/ega0-7.tex,1091,86,0.7.2.8,\sref{0.7.2.8},"Noetherian, then so is $A_0'=S_0^{-1}(A/\mathfrak{J})$, which finishes the proof \sref{0.7.2.8}.",DA01D1C953C721896DFBD2FCA241D25EE61625963AEAFCC9F14F69280E99F77C,0.7.2.8,subsection*.80,ega3.ega0.target.sha256.855f69da5e2fa4c2be732a7cca0723529cd48a042a7a272851119d5f97b29923,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.3d992db77c5c07e9c503b653fe5c99a1d03e8c24977050755c28ceef6ab5fcd7,ega3.ega0.candidate.sha256.3d992db77c5c07e9c503b653fe5c99a1d03e8c24977050755c28ceef6ab5fcd7,ega0,sref,ega0/ega0-7.tex,1097,37,0.7.6.11 (ii),\sref{0.7.6.11}[ii],"Under the hypotheses of Proposition \sref{0.7.6.11}[ii], we have",DA01D1C953C721896DFBD2FCA241D25EE61625963AEAFCC9F14F69280E99F77C,0.7.6.11,subsection*.84,ega3.ega0.target.sha256.218ef3ee2adf86b8ea6c12836c657a956fc6e8ccb9d3b7629039d01285d22020,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.151af9d685cddc9c6b0cc2bfbc87bdcbcf352c3740637174e494f3f2e2db4120,ega3.ega0.candidate.sha256.151af9d685cddc9c6b0cc2bfbc87bdcbcf352c3740637174e494f3f2e2db4120,ega0,sref,ega0/ega0-7.tex,1102,31,0.7.2.7,\sref{0.7.2.7},This follows from Proposition \sref{0.7.2.7} and the proof of,DA01D1C953C721896DFBD2FCA241D25EE61625963AEAFCC9F14F69280E99F77C,0.7.2.7,subsection*.80,ega3.ega0.target.sha256.855f69da5e2fa4c2be732a7cca0723529cd48a042a7a272851119d5f97b29923,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.cb93514c5dc7d1ef32d03e4009194208d77e81b35552dbf697a78e83884f0010,ega3.ega0.candidate.sha256.cb93514c5dc7d1ef32d03e4009194208d77e81b35552dbf697a78e83884f0010,ega0,sref,ega0/ega0-7.tex,1103,13,0.7.6.11,\sref{0.7.6.11},Proposition \sref{0.7.6.11}.,DA01D1C953C721896DFBD2FCA241D25EE61625963AEAFCC9F14F69280E99F77C,0.7.6.11,subsection*.84,ega3.ega0.target.sha256.218ef3ee2adf86b8ea6c12836c657a956fc6e8ccb9d3b7629039d01285d22020,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.4b0cfff8a0b7745be94edf6b6d2580c0a605eeb0d633c64914507bc61ff90602,ega3.ega0.candidate.sha256.4b0cfff8a0b7745be94edf6b6d2580c0a605eeb0d633c64914507bc61ff90602,ega0,sref,ega0/ega0-7.tex,1115,1,0.7.3.3,\sref{0.7.3.3},\sref{0.7.3.3} $A\{S^{-1}\}$ is a flat $S^{-1}A$-module; as $S^{-1}A$ is a flat,DA01D1C953C721896DFBD2FCA241D25EE61625963AEAFCC9F14F69280E99F77C,0.7.3.3,subsection*.81,ega3.ega0.target.sha256.1c58f43e552700ec89b370faf474fe9d5681c0906f63cb8d8822a00745a64e27,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.8734588e26485bbe3bf9101a79fecdb3e0799b56d00d869f7640e3d4ce75ae58,ega3.ega0.candidate.sha256.8734588e26485bbe3bf9101a79fecdb3e0799b56d00d869f7640e3d4ce75ae58,ega0,sref,ega0/ega0-7.tex,1116,12,0.6.3.1,\sref{0.6.3.1},"$A$-module \sref{0.6.3.1}, the proposition follows from the transitivity of flatness \sref{0.6.2.1}.",DA01D1C953C721896DFBD2FCA241D25EE61625963AEAFCC9F14F69280E99F77C,0.6.3.1,subsection*.72,ega3.ega0.target.sha256.549a13e42ac3759e952d29d60e73bda86b3b4b68e95eb565377fbc4fa3e15863,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.f3d2b82f327bbcc59049c2f6a820646acfa91f32a91770d822f55acc9f7af7ce,ega3.ega0.candidate.sha256.f3d2b82f327bbcc59049c2f6a820646acfa91f32a91770d822f55acc9f7af7ce,ega0,sref,ega0/ega0-7.tex,1116,86,0.6.2.1,\sref{0.6.2.1},"$A$-module \sref{0.6.3.1}, the proposition follows from the transitivity of flatness \sref{0.6.2.1}.",DA01D1C953C721896DFBD2FCA241D25EE61625963AEAFCC9F14F69280E99F77C,0.6.2.1,subsection*.70,ega3.ega0.target.sha256.95d6d5f57effd7ffbacd12eef2ac88830f609800303e8fba1dacc1d894507a45,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.3491405b63f442f30658778ccd5bd09e6f57affd3105525e70260255f9d9a73c,ega3.ega0.candidate.sha256.3491405b63f442f30658778ccd5bd09e6f57affd3105525e70260255f9d9a73c,ega0,sref,ega0/ega0-7.tex,1121,37,0.7.6.13,\sref{0.7.6.13},"Under the hypotheses of Proposition \sref{0.7.6.13}, let $S'\subset S$ be a second",DA01D1C953C721896DFBD2FCA241D25EE61625963AEAFCC9F14F69280E99F77C,0.7.6.13,subsection*.84,ega3.ega0.target.sha256.218ef3ee2adf86b8ea6c12836c657a956fc6e8ccb9d3b7629039d01285d22020,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.a39ec9a100d68c4ed6a8cfa2427526e4c374c7a6dec75419c6253c2d3d79ca19,ega3.ega0.candidate.sha256.a39ec9a100d68c4ed6a8cfa2427526e4c374c7a6dec75419c6253c2d3d79ca19,ega0,sref,ega0/ega0-7.tex,1126,4,0.7.6.8,\sref{0.7.6.8},"By \sref{0.7.6.8}, $A\{S^{-1}\}$ canonically identifies with",DA01D1C953C721896DFBD2FCA241D25EE61625963AEAFCC9F14F69280E99F77C,0.7.6.8,subsection*.84,ega3.ega0.target.sha256.218ef3ee2adf86b8ea6c12836c657a956fc6e8ccb9d3b7629039d01285d22020,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.4e1eaed61bf0981d179ea624dfe8cea370cef875f4e0709da9b2f523d9e3fe08,ega3.ega0.candidate.sha256.4e1eaed61bf0981d179ea624dfe8cea370cef875f4e0709da9b2f523d9e3fe08,ega0,sref,ega0/ega0-7.tex,1128,32,0.7.6.11,\sref{0.7.6.11},$A\{{S'}^{-1}\}$ is Noetherian \sref{0.7.6.11}.,DA01D1C953C721896DFBD2FCA241D25EE61625963AEAFCC9F14F69280E99F77C,0.7.6.11,subsection*.84,ega3.ega0.target.sha256.218ef3ee2adf86b8ea6c12836c657a956fc6e8ccb9d3b7629039d01285d22020,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.c94ba727e088a0d85fe7dddf5bfe3032b917e71dd81a2f60352175151b2ffab8,ega3.ega0.candidate.sha256.c94ba727e088a0d85fe7dddf5bfe3032b917e71dd81a2f60352175151b2ffab8,ega0,sref,ega0/ega0-7.tex,1137,40,0.7.6.7,\sref{0.7.6.7},homomorphism $A_{\{f\}}\to A_{\{fg\}}$ \sref{0.7.6.7}. When $f$ varies over a,DA01D1C953C721896DFBD2FCA241D25EE61625963AEAFCC9F14F69280E99F77C,0.7.6.7,subsection*.84,ega3.ega0.target.sha256.218ef3ee2adf86b8ea6c12836c657a956fc6e8ccb9d3b7629039d01285d22020,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.de4dd8cf942968d37888a0c1c7380b125e6817fc1dcfef6d355c4e3b6e321ff0,ega3.ega0.candidate.sha256.de4dd8cf942968d37888a0c1c7380b125e6817fc1dcfef6d355c4e3b6e321ff0,ega0,sref,ega0/ega0-7.tex,1140,41,0.7.6.7,\sref{0.7.6.7},"homomorphism $A_{\{f\}}\to A\{S^{-1}\}$ \sref{0.7.6.7}, and",DA01D1C953C721896DFBD2FCA241D25EE61625963AEAFCC9F14F69280E99F77C,0.7.6.7,subsection*.84,ega3.ega0.target.sha256.218ef3ee2adf86b8ea6c12836c657a956fc6e8ccb9d3b7629039d01285d22020,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.71d0c06d390e6d34f61846911102ce4a7f4a5e4df9cca5dd2eb5093099a7ea1d,ega3.ega0.candidate.sha256.71d0c06d390e6d34f61846911102ce4a7f4a5e4df9cca5dd2eb5093099a7ea1d,ega0,sref,ega0/ega0-7.tex,1152,4,0.7.6.14,\sref{0.7.6.14},"By \sref{0.7.6.14}, $A\{S^{-1}\}$ is flat for each of the rings $A_{\{f\}}$ for",DA01D1C953C721896DFBD2FCA241D25EE61625963AEAFCC9F14F69280E99F77C,0.7.6.14,subsection*.84,ega3.ega0.target.sha256.218ef3ee2adf86b8ea6c12836c657a956fc6e8ccb9d3b7629039d01285d22020,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.7cd11b1ff3a8b767241461ef8e0c92eed5e6a452e2cb8b63dda7188318a44343,ega3.ega0.candidate.sha256.7cd11b1ff3a8b767241461ef8e0c92eed5e6a452e2cb8b63dda7188318a44343,ega0,sref,ega0/ega0-7.tex,1153,43,0.6.2.3,\sref{0.6.2.3},"$f\in S$, and the conclusion follows from \sref{0.6.2.3}.",DA01D1C953C721896DFBD2FCA241D25EE61625963AEAFCC9F14F69280E99F77C,0.6.2.3,AMS.71,ega3.ega0.target.sha256.62427882f9c6068f67c9f14d30927da7afabaec6955736726092931a6cb928ee,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.e10f536696f7815fef8a5bbe9c8477ce2d2b6cb2b50f5d413ba17214650e01df,ega3.ega0.candidate.sha256.e10f536696f7815fef8a5bbe9c8477ce2d2b6cb2b50f5d413ba17214650e01df,ega0,sref,ega0/ega0-7.tex,1168,11,0.7.1.12,\sref{0.7.1.12},"Corollary \sref{0.7.1.12}, \sref{0.7.6.9}, and",DA01D1C953C721896DFBD2FCA241D25EE61625963AEAFCC9F14F69280E99F77C,0.7.1.12,subsection*.79,ega3.ega0.target.sha256.25ae6f18aa78bda12ec79ea28ce4d2548144d2cb492be1798e643004aa7e1e87,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.30029f6c3d56fa800ef2b0ab9904fe0856435c2eb6f38a9948c6ce10d8b3022c,ega3.ega0.candidate.sha256.30029f6c3d56fa800ef2b0ab9904fe0856435c2eb6f38a9948c6ce10d8b3022c,ega0,sref,ega0/ega0-7.tex,1168,28,0.7.6.9,\sref{0.7.6.9},"Corollary \sref{0.7.1.12}, \sref{0.7.6.9}, and",DA01D1C953C721896DFBD2FCA241D25EE61625963AEAFCC9F14F69280E99F77C,0.7.6.9,subsection*.84,ega3.ega0.target.sha256.218ef3ee2adf86b8ea6c12836c657a956fc6e8ccb9d3b7629039d01285d22020,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.2ff7dd43f7813a59a78406f0df2be2c81a05b785ad04c52f4def306bec334e0b,ega3.ega0.candidate.sha256.2ff7dd43f7813a59a78406f0df2be2c81a05b785ad04c52f4def306bec334e0b,ega0,sref,ega0/ega0-7.tex,1169,13,0.7.6.11 (i),\sref{0.7.6.11}[i],Proposition \sref{0.7.6.11}[i] that $A\{S^{-1}\}$ is a local ring. Set,DA01D1C953C721896DFBD2FCA241D25EE61625963AEAFCC9F14F69280E99F77C,0.7.6.11,subsection*.84,ega3.ega0.target.sha256.218ef3ee2adf86b8ea6c12836c657a956fc6e8ccb9d3b7629039d01285d22020,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.c05d18f971a42b03d7022c13fb4e2f8e778d94d3eaa84b99086931108df30bd6,ega3.ega0.candidate.sha256.c05d18f971a42b03d7022c13fb4e2f8e778d94d3eaa84b99086931108df30bd6,ega0,sref,ega0/ega0-7.tex,1175,39,0.7.6.9,\sref{0.7.6.9},"$S_f^{-1}(\mathfrak{p}/\mathfrak{J})$ \sref{0.7.6.9}, which means that",DA01D1C953C721896DFBD2FCA241D25EE61625963AEAFCC9F14F69280E99F77C,0.7.6.9,subsection*.84,ega3.ega0.target.sha256.218ef3ee2adf86b8ea6c12836c657a956fc6e8ccb9d3b7629039d01285d22020,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.df645be6a8628193fcf6555d6a9636b6bfac14b8ad6d0c4a8e56e839f95e330d,ega3.ega0.candidate.sha256.df645be6a8628193fcf6555d6a9636b6bfac14b8ad6d0c4a8e56e839f95e330d,ega0,sref,ega0/ega0-7.tex,1180,53,0.7.6.9,\sref{0.7.6.9},"$S_g^{-1}A/S_g^{-1}\mathfrak{J}$ is invertible, so (\sref{0.7.6.9} and",DA01D1C953C721896DFBD2FCA241D25EE61625963AEAFCC9F14F69280E99F77C,0.7.6.9,subsection*.84,ega3.ega0.target.sha256.218ef3ee2adf86b8ea6c12836c657a956fc6e8ccb9d3b7629039d01285d22020,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.7d25b1c868a08d1d6a4c6821dfb520e44d4b3b54f3af02050802b16d95f906c9,ega3.ega0.candidate.sha256.7d25b1c868a08d1d6a4c6821dfb520e44d4b3b54f3af02050802b16d95f906c9,ega0,sref,ega0/ega0-7.tex,1181,11,0.7.1.12,\sref{0.7.1.12},Corollary \sref{0.7.1.12}) the canonical image $y$ of $z$ in $A_{\{g\}}$ is,DA01D1C953C721896DFBD2FCA241D25EE61625963AEAFCC9F14F69280E99F77C,0.7.1.12,subsection*.79,ega3.ega0.target.sha256.25ae6f18aa78bda12ec79ea28ce4d2548144d2cb492be1798e643004aa7e1e87,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.d4874784028c176f0b05a066c5b4eec707fba981aa0f5af1485adb6d4d079b67,ega3.ega0.candidate.sha256.d4874784028c176f0b05a066c5b4eec707fba981aa0f5af1485adb6d4d079b67,ega0,sref,ega0/ega0-7.tex,1194,37,0.7.6.17,\sref{0.7.6.17},"Under the hypotheses of Proposition \sref{0.7.6.17}, if we suppose also that",DA01D1C953C721896DFBD2FCA241D25EE61625963AEAFCC9F14F69280E99F77C,0.7.6.17,subsection*.84,ega3.ega0.target.sha256.218ef3ee2adf86b8ea6c12836c657a956fc6e8ccb9d3b7629039d01285d22020,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.2cb7be8126c3b94dc2fa9e2981e0cdd18ee3add84482a4c128bd4c900fc83ac4,ega3.ega0.candidate.sha256.2cb7be8126c3b94dc2fa9e2981e0cdd18ee3add84482a4c128bd4c900fc83ac4,ega0,sref,ega0/ega0-7.tex,1200,21,0.7.6.11 (ii),\sref{0.7.6.11}[ii],We know from before \sref{0.7.6.11}[ii] that $A\{S^{-1}\}$ is Noetherian and,DA01D1C953C721896DFBD2FCA241D25EE61625963AEAFCC9F14F69280E99F77C,0.7.6.11,subsection*.84,ega3.ega0.target.sha256.218ef3ee2adf86b8ea6c12836c657a956fc6e8ccb9d3b7629039d01285d22020,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.bf0df18764a1f4d8c68993148b78ddd11226989ff848b882e2afd81be0337132,ega3.ega0.candidate.sha256.bf0df18764a1f4d8c68993148b78ddd11226989ff848b882e2afd81be0337132,ega0,sref,ega0/ega0-7.tex,1201,18,0.7.6.16,\sref{0.7.6.16},$A_{\{S\}}$-flat \sref{0.7.6.16}; as the homomorphism $A_{\{S\}}\to A\{S^{-1}\}$,DA01D1C953C721896DFBD2FCA241D25EE61625963AEAFCC9F14F69280E99F77C,0.7.6.16,subsection*.84,ega3.ega0.target.sha256.218ef3ee2adf86b8ea6c12836c657a956fc6e8ccb9d3b7629039d01285d22020,explicit_same_reader_reference,applied_local_link,exact active local aux label
