target_id,reader,pdf_destination,pdf_page,destination_kind,source_labels,source_relpath,source_line,source_sha256,status
ega3.ega0.target.sha256.e0a1783dcbe1e84b866c5b16eb37af2d306b53a70c715801fa3152aeaa7764a0,ega0,AMS.232,106,AMS,0.13.4.4.1|0.13.4.5,ega0/ega0-13.tex,913,84C0F7559FE28EFAEAB7B6AF16A09D7692BF8ED89C531BB408E7DC1CBAAAD35A,resolved_unique_pdf_destination
ega3.ega0.target.sha256.44a9c2cf0dbe1a71672b9fc986f585afc19edcf69d97c7f3cdbce5790d892295,ega0,AMS.234,106,AMS,0.13.4.5.1,ega0/ega0-13.tex,930,84C0F7559FE28EFAEAB7B6AF16A09D7692BF8ED89C531BB408E7DC1CBAAAD35A,resolved_unique_pdf_destination
ega3.ega0.target.sha256.0e9e5529b01caaceab2aa376806639624c29563d8e6e899c25256f0b482c9a25,ega0,AMS.237,107,AMS,0.13.5.4.1|0.13.5.5,ega0/ega0-13.tex,1069,84C0F7559FE28EFAEAB7B6AF16A09D7692BF8ED89C531BB408E7DC1CBAAAD35A,resolved_unique_pdf_destination
ega3.ega0.target.sha256.ba419fc970d40276f2d3ea73a2343689bb88391bbd4d6fb4b1c96c282aff9258,ega0,AMS.239,108,AMS,0.13.5.5.1,ega0/ega0-13.tex,1096,84C0F7559FE28EFAEAB7B6AF16A09D7692BF8ED89C531BB408E7DC1CBAAAD35A,resolved_unique_pdf_destination
ega3.ega0.target.sha256.0182efe4bb2f86f64782e5328a1604e3a14cdbf0bab1d5682894fdf8231dd04c,ega0,AMS.241,108,AMS,0.13.5.5.2,ega0/ega0-13.tex,1105,84C0F7559FE28EFAEAB7B6AF16A09D7692BF8ED89C531BB408E7DC1CBAAAD35A,resolved_unique_pdf_destination
ega3.ega0.target.sha256.6c365564170e42f7bf5b1e01402d29c4e256404a8e6827b0b2b919385f35d625,ega0,AMS.243,108,AMS,0.13.5.5.3|0.13.5.6,ega0/ega0-13.tex,1114,84C0F7559FE28EFAEAB7B6AF16A09D7692BF8ED89C531BB408E7DC1CBAAAD35A,resolved_unique_pdf_destination
ega3.ega0.target.sha256.2c3af024318e1f4b49ed03bdce7f4534f9a273d42d51ff3fffe3de3f92d59d6e,ega0,AMS.245,108,AMS,0.13.5.6.1|0.13.5.7,ega0/ega0-13.tex,1176,84C0F7559FE28EFAEAB7B6AF16A09D7692BF8ED89C531BB408E7DC1CBAAAD35A,resolved_unique_pdf_destination
ega3.ega0.target.sha256.f7174dcf839685c62a3b562afebbfcca4548ebd99982ffd99bd0d54244f62cbd,ega0,AMS.249,109,AMS,0.13.6.4.1,ega0/ega0-13.tex,1323,84C0F7559FE28EFAEAB7B6AF16A09D7692BF8ED89C531BB408E7DC1CBAAAD35A,resolved_unique_pdf_destination
ega3.ega0.target.sha256.fe000c40839e87b578a6e675bc2c274418263f956b05f077b4a629dd358385d8,ega0,AMS.25,15,AMS,0.3.3.2.1|0.3.3.3,ega0/ega0-3.tex,384,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,resolved_unique_pdf_destination
ega3.ega0.target.sha256.aef4c77eba416300e246e05e5a08873f9fd064bcdba20fb5f12e30554c4f1950,ega0,AMS.251,109,AMS,0.13.6.4.2|0.13.6.5|0.13.6.6,ega0/ega0-13.tex,1344,84C0F7559FE28EFAEAB7B6AF16A09D7692BF8ED89C531BB408E7DC1CBAAAD35A,resolved_unique_pdf_destination
ega3.ega0.target.sha256.ab238b4314168936cd7a1a3cf835981075c1b7f3dfef14ae6640151c8d61dd80,ega0,AMS.253,110,AMS,0.13.6.6.1,ega0/ega0-13.tex,1463,84C0F7559FE28EFAEAB7B6AF16A09D7692BF8ED89C531BB408E7DC1CBAAAD35A,resolved_unique_pdf_destination
ega3.ega0.target.sha256.56f80139a11e86239eafce44fd6a68c4b5300b9c43c3208f236ced5e55a378f4,ega0,AMS.256,111,AMS,0.13.7.1.1|0.13.7.2|0.13.7.3,ega0/ega0-13.tex,1574,84C0F7559FE28EFAEAB7B6AF16A09D7692BF8ED89C531BB408E7DC1CBAAAD35A,resolved_unique_pdf_destination
ega3.ega0.target.sha256.e61df2602759b39e3cf0a4515a616a533591975e5688dd7978954829f7648e6e,ega0,AMS.258,111,AMS,0.13.7.3.1|0.13.7.4,ega0/ega0-13.tex,1646,84C0F7559FE28EFAEAB7B6AF16A09D7692BF8ED89C531BB408E7DC1CBAAAD35A,resolved_unique_pdf_destination
ega3.ega0.target.sha256.3ff745735798f8ca8f5df29ecd8ba13565fe3147bae1fb2ac8bb3bef9c3c8ebb,ega0,AMS.260,112,AMS,0.13.7.4.1|0.13.7.5,ega0/ega0-13.tex,1679,84C0F7559FE28EFAEAB7B6AF16A09D7692BF8ED89C531BB408E7DC1CBAAAD35A,resolved_unique_pdf_destination
ega3.ega0.target.sha256.18a71ee9fb49826940f1c93dfbc2886845659e9c47aa2cb698b21d62abf32a81,ega0,AMS.262,112,AMS,0.13.7.5.1|0.13.7.6|0.13.7.7,ega0/ega0-13.tex,1723,84C0F7559FE28EFAEAB7B6AF16A09D7692BF8ED89C531BB408E7DC1CBAAAD35A,resolved_unique_pdf_destination
ega3.ega0.target.sha256.d8c69864bce559bbf5b0023a535a805ee593df08a2dc20f0653e380c13b2aa71,ega0,AMS.264,113,AMS,0.13.7.7.1|0.13.7.7.2,ega0/ega0-13.tex,1933,84C0F7559FE28EFAEAB7B6AF16A09D7692BF8ED89C531BB408E7DC1CBAAAD35A,resolved_unique_pdf_destination
ega3.ega0.target.sha256.3dbc75d532dcd73f92a32e4f40694260b7924304b6dee1680881cf663c254a71,ega0,AMS.266,114,AMS,0.13.7.7.3|0.13.7.7.4|0.13.7.8,ega0/ega0-13.tex,2016,84C0F7559FE28EFAEAB7B6AF16A09D7692BF8ED89C531BB408E7DC1CBAAAD35A,resolved_unique_pdf_destination
ega3.ega0.target.sha256.a6dc3cc38922d585d94cb17a9a823cd97a9dd7212c8c4764e762c17596fbd898,ega0,AMS.268,114,AMS,0.13.7.8.1,ega0/ega0-13.tex,2066,84C0F7559FE28EFAEAB7B6AF16A09D7692BF8ED89C531BB408E7DC1CBAAAD35A,resolved_unique_pdf_destination
ega3.ega0.target.sha256.2da181065f6c5ea9995b98e0a315eb6a5c4b7628461280d6dbcdbb4b205ec9ad,ega0,AMS.272,115,AMS,0.14.1.2.1|0.14.1.3|0.14.1.4,ega0/ega0-14.tex,51,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,resolved_unique_pdf_destination
ega3.ega0.target.sha256.26b0dd95cadc0edd12ea8d256a887aa057618a078dfa5363b837244589c0ba81,ega0,AMS.273,116,AMS,0.14.1.4.1|0.14.1.5,ega0/ega0-14.tex,78,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,resolved_unique_pdf_destination
ega3.ega0.target.sha256.60f395babd74177f6588a4ad9f340fffebde9aefd707392734c522f712df146e,ega0,AMS.274,116,AMS,0.14.1.10|0.14.1.11|0.14.1.12|0.14.1.5.1|0.14.1.6|0.14.1.7|0.14.1.8|0.14.1.9,ega0/ega0-14.tex,156,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,resolved_unique_pdf_destination
ega3.ega0.target.sha256.7dc411091d0fc65a101d84a7e716896e38ed32062e0a3340117fb670d6ed9994,ega0,AMS.277,117,AMS,0.14.2.1.1|0.14.2.2,ega0/ega0-14.tex,203,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,resolved_unique_pdf_destination
ega3.ega0.target.sha256.223202c1021296022d492824aff20a4ba55e047c84b12bd92d15ce3a890c2586,ega0,AMS.278,117,AMS,0.14.2.2.1,ega0/ega0-14.tex,215,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,resolved_unique_pdf_destination
ega3.ega0.target.sha256.8a2a52c8c973606e144fbc467238accc6581a5a8465b8eeff46150db7aff6bf0,ega0,AMS.279,117,AMS,0.14.2.2.2,ega0/ega0-14.tex,222,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,resolved_unique_pdf_destination
ega3.ega0.target.sha256.982d7e45a0ba3cbd61587cb593b67e98ce6d23a58c77efbdb3f2d1fb042552b2,ega0,AMS.28,17,AMS,0.3.5.1.1|0.3.5.2|0.3.5.3,ega0/ega0-3.tex,525,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,resolved_unique_pdf_destination
ega3.ega0.target.sha256.fc969e9c9713bc4da0286dbaba8e7852aecbeb9a9c404761f91f44d85bb5061b,ega0,AMS.280,118,AMS,0.14.2.2.3|0.14.2.3,ega0/ega0-14.tex,228,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,resolved_unique_pdf_destination
ega3.ega0.target.sha256.0aaeb6457fb4ae8af2a1429deecfb7fe946af1a957310a70e52944930ed96526,ega0,AMS.281,118,AMS,0.14.2.3.1|0.14.2.4,ega0/ega0-14.tex,251,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,resolved_unique_pdf_destination
ega3.ega0.target.sha256.4d52a736e079e1f3c4ec9fe621b0e7b3a7b67bb1814e108379969c9f319cce38,ega0,AMS.282,118,AMS,0.14.2.4.1|0.14.2.5,ega0/ega0-14.tex,272,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,resolved_unique_pdf_destination
ega3.ega0.target.sha256.ffc4c323632cf47f6d36b0f63314eada93e58d9b4d587685848a11e523a1b2b9,ega0,AMS.283,118,AMS,0.14.2.5.1|0.14.2.6,ega0/ega0-14.tex,287,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,resolved_unique_pdf_destination
ega3.ega0.target.sha256.1ec1cd6ddf35dc10f40a920bc67154376216e5914e296254bb9c7b1098493ec1,ega0,AMS.285,119,AMS,0.14.3.2.1|0.14.3.3,ega0/ega0-14.tex,330,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,resolved_unique_pdf_destination
ega3.ega0.target.sha256.28c3f7f7dbc7fc0a0e7ef240376ade4e735b975e6b53066a0634e3bb8b87da79,ega0,AMS.286,119,AMS,0.14.3.3.1,ega0/ega0-14.tex,359,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,resolved_unique_pdf_destination
ega3.ega0.target.sha256.defa89b935fd1aa89da0f36f52f54dfa901097c17829c5471febaaf20444c7ca,ega0,AMS.287,119,AMS,0.14.3.3.2,ega0/ega0-14.tex,365,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,resolved_unique_pdf_destination
ega3.ega0.target.sha256.8ab7fb51b275d50b20be05f39c4e2c5ac46d3bb7ca0e4860a12d0fa91f5c6725,ega0,AMS.288,119,AMS,0.14.3.3.3|0.14.3.4,ega0/ega0-14.tex,377,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,resolved_unique_pdf_destination
ega3.ega0.target.sha256.3de7d76df10ff75762f4b5479394cf9cbfdf85a84a6a1ee7fdc9c662645f9187,ega0,AMS.289,120,AMS,0.14.3.4.1|0.14.3.5,ega0/ega0-14.tex,396,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,resolved_unique_pdf_destination
ega3.ega0.target.sha256.9363d905e0fb84d9b887262098041aa7b4e368ebf4ae2a2b47fc092aa7e4aced,ega0,AMS.29,17,AMS,,,,,resolved_unique_pdf_destination
ega3.ega0.target.sha256.0f7e82ef9be0bddaa30b476a6b72b08e425d60ade90cb82d633433d863e8c608,ega0,AMS.290,120,AMS,0.14.3.5.1|0.14.3.6,ega0/ega0-14.tex,412,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,resolved_unique_pdf_destination
ega3.ega0.target.sha256.bbdf09c35ddb2c71272b0481b22675e1cbf028b198f446f4d0a7a8ba53202ed3,ega0,AMS.30,17,AMS,,,,,resolved_unique_pdf_destination
ega3.ega0.target.sha256.335740d619139b0266d606c625cf7d86b66069e488d7c9b68076cba87ec249f2,ega0,AMS.31,17,AMS,0.3.5.3.3|0.3.5.4,ega0/ega0-3.tex,607,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,resolved_unique_pdf_destination
ega3.ega0.target.sha256.98861cf98868c70f5a15e86c268b3eff4c103df3394fd6529da3f8c8bd8afc45,ega0,AMS.33,18,AMS,,,,,resolved_unique_pdf_destination
ega3.ega0.target.sha256.7d55e48afed24b3ab245e3e2bc47e8579cc80e7ad8594e272aee03e78409bb2c,ega0,AMS.34,18,AMS,0.3.5.4.2,ega0/ega0-3.tex,641,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,resolved_unique_pdf_destination
ega3.ega0.target.sha256.7eefb2796aa1089f0126b6f4aef98929b31bcd654b4ca5b79de65c6bccd3b659,ega0,AMS.35,18,AMS,0.3.5.4.3,ega0/ega0-3.tex,654,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,resolved_unique_pdf_destination
ega3.ega0.target.sha256.6a403f5949482ff2075768fd16431e20d553f8d473fbc50726394d2ca0344724,ega0,AMS.36,18,AMS,0.3.5.4.4|0.3.5.5,ega0/ega0-3.tex,672,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,resolved_unique_pdf_destination
ega3.ega0.target.sha256.85c0e5a0736cbbe3f59478531e32886c7dae373f3924f1d25e9a2d22ba6f8c28,ega0,AMS.37,18,AMS,0.3.5.6,ega0/ega0-3.tex,704,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,resolved_unique_pdf_destination
ega3.ega0.target.sha256.63e46477787ace47d618ae375dfc43ba52e6c998b3706d83ecf86cad0aeedebf,ega0,AMS.44,23,AMS,0.4.2.2.1,ega0/ega0-4.tex,294,598BFADD2F888BA48703D8F7182D5D266A54894114CCCF99E57D19E8D572CC23,resolved_unique_pdf_destination
ega3.ega0.target.sha256.8eed6f4ba6a836103b4a025457763cd4598489c4aacf583479396d3d9617e0e0,ega0,AMS.45,23,AMS,0.4.2.2.2|0.4.2.3,ega0/ega0-4.tex,309,598BFADD2F888BA48703D8F7182D5D266A54894114CCCF99E57D19E8D572CC23,resolved_unique_pdf_destination
ega3.ega0.target.sha256.97eb9fb0ad31480a1a9cc80735b2eaec42a5b5a18db1b1c82de5681722fcad66,ega0,AMS.46,23,AMS,0.4.2.4|0.4.2.5|0.4.2.6,ega0/ega0-4.tex,336,598BFADD2F888BA48703D8F7182D5D266A54894114CCCF99E57D19E8D572CC23,resolved_unique_pdf_destination
ega3.ega0.target.sha256.a6424d56ed183dc62aaf4adc2fe191b55535591f5a8527587e266903b2c03bb8,ega0,AMS.48,24,AMS,0.4.3.3,ega0/ega0-4.tex,434,598BFADD2F888BA48703D8F7182D5D266A54894114CCCF99E57D19E8D572CC23,resolved_unique_pdf_destination
ega3.ega0.target.sha256.ebe2fb937f44b7645605a97610723088d39131e01acb3f2bf166d94f5bdce9d7,ega0,AMS.49,24,AMS,0.4.3.3.1|0.4.3.4|0.4.3.5|0.4.3.6,ega0/ega0-4.tex,445,598BFADD2F888BA48703D8F7182D5D266A54894114CCCF99E57D19E8D572CC23,resolved_unique_pdf_destination
ega3.ega0.target.sha256.714ba806b90689269bf6518c8f46389460a9b9d35d5040fdf4282fe3fee99833,ega0,AMS.51,25,AMS,0.4.4.3.1,ega0/ega0-4.tex,538,598BFADD2F888BA48703D8F7182D5D266A54894114CCCF99E57D19E8D572CC23,resolved_unique_pdf_destination
ega3.ega0.target.sha256.e912f1e3bd6ab8a35df099d27b43472b1003d040b32d77f74463712f03634330,ega0,AMS.52,25,AMS,0.4.4.3.2,ega0/ega0-4.tex,566,598BFADD2F888BA48703D8F7182D5D266A54894114CCCF99E57D19E8D572CC23,resolved_unique_pdf_destination
ega3.ega0.target.sha256.63dbf73560d5b37440abf91202e4eb36228c02a2765a7a2dedef5045ac8000b2,ega0,AMS.53,25,AMS,0.4.4.3.3|0.4.4.4|0.4.4.5|0.4.4.6|0.4.4.7|0.4.4.8,ega0/ega0-4.tex,573,598BFADD2F888BA48703D8F7182D5D266A54894114CCCF99E57D19E8D572CC23,resolved_unique_pdf_destination
ega3.ega0.target.sha256.80efee3646db26ada8ca7413daf3e8fe2f3187517131f293e40b6cc0deb3d48f,ega0,AMS.59,30,AMS,0.5.4.3,ega0/ega0-5.tex,266,2C2671823D84E2FFB77CD6C6C0151686C91F87517A95F5D10C43D6035C17CECB,resolved_unique_pdf_destination
ega3.ega0.target.sha256.04722677b641bb33f96fe3c2b3078e3f39554b93b2fe8bc3ca3c84963dca5fcc,ega0,AMS.60,30,AMS,0.5.4.4,ega0/ega0-5.tex,287,2C2671823D84E2FFB77CD6C6C0151686C91F87517A95F5D10C43D6035C17CECB,resolved_unique_pdf_destination
ega3.ega0.target.sha256.4dcab0860a9f7659af1a0c0a7df8b081eac8793d66623d53a3b97d4c1c54789e,ega0,AMS.61,30,AMS,0.5.4.4.1|0.5.4.5|0.5.4.6|0.5.4.7|0.5.4.8,ega0/ega0-5.tex,295,2C2671823D84E2FFB77CD6C6C0151686C91F87517A95F5D10C43D6035C17CECB,resolved_unique_pdf_destination
ega3.ega0.target.sha256.df4344c162ad3c039c65ed6918030c0a026fce3ce15dac72625e3b3105deecd1,ega0,AMS.64,32,AMS,0.5.4.10|0.5.4.8.1|0.5.4.9,ega0/ega0-5.tex,396,2C2671823D84E2FFB77CD6C6C0151686C91F87517A95F5D10C43D6035C17CECB,resolved_unique_pdf_destination
ega3.ega0.target.sha256.272f191a87bf4fdc94e2af54fe21cfdb00b4467750564af0dbd5c104b9891508,ega0,AMS.65,32,AMS,,,,,resolved_unique_pdf_destination
ega3.ega0.target.sha256.62427882f9c6068f67c9f14d30927da7afabaec6955736726092931a6cb928ee,ega0,AMS.71,35,AMS,0.6.2.3,ega0/ega0-6.tex,105,2D74339B8ACFFC12FBFB21C915B0CC7F0EFB670D28AF3A9C7A952773679571E3,resolved_unique_pdf_destination
ega3.ega0.target.sha256.dde0e7ab0712d678685676df1131e7b2ff0b33b2be32aed1d628bde2afd014ee,ega0,AMS.77,38,AMS,0.6.7.6.1|0.6.7.8,ega0/ega0-6.tex,423,2D74339B8ACFFC12FBFB21C915B0CC7F0EFB670D28AF3A9C7A952773679571E3,resolved_unique_pdf_destination
ega3.ega0.target.sha256.7fb3ec611d9af8a4f3a72963e00d628f37b252edd614ff4f29fc73849204e9ad,ega0,AMS.89,52,AMS,0.8.1.3,ega0/ega0-8.tex,40,4C61F7173942FF93FCFE0F8C69F071B8E3376F0719CE12A65CD1AADE0206DE1C,resolved_unique_pdf_destination
ega3.ega0.target.sha256.3bd308a78c91d294203cfce31e4254c86125bb5d27451c8c5e3f6849228a022b,ega0,AMS.90,52,AMS,0.8.1.3.1,ega0/ega0-8.tex,53,4C61F7173942FF93FCFE0F8C69F071B8E3376F0719CE12A65CD1AADE0206DE1C,resolved_unique_pdf_destination
ega3.ega0.target.sha256.49c4ecf95ae4394bd394f29e79316c8e72020ff79334c8656803cddc725e8d95,ega0,AMS.91,52,AMS,,,,,resolved_unique_pdf_destination
ega3.ega0.target.sha256.19d21edb239b782fd8dbf11b8e99d91d00069f5d824efe7905b82cac121187ff,ega0,AMS.92,52,AMS,,,,,resolved_unique_pdf_destination
ega3.ega0.target.sha256.d5d88ac6c089b5cfa06ed4726975214f8093b729bb6e7a77693ad839a0bbf706,ega0,AMS.93,52,AMS,,,,,resolved_unique_pdf_destination
ega3.ega0.target.sha256.1a8ed061ffbe9c9b036b5d225aac125bd8753971a9c7eb2cad3dec50a420e4c3,ega0,AMS.94,52,AMS,,,,,resolved_unique_pdf_destination
ega3.ega0.target.sha256.931e8dac1217d5e536c162745b55ebf6940a1d9f5a09703a5ea5540e492305b2,ega0,AMS.95,52,AMS,0.8.1.4|0.8.1.5|0.8.1.6|0.8.1.7|0.8.1.8|0.8.1.9,ega0/ega0-8.tex,87,4C61F7173942FF93FCFE0F8C69F071B8E3376F0719CE12A65CD1AADE0206DE1C,resolved_unique_pdf_destination
ega3.ega0.target.sha256.00091850a300d8e74e5c0aff7b8812f55adaf28e6bc873ef5d26fafae68563d9,ega0,AMS.96,53,AMS,0.8.1.10|0.8.1.11,ega0/ega0-8.tex,192,4C61F7173942FF93FCFE0F8C69F071B8E3376F0719CE12A65CD1AADE0206DE1C,resolved_unique_pdf_destination
ega3.ega0.target.sha256.2947cac50a693baf8f7a874f644da43d2064c8998198581b45da43790f14eaed,ega0,AMS.98,54,AMS,0.8.2.1.1,ega0/ega0-8.tex,214,4C61F7173942FF93FCFE0F8C69F071B8E3376F0719CE12A65CD1AADE0206DE1C,resolved_unique_pdf_destination
ega3.ega0.target.sha256.08c1784b40a09fa9b46d5f01e06b0e60de65216e13958cd66b7fc3be90702fbf,ega0,AMS.99,54,AMS,0.8.2.1.2|0.8.2.2|0.8.2.3|0.8.2.4|0.8.2.5|0.8.2.6|0.8.2.7|0.8.2.8,ega0/ega0-8.tex,232,4C61F7173942FF93FCFE0F8C69F071B8E3376F0719CE12A65CD1AADE0206DE1C,resolved_unique_pdf_destination
ega3.ega0.target.sha256.ef69afafa858241851702ac01e7726c79ffaad2c578b577b4f8ecf42bca27e25,ega0,Doc-Start,1,Doc-Start,,,,,resolved_unique_pdf_destination
ega3.ega0.target.sha256.3b047b6148ff873fea0b666b4bbe66a7a8d8708ae581305373fbf51905f3c0e7,ega0,Hfootnote.14,10,Hfootnote,,,,,resolved_unique_pdf_destination
ega3.ega0.target.sha256.d1a9fc90a885241d6c95a5d82bb82da50b1a03e0098975cf38d8a84dab7acf90,ega0,Hfootnote.18,12,Hfootnote,,,,,resolved_unique_pdf_destination
ega3.ega0.target.sha256.be770a99658c0c976a542d2914ed1f2e9e7a86f6787c4b42c8e1a56dfc83b4b5,ega0,Hfootnote.19,12,Hfootnote,,,,,resolved_unique_pdf_destination
ega3.ega0.target.sha256.b6a7ea439cc331dd506923f7d28f530ed31d4f8ecd0cf707ccf48d2749993f6c,ega0,Hfootnote.20,12,Hfootnote,,,,,resolved_unique_pdf_destination
ega3.ega0.target.sha256.f829237e78b4adc9d1abee102eeacfdf8c1f0accc4ee36d71609fee275348816,ega0,Hfootnote.22,13,Hfootnote,,,,,resolved_unique_pdf_destination
ega3.ega0.target.sha256.b9a1dcd43c8cac52473bbb425dedca112874b182421a0824ae97dc446aa7b12d,ega0,Hfootnote.23,14,Hfootnote,,,,,resolved_unique_pdf_destination
ega3.ega0.target.sha256.fac3fc2b43bde6523b3eb04fe5269690c86d533a138617cce57e7d18f1dae67a,ega0,Hfootnote.270,115,Hfootnote,,,,,resolved_unique_pdf_destination
ega3.ega0.target.sha256.1671085e9ce53b6aab0ee8583ed61c6f7ca4e9508ea1f6ece71cca0f51cf7a00,ega0,Hfootnote.275,117,Hfootnote,,,,,resolved_unique_pdf_destination
ega3.ega0.target.sha256.25dc90d687775c9c3e8d7e9ad50abfd24f47ced8beed78d610f8ed22e742dbed,ega0,Hfootnote.32,18,Hfootnote,,,,,resolved_unique_pdf_destination
ega3.ega0.target.sha256.3929c85d08264e23d9a62fea68658da639958b823acacee4bc847f500095b870,ega0,Hfootnote.62,31,Hfootnote,,,,,resolved_unique_pdf_destination
ega3.ega0.target.sha256.2440dad134ee735385bfb28acc907b9b2972ab6d506f9ad12f01baac22f1af8f,ega0,Hfootnote.63,32,Hfootnote,,,,,resolved_unique_pdf_destination
ega3.ega0.target.sha256.1f8275dc29b4f3e0abaae13b7016db7499c84a902eba51123168fd0191fa8b43,ega0,Hfootnote.68,34,Hfootnote,,,,,resolved_unique_pdf_destination
ega3.ega0.target.sha256.cb6c26cd872641efcdb5bcf0fb33e0fc145a2216ce47f02dbb4e163cc8f90df5,ega0,Item*.119,68,Item*,,,,,resolved_unique_pdf_destination
ega3.ega0.target.sha256.a40dc270af96efd7af35216016bd1a1cd61aff31c1dc8d83ef76904081bb2f98,ega0,Item*.120,68,Item*,0.11.3.2,ega0/ega0-11.tex,279,61DBDCF8AA580100B610A1323A995D71E59752F1D4B9B0808615FD5B2CC7F18E,resolved_unique_pdf_destination
ega3.ega0.target.sha256.845c442be29d99fd7a0b6d1d0e45f1fcf4bd7dacd1d9cc9517378ec50b3544a8,ega0,Item*.131,72,Item*,,,,,resolved_unique_pdf_destination
ega3.ega0.target.sha256.760614619822a77571b45d38a21e33f8abdae7055c48354da0162900d5244f68,ega0,Item*.132,72,Item*,0.11.4.5,ega0/ega0-11.tex,563,61DBDCF8AA580100B610A1323A995D71E59752F1D4B9B0808615FD5B2CC7F18E,resolved_unique_pdf_destination
ega3.ega0.target.sha256.5d89c9db939d1fbdf581cffd89a6d37c894cfa0b087de5960238d401e2ecdd0f,ega0,Item*.263,113,Item*,,,,,resolved_unique_pdf_destination
ega3.ega0.target.sha256.9c0173a17f0a38802b59a19d6a638608564718bebe04c79b1fa4716a4e504281,ega0,Item*.265,114,Item*,,,,,resolved_unique_pdf_destination
ega3.ega0.target.sha256.369370a3c999d6dc6298b7032ebbab1b305b8953063e96bdaf312f7318e150c0,ega0,cite.I-1,120,cite,,,,,resolved_unique_pdf_destination
ega3.ega0.target.sha256.ae9180bd659a39889b8badae2c7998b37a50133e957105148f6844b8fbf2d29d,ega0,cite.I-11,120,cite,,,,,resolved_unique_pdf_destination
ega3.ega0.target.sha256.5c3d9ffe7ba32a3a70bb19e7dd686f7984ba9545481dbe547c8829aa595a0aea,ega0,cite.I-12,120,cite,,,,,resolved_unique_pdf_destination
ega3.ega0.target.sha256.544f8a11645f3db1e3f71d56ae69c5c17fb65669a2e84e50110e9ce930937a2c,ega0,cite.I-13,120,cite,,,,,resolved_unique_pdf_destination
ega3.ega0.target.sha256.9336b00fbb5fd73f5d643dd32c40deaa71d78618459220aace16f6cc931c0ac0,ega0,cite.I-16,120,cite,,,,,resolved_unique_pdf_destination
ega3.ega0.target.sha256.cc5e4b463fa4d45dd98482536e1c8f57b858f5286eb6e141d7bfa7b8581576e3,ega0,cite.I-17,120,cite,,,,,resolved_unique_pdf_destination
ega3.ega0.target.sha256.3bcbef21b53c4a98fa10d846ebfe8e33a448d5af3493cb5cd98e545ccea3a654,ega0,cite.III-28,120,cite,,,,,resolved_unique_pdf_destination
ega3.ega0.target.sha256.2a4d67bec65c6794ff9a4a5ba679457ced31d11805acea0ac5e07ec030d06a32,ega0,cite.III-29,120,cite,,,,,resolved_unique_pdf_destination
ega3.ega0.target.sha256.7542e5651275de3734b9ee15154284828dea2f8602ae9bd14133dcf3a61887e6,ega0,cite.IV-30,120,cite,,,,,resolved_unique_pdf_destination
ega3.ega0.target.sha256.84d0b478ac50c659ccceccfd29acd98f39fea2b82ccef484dc9010fddc3bc443,ega0,equation*.200,98,equation*,,,,,resolved_unique_pdf_destination
ega3.ega0.target.sha256.4719349c6297c4785fcd9962825eba4ad4cf8c0355318fa9ec9d4cafdcc8e33f,ega0,equation*.202,98,equation*,,,,,resolved_unique_pdf_destination
ega3.ega0.target.sha256.e1e4fc112a64bc04f48543ceed6cb73187d8c8907c7f09fac91475a5dce11670,ega0,equation*.204,99,equation*,,,,,resolved_unique_pdf_destination
ega3.ega0.target.sha256.8c9a6a10809217fa3eecda6c437bafa3f7974f6e370b9c65453522ebaa057f36,ega0,equation*.206,100,equation*,,,,,resolved_unique_pdf_destination
