residual_id,candidate_id,reader,reference_form,source_relpath,source_line,source_column,visible_text,raw_tex,context,source_sha256,target_label,pdf_destination,target_id,classification,status,resolution_basis
ega3.ega0.residual.sha256.f551ba2d9a3fc3a7a2342c50dbe82b341e2feb7c2565304fa5c2838efb9163bb,ega3.ega0.candidate.sha256.f551ba2d9a3fc3a7a2342c50dbe82b341e2feb7c2565304fa5c2838efb9163bb,ega0,sref,ega0/ega0-10.tex,271,256,I,\sref[0\textsubscript{I},"Indeed, if $x'\in A'$ belongs to all the $\mathfrak{m}^{'n}$ ($n\geq0$), then it is the image of some $x_\mu\in A_\mu$ for a specific index $\mu$, and since the inverse image in $A_\mu$ of $\mathfrak{m}^{'n}=\mathfrak{m}_\mu^n A'$ is $\mathfrak{m}_\mu^n$ \sref[0\textsubscript{I}]{0.6.6.1}, $x_\mu$ belongs to all the $\mathfrak{m}_\mu^n$, so $x_\mu=0$, by hypothesis, and so $x'=0$.",0D7A13E06F8C0FFAF33A716E248C47B0EEA66E0E7CA0FB086AE2FC7438B5A729,I,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega0.residual.sha256.39ba4c14ba523986d76fa3ff6279827b2fe5db8a66cb3ef2e4d0c0d4c15651ab,ega3.ega0.candidate.sha256.39ba4c14ba523986d76fa3ff6279827b2fe5db8a66cb3ef2e4d0c0d4c15651ab,ega0,sref,ega0/ega0-10.tex,277,49,I,\sref[0\textsubscript{I},"it will follow that $\widehat{A}'$ is $A'$-flat \sref[0\textsubscript{I}]{0.6.2.3}, and since $\mathfrak{m}'\widehat{A}'\neq\widehat{A}'$, that $\widehat{A}'$ is a faithfully flat $A'$-module \sref[0\textsubscript{I}]{0.6.6.2}, whence the final conclusion that $A'$ is \emph{Noetherian} \sref[0\textsubscript{I}]{0.6.5.2}, which will finish the proof of the lemma.",0D7A13E06F8C0FFAF33A716E248C47B0EEA66E0E7CA0FB086AE2FC7438B5A729,I,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega0.residual.sha256.912e559bf34202a33d59a65569635e7e19be0efca74ee7b6f3c36ce6410add63,ega3.ega0.candidate.sha256.912e559bf34202a33d59a65569635e7e19be0efca74ee7b6f3c36ce6410add63,ega0,sref,ega0/ega0-10.tex,277,193,I,\sref[0\textsubscript{I},"it will follow that $\widehat{A}'$ is $A'$-flat \sref[0\textsubscript{I}]{0.6.2.3}, and since $\mathfrak{m}'\widehat{A}'\neq\widehat{A}'$, that $\widehat{A}'$ is a faithfully flat $A'$-module \sref[0\textsubscript{I}]{0.6.6.2}, whence the final conclusion that $A'$ is \emph{Noetherian} \sref[0\textsubscript{I}]{0.6.5.2}, which will finish the proof of the lemma.",0D7A13E06F8C0FFAF33A716E248C47B0EEA66E0E7CA0FB086AE2FC7438B5A729,I,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega0.residual.sha256.273ee15a1c5fae191b0f618d4db1fb419185c3d095a33a552cc1dba2464abac9,ega3.ega0.candidate.sha256.273ee15a1c5fae191b0f618d4db1fb419185c3d095a33a552cc1dba2464abac9,ega0,sref,ega0/ega0-10.tex,277,288,I,\sref[0\textsubscript{I},"it will follow that $\widehat{A}'$ is $A'$-flat \sref[0\textsubscript{I}]{0.6.2.3}, and since $\mathfrak{m}'\widehat{A}'\neq\widehat{A}'$, that $\widehat{A}'$ is a faithfully flat $A'$-module \sref[0\textsubscript{I}]{0.6.6.2}, whence the final conclusion that $A'$ is \emph{Noetherian} \sref[0\textsubscript{I}]{0.6.5.2}, which will finish the proof of the lemma.",0D7A13E06F8C0FFAF33A716E248C47B0EEA66E0E7CA0FB086AE2FC7438B5A729,I,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega0.residual.sha256.08bd86771b34c1879413b92b2650b3fc1a67ac388d96413cadac327bf12092a5,ega3.ega0.candidate.sha256.08bd86771b34c1879413b92b2650b3fc1a67ac388d96413cadac327bf12092a5,ega0,sref,ega0/ega0-10.tex,285,22,I,\sref[0\textsubscript{I},It thus follows from \sref[0\textsubscript{I}]{0.7.2.12} and \sref[0\textsubscript{I}]{0.7.2.8} that $\widehat{A}'$ is \emph{Noetherian}.,0D7A13E06F8C0FFAF33A716E248C47B0EEA66E0E7CA0FB086AE2FC7438B5A729,I,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega0.residual.sha256.7f9d24b554bbfb3ac78eb5dae99f1bc2705615eeaab39b8eeeb16788545c4571,ega3.ega0.candidate.sha256.7f9d24b554bbfb3ac78eb5dae99f1bc2705615eeaab39b8eeeb16788545c4571,ega0,sref,ega0/ega0-10.tex,285,62,I,\sref[0\textsubscript{I},It thus follows from \sref[0\textsubscript{I}]{0.7.2.12} and \sref[0\textsubscript{I}]{0.7.2.8} that $\widehat{A}'$ is \emph{Noetherian}.,0D7A13E06F8C0FFAF33A716E248C47B0EEA66E0E7CA0FB086AE2FC7438B5A729,I,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega0.residual.sha256.e1d767f89024eccdc1ca95c4f4e2f646b0448971570837c0da9cde83c83ca520,ega3.ega0.candidate.sha256.e1d767f89024eccdc1ca95c4f4e2f646b0448971570837c0da9cde83c83ca520,ega0,sref,ega0/ega0-10.tex,287,188,I,\sref[0\textsubscript{I},"since $A'/\mathfrak{m}^{\prime n}=(A_\lambda/\mathfrak{m}_\lambda^n)\otimes_{A_\lambda}A'$, we see that $A'/\mathfrak{m}^{\prime n}$ is a flat $(A_\lambda/\mathfrak{m}_\lambda^n)$-module \sref[0\textsubscript{I}]{0.6.2.1};",0D7A13E06F8C0FFAF33A716E248C47B0EEA66E0E7CA0FB086AE2FC7438B5A729,I,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega0.residual.sha256.8bb65550837d938ce9d86bc9c5bfd1ab1b6d88c58c61a752d140ed636c152baa,ega3.ega0.candidate.sha256.8bb65550837d938ce9d86bc9c5bfd1ab1b6d88c58c61a752d140ed636c152baa,ega0,sref,ega0/ega0-10.tex,329,174,I,\sref[0\textsubscript{I},"We can also replace $B$ by its $\mathfrak{J}B$-adic completion $\widehat{B}$ without changing the conclusions of \sref{0.10.3.1}, because $\widehat{B}$ is a flat $B$-module \sref[0\textsubscript{I}]{0.7.3.3}, and thus a flat $A$-module \sref[0\textsubscript{I}]{0.6.2.1}.",0D7A13E06F8C0FFAF33A716E248C47B0EEA66E0E7CA0FB086AE2FC7438B5A729,I,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega0.residual.sha256.070283275fc569825438f53673ede714fc35ab988db1a81ab992bf6a09d9fd62,ega3.ega0.candidate.sha256.070283275fc569825438f53673ede714fc35ab988db1a81ab992bf6a09d9fd62,ega0,sref,ega0/ega0-10.tex,329,237,I,\sref[0\textsubscript{I},"We can also replace $B$ by its $\mathfrak{J}B$-adic completion $\widehat{B}$ without changing the conclusions of \sref{0.10.3.1}, because $\widehat{B}$ is a flat $B$-module \sref[0\textsubscript{I}]{0.7.3.3}, and thus a flat $A$-module \sref[0\textsubscript{I}]{0.6.2.1}.",0D7A13E06F8C0FFAF33A716E248C47B0EEA66E0E7CA0FB086AE2FC7438B5A729,I,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega0.residual.sha256.e35ee5938ea88103b051b6c5a89f2e88eeff66c21a19038831e98c7e149b5670,ega3.ega0.candidate.sha256.e35ee5938ea88103b051b6c5a89f2e88eeff66c21a19038831e98c7e149b5670,ega0,plain_dotted_locator,ega0/ega0-10.tex,131,157,0.7.3.5,0.7.3.5,"But $M\otimes_A N'$ and $M\otimes_A N$ are $B$-modules of finite type, and thus separated for the $\mathfrak{J}$-preadic topology \sref[0\textsubscript{I}]{0.7.3.5};",0D7A13E06F8C0FFAF33A716E248C47B0EEA66E0E7CA0FB086AE2FC7438B5A729,,,,external_work_or_cross_volume_locator,reviewed_positive_residual,same-line source syntax explicitly identifies an external work or volume
ega3.ega0.residual.sha256.ca05ef620cb95bbd28996c1e250e11afe9835d99b9e44f8bea75c91ce052109e,ega3.ega0.candidate.sha256.ca05ef620cb95bbd28996c1e250e11afe9835d99b9e44f8bea75c91ce052109e,ega0,plain_dotted_locator,ega0/ega0-10.tex,151,107,0.6.1.2,0.6.1.2,"gives us, by induction on $i$, that $M/M_i$ is \emph{$A$-flat} for all $i\geq0$ \sref[0\textsubscript{I}]{0.6.1.2};",0D7A13E06F8C0FFAF33A716E248C47B0EEA66E0E7CA0FB086AE2FC7438B5A729,,,,external_work_or_cross_volume_locator,reviewed_positive_residual,same-line source syntax explicitly identifies an external work or volume
ega3.ega0.residual.sha256.8566838d47214935d48e1d3dbe0e88e7fa5c3cc8d884c47076fe4c3d80de9c9a,ega3.ega0.candidate.sha256.8566838d47214935d48e1d3dbe0e88e7fa5c3cc8d884c47076fe4c3d80de9c9a,ega0,plain_dotted_locator,ega0/ega0-10.tex,157,105,0.7.3.5,0.7.3.5,"$\mathfrak{u}$-adic topology, and we know that the latter is \emph{separated} \sref[0\textsubscript{I}]{0.7.3.5}.",0D7A13E06F8C0FFAF33A716E248C47B0EEA66E0E7CA0FB086AE2FC7438B5A729,,,,external_work_or_cross_volume_locator,reviewed_positive_residual,same-line source syntax explicitly identifies an external work or volume
ega3.ega0.residual.sha256.29f17bde2769db157709e1d2c49522f7332738973c2cc5e70b52c3938d1e808a,ega3.ega0.candidate.sha256.29f17bde2769db157709e1d2c49522f7332738973c2cc5e70b52c3938d1e808a,ega0,plain_dotted_locator,ega0/ega0-10.tex,162,30,0.6.1.2,0.6.1.2,by \sref[0\textsubscript{I}]{0.6.1.2}.,0D7A13E06F8C0FFAF33A716E248C47B0EEA66E0E7CA0FB086AE2FC7438B5A729,,,,external_work_or_cross_volume_locator,reviewed_positive_residual,same-line source syntax explicitly identifies an external work or volume
ega3.ega0.residual.sha256.e27450d2c198621510d06e55535958806dae27d3d76c4163edd30462b93150fb,ega3.ega0.candidate.sha256.e27450d2c198621510d06e55535958806dae27d3d76c4163edd30462b93150fb,ega0,plain_dotted_locator,ega0/ega0-10.tex,187,194,0.6.3.3,0.6.3.3,"We know that, for $M$ to be flat, it is necessary and suffices for $M_\mathfrak{m}$ to be a flat $A_\mathfrak{m}$-module for every maximal ideal $\mathfrak{m}$ of $A$ \sref[0\textsubscript{I}]{0.6.3.3};",0D7A13E06F8C0FFAF33A716E248C47B0EEA66E0E7CA0FB086AE2FC7438B5A729,,,,external_work_or_cross_volume_locator,reviewed_positive_residual,same-line source syntax explicitly identifies an external work or volume
ega3.ega0.residual.sha256.30ab3ff55ffe6bf6b6c8eb949b080ae5c8aca9fca39170cb9c1e1b9cc63e6fee,ega3.ega0.candidate.sha256.30ab3ff55ffe6bf6b6c8eb949b080ae5c8aca9fca39170cb9c1e1b9cc63e6fee,ega0,plain_dotted_locator,ega0/ega0-10.tex,188,86,0.1.2.8,0.1.2.8,we can thus restrict to the case where $A$ is \emph{local} \sref[0\textsubscript{I}]{0.1.2.8}.,0D7A13E06F8C0FFAF33A716E248C47B0EEA66E0E7CA0FB086AE2FC7438B5A729,,,,external_work_or_cross_volume_locator,reviewed_positive_residual,same-line source syntax explicitly identifies an external work or volume
ega3.ega0.residual.sha256.712673c14e74369bb329acb2de62ab7063ec740e8623d85460258a0ba0a9a5c0,ega3.ega0.candidate.sha256.712673c14e74369bb329acb2de62ab7063ec740e8623d85460258a0ba0a9a5c0,ega0,plain_dotted_locator,ega0/ega0-10.tex,228,122,0.6.2.1,0.6.2.1,"Finally, $B$ is a flat $A'$-module, and $A'$ is a free $A$-module, so $B$ is a flat $A$-module \sref[0\textsubscript{I}]{0.6.2.1}.",0D7A13E06F8C0FFAF33A716E248C47B0EEA66E0E7CA0FB086AE2FC7438B5A729,,,,external_work_or_cross_volume_locator,reviewed_positive_residual,same-line source syntax explicitly identifies an external work or volume
ega3.ega0.residual.sha256.57bbc8a7aeeb75d6a73eeafbafa532e3caa473bfef95fd8d4f4e73e3a72b6e98,ega3.ega0.candidate.sha256.57bbc8a7aeeb75d6a73eeafbafa532e3caa473bfef95fd8d4f4e73e3a72b6e98,ega0,plain_dotted_locator,ega0/ega0-10.tex,266,88,0.6.2.3,0.6.2.3,"Then $A'$ is a flat $A_\lambda$-module for all $\lambda$, by \sref[0\textsubscript{I}]{0.6.2.3};",0D7A13E06F8C0FFAF33A716E248C47B0EEA66E0E7CA0FB086AE2FC7438B5A729,,,,external_work_or_cross_volume_locator,reviewed_positive_residual,same-line source syntax explicitly identifies an external work or volume
ega3.ega0.residual.sha256.82c415a99b64f18a1c57b8fe8803d1c0ecfb09778abb267ab1032166ca8ea76a,ega3.ega0.candidate.sha256.82c415a99b64f18a1c57b8fe8803d1c0ecfb09778abb267ab1032166ca8ea76a,ega0,plain_dotted_locator,ega0/ega0-10.tex,267,179,0.6.6.2,0.6.6.2,"since $A'$ and $A_\lambda$ are local rings, and since $\mathfrak{m}'=\mathfrak{m}_\lambda A'$, $A'$ is even a \emph{faithfully flat} $A_\lambda$-module \sref[0\textsubscript{I}]{0.6.6.2}.",0D7A13E06F8C0FFAF33A716E248C47B0EEA66E0E7CA0FB086AE2FC7438B5A729,,,,external_work_or_cross_volume_locator,reviewed_positive_residual,same-line source syntax explicitly identifies an external work or volume
ega3.ega0.residual.sha256.300d5530d97cfa856f0a6ff9ded6a4393078fbe98fc31cc1bd10e30f1cf4793a,ega3.ega0.candidate.sha256.300d5530d97cfa856f0a6ff9ded6a4393078fbe98fc31cc1bd10e30f1cf4793a,ega0,plain_dotted_locator,ega0/ega0-10.tex,269,89,0.7.3.5,0.7.3.5,the $\mathfrak{m}_\lambda$-adic topologies are then separated \sref[0\textsubscript{I}]{0.7.3.5};,0D7A13E06F8C0FFAF33A716E248C47B0EEA66E0E7CA0FB086AE2FC7438B5A729,,,,external_work_or_cross_volume_locator,reviewed_positive_residual,same-line source syntax explicitly identifies an external work or volume
ega3.ega0.residual.sha256.e6ebc6d19b26f18d8f741c251526f9477c34e0b2e8b1f305f7a7e50b238e0605,ega3.ega0.candidate.sha256.e6ebc6d19b26f18d8f741c251526f9477c34e0b2e8b1f305f7a7e50b238e0605,ega0,plain_dotted_locator,ega0/ega0-10.tex,271,282,0.6.6.1,0.6.6.1,"Indeed, if $x'\in A'$ belongs to all the $\mathfrak{m}^{'n}$ ($n\geq0$), then it is the image of some $x_\mu\in A_\mu$ for a specific index $\mu$, and since the inverse image in $A_\mu$ of $\mathfrak{m}^{'n}=\mathfrak{m}_\mu^n A'$ is $\mathfrak{m}_\mu^n$ \sref[0\textsubscript{I}]{0.6.6.1}, $x_\mu$ belongs to all the $\mathfrak{m}_\mu^n$, so $x_\mu=0$, by hypothesis, and so $x'=0$.",0D7A13E06F8C0FFAF33A716E248C47B0EEA66E0E7CA0FB086AE2FC7438B5A729,,,,external_work_or_cross_volume_locator,reviewed_positive_residual,same-line source syntax explicitly identifies an external work or volume
ega3.ega0.residual.sha256.009ec07267ef1409bafc1efe85d2a7883ef532eeeddd1fe9257870c471729087,ega3.ega0.candidate.sha256.009ec07267ef1409bafc1efe85d2a7883ef532eeeddd1fe9257870c471729087,ega0,plain_dotted_locator,ega0/ega0-10.tex,277,75,0.6.2.3,0.6.2.3,"it will follow that $\widehat{A}'$ is $A'$-flat \sref[0\textsubscript{I}]{0.6.2.3}, and since $\mathfrak{m}'\widehat{A}'\neq\widehat{A}'$, that $\widehat{A}'$ is a faithfully flat $A'$-module \sref[0\textsubscript{I}]{0.6.6.2}, whence the final conclusion that $A'$ is \emph{Noetherian} \sref[0\textsubscript{I}]{0.6.5.2}, which will finish the proof of the lemma.",0D7A13E06F8C0FFAF33A716E248C47B0EEA66E0E7CA0FB086AE2FC7438B5A729,,,,external_work_or_cross_volume_locator,reviewed_positive_residual,same-line source syntax explicitly identifies an external work or volume
ega3.ega0.residual.sha256.0e9369aefda811e39ef024d28ceb8f87bb8653379fc1cc21f03fef3036faf9b1,ega3.ega0.candidate.sha256.0e9369aefda811e39ef024d28ceb8f87bb8653379fc1cc21f03fef3036faf9b1,ega0,plain_dotted_locator,ega0/ega0-10.tex,277,219,0.6.6.2,0.6.6.2,"it will follow that $\widehat{A}'$ is $A'$-flat \sref[0\textsubscript{I}]{0.6.2.3}, and since $\mathfrak{m}'\widehat{A}'\neq\widehat{A}'$, that $\widehat{A}'$ is a faithfully flat $A'$-module \sref[0\textsubscript{I}]{0.6.6.2}, whence the final conclusion that $A'$ is \emph{Noetherian} \sref[0\textsubscript{I}]{0.6.5.2}, which will finish the proof of the lemma.",0D7A13E06F8C0FFAF33A716E248C47B0EEA66E0E7CA0FB086AE2FC7438B5A729,,,,external_work_or_cross_volume_locator,reviewed_positive_residual,same-line source syntax explicitly identifies an external work or volume
ega3.ega0.residual.sha256.578cb6b9819d6785311461693c71e51919c8315ce417e6d9952d04dd5dd0b4dd,ega3.ega0.candidate.sha256.578cb6b9819d6785311461693c71e51919c8315ce417e6d9952d04dd5dd0b4dd,ega0,plain_dotted_locator,ega0/ega0-10.tex,277,314,0.6.5.2,0.6.5.2,"it will follow that $\widehat{A}'$ is $A'$-flat \sref[0\textsubscript{I}]{0.6.2.3}, and since $\mathfrak{m}'\widehat{A}'\neq\widehat{A}'$, that $\widehat{A}'$ is a faithfully flat $A'$-module \sref[0\textsubscript{I}]{0.6.6.2}, whence the final conclusion that $A'$ is \emph{Noetherian} \sref[0\textsubscript{I}]{0.6.5.2}, which will finish the proof of the lemma.",0D7A13E06F8C0FFAF33A716E248C47B0EEA66E0E7CA0FB086AE2FC7438B5A729,,,,external_work_or_cross_volume_locator,reviewed_positive_residual,same-line source syntax explicitly identifies an external work or volume
ega3.ega0.residual.sha256.11606d3f0655c57ced8dc7a5e6f7f742c792d7046e7626a5bac55f2a1d3a25ab,ega3.ega0.candidate.sha256.11606d3f0655c57ced8dc7a5e6f7f742c792d7046e7626a5bac55f2a1d3a25ab,ega0,plain_dotted_locator,ega0/ega0-10.tex,285,48,0.7.2.12,0.7.2.12,It thus follows from \sref[0\textsubscript{I}]{0.7.2.12} and \sref[0\textsubscript{I}]{0.7.2.8} that $\widehat{A}'$ is \emph{Noetherian}.,0D7A13E06F8C0FFAF33A716E248C47B0EEA66E0E7CA0FB086AE2FC7438B5A729,,,,external_work_or_cross_volume_locator,reviewed_positive_residual,same-line source syntax explicitly identifies an external work or volume
ega3.ega0.residual.sha256.06b4ecbc828cffba2a12c29c8f7783fb2e9aed9331d47561571650b51b18f0eb,ega3.ega0.candidate.sha256.06b4ecbc828cffba2a12c29c8f7783fb2e9aed9331d47561571650b51b18f0eb,ega0,plain_dotted_locator,ega0/ega0-10.tex,285,88,0.7.2.8,0.7.2.8,It thus follows from \sref[0\textsubscript{I}]{0.7.2.12} and \sref[0\textsubscript{I}]{0.7.2.8} that $\widehat{A}'$ is \emph{Noetherian}.,0D7A13E06F8C0FFAF33A716E248C47B0EEA66E0E7CA0FB086AE2FC7438B5A729,,,,external_work_or_cross_volume_locator,reviewed_positive_residual,same-line source syntax explicitly identifies an external work or volume
ega3.ega0.residual.sha256.a50bbc010976f19562fcf52dc36cac304c8e447fb78df162502f06d32c663c66,ega3.ega0.candidate.sha256.a50bbc010976f19562fcf52dc36cac304c8e447fb78df162502f06d32c663c66,ega0,plain_dotted_locator,ega0/ega0-10.tex,287,214,0.6.2.1,0.6.2.1,"since $A'/\mathfrak{m}^{\prime n}=(A_\lambda/\mathfrak{m}_\lambda^n)\otimes_{A_\lambda}A'$, we see that $A'/\mathfrak{m}^{\prime n}$ is a flat $(A_\lambda/\mathfrak{m}_\lambda^n)$-module \sref[0\textsubscript{I}]{0.6.2.1};",0D7A13E06F8C0FFAF33A716E248C47B0EEA66E0E7CA0FB086AE2FC7438B5A729,,,,external_work_or_cross_volume_locator,reviewed_positive_residual,same-line source syntax explicitly identifies an external work or volume
ega3.ega0.residual.sha256.4acb34142d2e504f7e1a8af527086a0ccd20674474476cec1ed5e02b9d9526cf,ega3.ega0.candidate.sha256.4acb34142d2e504f7e1a8af527086a0ccd20674474476cec1ed5e02b9d9526cf,ega0,plain_dotted_locator,ega0/ega0-10.tex,329,200,0.7.3.3,0.7.3.3,"We can also replace $B$ by its $\mathfrak{J}B$-adic completion $\widehat{B}$ without changing the conclusions of \sref{0.10.3.1}, because $\widehat{B}$ is a flat $B$-module \sref[0\textsubscript{I}]{0.7.3.3}, and thus a flat $A$-module \sref[0\textsubscript{I}]{0.6.2.1}.",0D7A13E06F8C0FFAF33A716E248C47B0EEA66E0E7CA0FB086AE2FC7438B5A729,,,,external_work_or_cross_volume_locator,reviewed_positive_residual,same-line source syntax explicitly identifies an external work or volume
ega3.ega0.residual.sha256.92c7e720646e1a252acbbe749581e95dd46250f1afcca97fd6c3181fed3c6b14,ega3.ega0.candidate.sha256.92c7e720646e1a252acbbe749581e95dd46250f1afcca97fd6c3181fed3c6b14,ega0,plain_dotted_locator,ega0/ega0-10.tex,329,263,0.6.2.1,0.6.2.1,"We can also replace $B$ by its $\mathfrak{J}B$-adic completion $\widehat{B}$ without changing the conclusions of \sref{0.10.3.1}, because $\widehat{B}$ is a flat $B$-module \sref[0\textsubscript{I}]{0.7.3.3}, and thus a flat $A$-module \sref[0\textsubscript{I}]{0.6.2.1}.",0D7A13E06F8C0FFAF33A716E248C47B0EEA66E0E7CA0FB086AE2FC7438B5A729,,,,external_work_or_cross_volume_locator,reviewed_positive_residual,same-line source syntax explicitly identifies an external work or volume
ega3.ega0.residual.sha256.f7be39ba594dc67536d88936bace3d04a2e33d80c4745eecfede24995a2516c9,ega3.ega0.candidate.sha256.f7be39ba594dc67536d88936bace3d04a2e33d80c4745eecfede24995a2516c9,ega0,plain_dotted_locator,ega0/ega0-11.tex,9,96,2.4,2.4,"In the following, we use a more general notion of a spectral sequence than that defined in (T, 2.4); keeping the notation of (T, 2.4), we call a \emph{spectral sequence} in an abelian category $\cat{C}$ a system $E$ consisting of the following parts:",61DBDCF8AA580100B610A1323A995D71E59752F1D4B9B0808615FD5B2CC7F18E,,,,external_work_or_cross_volume_locator,reviewed_positive_residual,same-line source syntax explicitly identifies an external work or volume
ega3.ega0.residual.sha256.a732c756f3c76b22a729749dcf18564b882b696a8cefe09e0ddcfebb9f648a7e,ega3.ega0.candidate.sha256.a732c756f3c76b22a729749dcf18564b882b696a8cefe09e0ddcfebb9f648a7e,ega0,plain_dotted_locator,ega0/ega0-11.tex,9,130,2.4,2.4,"In the following, we use a more general notion of a spectral sequence than that defined in (T, 2.4); keeping the notation of (T, 2.4), we call a \emph{spectral sequence} in an abelian category $\cat{C}$ a system $E$ consisting of the following parts:",61DBDCF8AA580100B610A1323A995D71E59752F1D4B9B0808615FD5B2CC7F18E,,,,external_work_or_cross_volume_locator,reviewed_positive_residual,same-line source syntax explicitly identifies an external work or volume
