edge_id,reader,pdf_page,annotation_index,rect_x0,rect_y0,rect_x1,rect_y1,pdf_destination,target_id,target_pdf_page,origin_class,status
ega3.ega0.edge.sha256.b572cafc5bdc6eb3a5908686aa4e959680a9473bdb5d3cdbbbaf72616ff0b5ae,ega0,2,35,506.060,266.243,522.996,275.354,subsection*.220,ega3.ega0.target.sha256.591411a2c77c8f7e8515cc9da8c614deb8423d1134651a0c6cb26feed61ff264,105,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.de9a0c3aeddc4dcc0ca8a370eb0c9e5d4e4e0b4aaefc85d4a26fa5fc6a71f3ac,ega0,2,36,506.309,253.690,523.245,262.801,subsection*.235,ega3.ega0.target.sha256.d106f2e12e494677a52acca54958b1a8f67f078caa44102dc05ececcd917e571,107,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.2b68b95e05285d5b6c38ff4109aa2d78af675001701370632b08c78722eac79c,ega0,2,37,506.060,241.137,522.996,250.248,subsection*.246,ega3.ega0.target.sha256.2ba7c6e224c4c4043921a949da80a38d21ae95e773f97ecaf402c7b6c96bdc54,108,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.766809c11e796c174c07962b78f288e6179404361be10479650b8b91a7eb754a,ega0,2,38,506.558,228.769,523.494,237.695,subsection*.254,ega3.ega0.target.sha256.7691653329a0c547a0d884f176224ae080a25a011803374faa4c506659aff8b6,111,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.5d7ae9145d554dc92cff0aa7a8b4f8ae660506117c0277fb7fea6cccda591117,ega0,2,39,506.060,194.802,522.996,203.912,section*.269,ega3.ega0.target.sha256.f979df96a7b943c5aca64a2f7bb6d2f66d9f82f68b8091f3c5c9571b13aad855,115,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.b196b2a04e9643c797a146166ddce2c7d654e2ddb715141ec9b9c66775d1e2e6,ega0,2,40,506.060,182.249,522.996,191.359,subsection*.271,ega3.ega0.target.sha256.787a1e875215baae1058f9f6ec2b47d5d360abbe30313da9bbfaf1c15549e5bf,115,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.63a15bea5923c2b305a6ac2d1e7a0dcf26136372bd637e27369c26f7bf741761,ega0,2,41,506.309,169.880,523.245,178.807,subsection*.276,ega3.ega0.target.sha256.c2c4bc00546db4210f0b92fc88f21188658856cc5ed7cff2e10963368b7f6289,117,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.35d5a8405faa7754880da73ca7f70bda562495b07bbb2be8af3d9bd75adc6d40,ega0,2,42,506.060,157.143,522.996,166.254,subsection*.284,ega3.ega0.target.sha256.1424d24034fbdd720db1daf60bb0728322af407c03b8babe49fefba18d5887e0,119,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.9d7f0f78ae07696a7e3aaded091ad9a2cea14041d72d6e44d9b7402791529f68,ega0,2,43,506.060,144.590,522.996,153.701,section*.291,ega3.ega0.target.sha256.3a1caf485b16fab7fbc53d078e4a7110013c2227d0319fc87efb721910ae7f60,120,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.970ec170f14632679a7fb32ba60983b65d23964c40792fd1b6c005f6d1e25bb3,ega0,3,0,233.071,510.369,262.075,522.379,subsection*.4,ega3.ega0.target.sha256.85a989b3084ee27dace0acb562b6acd4626f4ce24c7174e3bea78e38d18147a4,2,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.85137a1cd696bb6f36f5574267c45eb15c5ff95c71d750ccc393be3af6cd2534,ega0,5,0,342.159,580.252,371.243,594.685,subsection*.7,ega3.ega0.target.sha256.e4cf2474d0d8eea20d024d45b1c56a871dd1e04e02b9962dc13e4294c1fbdff6,5,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.f3e8c5c38a765615c1962ed95aa4511eeb2c9d00b723f9fa7b1a046872305168,ega0,5,1,193.909,542.268,222.462,554.277,subsection*.9,ega3.ega0.target.sha256.d0473b85ab1f331be99676b809e25267262ffba122c6f781da5805766a390a3e,7,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.f26cd6a7b281ce3bac0e58a67a77897a391342e7d59809d9f6889c938e868e2f,ega0,5,2,215.990,466.523,245.074,480.226,subsection*.5,ega3.ega0.target.sha256.8846471e35a2d793b26665add14ac83d4dcfbbde3b250ffc4de7275aa47eefa5,3,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.d2f0b2ea967a657dfe151434735ef578e201d6b46d16d79a1124d396a6fbd8a1,ega0,5,3,100.310,365.685,129.394,379.388,subsection*.6,ega3.ega0.target.sha256.184c4bfb242457208233bb5443dafe4ac621cc64592335e53dfde01a0cbc16e4,4,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.b9196bc43455e304a8f815c9cc169782ff4264baeea29ff1eda126f99e337ee1,ega0,5,4,442.459,171.633,470.667,186.581,subsection*.6,ega3.ega0.target.sha256.184c4bfb242457208233bb5443dafe4ac621cc64592335e53dfde01a0cbc16e4,4,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.ff638904774f2595ccf6d26b23fbea73d235bcb7ef57902e7cf8cc61bf06db56,ega0,5,5,490.301,171.633,518.509,186.581,subsection*.7,ega3.ega0.target.sha256.e4cf2474d0d8eea20d024d45b1c56a871dd1e04e02b9962dc13e4294c1fbdff6,5,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.77ca24946340d10ed5c7513bc69ab977040c05eddb978477b9e4861871057a74,ega0,6,0,148.647,513.585,176.669,529.051,subsection*.6,ega3.ega0.target.sha256.184c4bfb242457208233bb5443dafe4ac621cc64592335e53dfde01a0cbc16e4,4,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.44ed16ca9ba0d621ddb11f0cfd720817cedca732f122075c2e2a41bfd144a809,ega0,6,1,417.150,367.730,445.703,379.740,subsection*.7,ega3.ega0.target.sha256.e4cf2474d0d8eea20d024d45b1c56a871dd1e04e02b9962dc13e4294c1fbdff6,5,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.453c34a67b929aae2e9cafee5fd6a3b370dd64e284712ccfa16e63e8690c540d,ega0,6,2,465.559,367.730,494.112,379.740,subsection*.7,ega3.ega0.target.sha256.e4cf2474d0d8eea20d024d45b1c56a871dd1e04e02b9962dc13e4294c1fbdff6,5,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.bc52a454b9d6d7d5b0536bd6efe6374ebabffdf0f6d8c4387b260c9fd0e38b8f,ega0,6,3,88.675,49.019,116.697,63.058,subsection*.8,ega3.ega0.target.sha256.a65e8c656da584ef1214023e4b9bb10e1a4d10cb77528079a1632d0b1b2a7bfb,6,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.ca76a331329c8d5e32168118fecc171431a5aa4f1d2ed75e098b0ce7552b9b56,ega0,7,0,144.871,710.280,172.893,723.984,subsection*.8,ega3.ega0.target.sha256.a65e8c656da584ef1214023e4b9bb10e1a4d10cb77528079a1632d0b1b2a7bfb,6,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.0ab1184cdbb49f9674c8a3f17126f172537e7e695ef6183fd38f58777442a37a,ega0,7,1,103.339,316.760,132.423,331.382,subsection*.6,ega3.ega0.target.sha256.184c4bfb242457208233bb5443dafe4ac621cc64592335e53dfde01a0cbc16e4,4,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.22482dd02c3a8352c912ad1c07c264deada8ddfbed193f9dcfd01cdea7e03fe1,ega0,7,2,456.071,301.432,484.624,317.756,subsection*.8,ega3.ega0.target.sha256.a65e8c656da584ef1214023e4b9bb10e1a4d10cb77528079a1632d0b1b2a7bfb,6,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.eec698906f5abb096601c8eb4ad19b8a462b9209167016c742ca2057188225e4,ega0,7,3,233.128,284.452,262.133,296.462,subsection*.9,ega3.ega0.target.sha256.d0473b85ab1f331be99676b809e25267262ffba122c6f781da5805766a390a3e,7,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.20b0200af5d4dc4bc6a4ab4bbf239980aeb0a689312533a2a6ac2cb00ac4723e,ega0,7,4,376.326,194.737,404.879,211.072,subsection*.8,ega3.ega0.target.sha256.a65e8c656da584ef1214023e4b9bb10e1a4d10cb77528079a1632d0b1b2a7bfb,6,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.dc9f58667669fcafa5c0470e472e1690ef5c06b87438fa37843bd342dfcf8715,ega0,7,5,446.389,134.877,474.411,146.887,subsection*.7,ega3.ega0.target.sha256.e4cf2474d0d8eea20d024d45b1c56a871dd1e04e02b9962dc13e4294c1fbdff6,5,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.00e3791aaea904025389c9d4d935afc9068399bd9ed9c9ebee931e619de9078d,ega0,7,6,493.779,134.877,521.801,146.887,subsection*.9,ega3.ega0.target.sha256.d0473b85ab1f331be99676b809e25267262ffba122c6f781da5805766a390a3e,7,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.191a686578cac3ce0e311cab55eb301aa0e360e9b954579052fe93becf372ebc,ega0,7,7,495.174,83.852,523.993,96.647,subsection*.7,ega3.ega0.target.sha256.e4cf2474d0d8eea20d024d45b1c56a871dd1e04e02b9962dc13e4294c1fbdff6,5,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.30966df4437abc7c41428ae6168019beb56ecd3c54c31eae75d73070fa4fa884,ega0,7,8,108.361,71.299,136.914,83.309,subsection*.9,ega3.ega0.target.sha256.d0473b85ab1f331be99676b809e25267262ffba122c6f781da5805766a390a3e,7,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.8920d7d8416ee0ee9d5d7afd190c988ee488a0592bee17caeb20ea2a6d7c2b1e,ega0,8,0,194.424,591.752,223.508,607.233,subsection*.6,ega3.ega0.target.sha256.184c4bfb242457208233bb5443dafe4ac621cc64592335e53dfde01a0cbc16e4,4,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.d5ccc22df8e50b7bf4d354860286440acac61d853f37369140311fb74cc241fc,ega0,8,1,425.989,559.911,455.073,572.706,subsection*.7,ega3.ega0.target.sha256.e4cf2474d0d8eea20d024d45b1c56a871dd1e04e02b9962dc13e4294c1fbdff6,5,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.421ff062b5ef2056695c848ce040b16554e566098bf115a233d3702601141264,ega0,8,2,475.434,559.911,504.518,572.706,subsection*.9,ega3.ega0.target.sha256.d0473b85ab1f331be99676b809e25267262ffba122c6f781da5805766a390a3e,7,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.b8a14f062c84b0fdf19c62ada5b5049e0b9d8c45055d299e97294995daa1c799,ega0,8,3,335.817,508.483,364.369,521.278,subsection*.7,ega3.ega0.target.sha256.e4cf2474d0d8eea20d024d45b1c56a871dd1e04e02b9962dc13e4294c1fbdff6,5,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.889bc4b322869045dc5d4b20e0ab550548c2e404a7f41ab8fbb4275b182ca9da,ega0,8,4,384.225,508.483,412.778,521.278,subsection*.9,ega3.ega0.target.sha256.d0473b85ab1f331be99676b809e25267262ffba122c6f781da5805766a390a3e,7,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.02a71d7a40b00e5e1565c4d4f950af855e6289d488a909a7a39885dbb7cca32f,ega0,8,5,232.567,468.529,261.466,481.323,subsection*.9,ega3.ega0.target.sha256.d0473b85ab1f331be99676b809e25267262ffba122c6f781da5805766a390a3e,7,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.7f622e401ac1c873627eb719ebbcd1e97d6eeebda03437636e9b446439ca010a,ega0,8,6,346.991,76.408,375.013,89.203,subsection*.9,ega3.ega0.target.sha256.d0473b85ab1f331be99676b809e25267262ffba122c6f781da5805766a390a3e,7,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.e6f48a31c5f36e5e4e503fd025a41fca42ba8ce4cd204cbc07dc74e45db4c047,ega0,9,0,100.192,661.030,128.744,673.040,subsection*.9,ega3.ega0.target.sha256.d0473b85ab1f331be99676b809e25267262ffba122c6f781da5805766a390a3e,7,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.bb842a1c9ea2b6a7c02b87379dffdf2f2a7d939fb81b62e9db468ca7de0e5a8c,ega0,9,1,395.963,609.843,425.047,621.970,subsection*.7,ega3.ega0.target.sha256.e4cf2474d0d8eea20d024d45b1c56a871dd1e04e02b9962dc13e4294c1fbdff6,5,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.8a2be7372f4dbc2185f31dfcc23e51ece3af30f741c97171f8d86e20a5a38ad1,ega0,9,2,119.765,597.290,147.787,610.202,subsection*.6,ega3.ega0.target.sha256.184c4bfb242457208233bb5443dafe4ac621cc64592335e53dfde01a0cbc16e4,4,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.aa9ff662f1ae3c9b9926534868cf30219afd02d0c014cc7cf043f664a372af8f,ega0,9,3,311.771,350.049,342.237,364.011,subsection*.8,ega3.ega0.target.sha256.a65e8c656da584ef1214023e4b9bb10e1a4d10cb77528079a1632d0b1b2a7bfb,6,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.ea0c49efba70ac0685e34434bd3f283959ac524771aebb4456234f5a0a427e9d,ega0,9,4,362.092,350.049,392.558,364.011,subsection*.8,ega3.ega0.target.sha256.a65e8c656da584ef1214023e4b9bb10e1a4d10cb77528079a1632d0b1b2a7bfb,6,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.01a7b8d54b3e65840c09b6ac96b120d6afae96228f3b35b6930447d1fe976b42,ega0,9,5,464.115,94.784,492.562,106.912,subsection*.7,ega3.ega0.target.sha256.e4cf2474d0d8eea20d024d45b1c56a871dd1e04e02b9962dc13e4294c1fbdff6,5,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.82509c1f12b5d3a9a387c803de11be07d148df3689eb87003f7ee45e977f84c9,ega0,9,6,174.188,50.194,202.741,62.787,subsection*.7,ega3.ega0.target.sha256.e4cf2474d0d8eea20d024d45b1c56a871dd1e04e02b9962dc13e4294c1fbdff6,5,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.e438034be7261801721851dc93d46a2cd9adff7db504708d2dfebca0a09c6121,ega0,9,7,222.596,50.194,251.149,62.787,subsection*.7,ega3.ega0.target.sha256.e4cf2474d0d8eea20d024d45b1c56a871dd1e04e02b9962dc13e4294c1fbdff6,5,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.60e5575e81ebdb79715a735d472c038d6165ccc4cea0c2698a9d734a3efff87b,ega0,10,0,112.592,674.020,140.879,686.613,subsection*.11,ega3.ega0.target.sha256.5274b75b9629636a2b4bc0a38c6bf65827476fbcf0aa04c3e970db9311f55e71,9,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.e8d7102c625cbe1fae5edc560cb8401bfcca39a53fb41c6c959b1c89c0e487b0,ega0,10,1,283.559,596.643,312.139,608.770,subsection*.7,ega3.ega0.target.sha256.e4cf2474d0d8eea20d024d45b1c56a871dd1e04e02b9962dc13e4294c1fbdff6,5,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.cb2f125f9fc2454f2e1575d3aa3eef3c8ec939b9436e57d121c196c02164f8f7,ega0,10,2,358.430,521.443,387.381,533.452,subsection*.11,ega3.ega0.target.sha256.5274b75b9629636a2b4bc0a38c6bf65827476fbcf0aa04c3e970db9311f55e71,9,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.9b5eaecb30b9ba66cb9fb9ec9a8be7fc1ce5720d5b6c19454bc404fb45bb23b2,ega0,10,3,416.643,410.721,422.421,424.975,Hfootnote.14,ega3.ega0.target.sha256.3b047b6148ff873fea0b666b4bbe66a7a8d8708ae581305373fbf51905f3c0e7,10,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.a3c05ea46cb61a663123d01b72ba753f7a0bd27fd0abfed0b2345bfba16882b2,ega0,11,0,203.271,572.935,232.355,584.944,subsection*.13,ega3.ega0.target.sha256.2b2ad2e1e73da2d82f85131e0c88dc381a7a20a8628894ce7fe17230c461400a,10,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.cb5daabaa5aa56a800b4925a61f6009ebf3eab28d17989727bf1e0e36952ecd2,ega0,11,1,302.603,363.362,331.687,377.010,subsection*.13,ega3.ega0.target.sha256.2b2ad2e1e73da2d82f85131e0c88dc381a7a20a8628894ce7fe17230c461400a,10,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.e67ce6d952424ab24284abfb6a457a2bed12991c5e01a22ce018b4904e835c6f,ega0,11,2,206.584,337.948,235.111,351.651,subsection*.13,ega3.ega0.target.sha256.2b2ad2e1e73da2d82f85131e0c88dc381a7a20a8628894ce7fe17230c461400a,10,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.83b0669a61a997dc91db0ceb463c86f6ee8c6d34e00199eab7284d15bed54980,ega0,12,0,244.023,487.710,272.575,503.208,subsection*.17,ega3.ega0.target.sha256.6a6fafbcb9fd3cd0d0b988722380233fd8539472dc1325af524be2b9e4213819,12,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.b1d12ba3f8a862392470d52323c467d7f96f6f17bb088656d88c2e38d3fee383,ega0,12,1,270.583,487.710,276.361,503.208,Hfootnote.18,ega3.ega0.target.sha256.d1a9fc90a885241d6c95a5d82bb82da50b1a03e0098975cf38d8a84dab7acf90,12,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.84730a5a20fa3c080714b72f0aad957b47727874d9049371611b5fe29f0ba54c,ega0,12,2,167.010,351.600,172.789,365.132,Hfootnote.19,ega3.ega0.target.sha256.be770a99658c0c976a542d2914ed1f2e9e7a86f6787c4b42c8e1a56dfc83b4b5,12,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.37c3c887622e997a4145c110b79efa2066cdce3deb816a3b3dfdd92da2498952,ega0,12,3,319.671,228.830,325.449,243.084,Hfootnote.20,ega3.ega0.target.sha256.b6a7ea439cc331dd506923f7d28f530ed31d4f8ecd0cf707ccf48d2749993f6c,12,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.6eb0885de63572a90589a263ac1273fab296ed2721690bf8baab74627f86365c,ega0,13,0,123.394,452.990,151.947,464.278,subsection*.66,ega3.ega0.target.sha256.357936949e9c15bea659cb884e4c7bbca20873c9ca80d357e7a32285f156477a,32,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.4bffca7459aa7ae4e2d466bd8ec1cf5eb118b554ae810fe133f5069c8cadb4bd,ega0,13,1,476.071,127.563,481.849,141.818,Hfootnote.22,ega3.ega0.target.sha256.f829237e78b4adc9d1abee102eeacfdf8c1f0accc4ee36d71609fee275348816,13,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.0a77d71ba1111dcdf3528cf0135d08a9a7ad6429a906b888eb76cdc92db9a57c,ega0,14,0,312.303,650.281,318.082,665.896,Hfootnote.23,ega3.ega0.target.sha256.b9a1dcd43c8cac52473bbb425dedca112874b182421a0824ae97dc446aa7b12d,14,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.d745e5602b5c1da56d4c57583ae8ac531efa2e56c56b09c4fccf8342039fdffc,ega0,14,1,337.306,389.730,365.912,404.030,subsection*.21,ega3.ega0.target.sha256.e0af9821b184a10acb528ea9946da655791d4865df9764f28d4dfa45005e7291,13,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.8f8b8c319321a1d21e4c43f0910b8ffcf4131bab9986667aed953a6ffa490d93,ega0,14,2,290.312,246.764,319.024,258.774,subsection*.21,ega3.ega0.target.sha256.e0af9821b184a10acb528ea9946da655791d4865df9764f28d4dfa45005e7291,13,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.1c43299ee779b96196e4ac7469ab41fcab87d2aef307fd358107b517181fa9b9,ega0,14,3,180.003,221.659,209.087,233.668,subsection*.21,ega3.ega0.target.sha256.e0af9821b184a10acb528ea9946da655791d4865df9764f28d4dfa45005e7291,13,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.0a87d1724c72f87c1cdc358969c8f9a5adb5ccb1da7aafd5410a68fd21018380,ega0,14,4,311.008,145.662,339.561,158.932,subsection*.21,ega3.ega0.target.sha256.e0af9821b184a10acb528ea9946da655791d4865df9764f28d4dfa45005e7291,13,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.61b2548093c41b8767043847b5b4be4beffc475f1f7f4c3092a411b452acf986,ega0,14,5,476.612,72.451,499.471,86.628,subsection*.17,ega3.ega0.target.sha256.6a6fafbcb9fd3cd0d0b988722380233fd8539472dc1325af524be2b9e4213819,12,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.2eca0b055a46cc52e6493e4810c145c4605e1cf11ad204472ac1881b4aef85bb,ega0,15,0,415.301,527.777,444.385,539.787,subsection*.21,ega3.ega0.target.sha256.e0af9821b184a10acb528ea9946da655791d4865df9764f28d4dfa45005e7291,13,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.f3f561ebd50c84a1521c01ec80697908557fb150fc1103043e7b4ef0b7be1b89,ega0,15,1,313.114,452.354,342.198,464.364,subsection*.21,ega3.ega0.target.sha256.e0af9821b184a10acb528ea9946da655791d4865df9764f28d4dfa45005e7291,13,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.2c2fe9c5b8e93e92c0af6743068cc316cd6750c7292c0301e228a2433ebc5c90,ega0,15,2,308.740,151.544,337.824,163.554,subsection*.21,ega3.ega0.target.sha256.e0af9821b184a10acb528ea9946da655791d4865df9764f28d4dfa45005e7291,13,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.f14ce3fea3921625c99f55fe7da1d675bb494acc879d3540416a075496ad2d5a,ega0,15,3,91.992,126.647,121.382,139.031,AMS.25,ega3.ega0.target.sha256.fe000c40839e87b578a6e675bc2c274418263f956b05f077b4a629dd358385d8,15,reviewed_reference_only_application,resolved_internal_goto
ega3.ega0.edge.sha256.d8609c2445f432fcd88bad4986d3b1985595ea515e2c4a5b7814b12c82b042cb,ega0,15,4,211.397,107.908,240.056,119.917,subsection*.24,ega3.ega0.target.sha256.12952a7ebf96523f41ca20173d2bdc3251e52e2cd667ef8db5d08e260607baf4,15,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.c15b44148b8e7ccd809059f24614f1bc67d41998c6da82aa17040e51c02a36e2,ega0,16,0,234.482,253.115,263.567,265.125,subsection*.26,ega3.ega0.target.sha256.29edd4a4a070dac752834a172c36ab7f87195388c4d586a10dd987b7bd84b4cb,15,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.2699b7311aad1c315762fca0d8218d139d2b15b6f6b364c17227121a31e6a8f1,ega0,17,0,234.407,704.855,263.491,716.865,subsection*.26,ega3.ega0.target.sha256.29edd4a4a070dac752834a172c36ab7f87195388c4d586a10dd987b7bd84b4cb,15,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.35d59f4d3facc60fe0ef91b0f45f6b5fb3310d520e4bdf845ffb4cf4182f72b6,ega0,17,1,213.296,528.461,242.686,542.688,AMS.28,ega3.ega0.target.sha256.982d7e45a0ba3cbd61587cb593b67e98ce6d23a58c77efbdb3f2d1fb042552b2,17,reviewed_reference_only_application,resolved_internal_goto
ega3.ega0.edge.sha256.c169beb7a2160ffb3edd2d023b83bc2edb68697a9ced00d01a73098a215e3679,ega0,17,2,423.949,490.762,453.886,503.557,AMS.28,ega3.ega0.target.sha256.982d7e45a0ba3cbd61587cb593b67e98ce6d23a58c77efbdb3f2d1fb042552b2,17,reviewed_reference_only_application,resolved_internal_goto
ega3.ega0.edge.sha256.16bf9271fc0e38f424b3ea559ee6a370520adeccd0cae28b9deb4a94e9ea3bd0,ega0,17,3,236.300,408.228,265.384,420.238,subsection*.26,ega3.ega0.target.sha256.29edd4a4a070dac752834a172c36ab7f87195388c4d586a10dd987b7bd84b4cb,15,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.60f590b7d4895f9deb64c5345f936e62a4dded9300bf6ead2fdbd1690d881449,ega0,18,0,297.950,724.232,303.728,738.486,Hfootnote.32,ega3.ega0.target.sha256.25dc90d687775c9c3e8d7e9ad50abfd24f47ced8beed78d610f8ed22e742dbed,18,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.489789c57534b223fc4a577a2a1bf8926c354d002a934022b636e30c1e230682,ega0,18,1,383.582,597.225,412.971,609.817,AMS.31,ega3.ega0.target.sha256.335740d619139b0266d606c625cf7d86b66069e488d7c9b68076cba87ec249f2,17,reviewed_reference_only_application,resolved_internal_goto
ega3.ega0.edge.sha256.8eac8d251f651c8c48a926bdd6fb5ef2733004278ab37c55de8f1cd8a69a66b5,ega0,18,2,103.499,550.711,132.889,564.328,AMS.31,ega3.ega0.target.sha256.335740d619139b0266d606c625cf7d86b66069e488d7c9b68076cba87ec249f2,17,reviewed_reference_only_application,resolved_internal_goto
ega3.ega0.edge.sha256.7e3a44a1d966c3905851321edde5b8a29183ffd9a14e1e25a2877fcd1a931343,ega0,18,3,142.513,550.711,171.903,564.328,AMS.34,ega3.ega0.target.sha256.7d55e48afed24b3ab245e3e2bc47e8579cc80e7ad8594e272aee03e78409bb2c,18,reviewed_reference_only_application,resolved_internal_goto
