action_id,candidate_id,source_relpath,source_line,source_column,source_offset,source_end_offset,visible_tex,replacement_visible_tex,target_label,target_id,action_kind,moving_argument_safe,resolution_basis,baseline_file_sha256,successor_file_sha256,source_span_sha256,replacement_tex,replacement_sha256,disposition
ega4.reference-action.sha256.4a9f1a95f22639eff0e81005f003c52a8d278b545f8ab26a40df31851fc9ded3,ega4.reference.candidate.sha256.ebc5608b33d3f410bca624259d22baab0bbedcf7a73968973f51b6c44ffddbf8,components/09_section49_fields_of_definition_of_subsets.tex,201,1,6211,6237,\hyperref[IV.4.9.6.a]{(a)},(a),IV.4.9.6.a,ega4.c04.sec.4-9-6-a,REPLACE_EXISTING_HYPERREF_WITH_STABLE_HYPERLINK,false,existing exact same-reader link retargeted to its stable named destination,AD305FD58F16A0AF770603B8A870615EA735BC481A6E693756E62DF9E870AC20,7145D1C3DFA63231A64AA25BAD3455099C933658AF2A8DC624A27B3075355AAF,DD4510CB2835145826F9BC5C71BB8E83587760B2E5C9C2E7EEDA3B0722D2CAB4,{\hyperlink{ega4.c04.sec.4-9-6-a}{(a)}},10A5CC1827FC04B7BE2701B9974AB07838F15D81D1C064C420418F49B34F349A,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.3f744e7aa8ee757d2ce29a1a6fd779d49f4795cfea12e3bd569d89255e15fa89,ega4.reference.candidate.sha256.6c3ce2382ac8cbbf1ac1f1012d52029a1e23d2b714f7b1993ff027b72ed74594,components/09_section49_fields_of_definition_of_subsets.tex,202,1,6246,6280,\hyperref[IV.4.9.6.bprime]{(b$'$)},(b$'$),IV.4.9.6.bprime,ega4.c04.sec.4-9-6-bprime,REPLACE_EXISTING_HYPERREF_WITH_STABLE_HYPERLINK,false,existing exact same-reader link retargeted to its stable named destination,AD305FD58F16A0AF770603B8A870615EA735BC481A6E693756E62DF9E870AC20,7145D1C3DFA63231A64AA25BAD3455099C933658AF2A8DC624A27B3075355AAF,F37F11CA8412FEC9A2C70B49DE8E8B0F8099446B59BA29DF7FEF4C34688D84AB,{\hyperlink{ega4.c04.sec.4-9-6-bprime}{(b$'$)}},C8EBD0382C92768E7B4F1D54A951BDDEA7A1BD314CE9279DCAAFD50113411B00,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.2c676b70f386cd3f22756ea6b0cc64f18da640c6f7561dcc67640252b696ccd1,ega4.reference.candidate.sha256.5aefa1c242be765a3677f64984d6141506cac375ee659bb47079d77d38ff1ec4,components/09_section49_fields_of_definition_of_subsets.tex,204,1,6361,6395,\hyperref[IV.4.9.6.bprime]{(b$'$)},(b$'$),IV.4.9.6.bprime,ega4.c04.sec.4-9-6-bprime,REPLACE_EXISTING_HYPERREF_WITH_STABLE_HYPERLINK,false,existing exact same-reader link retargeted to its stable named destination,AD305FD58F16A0AF770603B8A870615EA735BC481A6E693756E62DF9E870AC20,7145D1C3DFA63231A64AA25BAD3455099C933658AF2A8DC624A27B3075355AAF,F37F11CA8412FEC9A2C70B49DE8E8B0F8099446B59BA29DF7FEF4C34688D84AB,{\hyperlink{ega4.c04.sec.4-9-6-bprime}{(b$'$)}},C8EBD0382C92768E7B4F1D54A951BDDEA7A1BD314CE9279DCAAFD50113411B00,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.bfa50463ec4278a835b19281700df96455d4b99041b4c8d6c3e5e9b5cbb86e9b,ega4.reference.candidate.sha256.95b52df24df5efdc27308e179d7daab7fb09852187893f5599a922e0d899943e,components/09_section49_fields_of_definition_of_subsets.tex,205,1,6404,6430,\hyperref[IV.4.9.6.b]{(b)},(b),IV.4.9.6.b,ega4.c04.sec.4-9-6-b,REPLACE_EXISTING_HYPERREF_WITH_STABLE_HYPERLINK,false,existing exact same-reader link retargeted to its stable named destination,AD305FD58F16A0AF770603B8A870615EA735BC481A6E693756E62DF9E870AC20,7145D1C3DFA63231A64AA25BAD3455099C933658AF2A8DC624A27B3075355AAF,76CECB82A6C306FDD1A4223DE18943CDF218BACE4BA6E235D7643A9CC9B12898,{\hyperlink{ega4.c04.sec.4-9-6-b}{(b)}},34CC62D9E1214FCA50D64025140F4281DE72FAAABDDC1EAE1BD3B0224AB2DC76,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.aa19203a0d6b588e105ceb28c8553ad14929426f003026d342751c93a7ecd9e9,ega4.reference.candidate.sha256.1daf9a44f083d988ed9d0f2a873134fe32d3d5b56652c87f0942ee35f64a4a32,components/09_section49_fields_of_definition_of_subsets.tex,206,1,6436,6462,\hyperref[IV.4.9.6.b]{(b)},(b),IV.4.9.6.b,ega4.c04.sec.4-9-6-b,REPLACE_EXISTING_HYPERREF_WITH_STABLE_HYPERLINK,false,existing exact same-reader link retargeted to its stable named destination,AD305FD58F16A0AF770603B8A870615EA735BC481A6E693756E62DF9E870AC20,7145D1C3DFA63231A64AA25BAD3455099C933658AF2A8DC624A27B3075355AAF,76CECB82A6C306FDD1A4223DE18943CDF218BACE4BA6E235D7643A9CC9B12898,{\hyperlink{ega4.c04.sec.4-9-6-b}{(b)}},34CC62D9E1214FCA50D64025140F4281DE72FAAABDDC1EAE1BD3B0224AB2DC76,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.8a6fddb3c949cf210fc00198beddd79aeba1f00e0c63c1dc8f0004891c47aeb9,ega4.reference.candidate.sha256.e4a8e644fb9afe0a9aa9b1ac092a6f8ca3c13f832bacfe94546baab7e66a97f9,components/09_section49_fields_of_definition_of_subsets.tex,207,1,6471,6505,\hyperref[IV.4.9.6.aprime]{(a$'$)},(a$'$),IV.4.9.6.aprime,ega4.c04.sec.4-9-6-aprime,REPLACE_EXISTING_HYPERREF_WITH_STABLE_HYPERLINK,false,existing exact same-reader link retargeted to its stable named destination,AD305FD58F16A0AF770603B8A870615EA735BC481A6E693756E62DF9E870AC20,7145D1C3DFA63231A64AA25BAD3455099C933658AF2A8DC624A27B3075355AAF,28DDA976BD82CA809BCA5EC981388B8C79575458EE0B88189CB9D94A901013DA,{\hyperlink{ega4.c04.sec.4-9-6-aprime}{(a$'$)}},E82353F1EC693ED612C8430A3F9486CD560BB9FB85AAC25818FEBDF87F267A5D,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.12b2c35c2bd4518ee44536d3f2caf888e684d81f2b5f60073402199503977a92,ega4.reference.candidate.sha256.11542662289c5a79433e7c8462f48c6fc26d70b7770abdce6dda07dc8ee08b6b,components/11a_section511_coherence_criteria_through_corollary5112.tex,128,42,4572,4590,Proposition~5.11.1,Proposition~5.11.1,IV.5.11.1,ega4.c04.prop.5-11-1,WRAP_UNAMBIGUOUS_SAME_READER_REFERENCE,false,lead row-by-row contextual audit; unique stable target,844E6981D425A4CA4AA9C9F84A19548AE52336FC4C964BCF54C845BB5AD9EEF7,ABE9EDF74A6E5A8BBCD2605077ED17E00AE45801354FB3F9AC811B88C6E5DC3A,86A489AF4FC202AF833649ABB5AC0459093EF9C3CED216138A415C870F4A7906,{\hyperlink{ega4.c04.prop.5-11-1}{Proposition~5.11.1}},22053F484E0E15AC5F2F23AE4002AC090651FCD7ADB122511364529ECBB13C36,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.a025d43905901e9f9dcebdc798d67f61eec3dfc5eb0db1efb797d4cb5b72c499,ega4.reference.candidate.sha256.f49bf163bb5b55495409b8ece495a40cafacc605b9ff6f4521512d8c80d89958,components/11a_section511_coherence_criteria_through_corollary5112.tex,153,24,5611,5627,Corollary~5.11.2,Corollary~5.11.2,IV.5.11.2,ega4.c04.cor.5-11-2,WRAP_UNAMBIGUOUS_SAME_READER_REFERENCE,false,lead row-by-row contextual audit; unique stable target,844E6981D425A4CA4AA9C9F84A19548AE52336FC4C964BCF54C845BB5AD9EEF7,ABE9EDF74A6E5A8BBCD2605077ED17E00AE45801354FB3F9AC811B88C6E5DC3A,F8DBF314AD0CDA9164C6FB51F1EECF3E124AA92B77553754C9E27E06E1D63769,{\hyperlink{ega4.c04.cor.5-11-2}{Corollary~5.11.2}},5DDD648195AE972134E72A9A065A84EF49AEC9FBA4544F8E8444C94A8AF065B3,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.6c1f99c219345610f61cbb19ae4114a4940930451a86ee2716c52f158161d02f,ega4.reference.candidate.sha256.6afcfbdd09028313740fcc264c390c4f786e5cc67be27e1418f6dba886701ab3,components/11a_section511_coherence_criteria_through_corollary5112.tex,179,1,6349,6365,Corollary~5.11.2,Corollary~5.11.2,IV.5.11.2,ega4.c04.cor.5-11-2,WRAP_UNAMBIGUOUS_SAME_READER_REFERENCE,false,lead row-by-row contextual audit; unique stable target,844E6981D425A4CA4AA9C9F84A19548AE52336FC4C964BCF54C845BB5AD9EEF7,ABE9EDF74A6E5A8BBCD2605077ED17E00AE45801354FB3F9AC811B88C6E5DC3A,F8DBF314AD0CDA9164C6FB51F1EECF3E124AA92B77553754C9E27E06E1D63769,{\hyperlink{ega4.c04.cor.5-11-2}{Corollary~5.11.2}},5DDD648195AE972134E72A9A065A84EF49AEC9FBA4544F8E8444C94A8AF065B3,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.9749c09dc9d2513f222112209f097cdba90b9f18564469a52e24ae5f536b1b1a,ega4.reference.candidate.sha256.5e237eb09e3ad0988457210c81452c08e13f5726eac4b3e584818fe465a2186b,components/12a_section512_quotient_by_regular_element_through_5127.tex,112,13,3793,3811,Proposition~5.12.2,Proposition~5.12.2,IV.5.12.2,ega4.c04.prop.5-12-2,WRAP_UNAMBIGUOUS_SAME_READER_REFERENCE,false,lead row-by-row contextual audit; unique stable target,9FFD735F4F0D52B79735190A972CC423DF2A0EA1291A18E034BEA39CFCDDFEB9,AAB2F77F5CBB160E9E3AD7423DC35B19A1D767887F2E6A4D95F68EACF69BB83C,6F749C16FD82653955805DD6FA48111C749C42EB9361EC3CFE816E0A8913C36D,{\hyperlink{ega4.c04.prop.5-12-2}{Proposition~5.12.2}},265AE35753FF1F98138925B0B3D9A974824B3FC943794F937A625CB69D70CB4C,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.9de0a7390c0b8168ee152f07cbcc7195bd8140f02db891bedc5fe1fcab53f445,ega4.reference.candidate.sha256.21cc54b3380e5dba38656562ef20924524acea5e6ebfe878251e28c3c19ecd92,components/12a_section512_quotient_by_regular_element_through_5127.tex,122,7,4186,4204,Proposition~5.12.2,Proposition~5.12.2,IV.5.12.2,ega4.c04.prop.5-12-2,WRAP_UNAMBIGUOUS_SAME_READER_REFERENCE,false,lead row-by-row contextual audit; unique stable target,9FFD735F4F0D52B79735190A972CC423DF2A0EA1291A18E034BEA39CFCDDFEB9,AAB2F77F5CBB160E9E3AD7423DC35B19A1D767887F2E6A4D95F68EACF69BB83C,6F749C16FD82653955805DD6FA48111C749C42EB9361EC3CFE816E0A8913C36D,{\hyperlink{ega4.c04.prop.5-12-2}{Proposition~5.12.2}},265AE35753FF1F98138925B0B3D9A974824B3FC943794F937A625CB69D70CB4C,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.0fef8ff6f35ca6218c029c817c3f51dc1d5a07d5635057276b7dd463c7cdd008,ega4.reference.candidate.sha256.1429710f6211e4f97c5e724c441b06a8dd9329b1a7b4523d820f994f9092eb52,components/12a_section512_quotient_by_regular_element_through_5127.tex,163,32,5682,5700,Proposition~5.12.2,Proposition~5.12.2,IV.5.12.2,ega4.c04.prop.5-12-2,WRAP_UNAMBIGUOUS_SAME_READER_REFERENCE,false,lead row-by-row contextual audit; unique stable target,9FFD735F4F0D52B79735190A972CC423DF2A0EA1291A18E034BEA39CFCDDFEB9,AAB2F77F5CBB160E9E3AD7423DC35B19A1D767887F2E6A4D95F68EACF69BB83C,6F749C16FD82653955805DD6FA48111C749C42EB9361EC3CFE816E0A8913C36D,{\hyperlink{ega4.c04.prop.5-12-2}{Proposition~5.12.2}},265AE35753FF1F98138925B0B3D9A974824B3FC943794F937A625CB69D70CB4C,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.730bb1ef64d7e81435df554609b7dd67053f1e7928e8df463b1465bdf4672f86,ega4.reference.candidate.sha256.10217430d3c13b5b567b228960653815d8c1c7c890bddcf5366867282676d04a,components/12a_section512_quotient_by_regular_element_through_5127.tex,176,1,6109,6127,Proposition~5.12.2,Proposition~5.12.2,IV.5.12.2,ega4.c04.prop.5-12-2,WRAP_UNAMBIGUOUS_SAME_READER_REFERENCE,false,lead row-by-row contextual audit; unique stable target,9FFD735F4F0D52B79735190A972CC423DF2A0EA1291A18E034BEA39CFCDDFEB9,AAB2F77F5CBB160E9E3AD7423DC35B19A1D767887F2E6A4D95F68EACF69BB83C,6F749C16FD82653955805DD6FA48111C749C42EB9361EC3CFE816E0A8913C36D,{\hyperlink{ega4.c04.prop.5-12-2}{Proposition~5.12.2}},265AE35753FF1F98138925B0B3D9A974824B3FC943794F937A625CB69D70CB4C,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.d997f4fdb458b892eed7ba51bfb36f96dc82d2771ef0ec83073f23bc1cf3c89d,ega4.reference.candidate.sha256.e8093dd23dc8a24d042ae730f6aa55b7602dc0eaa8f998505d28c006ea281d72,components/12a_section512_quotient_by_regular_element_through_5127.tex,190,44,6672,6690,Proposition~5.12.1,Proposition~5.12.1,IV.5.12.1,ega4.c04.prop.5-12-1,WRAP_UNAMBIGUOUS_SAME_READER_REFERENCE,false,lead row-by-row contextual audit; unique stable target,9FFD735F4F0D52B79735190A972CC423DF2A0EA1291A18E034BEA39CFCDDFEB9,AAB2F77F5CBB160E9E3AD7423DC35B19A1D767887F2E6A4D95F68EACF69BB83C,CB28893116D81ADA89D3ED96C195C812E70550230B4E975631A2FA2FBD24A798,{\hyperlink{ega4.c04.prop.5-12-1}{Proposition~5.12.1}},CD8CACCAD997C0A44D120D94D7C41A849B9BD4970293EE900D27F30D7CF530B8,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.564936c7cac130bc6f0456d789a808522b4edd9fbc568f858630364ff9fbfe9f,ega4.reference.candidate.sha256.f60d45704e7426856713dffeb561acd0a2477792bcb64120483d0e006949ec7b,components/12a_section512_quotient_by_regular_element_through_5127.tex,200,7,6833,6851,Proposition~5.12.5,Proposition~5.12.5,IV.5.12.5,ega4.c04.prop.5-12-5,WRAP_UNAMBIGUOUS_SAME_READER_REFERENCE,false,lead row-by-row contextual audit; unique stable target,9FFD735F4F0D52B79735190A972CC423DF2A0EA1291A18E034BEA39CFCDDFEB9,AAB2F77F5CBB160E9E3AD7423DC35B19A1D767887F2E6A4D95F68EACF69BB83C,14E59EEC3F55731D484AE0EDC759A13A93054C0B13FAF61253172654D1D1FED9,{\hyperlink{ega4.c04.prop.5-12-5}{Proposition~5.12.5}},8C623FD9BC66437CB97EC07509EBD9421A756528A24A24021E90A6E3D35FAAD8,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.8acdd18f4e5d6fe673dd2893ed05277e1a47d48a397e09c46e85afa1993e0aab,ega4.reference.candidate.sha256.2c449d234415bd94692f3e66926de9421960abad161bf5ad94fbb5fac15b68db,components/12a_section512_quotient_by_regular_element_through_5127.tex,248,36,8693,8711,Proposition~5.12.5,Proposition~5.12.5,IV.5.12.5,ega4.c04.prop.5-12-5,WRAP_UNAMBIGUOUS_SAME_READER_REFERENCE,false,lead row-by-row contextual audit; unique stable target,9FFD735F4F0D52B79735190A972CC423DF2A0EA1291A18E034BEA39CFCDDFEB9,AAB2F77F5CBB160E9E3AD7423DC35B19A1D767887F2E6A4D95F68EACF69BB83C,14E59EEC3F55731D484AE0EDC759A13A93054C0B13FAF61253172654D1D1FED9,{\hyperlink{ega4.c04.prop.5-12-5}{Proposition~5.12.5}},8C623FD9BC66437CB97EC07509EBD9421A756528A24A24021E90A6E3D35FAAD8,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.8c2f1550c2737559bc5f488f683b07df0f3a6577e4abaa2e19470c418f8c6cf4,ega4.reference.candidate.sha256.93fc928d4b15efd2399ec9f82279257d36b74e98571633c469e97998d53f2331,components/12a_section512_quotient_by_regular_element_through_5127.tex,249,28,8743,8759,Corollary~5.12.4,Corollary~5.12.4,IV.5.12.4,ega4.c04.cor.5-12-4,WRAP_UNAMBIGUOUS_SAME_READER_REFERENCE,false,lead row-by-row contextual audit; unique stable target,9FFD735F4F0D52B79735190A972CC423DF2A0EA1291A18E034BEA39CFCDDFEB9,AAB2F77F5CBB160E9E3AD7423DC35B19A1D767887F2E6A4D95F68EACF69BB83C,2E219C0269F6CB8161E83770A787CCF8804FA3A8BE4D8326B0D74E53301DEE52,{\hyperlink{ega4.c04.cor.5-12-4}{Corollary~5.12.4}},3A983237D776C3F4BFF28F6B4B14EDA2F0B4247840957A7CD1FA586B26105E38,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.e52db87cfd85ad587e97a2fe212e17d6ff14d18fcb93c2ce318014e741686dce,ega4.reference.candidate.sha256.5b33a9f013a3e7f9fd21579ff0e8b791c4ad953c37aa87c1d4eef8e52126d9c3,components/12b_section512_hironaka_lemma_and_regular_sequences.tex,124,14,4353,4369,Corollary~5.12.7,Corollary~5.12.7,IV.5.12.7,ega4.c04.cor.5-12-7,WRAP_UNAMBIGUOUS_SAME_READER_REFERENCE,false,lead row-by-row contextual audit; unique stable target,C2AE3EA8CAFCF2E57F60F79AA7607C2DA3FEAE8F0A96857AC97EDFD3D0D4A021,CFAB18E5E5EE067C1EE9C61D4F4C2D384CC9C310E224B677CA5BAD85ABCB0961,D23F712738DDCAD902EE9729956A85AA1AA3A00781E768B44AED9371BC97CA58,{\hyperlink{ega4.c04.cor.5-12-7}{Corollary~5.12.7}},8AD8EC4528AB3468A8D1EB2075933571EE5AE9BF47D6341E89283BE5BFEE0B71,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.3d606fd56eb8ad61940941a8cac34018f57763076ca7aa47c061dc56a2018077,ega4.reference.candidate.sha256.5e2fc1a7fe7c391a5823b9d08acf958a8527da33cdd77807d62356b9030fb64b,components/13b_section513_normality_regularity_and_Rk.tex,162,42,4508,4526,Proposition~5.13.7,Proposition~5.13.7,IV.5.13.7,ega4.c04.prop.5-13-7,WRAP_UNAMBIGUOUS_SAME_READER_REFERENCE,false,lead row-by-row contextual audit; unique stable target,69D0290AAE4212BAEA61BE690E3B77C15EA1E517DE6DE6294E9304577A190130,9983D79B1B08C0F5178F83F7F275017E71F954A42D9851552722084B9CC563D9,52970DDDA1FAE3E915F139FB653EA663231FAC422ABA8F5BE47062504A31F056,{\hyperlink{ega4.c04.prop.5-13-7}{Proposition~5.13.7}},747D28528D9B70BAA2AA26601E6DDB22BF4A9BCE81889A75405B148A57B32923,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.acca1e01f2c8fa251db14c440daf7c0e7ea3c01444805fc2d8052b953b4869ad,ega4.reference.candidate.sha256.efb4141163559590986a5d6bbdd35c2eb9e0bf4922755086c380dd97f351dac3,ega4-1.source_aligned_r1.tex,9,25,1254,1287,\hyperref[subsection:IV.1.8]{1.8},1.8,subsection:IV.1.8,ega4.c04.subsec.1-8,REPLACE_EXISTING_HYPERREF_WITH_STABLE_HYPERLINK,false,existing exact same-reader link retargeted to its stable named destination,D06CBF8513E1012B236BFED778BCFB434DD66DF672D180BADA2C1D0F7AC1D850,7B0216E93F00779F097E2433CBA52B92029B667374379640591F7909F97A9A5F,6B87F48BBAACCBD4492B2A7F0B7F5C920D17D2F865A7382CC6B5D92FB7539D5E,{\hyperlink{ega4.c04.subsec.1-8}{1.8}},61BF7C71190754804EAB7347BB84352390041E26ECD33CA56CA6CEB141BC8880,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.37ec5b934de5b193c0a27755bb8dae40ace07f811a7a48003ed5bb3cb89f1aac,ega4.reference.candidate.sha256.938f7459d263d2e6cfd721b771bcca387992710e70f0f3b855335747639cdd28,ega4-1.source_aligned_r1.tex,9,63,1292,1325,\hyperref[subsection:IV.1.9]{1.9},1.9,subsection:IV.1.9,ega4.c04.subsec.1-9,REPLACE_EXISTING_HYPERREF_WITH_STABLE_HYPERLINK,false,existing exact same-reader link retargeted to its stable named destination,D06CBF8513E1012B236BFED778BCFB434DD66DF672D180BADA2C1D0F7AC1D850,7B0216E93F00779F097E2433CBA52B92029B667374379640591F7909F97A9A5F,76CCA6642A972C4EAF89519776CD74AB99C64F487D93D4E597CE31B728F5318B,{\hyperlink{ega4.c04.subsec.1-9}{1.9}},40586D1E15DFD404E1BAA858963D361324CC4BE399EC4FC948DDE5ECE227FA08,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.ba85cf9c907752a19900a60c845e45c8a1381a41ce19908aabad1c7c245d8a14,ega4.reference.candidate.sha256.87aff67c1dbc7794e8e1b81c03e33e6b555b6b9cb8c026427926b1156b96ba51,ega4-1.source_aligned_r1.tex,454,11,25747,25771,\hyperref[IV.1.4.3]{(i)},(i),IV.1.4.3,ega4.c04.prop.1-4-3,REPLACE_EXISTING_HYPERREF_WITH_STABLE_HYPERLINK,false,existing exact same-reader link retargeted to its stable named destination,D06CBF8513E1012B236BFED778BCFB434DD66DF672D180BADA2C1D0F7AC1D850,7B0216E93F00779F097E2433CBA52B92029B667374379640591F7909F97A9A5F,340630C86E1C3B5610DCB60BE7D86ACAE4422AFEC22BDA1C0D22FC5FFD8069C5,{\hyperlink{ega4.c04.prop.1-4-3}{(i)}},B8B24C18F0782A4E3EFE172EC5EA6918509AA2390EF478C7FCE1E65E638A9D4B,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.e17c2c198f287f52bb255c2591243a5a10de95e5b6732bb5945acadf5af701f4,ega4.reference.candidate.sha256.28b8c7df2aa4eb4dfbea3bcfa98a57d772d58ea735e4c0035e8a41aac643aa2f,ega4-1.source_aligned_r1.tex,455,10,25793,25819,\hyperref[IV.1.4.3]{(iii)},(iii),IV.1.4.3,ega4.c04.prop.1-4-3,REPLACE_EXISTING_HYPERREF_WITH_STABLE_HYPERLINK,false,existing exact same-reader link retargeted to its stable named destination,D06CBF8513E1012B236BFED778BCFB434DD66DF672D180BADA2C1D0F7AC1D850,7B0216E93F00779F097E2433CBA52B92029B667374379640591F7909F97A9A5F,9ACF75F5971F61E719E2F39B20158E6A5644558982053C4CB95BFBAC51705EE5,{\hyperlink{ega4.c04.prop.1-4-3}{(iii)}},6BD97054AAA22ACF7973EA24A5161DA371FB3EA814E124D1DE2E8A947A702DE2,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.66ede23ac7eeef0024c15ee315906295a942f0546ee6285c8e2778f65b3e3a2a,ega4.reference.candidate.sha256.32f848380a5e7d70251510d3176fe5eb3873652bddb8ed8a910e2f1bbfa11930,ega4-1.source_aligned_r1.tex,458,10,26560,26585,\hyperref[IV.1.4.3]{(ii)},(ii),IV.1.4.3,ega4.c04.prop.1-4-3,REPLACE_EXISTING_HYPERREF_WITH_STABLE_HYPERLINK,false,existing exact same-reader link retargeted to its stable named destination,D06CBF8513E1012B236BFED778BCFB434DD66DF672D180BADA2C1D0F7AC1D850,7B0216E93F00779F097E2433CBA52B92029B667374379640591F7909F97A9A5F,1B2A2BE48A312358CBD0B6FEF7AD94C591D3C6864A8B1A3A235F51DF1BA30B61,{\hyperlink{ega4.c04.prop.1-4-3}{(ii)}},4D3C03EE86E0266DA81C678678040996FF19042119E095BBA8E835B867B57527,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.2faf7bd457fec4828e6be95eaa5bd2fe4461e77d88f423559b899948a20bf188,ega4.reference.candidate.sha256.ddb0e0bda83e2740a19d5b4e7be9e1d973ad73955bb2fa3dfa7d32ca36dded08,ega4-1.source_aligned_r1.tex,461,456,27489,27514,\hyperref[IV.1.4.3]{(ii)},(ii),IV.1.4.3,ega4.c04.prop.1-4-3,REPLACE_EXISTING_HYPERREF_WITH_STABLE_HYPERLINK,false,existing exact same-reader link retargeted to its stable named destination,D06CBF8513E1012B236BFED778BCFB434DD66DF672D180BADA2C1D0F7AC1D850,7B0216E93F00779F097E2433CBA52B92029B667374379640591F7909F97A9A5F,1B2A2BE48A312358CBD0B6FEF7AD94C591D3C6864A8B1A3A235F51DF1BA30B61,{\hyperlink{ega4.c04.prop.1-4-3}{(ii)}},4D3C03EE86E0266DA81C678678040996FF19042119E095BBA8E835B867B57527,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.ac99dfdbc49828f5d87568c9bd1117098870d20fdd6dbb215cf242840d9c18b5,ega4.reference.candidate.sha256.f3d81d183061788b9e0e7e7650f7b52bbb546ceae0d2f6b561e94370fac707e3,ega4-1.source_aligned_r1.tex,463,14,27530,27555,\hyperref[IV.1.4.3]{(iv)},(iv),IV.1.4.3,ega4.c04.prop.1-4-3,REPLACE_EXISTING_HYPERREF_WITH_STABLE_HYPERLINK,false,existing exact same-reader link retargeted to its stable named destination,D06CBF8513E1012B236BFED778BCFB434DD66DF672D180BADA2C1D0F7AC1D850,7B0216E93F00779F097E2433CBA52B92029B667374379640591F7909F97A9A5F,34C1437BC369D0E1C643CA1C6222FC56C514834D10833B32941794DBC0F7884B,{\hyperlink{ega4.c04.prop.1-4-3}{(iv)}},27B13FEFD2D7B0DAF6170AE06AE9A1A8378AAAAA775D4EDA690D06A11023323C,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.a86581b68b362a4fdd3b983bacd8f3ff771a77eaaecd4333b6f2fa9282ba0ce0,ega4.reference.candidate.sha256.4fc343df820641446daa9f8272a1b52fc61aa678facb347d126eed9ff707e3d3,ega4-1.source_aligned_r1.tex,463,53,27569,27593,\hyperref[IV.1.4.3]{(i)},(i),IV.1.4.3,ega4.c04.prop.1-4-3,REPLACE_EXISTING_HYPERREF_WITH_STABLE_HYPERLINK,false,existing exact same-reader link retargeted to its stable named destination,D06CBF8513E1012B236BFED778BCFB434DD66DF672D180BADA2C1D0F7AC1D850,7B0216E93F00779F097E2433CBA52B92029B667374379640591F7909F97A9A5F,340630C86E1C3B5610DCB60BE7D86ACAE4422AFEC22BDA1C0D22FC5FFD8069C5,{\hyperlink{ega4.c04.prop.1-4-3}{(i)}},B8B24C18F0782A4E3EFE172EC5EA6918509AA2390EF478C7FCE1E65E638A9D4B,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.e5d0cfffde68fd93b6db9a5e1bb0048bb5cc91caae8edaaa4a7f9102c70b3998,ega4.reference.candidate.sha256.47524cee313c6c3596b9fdc248bfd6c44ee476664b48759453880181b90642e9,ega4-1.source_aligned_r1.tex,463,79,27595,27620,\hyperref[IV.1.4.3]{(ii)},(ii),IV.1.4.3,ega4.c04.prop.1-4-3,REPLACE_EXISTING_HYPERREF_WITH_STABLE_HYPERLINK,false,existing exact same-reader link retargeted to its stable named destination,D06CBF8513E1012B236BFED778BCFB434DD66DF672D180BADA2C1D0F7AC1D850,7B0216E93F00779F097E2433CBA52B92029B667374379640591F7909F97A9A5F,1B2A2BE48A312358CBD0B6FEF7AD94C591D3C6864A8B1A3A235F51DF1BA30B61,{\hyperlink{ega4.c04.prop.1-4-3}{(ii)}},4D3C03EE86E0266DA81C678678040996FF19042119E095BBA8E835B867B57527,APPLIED_REFERENCE_V2_LINK
