residual_id,candidate_id,pattern_kind,source_relpath,source_line,source_column,source_offset,source_end_offset,visible_tex,normalized_visible,locator_token,volume_hint,target_label,target_id,baseline_pdf_destination,candidate_target_count,candidate_target_labels,classification,disposition,resolution_basis,source_sha256,source_span_sha256,context
ega4.reference.residual.sha256.cf1f06b6851fe8a878637a3207d7b29fa3632f280f4e3e9d960e32ddbfbd42a1,ega4.reference.candidate.sha256.cf1f06b6851fe8a878637a3207d7b29fa3632f280f4e3e9d960e32ddbfbd42a1,explicit_sref,components/01_section51_dimension_of_preschemes.tex,250,30,8171,8189,\sref[0]{0.14.2.6},\sref[0]{0.14.2.6},0.14.2.6,0,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,7FF04BD534DABEB348169BB3F2D684CA42725BDB9FBFA33C5C1B2648FD1E57C6,45AA6396F52D43BB6DE58695E49A7404DDA8E39F890E50045C14269400F4DBBB,"y_i}=A_{\mathfrak p_i}$, and the hypothesis on $A$ gives \[ \dim(A)=\dim(A/\mathfrak p_i)+\dim(A_{\mathfrak p_i}) \] by \sref[0]{0.16.1.4}. The conclusion follows from \[ \operatorname{codim}_x(Y,X) =\inf_i\dim(\sh O_{X,y_i}) \] using \eqref{IV.5.1.2.1} and \sref[0]{0.14.2.6}. \end{proof} \begin{proposition}[5.1.10] \phantomsection \label{IV.5.1.10} \begin{enumerate}[{\rm(i)}] \item \phantomsection \label{IV.5.1.10.i} In every prescheme $X$, every nonempty locally constructible subset $E$ contains a point $x$ such that $\{x\}$ is"
ega4.reference.residual.sha256.135a48c195eb0a8a808cd2beb220fa6e74d356e68fe363cad41f94b16623aa1e,ega4.reference.candidate.sha256.135a48c195eb0a8a808cd2beb220fa6e74d356e68fe363cad41f94b16623aa1e,explicit_sref,components/01_section51_dimension_of_preschemes.tex,300,1,9761,9778,\sref[I]{I.5.2.1},\sref[I]{I.5.2.1},5.2.1,I,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,7FF04BD534DABEB348169BB3F2D684CA42725BDB9FBFA33C5C1B2648FD1E57C6,47F0D9083D81C9099E8ABD305BFC9D05D1C1178BAB95E8380F8E3C506CE2F08A,"t $x$ is closed in $U$; hence \[ U\cap\overline{\{x\}}=\{x\}, \] which says precisely that $x$ is isolated in $\overline{\{x\}}$. The lemma applies to the underlying space of every prescheme $X$. Indeed, $Z$ is then itself the underlying space of a prescheme \sref[I]{I.5.2.1}, and one may take for $Z'$ an affine open subset of $Z$, which is a quasi-compact Kolmogorov space and therefore contains a closed point \sref[0]{0.2.1.3}. \end{proof} \oldpage[IV-2]{89} \begin{proof}[Proof of \sref{IV.5.1.10.ii}] Let $Z$ be the reduced sub"
ega4.reference.residual.sha256.17a0a915ac3ecf3286ab0a52259d4ee98ddd75eb932a0d55dbe4430549309ff7,ega4.reference.candidate.sha256.17a0a915ac3ecf3286ab0a52259d4ee98ddd75eb932a0d55dbe4430549309ff7,explicit_sref,components/01_section51_dimension_of_preschemes.tex,302,16,9916,9933,\sref[0]{0.2.1.3},\sref[0]{0.2.1.3},0.2.1.3,0,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,7FF04BD534DABEB348169BB3F2D684CA42725BDB9FBFA33C5C1B2648FD1E57C6,BB78CEB45B7767563D4E895A4C489C0E9856208394CE2DC3D287D84B2E103066,"underlying space of every prescheme $X$. Indeed, $Z$ is then itself the underlying space of a prescheme \sref[I]{I.5.2.1}, and one may take for $Z'$ an affine open subset of $Z$, which is a quasi-compact Kolmogorov space and therefore contains a closed point \sref[0]{0.2.1.3}. \end{proof} \oldpage[IV-2]{89} \begin{proof}[Proof of \sref{IV.5.1.10.ii}] Let $Z$ be the reduced sub-prescheme of $X$ whose underlying space is $\overline{\{x\}}$. The hypothesis implies that $\{x\}$ is open in $Z$. Thus, for every $z\in Z$, the generic p"
ega4.reference.residual.sha256.82d76ed9266790b7f2f19e62cc846a705ad3d114ce86fcb9e84466cc1746381f,ega4.reference.candidate.sha256.82d76ed9266790b7f2f19e62cc846a705ad3d114ce86fcb9e84466cc1746381f,explicit_sref,components/01_section51_dimension_of_preschemes.tex,316,17,10425,10444,\sref[0]{0.16.3.3} ,\sref[0]{0.16.3.3},0.16.3.3,0,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,7FF04BD534DABEB348169BB3F2D684CA42725BDB9FBFA33C5C1B2648FD1E57C6,F84BBC70DE049AD31AF35EE60C8D0A436285AC69D55E96ECE7522FC63BED2EA6,"very $z\in Z$, the generic point $x$ of $\Spec(\sh O_{Z,z})$ is isolated in $\Spec(\sh O_{Z,z})$. The ring $A=\sh O_{Z,z}$ is a Noetherian local integral domain, and the hypothesis implies that there exists $f\in A$ such that $A_f$ is a field. It follows from \sref[0]{0.16.3.3} that $\dim(A)\leq1$. Since $\dim(\sh O_{Z,z})\leq1$ for every $z\in Z$, one has $\dim(Z)\leq1$. \end{proof} \begin{corollary}[5.1.11] \phantomsection \label{IV.5.1.11} If $X$ is a locally Noetherian prescheme, every nonempty closed subset of $X$ contains a cl"
ega4.reference.residual.sha256.cbeb9c01b802c80d8569d79c4eff89b38dae6f8616dd99b2a0e4a3e6cc83610e,ega4.reference.candidate.sha256.cbeb9c01b802c80d8569d79c4eff89b38dae6f8616dd99b2a0e4a3e6cc83610e,explicit_sref,components/01_section51_dimension_of_preschemes.tex,330,1,10791,10809,\sref[0]{0.9.1.1} ,\sref[0]{0.9.1.1},0.9.1.1,0,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,7FF04BD534DABEB348169BB3F2D684CA42725BDB9FBFA33C5C1B2648FD1E57C6,49606CA9BBE6E052B00D9E9EB59D1274E2AE062D1C59B0C2B593795B83B557B4,")\leq1$. \end{proof} \begin{corollary}[5.1.11] \phantomsection \label{IV.5.1.11} If $X$ is a locally Noetherian prescheme, every nonempty closed subset of $X$ contains a closed point. \end{corollary} \begin{proof} Every closed subset of $X$ is constructible \sref[0]{0.9.1.1} and \sref[0]{0.9.1.5}, so it suffices to apply \sref{IV.5.1.10}. \end{proof} \begin{env}[5.1.12] \phantomsection \label{IV.5.1.12} Let $X$ be a prescheme, let $\sh F$ be a quasi-coherent $\sh O_X$-module of finite type, and let $S=\operatorname{Supp}(\sh F)$"
ega4.reference.residual.sha256.182c0ab7c00e32decc49605844052325729e60ef1ebc362c420c7bead37d7b0d,ega4.reference.candidate.sha256.182c0ab7c00e32decc49605844052325729e60ef1ebc362c420c7bead37d7b0d,explicit_sref,components/01_section51_dimension_of_preschemes.tex,330,23,10813,10830,\sref[0]{0.9.1.5},\sref[0]{0.9.1.5},0.9.1.5,0,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,7FF04BD534DABEB348169BB3F2D684CA42725BDB9FBFA33C5C1B2648FD1E57C6,27B593CF5264E130534A9DAD3E20756EA5B082C7593462519D5126EE104DE051,"\begin{corollary}[5.1.11] \phantomsection \label{IV.5.1.11} If $X$ is a locally Noetherian prescheme, every nonempty closed subset of $X$ contains a closed point. \end{corollary} \begin{proof} Every closed subset of $X$ is constructible \sref[0]{0.9.1.1} and \sref[0]{0.9.1.5}, so it suffices to apply \sref{IV.5.1.10}. \end{proof} \begin{env}[5.1.12] \phantomsection \label{IV.5.1.12} Let $X$ be a prescheme, let $\sh F$ be a quasi-coherent $\sh O_X$-module of finite type, and let $S=\operatorname{Supp}(\sh F)$ be its support, which"
ega4.reference.residual.sha256.bf61b12e5a6c40322e34f42699a2b8e0869c6f8ce0906deb1442bc983452ccfc,ega4.reference.candidate.sha256.bf61b12e5a6c40322e34f42699a2b8e0869c6f8ce0906deb1442bc983452ccfc,explicit_sref,components/01_section51_dimension_of_preschemes.tex,340,5,11108,11125,\sref[0]{0.5.2.2},\sref[0]{0.5.2.2},0.5.2.2,0,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,7FF04BD534DABEB348169BB3F2D684CA42725BDB9FBFA33C5C1B2648FD1E57C6,87E2DBD9A1D63C63549CF51277A2F76A3F0FE932A871EE7F4D91F9C8728C3942,"o apply \sref{IV.5.1.10}. \end{proof} \begin{env}[5.1.12] \phantomsection \label{IV.5.1.12} Let $X$ be a prescheme, let $\sh F$ be a quasi-coherent $\sh O_X$-module of finite type, and let $S=\operatorname{Supp}(\sh F)$ be its support, which is closed in $X$ \sref[0]{0.5.2.2}. For every $x\in X$, regard $\operatorname{Supp}(\sh F_x)$ as a closed subset of the local scheme $\Spec(\sh O_x)$. By definition \sref[0]{0.16.1.7}, \[ \dim(\sh F_x)=\dim(\operatorname{Supp}(\sh F_x)). \] But \[ \operatorname{Supp}(\sh F_x) =S\cap\Spec(\sh"
ega4.reference.residual.sha256.b487f5d0a1e69d776a965b7e08b2ba85b9781db72f7e7a24fe7793b18b70795c,ega4.reference.candidate.sha256.b487f5d0a1e69d776a965b7e08b2ba85b9781db72f7e7a24fe7793b18b70795c,explicit_sref,components/01_section51_dimension_of_preschemes.tex,343,15,11256,11274,\sref[0]{0.16.1.7},\sref[0]{0.16.1.7},0.16.1.7,0,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,7FF04BD534DABEB348169BB3F2D684CA42725BDB9FBFA33C5C1B2648FD1E57C6,20C8FC18B19FEC5C3B420E78324DE061FC22F5051B807FD357DFC4939CE8DA76,"$\sh O_X$-module of finite type, and let $S=\operatorname{Supp}(\sh F)$ be its support, which is closed in $X$ \sref[0]{0.5.2.2}. For every $x\in X$, regard $\operatorname{Supp}(\sh F_x)$ as a closed subset of the local scheme $\Spec(\sh O_x)$. By definition \sref[0]{0.16.1.7}, \[ \dim(\sh F_x)=\dim(\operatorname{Supp}(\sh F_x)). \] But \[ \operatorname{Supp}(\sh F_x) =S\cap\Spec(\sh O_{X,x}) =\Spec(\sh O_{S,x}), \] where in the last expression $S$ denotes any closed sub-prescheme of $X$ whose underlying space is $S$. The irred"
ega4.reference.residual.sha256.617b8c52f5e1d901666f2b38ca70e07b6474122ac84f38581bcf50a790567b48,ega4.reference.candidate.sha256.617b8c52f5e1d901666f2b38ca70e07b6474122ac84f38581bcf50a790567b48,explicit_sref,components/01_section51_dimension_of_preschemes.tex,372,1,12180,12198,\sref[0]{0.16.1.7},\sref[0]{0.16.1.7},0.16.1.7,0,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,7FF04BD534DABEB348169BB3F2D684CA42725BDB9FBFA33C5C1B2648FD1E57C6,20C8FC18B19FEC5C3B420E78324DE061FC22F5051B807FD357DFC4939CE8DA76,"an, \begin{equation} \dim(\sh F_x)=\operatorname{codim}(\overline{\{x\}},S). \tag{5.1.12.2}\label{IV.5.1.12.2} \end{equation} We say that $\sh F$ is \emph{equidimensional at the point} $x\in X$ if $\sh F_x$ is an equidimensional $\sh O_{X,x}$-module; that is \sref[0]{0.16.1.7}, if $\operatorname{Supp}(\sh F_x)$ is equidimensional as a closed subset of $\Spec(\sh O_{X,x})$. Equivalently, the ring $\sh O_{S,x}$ is equidimensional. The \emph{dimension} of $\sh F$, denoted $\dim(\sh F)$, is the dimension of its support $\operatorname{"
ega4.reference.residual.sha256.57841f56c5a65aef000f5d9d617ed8eeea3d314658883e27bccfd4b763aff6be,ega4.reference.candidate.sha256.57841f56c5a65aef000f5d9d617ed8eeea3d314658883e27bccfd4b763aff6be,explicit_sref,components/01_section51_dimension_of_preschemes.tex,386,26,12754,12773,\sref[0]{0.16.1.7} ,\sref[0]{0.16.1.7},0.16.1.7,0,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,7FF04BD534DABEB348169BB3F2D684CA42725BDB9FBFA33C5C1B2648FD1E57C6,EEF5E673C30D339952C2C023A33939090693F20C217AD08A0EB4758193BE0134,".1.4.1} and \eqref{IV.5.1.12.1} give \begin{equation} \dim(\sh F)=\sup_{x\in X}\dim(\sh F_x). \tag{5.1.12.3}\label{IV.5.1.12.3} \end{equation} If $X=\Spec(A)$ is affine and $\sh F=\widetilde M$, where $M$ is a finite $A$-module, then $\dim(\sh F)=\dim(M)$ by \sref[0]{0.16.1.7} and \eqref{IV.5.1.4.1}. \end{env} \begin{proposition}[5.1.13] \phantomsection \label{IV.5.1.13} Let $X$ be a prescheme, let $\sh F$ be a quasi-coherent $\sh O_X$-module of finite type, let $x\in X$, and let $x'$ be a generization of $x$ in $X$. Then \begin{eq"
ega4.reference.residual.sha256.b06d40a08cf5ca141e726c6acebf4395c0000e6094e54686d01917f6e49c8943,ega4.reference.candidate.sha256.b06d40a08cf5ca141e726c6acebf4395c0000e6094e54686d01917f6e49c8943,explicit_sref,components/02_section42_associated_prime_cycles.tex,70,1,1659,1693,\sref[0\textsubscript{I}]{0.6.5.2},\sref[0\textsubscript{I}]{0.6.5.2},0.6.5.2,0,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,F67C4706783D822FE79FD51074C3B189140B98E1BC27732158EE6ED350545682,F6E477C20BFB4F330479BA51D3795FC85F2D7F3BE5B2DC97D8598174B0C80ED5,"u] \\ k \ar[u] \ar[r] & L \ar[u] & } \tag{4.2.1.3} \label{IV.4.2.1.3} \end{equation} Since $K$ is faithfully flat over $K'$, \[ K\otimes_k L =K\otimes_{K'}(K'\otimes_k L) \] is faithfully flat over $K'\otimes_k L$, and therefore $K'\otimes_k L$ is Noetherian \sref[0\textsubscript{I}]{0.6.5.2}. Moreover, $K'\otimes_k L$ identifies with a subring of $K\otimes_k L$. The contraction to $K'\otimes_k L$ of a prime ideal $\mathfrak p$ associated with $K\otimes_k L$ is the zero ideal, since no nonzero element of $K'\otimes_k L$ is a zero-divisor in $K\oti"
ega4.reference.residual.sha256.c8296cc046bc3d798809935e503dbde22427c1a360e60c7bc74fa7bf3e518553,ega4.reference.candidate.sha256.c8296cc046bc3d798809935e503dbde22427c1a360e60c7bc74fa7bf3e518553,explicit_sref,components/02_section42_associated_prime_cycles.tex,76,1,1962,1997,\sref[0\textsubscript{I}]{0.6.3.4} ,\sref[0\textsubscript{I}]{0.6.3.4},0.6.3.4,0,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,F67C4706783D822FE79FD51074C3B189140B98E1BC27732158EE6ED350545682,46CFBA7465161996BBFEAAB19C7C697E439025CB5ACDD75069D8F95A992E6782,"r, $K'\otimes_k L$ identifies with a subring of $K\otimes_k L$. The contraction to $K'\otimes_k L$ of a prime ideal $\mathfrak p$ associated with $K\otimes_k L$ is the zero ideal, since no nonzero element of $K'\otimes_k L$ is a zero-divisor in $K\otimes_k L$ \sref[0\textsubscript{I}]{0.6.3.4} and Bourbaki, \emph{Alg.\ comm.}, chap.~IV, \S~1, no.~1, cor.~3 to prop.~2. Since $K$ is algebraic over $K'$, the ring $K\otimes_k L$ is integral over $K'\otimes_k L$, and the prime ideals of $K\otimes_k L$ lying over the zero ideal of $K'\otimes_k L$ are nec"
ega4.reference.residual.sha256.ca796b5124a44fad2cc9728612119985f5766f3bac1f842099af5ac46d07817a,ega4.reference.candidate.sha256.ca796b5124a44fad2cc9728612119985f5766f3bac1f842099af5ac46d07817a,explicit_sref,components/02_section42_associated_prime_cycles.tex,212,14,6062,6096,\sref[0\textsubscript{I}]{0.1.2.5},\sref[0\textsubscript{I}]{0.1.2.5},0.1.2.5,0,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,F67C4706783D822FE79FD51074C3B189140B98E1BC27732158EE6ED350545682,1CB19002390C49E71B0CE47CC171DFB5622FAABBF1994E239D31C531C5DB2798,"$ is the contraction to $A\otimes_k B$ of a minimal prime ideal $\mathfrak p$ of $K\otimes_k L$. Since $K\otimes_k L$ is a ring of fractions of $A\otimes_k B$, the isomorphism \[ (A\otimes_k B)_{\mathfrak q} \simeq (K\otimes_k L)_{\mathfrak p} \] follows from \sref[0\textsubscript{I}]{0.1.2.5}. Finally, if, for example, $\mathrm R(Y)$ is separable over $k$, then $\mathrm R(X)\otimes_k\mathrm R(Y)$ is reduced (Bourbaki, \emph{Alg.}, chap.~VIII, \S~7, no.~3, th.~1). The local rings at the maximal points of $X\times_k Y$ are therefore also reduced, a"
ega4.reference.residual.sha256.0c87f4be1d352b5993558aa6b60c32b1d670a0599f8af7dee9941109272892a4,ega4.reference.candidate.sha256.0c87f4be1d352b5993558aa6b60c32b1d670a0599f8af7dee9941109272892a4,explicit_sref,components/02_section42_associated_prime_cycles.tex,262,1,8066,8083,\sref[I]{I.5.1.8},\sref[I]{I.5.1.8},5.1.8,I,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,F67C4706783D822FE79FD51074C3B189140B98E1BC27732158EE6ED350545682,2A4136E0B7C25A300272F50AB14B5F700C89062906040C5823D2D7C1FA655D2A,"{\lambda\mu\nu}$ of $Z'_\lambda\times_k Z''_\mu$ dominate $Z'_\lambda$ and $Z''_\mu$, and $(Z_{\lambda\mu\nu})$ is the family of irreducible components of $X\times_k Y$. \end{corollary} \begin{proof} We may reduce to the case in which $X$ and $Y$ are reduced \sref[I]{I.5.1.8}. The irreducible components of $X$ (respectively $Y$) are then the prime cycles associated with $\sh O_X$ (respectively $\sh O_Y$) \sref{IV.3.2.1}. Apply \sref{IV.4.2.5} with \[ \sh F=\sh O_X, \qquad \sh G=\sh O_Y, \] noting that, by definition, \[ \sh O_X\ot"
ega4.reference.residual.sha256.33b7c52b351d2d45b519c91ce6c8c14349daead653952303d13d8afe03f280f4,ega4.reference.candidate.sha256.33b7c52b351d2d45b519c91ce6c8c14349daead653952303d13d8afe03f280f4,explicit_sref,components/02_section52_dimension_of_algebraic_preschemes.tex,21,1,531,549,\sref[0]{0.17.3.9},\sref[0]{0.17.3.9},0.17.3.9,0,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,159B1998F437E0735EACA80C1E210D390F9C7D59EAD5A93E0BEDE41B2F8B81C5,1B6F28968C24880A5368EC8E1905613E37AF049945AD10314D8917FF98E459CB,"xi$ be its generic point. Then $X$ is biequidimensional and \[ \dim(X)=\operatorname{tr.deg}_k\kappa(\xi). \] \end{proposition} \begin{proof} Every local ring $\sh O_x$ is a local ring of a finite-type $k$-algebra, hence is a quotient of a regular local ring \sref[0]{0.17.3.9}. Such rings are catenary \sref[0]{0.16.5.12}; consequently $X$ is a catenary space \sref{IV.5.1.5}. Since $X$ is irreducible, it follows from \sref{IV.5.1.1} that it is enough to prove, for every closed point $x\in X$, that \begin{equation} \dim(\sh O_x)=\ope"
ega4.reference.residual.sha256.eaa10f6929e68a5222cd5ebaa1938e9aa4024c62082d4019753d01539631ad25,ega4.reference.candidate.sha256.eaa10f6929e68a5222cd5ebaa1938e9aa4024c62082d4019753d01539631ad25,explicit_sref,components/02_section52_dimension_of_algebraic_preschemes.tex,22,25,575,594,\sref[0]{0.16.5.12},\sref[0]{0.16.5.12},0.16.5.12,0,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,159B1998F437E0735EACA80C1E210D390F9C7D59EAD5A93E0BEDE41B2F8B81C5,F9D27BA24846DB0D4F1692C2D26F258255AAD62AE8953680A10929944B07FBFC,"dimensional and \[ \dim(X)=\operatorname{tr.deg}_k\kappa(\xi). \] \end{proposition} \begin{proof} Every local ring $\sh O_x$ is a local ring of a finite-type $k$-algebra, hence is a quotient of a regular local ring \sref[0]{0.17.3.9}. Such rings are catenary \sref[0]{0.16.5.12}; consequently $X$ is a catenary space \sref{IV.5.1.5}. Since $X$ is irreducible, it follows from \sref{IV.5.1.1} that it is enough to prove, for every closed point $x\in X$, that \begin{equation} \dim(\sh O_x)=\operatorname{tr.deg}_k\kappa(\xi). \tag{5.2.1.1}"
ega4.reference.residual.sha256.687a4286b17f6c0ff9517e3ee19f1a5391c57fe33aaddae02a427d1842eebd8e,ega4.reference.candidate.sha256.687a4286b17f6c0ff9517e3ee19f1a5391c57fe33aaddae02a427d1842eebd8e,explicit_sref,components/02_section52_dimension_of_algebraic_preschemes.tex,57,4,1779,1797,\sref[0]{0.16.1.6},\sref[0]{0.16.1.6},0.16.1.6,0,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,159B1998F437E0735EACA80C1E210D390F9C7D59EAD5A93E0BEDE41B2F8B81C5,CE55DCB74940B53EFF5275EA707AA5158D2749BA1F26E80831F21470C6B1763E,"ript{o}~1, prop.~1), and $A_{\mathfrak m}$ is a local ring of the finite $B_{\mathfrak n}$-algebra $S^{-1}A$, where $S=B-\mathfrak n$. Since $B_{\mathfrak n}$ is integrally closed and $S^{-1}A$ is integral, \[ \dim(A_{\mathfrak m})=\dim(B_{\mathfrak n}) \] by \sref[0]{0.16.1.6}. We may therefore reduce to $A=k[t_1,\ldots,t_n]$. The residue field $k'=\kappa(x)$ is then a finite extension of $k$ \sref[I]{I.6.4.2}. Put $A'=k'[t_1,\ldots,t_n]$. By \sref[I]{I.2.4.6} and \sref[I]{I.3.3.14}, there exists a maximal ideal $\mathfrak m'$ of"
ega4.reference.residual.sha256.ee788c45c91f56ec54b77c7ff786a7029bc35a098436301a5b4368cd12e2be93,ega4.reference.candidate.sha256.ee788c45c91f56ec54b77c7ff786a7029bc35a098436301a5b4368cd12e2be93,explicit_sref,components/02_section52_dimension_of_algebraic_preschemes.tex,61,1,1917,1934,\sref[I]{I.6.4.2},\sref[I]{I.6.4.2},6.4.2,I,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,159B1998F437E0735EACA80C1E210D390F9C7D59EAD5A93E0BEDE41B2F8B81C5,95AC529392FDB8F1C6FA6EEC3741314E772FE7AC1D878E4BA3A07A5F1F6B66A2,"ce $B_{\mathfrak n}$ is integrally closed and $S^{-1}A$ is integral, \[ \dim(A_{\mathfrak m})=\dim(B_{\mathfrak n}) \] by \sref[0]{0.16.1.6}. We may therefore reduce to $A=k[t_1,\ldots,t_n]$. The residue field $k'=\kappa(x)$ is then a finite extension of $k$ \sref[I]{I.6.4.2}. Put $A'=k'[t_1,\ldots,t_n]$. By \sref[I]{I.2.4.6} and \sref[I]{I.3.3.14}, there exists a maximal ideal $\mathfrak m'$ of $A'$ lying above $\mathfrak m$ such that $k'$ is the residue field of $A'_{\mathfrak m'}$. Since $A'$ is integral and finite over $A$, th"
ega4.reference.residual.sha256.5cd6752a6327db1533298ef3c464e635e236caa6e2236104e78e7eaecd1d409e,ega4.reference.candidate.sha256.5cd6752a6327db1533298ef3c464e635e236caa6e2236104e78e7eaecd1d409e,explicit_sref,components/02_section52_dimension_of_algebraic_preschemes.tex,63,4,1968,1986,\sref[I]{I.2.4.6} ,\sref[I]{I.2.4.6},2.4.6,I,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,159B1998F437E0735EACA80C1E210D390F9C7D59EAD5A93E0BEDE41B2F8B81C5,630D389752AF88B4C3FC08055F63BBDDBFB88A9AA19067CF9741B5B585EA88F8,"1}A$ is integral, \[ \dim(A_{\mathfrak m})=\dim(B_{\mathfrak n}) \] by \sref[0]{0.16.1.6}. We may therefore reduce to $A=k[t_1,\ldots,t_n]$. The residue field $k'=\kappa(x)$ is then a finite extension of $k$ \sref[I]{I.6.4.2}. Put $A'=k'[t_1,\ldots,t_n]$. By \sref[I]{I.2.4.6} and \sref[I]{I.3.3.14}, there exists a maximal ideal $\mathfrak m'$ of $A'$ lying above $\mathfrak m$ such that $k'$ is the residue field of $A'_{\mathfrak m'}$. Since $A'$ is integral and finite over $A$, the preceding argument gives \[ \dim(A'_{\mathfrak m'}"
