target_id,latex_label,aux_locator,baseline_pdf_destination,expose,context,kind,title,compiled_page,source_relpath,source_line,source_occurrence_count,compiled_status,final_aux_present,final_aux_number,final_aux_page,final_aux_destination,stable_destination_present,baseline_destination_present,delivered_pdf_destination,delivered_pdf_page
ega4.c04.prop.1-9-15,IV.1.9.15,1.9,AMS.3,IV,c04,prop,1.9.15,23,ega4-1.source_aligned_r1.tex,1249,1,baseline_aux_present,true,1.9,23,AMS.3,true,true,ega4.c04.prop.1-9-15,23
ega4.c04.statement.1-9-16,IV.1.9.16,1.9,AMS.3,IV,c04,statement,1.9.16,24,ega4-1.source_aligned_r1.tex,1286,1,baseline_aux_present,true,1.9,24,AMS.3,true,true,ega4.c04.statement.1-9-16,24
ega4.c04.subsec.1-10,subsection:IV.1.10,1.10,subsection.1.10,IV,c04,subsec,Application to open morphisms,24,ega4-1.source_aligned_r1.tex,1294,1,baseline_aux_present,true,1.10,24,subsection.1.10,true,true,ega4.c04.subsec.1-10,24
ega4.c04.thm.1-10-1,IV.1.10.1,1.10,section*.4,IV,c04,thm,1.10.1,24,ega4-1.source_aligned_r1.tex,1298,1,baseline_aux_present,true,1.10,24,section*.4,true,true,ega4.c04.thm.1-10-1,24
ega4.c04.cor.1-10-2,IV.1.10.2,1.10,section*.5,IV,c04,cor,1.10.2,24,ega4-1.source_aligned_r1.tex,1314,1,baseline_aux_present,true,1.10,24,section*.5,true,true,ega4.c04.cor.1-10-2,24
ega4.c04.prop.1-10-3,IV.1.10.3,1.10,section*.6,IV,c04,prop,1.10.3,24,ega4-1.source_aligned_r1.tex,1327,1,baseline_aux_present,true,1.10,24,section*.6,true,true,ega4.c04.prop.1-10-3,24
ega4.c04.cor.1-10-4,IV.1.10.4,1.10,section*.7,IV,c04,cor,1.10.4,25,ega4-1.source_aligned_r1.tex,1358,1,baseline_aux_present,true,1.10,25,section*.7,true,true,ega4.c04.cor.1-10-4,25
ega4.c04.sec.2,section:IV.2,2,section.2,IV,c04,sec,Base change and flatness,25,ega4-2.source_aligned_r1.tex,2,1,baseline_aux_present,true,2,25,section.2,true,true,ega4.c04.sec.2,25
ega4.c04.subsec.2-1,subsection:IV.2.1,2.1,subsection.2.1,IV,c04,subsec,Flat Modules on preschemes,26,ega4-2.source_aligned_r1.tex,12,1,baseline_aux_present,true,2.1,26,subsection.2.1,true,true,ega4.c04.subsec.2-1,26
ega4.c04.statement.2-1-1,IV.2.1.1,2.1,subsection.2.1,IV,c04,statement,2.1.1,26,ega4-2.source_aligned_r1.tex,15,1,baseline_aux_present,true,2.1,26,subsection.2.1,true,true,ega4.c04.statement.2-1-1,26
ega4.c04.prop.2-1-2,IV.2.1.2,2.1,subsection.2.1,IV,c04,prop,2.1.2,26,ega4-2.source_aligned_r1.tex,23,1,baseline_aux_present,true,2.1,26,subsection.2.1,true,true,ega4.c04.prop.2-1-2,26
ega4.c04.prop.2-1-3,IV.2.1.3,2.1,subsection.2.1,IV,c04,prop,2.1.3,26,ega4-2.source_aligned_r1.tex,29,1,baseline_aux_present,true,2.1,26,subsection.2.1,true,true,ega4.c04.prop.2-1-3,26
ega4.c04.prop.2-1-4,IV.2.1.4,2.1,subsection.2.1,IV,c04,prop,2.1.4,26,ega4-2.source_aligned_r1.tex,46,1,baseline_aux_present,true,2.1,26,subsection.2.1,true,true,ega4.c04.prop.2-1-4,26
ega4.c04.prop.2-1-5,IV.2.1.5,2.1,subsection.2.1,IV,c04,prop,2.1.5,26,ega4-2.source_aligned_r1.tex,59,1,baseline_aux_present,true,2.1,26,subsection.2.1,true,true,ega4.c04.prop.2-1-5,26
ega4.c04.cor.2-1-6,IV.2.1.6,2.1,subsection.2.1,IV,c04,cor,2.1.6,27,ega4-2.source_aligned_r1.tex,81,1,baseline_aux_present,true,2.1,27,subsection.2.1,true,true,ega4.c04.cor.2-1-6,27
ega4.c04.cor.2-1-7,IV.2.1.7,2.1,subsection.2.1,IV,c04,cor,2.1.7,27,ega4-2.source_aligned_r1.tex,91,1,baseline_aux_present,true,2.1,27,subsection.2.1,true,true,ega4.c04.cor.2-1-7,27
ega4.c04.prop.2-1-8,IV.2.1.8,2.1,subsection.2.1,IV,c04,prop,2.1.8,27,ega4-2.source_aligned_r1.tex,100,1,baseline_aux_present,true,2.1,27,subsection.2.1,true,true,ega4.c04.prop.2-1-8,27
ega4.c04.cor.2-1-9,IV.2.1.9,2.1,Item.32,IV,c04,cor,2.1.9,27,ega4-2.source_aligned_r1.tex,118,1,baseline_aux_present,true,2.1,27,Item.32,true,true,ega4.c04.cor.2-1-9,27
ega4.c04.cor.2-1-10,IV.2.1.10,2.1,Item.32,IV,c04,cor,2.1.10,27,ega4-2.source_aligned_r1.tex,154,1,baseline_aux_present,true,2.1,27,Item.32,true,true,ega4.c04.cor.2-1-10,27
ega4.c04.prop.2-1-11,IV.2.1.11,2.1,Item.32,IV,c04,prop,2.1.11,28,ega4-2.source_aligned_r1.tex,177,1,baseline_aux_present,true,2.1,28,Item.32,true,true,ega4.c04.prop.2-1-11,28
ega4.c04.prop.2-1-12,IV.2.1.12,2.1,Item.32,IV,c04,prop,2.1.12,28,ega4-2.source_aligned_r1.tex,195,1,baseline_aux_present,true,2.1,28,Item.32,true,true,ega4.c04.prop.2-1-12,28
ega4.c04.prop.2-1-13,IV.2.1.13,2.1,Item.32,IV,c04,prop,2.1.13,28,ega4-2.source_aligned_r1.tex,210,1,baseline_aux_present,true,2.1,28,Item.32,true,true,ega4.c04.prop.2-1-13,28
ega4.c04.prop.2-1-14,IV.2.1.14,2.1,Item.32,IV,c04,prop,2.1.14,28,ega4-2.source_aligned_r1.tex,226,1,baseline_aux_present,true,2.1,28,Item.32,true,true,ega4.c04.prop.2-1-14,28
ega4.c04.subsec.2-2,subsection:IV.2.2,2.2,subsection.2.2,IV,c04,subsec,Faithfully flat Modules on preschemes,28,ega4-2.source_aligned_r1.tex,235,1,baseline_aux_present,true,2.2,28,subsection.2.2,true,true,ega4.c04.subsec.2-2,28
ega4.c04.prop.2-2-1,IV.2.2.1,2.2,subsection.2.2,IV,c04,prop,2.2.1,28,ega4-2.source_aligned_r1.tex,238,1,baseline_aux_present,true,2.2,28,subsection.2.2,true,true,ega4.c04.prop.2-2-1,28
ega4.c04.prop.2-2-2,IV.2.2.2,2.2,subsection.2.2,IV,c04,prop,2.2.2,29,ega4-2.source_aligned_r1.tex,256,1,baseline_aux_present,true,2.2,29,subsection.2.2,true,true,ega4.c04.prop.2-2-2,29
ega4.c04.eq.2-2-2-1,IV.2.2.2.1,{2.2.2.1},AMS.8,IV,c04,eq,Faithfully flat Modules on preschemes,29,ega4-2.source_aligned_r1.tex,290,1,baseline_aux_present,true,{2.2.2.1},29,AMS.8,true,true,ega4.c04.eq.2-2-2-1,29
ega4.c04.cor.2-2-3,IV.2.2.3,2.2,AMS.8,IV,c04,cor,2.2.3,29,ega4-2.source_aligned_r1.tex,304,1,baseline_aux_present,true,2.2,29,AMS.8,true,true,ega4.c04.cor.2-2-3,29
ega4.c04.def.2-2-4,IV.2.2.4,2.2,AMS.8,IV,c04,def,2.2.4,29,ega4-2.source_aligned_r1.tex,314,1,baseline_aux_present,true,2.2,29,AMS.8,true,true,ega4.c04.def.2-2-4,29
ega4.c04.cor.2-2-5,IV.2.2.5,2.2,AMS.8,IV,c04,cor,2.2.5,29,ega4-2.source_aligned_r1.tex,323,1,baseline_aux_present,true,2.2,29,AMS.8,true,true,ega4.c04.cor.2-2-5,29
ega4.c04.cor.2-2-6,IV.2.2.6,2.2,AMS.8,IV,c04,cor,2.2.6,30,ega4-2.source_aligned_r1.tex,334,1,baseline_aux_present,true,2.2,30,AMS.8,true,true,ega4.c04.cor.2-2-6,30
ega4.c04.prop.2-2-7,IV.2.2.7,2.2,AMS.8,IV,c04,prop,2.2.7,30,ega4-2.source_aligned_r1.tex,346,1,baseline_aux_present,true,2.2,30,AMS.8,true,true,ega4.c04.prop.2-2-7,30
ega4.c04.cor.2-2-8,IV.2.2.8,2.2,AMS.8,IV,c04,cor,2.2.8,30,ega4-2.source_aligned_r1.tex,359,1,baseline_aux_present,true,2.2,30,AMS.8,true,true,ega4.c04.cor.2-2-8,30
ega4.c04.eq.2-2-8-1,IV.2.2.8.1,{2.2.8.1},AMS.9,IV,c04,eq,2.2.8,30,ega4-2.source_aligned_r1.tex,364,1,baseline_aux_present,true,{2.2.8.1},30,AMS.9,true,true,ega4.c04.eq.2-2-8-1,30
ega4.c04.rem.2-2-9,IV.2.2.9,2.2,AMS.9,IV,c04,rem,2.2.9,30,ega4-2.source_aligned_r1.tex,382,1,baseline_aux_present,true,2.2,30,AMS.9,true,true,ega4.c04.rem.2-2-9,30
ega4.c04.prop.2-2-10,IV.2.2.10,2.2,AMS.9,IV,c04,prop,2.2.10,30,ega4-2.source_aligned_r1.tex,390,1,baseline_aux_present,true,2.2,30,AMS.9,true,true,ega4.c04.prop.2-2-10,30
ega4.c04.eq.2-2-10-1,IV.2.2.10.1,{2.2.10.1},AMS.10,IV,c04,eq,Faithfully flat Modules on preschemes,30,ega4-2.source_aligned_r1.tex,400,1,baseline_aux_present,true,{2.2.10.1},30,AMS.10,true,true,ega4.c04.eq.2-2-10-1,30
ega4.c04.cor.2-2-11,IV.2.2.11,2.2,AMS.10,IV,c04,cor,2.2.11,31,ega4-2.source_aligned_r1.tex,408,1,baseline_aux_present,true,2.2,31,AMS.10,true,true,ega4.c04.cor.2-2-11,31
ega4.c04.cor.2-2-12,IV.2.2.12,2.2,AMS.10,IV,c04,cor,2.2.12,31,ega4-2.source_aligned_r1.tex,430,1,baseline_aux_present,true,2.2,31,AMS.10,true,true,ega4.c04.cor.2-2-12,31
ega4.c04.cor.2-2-13,IV.2.2.13,2.2,AMS.10,IV,c04,cor,2.2.13,31,ega4-2.source_aligned_r1.tex,443,1,baseline_aux_present,true,2.2,31,AMS.10,true,true,ega4.c04.cor.2-2-13,31
ega4.c04.prop.2-2-14,IV.2.2.14,2.2,AMS.10,IV,c04,prop,2.2.14,31,ega4-2.source_aligned_r1.tex,459,1,baseline_aux_present,true,2.2,31,AMS.10,true,true,ega4.c04.prop.2-2-14,31
ega4.c04.prop.2-2-15,IV.2.2.15,2.2,AMS.10,IV,c04,prop,2.2.15,31,ega4-2.source_aligned_r1.tex,470,1,baseline_aux_present,true,2.2,31,AMS.10,true,true,ega4.c04.prop.2-2-15,31
ega4.c04.cor.2-2-16,IV.2.2.16,2.2,AMS.10,IV,c04,cor,2.2.16,32,ega4-2.source_aligned_r1.tex,484,1,baseline_aux_present,true,2.2,32,AMS.10,true,true,ega4.c04.cor.2-2-16,32
ega4.c04.prop.2-2-17,IV.2.2.17,2.2,AMS.10,IV,c04,prop,2.2.17,32,ega4-2.source_aligned_r1.tex,495,1,baseline_aux_present,true,2.2,32,AMS.10,true,true,ega4.c04.prop.2-2-17,32
ega4.c04.subsec.2-3,subsection:IV.2.3,2.3,subsection.2.3,IV,c04,subsec,Topological properties of flat morphisms,32,ega4-2.source_aligned_r1.tex,507,1,baseline_aux_present,true,2.3,32,subsection.2.3,true,true,ega4.c04.subsec.2-3,32
ega4.c04.lem.2-3-1,IV.2.3.1,2.3,subsection.2.3,IV,c04,lem,2.3.1,32,ega4-2.source_aligned_r1.tex,510,1,baseline_aux_present,true,2.3,32,subsection.2.3,true,true,ega4.c04.lem.2-3-1,32
ega4.c04.eq.2-3-1-1,IV.2.3.1.1,{2.3.1.1},AMS.11,IV,c04,eq,2.3.1,32,ega4-2.source_aligned_r1.tex,515,1,baseline_aux_present,true,{2.3.1.1},32,AMS.11,true,true,ega4.c04.eq.2-3-1-1,32
ega4.c04.prop.2-3-2,IV.2.3.2,2.3,AMS.11,IV,c04,prop,2.3.2,32,ega4-2.source_aligned_r1.tex,526,1,baseline_aux_present,true,2.3,32,AMS.11,true,true,ega4.c04.prop.2-3-2,32
ega4.c04.statement.2-3-3,IV.2.3.3,2.3,AMS.11,IV,c04,statement,2.3.3,32,ega4-2.source_aligned_r1.tex,553,1,baseline_aux_present,true,2.3,32,AMS.11,true,true,ega4.c04.statement.2-3-3,32
ega4.c04.prop.2-3-4,IV.2.3.4,2.3,AMS.11,IV,c04,prop,2.3.4,32,ega4-2.source_aligned_r1.tex,563,1,baseline_aux_present,true,2.3,32,AMS.11,true,true,ega4.c04.prop.2-3-4,32
ega4.c04.cor.2-3-5,IV.2.3.5,2.3,AMS.11,IV,c04,cor,2.3.5,33,ega4-2.source_aligned_r1.tex,582,1,baseline_aux_present,true,2.3,33,AMS.11,true,true,ega4.c04.cor.2-3-5,33
ega4.c04.prop.2-3-6,IV.2.3.6,2.3,AMS.11,IV,c04,prop,2.3.6,33,ega4-2.source_aligned_r1.tex,601,1,baseline_aux_present,true,2.3,33,AMS.11,true,true,ega4.c04.prop.2-3-6,33
ega4.c04.prop.2-3-7,IV.2.3.7,2.3,AMS.11,IV,c04,prop,2.3.7,33,ega4-2.source_aligned_r1.tex,626,1,baseline_aux_present,true,2.3,33,AMS.11,true,true,ega4.c04.prop.2-3-7,33
ega4.c04.cor.2-3-8,IV.2.3.8,2.3,AMS.11,IV,c04,cor,2.3.8,34,ega4-2.source_aligned_r1.tex,648,1,baseline_aux_present,true,2.3,34,AMS.11,true,true,ega4.c04.cor.2-3-8,34
ega4.c04.rem.2-3-9,IV.2.3.9,2.3,AMS.11,IV,c04,rem,2.3.9,34,ega4-2.source_aligned_r1.tex,683,1,baseline_aux_present,true,2.3,34,AMS.11,true,true,ega4.c04.rem.2-3-9,34
ega4.c04.thm.2-3-10,IV.2.3.10,2.3,AMS.11,IV,c04,thm,2.3.10,34,ega4-2.source_aligned_r1.tex,689,1,baseline_aux_present,true,2.3,34,AMS.11,true,true,ega4.c04.thm.2-3-10,34
ega4.c04.cor.2-3-11,IV.2.3.11,2.3,AMS.11,IV,c04,cor,2.3.11,35,ega4-2.source_aligned_r1.tex,710,1,baseline_aux_present,true,2.3,35,AMS.11,true,true,ega4.c04.cor.2-3-11,35
ega4.c04.cor.2-3-12,IV.2.3.12,2.3,AMS.11,IV,c04,cor,2.3.12,35,ega4-2.source_aligned_r1.tex,725,1,baseline_aux_present,true,2.3,35,AMS.11,true,true,ega4.c04.cor.2-3-12,35
ega4.c04.cor.2-3-13,IV.2.3.13,2.3,AMS.11,IV,c04,cor,2.3.13,35,ega4-2.source_aligned_r1.tex,735,1,baseline_aux_present,true,2.3,35,AMS.11,true,true,ega4.c04.cor.2-3-13,35
ega4.c04.cor.2-3-14,IV.2.3.14,2.3,AMS.11,IV,c04,cor,2.3.14,35,ega4-2.source_aligned_r1.tex,754,1,baseline_aux_present,true,2.3,35,AMS.11,true,true,ega4.c04.cor.2-3-14,35
ega4.c04.rem.2-3-15,IV.2.3.15,2.3,AMS.11,IV,c04,rem,2.3.15,36,ega4-2.source_aligned_r1.tex,767,1,baseline_aux_present,true,2.3,36,AMS.11,true,true,ega4.c04.rem.2-3-15,36
ega4.c04.subsec.2-4,subsection:IV.2.4,2.4,subsection.2.4,IV,c04,subsec,Universally open morphisms and flat morphisms,36,ega4-2.source_aligned_r1.tex,777,1,baseline_aux_present,true,2.4,36,subsection.2.4,true,true,ega4.c04.subsec.2-4,36
ega4.c04.statement.2-4-1,IV.2.4.1,2.4,subsection.2.4,IV,c04,statement,2.4.1,36,ega4-2.source_aligned_r1.tex,780,1,baseline_aux_present,true,2.4,36,subsection.2.4,true,true,ega4.c04.statement.2-4-1,36
ega4.c04.def.2-4-2,IV.2.4.2,2.4,subsection.2.4,IV,c04,def,2.4.2,36,ega4-2.source_aligned_r1.tex,785,1,baseline_aux_present,true,2.4,36,subsection.2.4,true,true,ega4.c04.def.2-4-2,36
ega4.c04.prop.2-4-3,IV.2.4.3,2.4,subsection.2.4,IV,c04,prop,2.4.3,36,ega4-2.source_aligned_r1.tex,792,1,baseline_aux_present,true,2.4,36,subsection.2.4,true,true,ega4.c04.prop.2-4-3,36
ega4.c04.prop.2-4-4,IV.2.4.4,2.4,subsection.2.4,IV,c04,prop,2.4.4,37,ega4-2.source_aligned_r1.tex,834,1,baseline_aux_present,true,2.4,37,subsection.2.4,true,true,ega4.c04.prop.2-4-4,37
ega4.c04.prop.2-4-5,IV.2.4.5,2.4,subsection.2.4,IV,c04,prop,2.4.5,37,ega4-2.source_aligned_r1.tex,843,1,baseline_aux_present,true,2.4,37,subsection.2.4,true,true,ega4.c04.prop.2-4-5,37
ega4.c04.thm.2-4-6,IV.2.4.6,2.4,subsection.2.4,IV,c04,thm,2.4.6,37,ega4-2.source_aligned_r1.tex,858,1,baseline_aux_present,true,2.4,37,subsection.2.4,true,true,ega4.c04.thm.2-4-6,37
ega4.c04.cor.2-4-7,IV.2.4.7,2.4,subsection.2.4,IV,c04,cor,2.4.7,37,ega4-2.source_aligned_r1.tex,873,1,baseline_aux_present,true,2.4,37,subsection.2.4,true,true,ega4.c04.cor.2-4-7,37
ega4.c04.rem.2-4-8,IV.2.4.8,2.4,subsection.2.4,IV,c04,rem,2.4.8,37,ega4-2.source_aligned_r1.tex,889,1,baseline_aux_present,true,2.4,37,subsection.2.4,true,true,ega4.c04.rem.2-4-8,37
ega4.c04.prop.2-4-9,IV.2.4.9,2.4,subsection.2.4,IV,c04,prop,2.4.9,37,ega4-2.source_aligned_r1.tex,899,1,baseline_aux_present,true,2.4,37,subsection.2.4,true,true,ega4.c04.prop.2-4-9,37
ega4.c04.cor.2-4-10,IV.2.4.10,2.4,subsection.2.4,IV,c04,cor,2.4.10,38,ega4-2.source_aligned_r1.tex,917,1,baseline_aux_present,true,2.4,38,subsection.2.4,true,true,ega4.c04.cor.2-4-10,38
ega4.c04.rem.2-4-11,IV.2.4.11,2.4,subsection.2.4,IV,c04,rem,2.4.11,38,ega4-2.source_aligned_r1.tex,927,1,baseline_aux_present,true,2.4,38,subsection.2.4,true,true,ega4.c04.rem.2-4-11,38
ega4.c04.subsec.2-5,subsection:IV.2.5,2.5,subsection.2.5,IV,c04,subsec,Permanence of properties of Modules by faithfully flat descent,38,ega4-2.source_aligned_r1.tex,933,1,baseline_aux_present,true,2.5,38,subsection.2.5,true,true,ega4.c04.subsec.2-5,38
ega4.c04.prop.2-5-1,IV.2.5.1,2.5,subsection.2.5,IV,c04,prop,2.5.1,38,ega4-2.source_aligned_r1.tex,936,1,baseline_aux_present,true,2.5,38,subsection.2.5,true,true,ega4.c04.prop.2-5-1,38
ega4.c04.prop.2-5-2,IV.2.5.2,2.5,subsection.2.5,IV,c04,prop,2.5.2,38,ega4-2.source_aligned_r1.tex,963,1,baseline_aux_present,true,2.5,38,subsection.2.5,true,true,ega4.c04.prop.2-5-2,38
ega4.c04.lem.2-5-3,IV.2.5.3,2.5,subsection.2.5,IV,c04,lem,2.5.3,39,ega4-2.source_aligned_r1.tex,1008,1,baseline_aux_present,true,2.5,39,subsection.2.5,true,true,ega4.c04.lem.2-5-3,39
ega4.c04.rem.2-5-4,IV.2.5.4,2.5,subsection.2.5,IV,c04,rem,2.5.4,39,ega4-2.source_aligned_r1.tex,1021,1,baseline_aux_present,true,2.5,39,subsection.2.5,true,true,ega4.c04.rem.2-5-4,39
ega4.c04.lem.2-5-4-1,IV.2.5.4.1,2.5,subsection.2.5,IV,c04,lem,2.5.4.1,39,ega4-2.source_aligned_r1.tex,1029,1,baseline_aux_present,true,2.5,39,subsection.2.5,true,true,ega4.c04.lem.2-5-4-1,39
ega4.c04.prop.2-5-5,IV.2.5.5,2.5,subsection.2.5,IV,c04,prop,2.5.5,39,ega4-2.source_aligned_r1.tex,1083,1,baseline_aux_present,true,2.5,39,subsection.2.5,true,true,ega4.c04.prop.2-5-5,39
ega4.c04.statement.2-5-5-1,IV.2.5.5.1,2.5,subsection.2.5,IV,c04,statement,2.5.5.1,39,ega4-2.source_aligned_r1.tex,1099,1,baseline_aux_present,true,2.5,39,subsection.2.5,true,true,ega4.c04.statement.2-5-5-1,39
ega4.c04.lem.2-5-5-2,IV.2.5.5.2,2.5,subsection.2.5,IV,c04,lem,2.5.5.2,40,ega4-2.source_aligned_r1.tex,1170,1,baseline_aux_present,true,2.5,40,subsection.2.5,true,true,ega4.c04.lem.2-5-5-2,40
ega4.c04.statement.2-5-5-3,IV.2.5.5.3,2.5,subsection.2.5,IV,c04,statement,2.5.5.3,40,ega4-2.source_aligned_r1.tex,1181,1,baseline_aux_present,true,2.5,40,subsection.2.5,true,true,ega4.c04.statement.2-5-5-3,40
ega4.c04.rem.2-5-5-4,IV.2.5.5.4,2.5,subsection.2.5,IV,c04,rem,2.5.5.4,40,ega4-2.source_aligned_r1.tex,1225,1,baseline_aux_present,true,2.5,40,subsection.2.5,true,true,ega4.c04.rem.2-5-5-4,40
ega4.c04.lem.2-5-6,IV.2.5.6,2.5,subsection.2.5,IV,c04,lem,2.5.6,40,ega4-2.source_aligned_r1.tex,1233,1,baseline_aux_present,true,2.5,40,subsection.2.5,true,true,ega4.c04.lem.2-5-6,40
ega4.c04.cor.2-5-7,IV.2.5.7,2.5,subsection.2.5,IV,c04,cor,2.5.7,40,ega4-2.source_aligned_r1.tex,1264,1,baseline_aux_present,true,2.5,40,subsection.2.5,true,true,ega4.c04.cor.2-5-7,40
ega4.c04.prop.2-5-8,IV.2.5.8,2.5,subsection.2.5,IV,c04,prop,2.5.8,41,ega4-2.source_aligned_r1.tex,1299,1,baseline_aux_present,true,2.5,41,subsection.2.5,true,true,ega4.c04.prop.2-5-8,41
ega4.c04.statement.2-5-8-1,IV.2.5.8.1,2.5,subsection.2.5,IV,c04,statement,2.5.8.1,41,ega4-2.source_aligned_r1.tex,1334,1,baseline_aux_present,true,2.5,41,subsection.2.5,true,true,ega4.c04.statement.2-5-8-1,41
ega4.c04.statement.2-5-8-2,IV.2.5.8.2,2.5,subsection.2.5,IV,c04,statement,2.5.8.2,41,ega4-2.source_aligned_r1.tex,1362,1,baseline_aux_present,true,2.5,41,subsection.2.5,true,true,ega4.c04.statement.2-5-8-2,41
ega4.c04.statement.2-5-8-3,IV.2.5.8.3,2.5,subsection.2.5,IV,c04,statement,2.5.8.3,41,ega4-2.source_aligned_r1.tex,1390,1,baseline_aux_present,true,2.5,41,subsection.2.5,true,true,ega4.c04.statement.2-5-8-3,41
ega4.c04.statement.2-5-8-4,IV.2.5.8.4,2.5,subsection.2.5,IV,c04,statement,2.5.8.4,41,ega4-2.source_aligned_r1.tex,1396,1,baseline_aux_present,true,2.5,41,subsection.2.5,true,true,ega4.c04.statement.2-5-8-4,41
ega4.c04.statement.2-5-8-5,IV.2.5.8.5,2.5,subsection.2.5,IV,c04,statement,2.5.8.5,42,ega4-2.source_aligned_r1.tex,1425,1,baseline_aux_present,true,2.5,42,subsection.2.5,true,true,ega4.c04.statement.2-5-8-5,42
ega4.c04.statement.2-5-8-6,IV.2.5.8.6,2.5,subsection.2.5,IV,c04,statement,2.5.8.6,42,ega4-2.source_aligned_r1.tex,1459,1,baseline_aux_present,true,2.5,42,subsection.2.5,true,true,ega4.c04.statement.2-5-8-6,42
ega4.c04.statement.2-5-8-7,IV.2.5.8.7,2.5,subsection.2.5,IV,c04,statement,2.5.8.7,42,ega4-2.source_aligned_r1.tex,1473,1,baseline_aux_present,true,2.5,42,subsection.2.5,true,true,ega4.c04.statement.2-5-8-7,42
ega4.c04.statement.2-5-8-8,IV.2.5.8.8,2.5,subsection.2.5,IV,c04,statement,2.5.8.8,42,ega4-2.source_aligned_r1.tex,1499,1,baseline_aux_present,true,2.5,42,subsection.2.5,true,true,ega4.c04.statement.2-5-8-8,42
ega4.c04.statement.2-5-8-9,IV.2.5.8.9,2.5,subsection.2.5,IV,c04,statement,2.5.8.9,43,ega4-2.source_aligned_r1.tex,1609,1,baseline_aux_present,true,2.5,43,subsection.2.5,true,true,ega4.c04.statement.2-5-8-9,43
ega4.c04.subsec.2-6,subsection:IV.2.6,2.6,subsection.2.6,IV,c04,subsec,Permanence of set-theoretic and topological properties of morphisms by faithfully flat descent,44,ega4-2.source_aligned_r1.tex,1633,1,baseline_aux_present,true,2.6,44,subsection.2.6,true,true,ega4.c04.subsec.2-6,44
ega4.c04.prop.2-6-1,IV.2.6.1,2.6,section*.12,IV,c04,prop,2.6.1,44,ega4-2.source_aligned_r1.tex,1637,1,baseline_aux_present,true,2.6,44,section*.12,true,true,ega4.c04.prop.2-6-1,44
ega4.c04.prop.2-6-2,IV.2.6.2,2.6,section*.13,IV,c04,prop,2.6.2,44,ega4-2.source_aligned_r1.tex,1700,1,baseline_aux_present,true,2.6,44,section*.13,true,true,ega4.c04.prop.2-6-2,44
ega4.c04.rem.2-6-3,IV.2.6.3,2.6,section*.14,IV,c04,rem,2.6.3,45,ega4-2.source_aligned_r1.tex,1770,1,baseline_aux_present,true,2.6,45,section*.14,true,true,ega4.c04.rem.2-6-3,45
ega4.c04.cor.2-6-4,IV.2.6.4,2.6,section*.15,IV,c04,cor,2.6.4,45,ega4-2.source_aligned_r1.tex,1794,1,baseline_aux_present,true,2.6,45,section*.15,true,true,ega4.c04.cor.2-6-4,45
ega4.c04.subsec.2-7,subsection:IV.2.7,2.7,subsection.2.7,IV,c04,subsec,Permanence of various properties of morphisms under faithfully flat descent,46,ega4-2.source_aligned_r1.tex,1845,1,baseline_aux_present,true,2.7,46,subsection.2.7,true,true,ega4.c04.subsec.2-7,46
ega4.c04.prop.2-7-1,IV.2.7.1,2.7,section*.16,IV,c04,prop,2.7.1,46,ega4-2.source_aligned_r1.tex,1849,1,baseline_aux_present,true,2.7,46,section*.16,true,true,ega4.c04.prop.2-7-1,46
ega4.c04.item.2-7-1-viii,IV.2.7.1.viii,2.7,section*.17,IV,c04,item,2.7.1,46,ega4-2.source_aligned_r1.tex,1867,1,baseline_aux_present,true,2.7,46,section*.17,true,true,ega4.c04.item.2-7-1-viii,46
ega4.c04.lem.2-7-1-1,IV.2.7.1.1,2.7,section*.18,IV,c04,lem,2.7.1.1,46,ega4-2.source_aligned_r1.tex,1909,1,baseline_aux_present,true,2.7,46,section*.18,true,true,ega4.c04.lem.2-7-1-1,46
ega4.c04.cor.2-7-2,IV.2.7.2,2.7,section*.19,IV,c04,cor,2.7.2,48,ega4-2.source_aligned_r1.tex,2099,1,baseline_aux_present,true,2.7,48,section*.19,true,true,ega4.c04.cor.2-7-2,48
ega4.c04.sec.2-7-3,IV.2.7.3,2.7,section*.20,IV,c04,sec,2.7.3,49,ega4-2.source_aligned_r1.tex,2206,1,baseline_aux_present,true,2.7,49,section*.20,true,true,ega4.c04.sec.2-7-3,49
ega4.c04.subsec.2-8,subsection:IV.2.8,2.8,subsection.2.8,IV,c04,subsec,Preschemes over a regular base of dimension \texorpdfstring {$1$}{1}; closure of a closed subprescheme of the generic fibre,50,ega4-2.source_aligned_r1.tex,2254,1,baseline_aux_present,true,2.8,50,subsection.2.8,true,true,ega4.c04.subsec.2-8,50
ega4.c04.prop.2-8-1,IV.2.8.1,2.8,section*.21,IV,c04,prop,2.8.1,50,ega4-2.source_aligned_r1.tex,2258,1,baseline_aux_present,true,2.8,50,section*.21,true,true,ega4.c04.prop.2-8-1,50
ega4.c04.lem.2-8-1-1,IV.2.8.1.1,2.8,section*.22,IV,c04,lem,2.8.1.1,50,ega4-2.source_aligned_r1.tex,2307,1,baseline_aux_present,true,2.8,50,section*.22,true,true,ega4.c04.lem.2-8-1-1,50
ega4.c04.cor.2-8-2,IV.2.8.2,2.8,section*.23,IV,c04,cor,2.8.2,50,ega4-2.source_aligned_r1.tex,2354,1,baseline_aux_present,true,2.8,50,section*.23,true,true,ega4.c04.cor.2-8-2,50
