layer	inherited_path	inherited_tex_line	inherited_unit	printed_pages	line	role	disposition	evidence
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	103	par.013	77	\unitid{dirichlet.v1.p04b.en.par.013}“$c$ denoting any prime number whatever and $p$ a prime number $4n+1$, such that $\leg{c}{p}=1$, one can always determine a number $\delta$, composed of simple factors all smaller than $c$, and such that the equation $t^2\pm c\delta u^2=p$ is soluble.”	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p077_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	104	par.013	77		WRAPPER_OR_BLANK	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p077_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	105	par.014	77;78	\unitid{dirichlet.v1.p04b.en.par.014}However that may be, one may remark that the theorem which we are about to state is rigorously proved, by what precedes, for all values of $b$ such that the formula $t^2-bu^2$ has only the single quadratic divisor $\pm(t^2-bu^2)$. Casting one's eyes over the first of the tables added to the \emph{Théorie des Nombres}, one sees that all the prime numbers $4n+3$ smaller than 136 (the limit of the table) are in this case, excepting the single number 79. It would be easy, by following the path just indicated, to prove the truth of the theorem for this value or for any other particular value of $b$, whatever $p$ may be; but in order to establish it in all its generality, it is necessary first to prove, as we have already said, that one can always satisfy the condition which we stated only a moment ago.	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p077_authority.png; qa/s02/source/p078_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	106	par.014	77;78		WRAPPER_OR_BLANK	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p077_authority.png; qa/s02/source/p078_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	107	par.014	77;78	\begin{center}	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p077_authority.png; qa/s02/source/p078_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	108	thm.001	78	\unitid{dirichlet.v1.p04b.en.thm.001}\textsc{Theorem I.}	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p078_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	109	thm.001	78	\end{center}	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p078_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	110	thm.001	78		WRAPPER_OR_BLANK	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p078_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	111	par.015	78	\unitid{dirichlet.v1.p04b.en.par.015}“$b$ denoting a prime number $4n+3$, and $p$ a prime number $4n+1$ such that $\leg{b}{p}=1$, if one puts $p=\varphi^2+\psi^2$ (where $\psi$ is supposed even), one will have the following rule for deciding whether $-b$ is or is not a biquadratic residue with respect to $p$: if $\varphi$ is divisible by $b$, $-b$ will or will not be a biquadratic residue according as $b$ is of the form $8n+7$ or of this one: $8n+3$. If $\varphi$ is not divisible by $b$, one will seek a number $\chi$ such that $\chi^2\equiv p\pmod b$. This being done, $-b$ will or will not be a biquadratic residue with respect to $p$, according as one has $\leg{\chi(\chi+\psi)}{b}=1$ or $\leg{\chi(\chi+\psi)}{b}=-1$.”	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p078_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	112	par.015	78		WRAPPER_OR_BLANK	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p078_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	113	par.016	78	\unitid{dirichlet.v1.p04b.en.par.016}By successively taking $b=3$, $b=7$, etc., one will obtain the following particular theorems, which are analogous to the second of Mr. \textsc{Gauss}'s theorems and which must be regarded as rigorously proved by the considerations that we have set out in this paragraph and in the preceding one.	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p078_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	114	par.016	78		WRAPPER_OR_BLANK	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p078_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	115	par.017	78	\unitid{dirichlet.v1.p04b.en.par.017}“$p$ denoting a prime number $12n+1$, if one puts $p=\varphi^2+\psi^2$ (where $\psi$ is supposed even), one of the numbers $\varphi$ and $\psi$ will necessarily be divisible by 3. This being done, I say that $-3$ will or will not be a biquadratic residue with respect to $p$, according as it is $\psi$ or $\varphi$ which is divisible by 3.”	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p078_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	116	par.017	78		WRAPPER_OR_BLANK	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p078_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	117	par.018	78	\unitid{dirichlet.v1.p04b.en.par.018}“$p$ denoting a prime number of one of these forms: $28n+1$, $28n+9$, $28n+25$, if one puts $p=\varphi^2+\psi^2$, I say that $-7$ will be a biquadratic residue with respect to $p$ if one of the numbers $\varphi$ and $\psi$ is divisible by 7, and that $-7$ will be a biquadratic non-residue with respect to $p$ if neither of these numbers is divisible by 7.”	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p078_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	118	par.018	78		WRAPPER_OR_BLANK	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p078_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	119	par.019	78	\unitid{dirichlet.v1.p04b.en.par.019}etc.	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p078_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	120	par.019	78		WRAPPER_OR_BLANK	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p078_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	121	par.019	78	\begin{center}	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p078_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	122	sec.005	79	\unitid{dirichlet.v1.p04b.en.sec.005}5.	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p079_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	123	sec.005	79	\end{center}	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p079_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	124	sec.005	79		WRAPPER_OR_BLANK	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p079_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	125	par.020	79	\unitid{dirichlet.v1.p04b.en.par.020}Let us denote by $a$ a prime number $4n+1$, and by $p$ a prime number likewise $4n+1$, and moreover capable of being put under the form $t^2-au^2$. We can therefore put $p=t^2-au^2$, where the number $t$, as is easy to see, is necessarily odd. One will find, as in paragraph 3, that if one denotes by $2^\nu$ the highest power of 2 that divides $u$, one has $\leg{u}{p}=\leg{2^\nu}{p}$, a relation which one will then change, as in the cited place, into this one: $\leg{u}{p}=(-1)^{\frac{p-1}{4}}$.	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p079_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	126	par.020	79		WRAPPER_OR_BLANK	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p079_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	127	par.021	79	\unitid{dirichlet.v1.p04b.en.par.021}Let us now decompose the odd number $t$ into its simple factors, putting $t=gg'g''\ldots{}\times hh'h''\ldots$, where the prime numbers $g$, $g'$, $g''$, etc., $h$, $h'$, $h''$, etc. are such that:	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p079_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	128	eq.014	79	\unitid{dirichlet.v1.p04b.en.eq.014}	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p079_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	129	eq.014	79	\[	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p079_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	130	eq.014	79	(\varepsilon)\qquad	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p079_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	131	eq.014	79	\left\{	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p079_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	132	eq.014	79	\begin{array}{llll}	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p079_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	133	eq.014	79	\leg{-a}{g}=1,& \leg{-a}{g'}=1,& \leg{-a}{g''}=1,& \text{etc.}\\[0.3em]	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p079_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	134	eq.014	79	\leg{-a}{h}=-1,& \leg{-a}{h'}=-1,& \leg{-a}{h''}=-1,& \text{etc.}	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p079_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	135	eq.014	79	\end{array}	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p079_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	136	eq.014	79	\right.	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p079_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	137	eq.014	79	\]	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p079_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	138	eq.014	79		WRAPPER_OR_BLANK	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p079_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	139	par.022	79	\unitid{dirichlet.v1.p04b.en.par.022}The equation $t^2-au^2=p$ gives immediately:	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p079_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	140	eq.015	79	\unitid{dirichlet.v1.p04b.en.eq.015}	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p079_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	141	eq.015	79	\[	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p079_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	142	eq.015	79	\begin{array}{llll}	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p079_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	143	eq.015	79	\leg{-ap}{g}=1,& \leg{-ap}{g'}=1,& \leg{-ap}{g''}=1,& \text{etc.}\\[0.3em]	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p079_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	144	eq.015	79	\leg{-ap}{h}=1,& \leg{-ap}{h'}=1,& \leg{-ap}{h''}=1,& \text{etc.}	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p079_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	145	eq.015	79	\end{array}	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p079_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	146	eq.015	79	\]	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p079_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	147	eq.015	79	Comparing these relations with the preceding ones, one obtains:	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p079_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	148	eq.016	79	\unitid{dirichlet.v1.p04b.en.eq.016}	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p079_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	149	eq.016	79	\[	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p079_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	150	eq.016	79	\begin{array}{llll}	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p079_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	151	eq.016	79	\leg{p}{g}=1,& \leg{p}{g'}=1,& \leg{p}{g''}=1,& \text{etc.}\\[0.3em]	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p079_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	152	eq.016	79	\leg{p}{h}=-1,& \leg{p}{h'}=-1,& \leg{p}{h''}=-1,& \text{etc.}	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p079_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	153	eq.016	79	\end{array}	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p079_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	154	eq.016	79	\]	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p079_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	155	eq.016	79	The application of the law of reciprocity will then give, $p$ being of the form $4n+1$:	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p079_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	156	eq.017	79	\unitid{dirichlet.v1.p04b.en.eq.017}	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p079_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	157	eq.017	79	\[	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p079_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	158	eq.017	79	\begin{array}{llll}	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p079_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	159	eq.017	79	\leg{g}{p}=1,& \leg{g'}{p}=1,& \leg{g''}{p}=1,& \text{etc.}\\[0.3em]	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p079_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	160	eq.017	79	\leg{h}{p}=-1,& \leg{h'}{p}=-1,& \leg{h''}{p}=-1,& \text{etc.}	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p079_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	161	eq.017	79	\end{array}	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p079_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	162	eq.017	79	\]	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p079_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	163	eq.017	79	whence one concludes, by multiplying:	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p079_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	164	eq.018	79;80	\unitid{dirichlet.v1.p04b.en.eq.018}	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p079_authority.png; qa/s02/source/p080_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	165	eq.018	79;80	\[	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p079_authority.png; qa/s02/source/p080_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	166	eq.018	79;80	\leg{gg'g''\ldots{}\times hh'h''\ldots}{p}=\leg{t}{p}=\pm1,	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p079_authority.png; qa/s02/source/p080_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	167	eq.018	79;80	\]	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p079_authority.png; qa/s02/source/p080_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	168	eq.018	79;80	the upper or lower sign taking place according as the prime numbers $h$, $h'$, $h''$, \ldots{} are even or odd in number. One can state this result in a slightly different way, by saying that $\leg{t}{p}$ is equal to the product of the second members of the relations $(\varepsilon)$.	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p079_authority.png; qa/s02/source/p080_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	169	eq.018	79;80		WRAPPER_OR_BLANK	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p079_authority.png; qa/s02/source/p080_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	170	par.023	80	\unitid{dirichlet.v1.p04b.en.par.023}In the relations $(\varepsilon)$, one may everywhere change $-a$ into $a$, provided that at the same time one changes the sign of the second members of those of these relations in which there occurs a prime number $g$, $g'$, $g''$, \ldots{}, $h$, $h'$, $h''$, \ldots{} of the form $4n+3$. One will thus have:	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p080_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	171	eq.019	80	\unitid{dirichlet.v1.p04b.en.eq.019}	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p080_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	172	eq.019	80	\[	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p080_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	173	eq.019	80	(\zeta)\qquad	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p080_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	174	eq.019	80	\left\{	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p080_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	175	eq.019	80	\begin{array}{llll}	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p080_authority.png
