"gap_id","gap_class","source_row_id","owner_or_consumer","target_language_or_access_target","source_title","source_url","local_path","sha256_or_expected_hash","blocker_or_drift","route_or_action","r3_policy_hint","sidecar_decision","boundary","created_utc"
"R3-GAP-ACTION-110","zenodo_file_hint_fetch_hash_language_license_screening","R3-ZENODO-FILE-0044","Persianate/Tajik lane - tg_Cyrl_TJ separate gate","Tajik Cyrillic; algebra; Zenodo; separate gate; Zenodo record/file metadata; metadata-only","19498175::HISTORIOGRAPHY OF THE TAJIK LANGUAGE::52-59.pdf","https://zenodo.org/api/records/19498175/files/52-59.pdf/content","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\tajik_algebra.json","query_metadata=3E35912D409A04AA463BDD77A7ED8075F99FC76D9A603AB33B863C3E142D044D; zenodo_file_checksum=md5:f45ff2a058f74d72a613b935282d7de5","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","fetch, independently hash, language/topic-screen, and license/access-review before any source-canon admission or payload use","source_fit=zenodo_pdf_fallback_file_hint_needs_fetch_hash_language_license_screen; upload_policy=manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen; record_url=https://zenodo.org/records/19498175","Zenodo file-hints metadata sidecar only; no payload","Zenodo file-hints metadata only; no file download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T114041Z"
"R3-GAP-ACTION-111","zenodo_file_hint_fetch_hash_language_license_screening","R3-ZENODO-FILE-0045","Persianate/Tajik lane - tg_Cyrl_TJ separate gate","Tajik Cyrillic; algebra; Zenodo; separate gate; Zenodo record/file metadata; metadata-only","19325611::MODERN WOMEN IN BAHMANYOR'S SHAHANSHAH AND CALVINO'S METAFICTIONAL WORLDS: A COMPARATIVE STUDY::778-788.pdf","https://zenodo.org/api/records/19325611/files/778-788.pdf/content","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\tajik_algebra.json","query_metadata=3E35912D409A04AA463BDD77A7ED8075F99FC76D9A603AB33B863C3E142D044D; zenodo_file_checksum=md5:68d5eeea9664dc0fee25bad7c877cadf","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","fetch, independently hash, language/topic-screen, and license/access-review before any source-canon admission or payload use","source_fit=zenodo_pdf_fallback_file_hint_needs_fetch_hash_language_license_screen; upload_policy=manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen; record_url=https://zenodo.org/records/19325611","Zenodo file-hints metadata sidecar only; no payload","Zenodo file-hints metadata only; no file download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T114041Z"
"R3-GAP-ACTION-112","zenodo_file_hint_fetch_hash_language_license_screening","R3-ZENODO-FILE-0046","Persianate/Tajik lane - tg_Cyrl_TJ separate gate","Tajik Cyrillic; algebra; Zenodo; separate gate; Zenodo record/file metadata; metadata-only","1312213::Sorption method for purification of industrial wastewater waters::Бокиев Б. Р., Хужаев П. С., Шарипов Ш. К., Муродов П. .pdf","https://zenodo.org/api/records/1312213/files/%D0%91%D0%BE%D0%BA%D0%B8%D0%B5%D0%B2%20%D0%91.%20%D0%A0.,%20%D0%A5%D1%83%D0%B6%D0%B0%D0%B5%D0%B2%20%D0%9F.%20%D0%A1.,%20%D0%A8%D0%B0%D1%80%D0%B8%D0%BF%D0%BE%D0%B2%20%D0%A8.%20%D0%9A.,%20%D0%9C%D1%83%D1%80%D0%BE%D0%B4%D0%BE%D0%B2%20%D0%9F.%20.pdf/content","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\tajik_algebra.json","query_metadata=3E35912D409A04AA463BDD77A7ED8075F99FC76D9A603AB33B863C3E142D044D; zenodo_file_checksum=md5:321db57559f0035bba7d7d626df2c3c3","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","fetch, independently hash, language/topic-screen, and license/access-review before any source-canon admission or payload use","source_fit=zenodo_pdf_fallback_file_hint_needs_fetch_hash_language_license_screen; upload_policy=manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen; record_url=https://zenodo.org/records/1312213","Zenodo file-hints metadata sidecar only; no payload","Zenodo file-hints metadata only; no file download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T114041Z"
"R3-GAP-ACTION-113","zenodo_file_hint_fetch_hash_language_license_screening","R3-ZENODO-FILE-0047","Persianate/Tajik lane - tg_Cyrl_TJ separate gate","Tajik Cyrillic; algebra; Zenodo; separate gate; Zenodo record/file metadata; metadata-only","6652832::Comparative analysis of the phonologic changes of Modern Persian under the influence of Turkish::EJAR06110.pdf","https://zenodo.org/api/records/6652832/files/EJAR06110.pdf/content","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\tajik_algebra.json","query_metadata=3E35912D409A04AA463BDD77A7ED8075F99FC76D9A603AB33B863C3E142D044D; zenodo_file_checksum=md5:c109febed5550229eee08aab95871cc8","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","fetch, independently hash, language/topic-screen, and license/access-review before any source-canon admission or payload use","source_fit=zenodo_pdf_fallback_file_hint_needs_fetch_hash_language_license_screen; upload_policy=manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen; record_url=https://zenodo.org/records/6652832","Zenodo file-hints metadata sidecar only; no payload","Zenodo file-hints metadata only; no file download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T114041Z"
"R3-GAP-ACTION-114","zenodo_file_hint_fetch_hash_language_license_screening","R3-ZENODO-FILE-0048","Persianate/Tajik lane - tg_Cyrl_TJ separate gate","Tajik Cyrillic; algebra; Zenodo; separate gate; Zenodo record/file metadata; metadata-only","2613490::Using Windows Server 2012-based storage solutions for small and medium size business resources::Using Windows Server 2012-based storage solutions for small and medium size business resources.pdf","https://zenodo.org/api/records/2613490/files/Using%20Windows%20Server%202012-based%20storage%20solutions%20for%20small%20and%20medium%20size%20business%20resources.pdf/content","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\tajik_algebra.json","query_metadata=3E35912D409A04AA463BDD77A7ED8075F99FC76D9A603AB33B863C3E142D044D; zenodo_file_checksum=md5:dcf55b86e7310b080e72deb0d9838e05","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","fetch, independently hash, language/topic-screen, and license/access-review before any source-canon admission or payload use","source_fit=zenodo_pdf_fallback_file_hint_needs_fetch_hash_language_license_screen; upload_policy=manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen; record_url=https://zenodo.org/records/2613490","Zenodo file-hints metadata sidecar only; no payload","Zenodo file-hints metadata only; no file download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T114041Z"
"R3-GAP-ACTION-115","zenodo_file_hint_fetch_hash_language_license_screening","R3-ZENODO-FILE-0049","novel_or_blocked_urdu_hindustani_separate_gate","Urdu/Hindustani adjacent; linear algebra; Zenodo; separate gate not authorized by Arabic/fa_IR; Zenodo record/file metadata; metadata-only","10074309::Linear Algebra::WhatsApp Image 2023-11-06 at 12.36.39 PM.jpeg","https://zenodo.org/api/records/10074309/files/WhatsApp%20Image%202023-11-06%20at%2012.36.39%20PM.jpeg/content","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\urdu_linear_algebra_separate_gate.json","query_metadata=8106D1448C5AEECE9B69BF9AB118E10ADDFDB082BC1600458533B1F518C56053; zenodo_file_checksum=md5:3eb5c8e7764d9ffbbf48959aa1d3e78e","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","fetch, independently hash, language/topic-screen, and license/access-review before any source-canon admission or payload use","source_fit=zenodo_metadata_topic_file_hint_needs_manual_screening; upload_policy=manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen; record_url=https://zenodo.org/records/10074309","Zenodo file-hints metadata sidecar only; no payload","Zenodo file-hints metadata only; no file download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T114041Z"
"R3-GAP-ACTION-116","zenodo_file_hint_fetch_hash_language_license_screening","R3-ZENODO-FILE-0050","novel_or_blocked_urdu_hindustani_separate_gate","Urdu/Hindustani adjacent; linear algebra; Zenodo; separate gate not authorized by Arabic/fa_IR; Zenodo record/file metadata; metadata-only","15067574::Linear Algebra::Full cover.jpg","https://zenodo.org/api/records/15067574/files/Full%20cover.jpg/content","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\urdu_linear_algebra_separate_gate.json","query_metadata=8106D1448C5AEECE9B69BF9AB118E10ADDFDB082BC1600458533B1F518C56053; zenodo_file_checksum=md5:051b6c75c16c96599d680ed9695e379b","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","fetch, independently hash, language/topic-screen, and license/access-review before any source-canon admission or payload use","source_fit=zenodo_metadata_topic_file_hint_needs_manual_screening; upload_policy=manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen; record_url=https://zenodo.org/records/15067574","Zenodo file-hints metadata sidecar only; no payload","Zenodo file-hints metadata only; no file download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T114041Z"
"R3-GAP-ACTION-117","zenodo_file_hint_fetch_hash_language_license_screening","R3-ZENODO-FILE-0051","novel_or_blocked_urdu_hindustani_separate_gate","Urdu/Hindustani adjacent; linear algebra; Zenodo; separate gate not authorized by Arabic/fa_IR; Zenodo record/file metadata; metadata-only","3367812::SLATE::slate-2019-04-04.tar.gz","https://zenodo.org/api/records/3367812/files/slate-2019-04-04.tar.gz/content","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\urdu_linear_algebra_separate_gate.json","query_metadata=8106D1448C5AEECE9B69BF9AB118E10ADDFDB082BC1600458533B1F518C56053; zenodo_file_checksum=md5:2a2ea8bc1cd32ef1aa34919282760bae","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","fetch, independently hash, language/topic-screen, and license/access-review before any source-canon admission or payload use","source_fit=zenodo_source_archive_or_compressed_file_hint_needs_fetch_hash_language_license_screen; upload_policy=manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen; record_url=https://zenodo.org/records/3367812","Zenodo file-hints metadata sidecar only; no payload","Zenodo file-hints metadata only; no file download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T114041Z"
"R3-GAP-ACTION-118","zenodo_file_hint_fetch_hash_language_license_screening","R3-ZENODO-FILE-0052","novel_or_blocked_urdu_hindustani_separate_gate","Urdu/Hindustani adjacent; linear algebra; Zenodo; separate gate not authorized by Arabic/fa_IR; Zenodo record/file metadata; metadata-only","8296796::Elementary Linear Algebra::WhatsApp Image 2023-08-29 at 11.44.12 AM.jpeg","https://zenodo.org/api/records/8296796/files/WhatsApp%20Image%202023-08-29%20at%2011.44.12%20AM.jpeg/content","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\urdu_linear_algebra_separate_gate.json","query_metadata=8106D1448C5AEECE9B69BF9AB118E10ADDFDB082BC1600458533B1F518C56053; zenodo_file_checksum=md5:af5eb81893a81e9708fdf93b2851ab7a","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","fetch, independently hash, language/topic-screen, and license/access-review before any source-canon admission or payload use","source_fit=zenodo_metadata_topic_file_hint_needs_manual_screening; upload_policy=manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen; record_url=https://zenodo.org/records/8296796","Zenodo file-hints metadata sidecar only; no payload","Zenodo file-hints metadata only; no file download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T114041Z"
"R3-GAP-ACTION-119","zenodo_file_hint_fetch_hash_language_license_screening","R3-ZENODO-FILE-0053","novel_or_blocked_pan_turkic_separate_gate","Pan-Turkic adjacent; Turkish; invariant theory; Zenodo; separate gate not authorized by Arabic/fa_IR; Zenodo record/file metadata; metadata-only","6481038::8. SINIF TC İNKILAP TARİHİ VE ATATÜRKÇÜLÜK DERS KİTABI İLE NUTUK'TA YER ALAN DEĞERLERİN, ÖĞRETMEN GÖRÜŞLERİ AÇISINDAN DEĞERLENDİRİLMESİ::8. SINIF TC İNKILAP TARİHİ VE ATATÜRKÇÜLÜK DERS KİTABI İLE NUTUK’TA YER ALAN DEĞERLERİN, ÖĞRETMEN GÖRÜŞLERİ AÇISINDAN DEĞERLENDİRİLMESİ.pdf","https://zenodo.org/api/records/6481038/files/8.%20SINIF%20TC%20%C4%B0NKILAP%20TAR%C4%B0H%C4%B0%20VE%20ATAT%C3%9CRK%C3%87%C3%9CL%C3%9CK%20DERS%20K%C4%B0TABI%20%C4%B0LE%20NUTUK%E2%80%99TA%20YER%20ALAN%20DE%C4%9EERLER%C4%B0N,%20%C3%96%C4%9ERETMEN%20G%C3%96R%C3%9C%C5%9ELER%C4%B0%20A%C3%87ISINDAN%20DE%C4%9EERLEND%C4%B0R%C4%B0LMES%C4%B0.pdf/content","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\turkish_invariant_theory_separate_gate.json","query_metadata=4C24FDD60EE7310AB7250AFC46F3452730F64408C47827227129DD304CDA77E8; zenodo_file_checksum=md5:8951d5643bee5fd07cc6efa2e8a3059e","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","fetch, independently hash, language/topic-screen, and license/access-review before any source-canon admission or payload use","source_fit=zenodo_pdf_fallback_file_hint_needs_fetch_hash_language_license_screen; upload_policy=manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen; record_url=https://zenodo.org/records/6481038","Zenodo file-hints metadata sidecar only; no payload","Zenodo file-hints metadata only; no file download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T114041Z"
"R3-GAP-ACTION-120","zenodo_file_hint_fetch_hash_language_license_screening","R3-ZENODO-FILE-0054","novel_or_blocked_pan_turkic_separate_gate","Pan-Turkic adjacent; Turkish; invariant theory; Zenodo; separate gate not authorized by Arabic/fa_IR; Zenodo record/file metadata; metadata-only","6553415::Creation of a hybrid power plant operating on the basis of a gas turbine engine::Creation of a hybrid power plant operating on the basis of a gas turbine engine.pdf","https://zenodo.org/api/records/6553415/files/Creation%20of%20a%20hybrid%20power%20plant%20operating%20on%20the%20basis%20of%20a%20gas%20turbine%20engine.pdf/content","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\turkish_invariant_theory_separate_gate.json","query_metadata=4C24FDD60EE7310AB7250AFC46F3452730F64408C47827227129DD304CDA77E8; zenodo_file_checksum=md5:1e1b3a8d9bdc3be0c7f479e1c106924f","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","fetch, independently hash, language/topic-screen, and license/access-review before any source-canon admission or payload use","source_fit=zenodo_pdf_fallback_file_hint_needs_fetch_hash_language_license_screen; upload_policy=manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen; record_url=https://zenodo.org/records/6553415","Zenodo file-hints metadata sidecar only; no payload","Zenodo file-hints metadata only; no file download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T114041Z"
"R3-GAP-ACTION-121","zenodo_file_hint_fetch_hash_language_license_screening","R3-ZENODO-FILE-0055","novel_or_blocked_pan_turkic_separate_gate","Pan-Turkic adjacent; Turkish; invariant theory; Zenodo; separate gate not authorized by Arabic/fa_IR; Zenodo record/file metadata; metadata-only","6667585::THE SYSTEM OF IMAGES IN LOVE LYRICS OF ILSIYAR IKSANOVA::THE SYSTEM OF IMAGES IN LOVE LYRICS OF ILSIYAR IKSANOVA.pdf","https://zenodo.org/api/records/6667585/files/THE%20SYSTEM%20OF%20IMAGES%20IN%20LOVE%20LYRICS%20OF%20ILSIYAR%20IKSANOVA.pdf/content","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\turkish_invariant_theory_separate_gate.json","query_metadata=4C24FDD60EE7310AB7250AFC46F3452730F64408C47827227129DD304CDA77E8; zenodo_file_checksum=md5:4b7a433e105ce1a0d8646afb5f37ea3e","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","fetch, independently hash, language/topic-screen, and license/access-review before any source-canon admission or payload use","source_fit=zenodo_pdf_fallback_file_hint_needs_fetch_hash_language_license_screen; upload_policy=manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen; record_url=https://zenodo.org/records/6667585","Zenodo file-hints metadata sidecar only; no payload","Zenodo file-hints metadata only; no file download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T114041Z"
"R3-GAP-ACTION-122","zenodo_file_hint_fetch_hash_language_license_screening","R3-ZENODO-FILE-0056","novel_or_blocked_pan_turkic_separate_gate","Pan-Turkic adjacent; Turkish; invariant theory; Zenodo; separate gate not authorized by Arabic/fa_IR; Zenodo record/file metadata; metadata-only","6481080::ZEVRA GAZETESİ'NE GÖRE MİDHAT PAŞA'NIN BAĞDAT VALİLİĞİ DÖNEMİNDE YAPTIĞI FAALİYETLER  (1869-1872)::ZEVRA GAZETESİ’NE GÖRE MİDHAT PAŞA’NIN BAĞDAT VALİLİĞİ DÖNEMİNDE YAPTIĞI FAALİYETLER (1869-1872).pdf","https://zenodo.org/api/records/6481080/files/ZEVRA%20GAZETES%C4%B0%E2%80%99NE%20G%C3%96RE%20M%C4%B0DHAT%20PA%C5%9EA%E2%80%99NIN%20BA%C4%9EDAT%20VAL%C4%B0L%C4%B0%C4%9E%C4%B0%20D%C3%96NEM%C4%B0NDE%20YAPTI%C4%9EI%20FAAL%C4%B0YETLER%20(1869-1872).pdf/content","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\turkish_invariant_theory_separate_gate.json","query_metadata=4C24FDD60EE7310AB7250AFC46F3452730F64408C47827227129DD304CDA77E8; zenodo_file_checksum=md5:2ececf59297cfff272005a0793d96980","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","fetch, independently hash, language/topic-screen, and license/access-review before any source-canon admission or payload use","source_fit=zenodo_pdf_fallback_file_hint_needs_fetch_hash_language_license_screen; upload_policy=manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen; record_url=https://zenodo.org/records/6481080","Zenodo file-hints metadata sidecar only; no payload","Zenodo file-hints metadata only; no file download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T114041Z"
"R3-GAP-ACTION-123","zenodo_file_hint_fetch_hash_language_license_screening","R3-ZENODO-FILE-0057","novel_or_blocked_pan_turkic_separate_gate","Pan-Turkic adjacent; Turkish; invariant theory; Zenodo; separate gate not authorized by Arabic/fa_IR; Zenodo record/file metadata; metadata-only","15866751::İKLİM DEĞİŞİKLİĞİNİN SICAK HAVA DALGALARI ÜZERİNE ETKİSİ  (Türkiye'de 1980-2024 Yılları Arasında Meydana Gelen Sıcak Hava Dalgası Olayları)::atik-v2-i1-2.pdf","https://zenodo.org/api/records/15866751/files/atik-v2-i1-2.pdf/content","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\turkish_invariant_theory_separate_gate.json","query_metadata=4C24FDD60EE7310AB7250AFC46F3452730F64408C47827227129DD304CDA77E8; zenodo_file_checksum=md5:98275c777b7eaa5aa35cecb9774c7d67","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","fetch, independently hash, language/topic-screen, and license/access-review before any source-canon admission or payload use","source_fit=zenodo_pdf_fallback_file_hint_needs_fetch_hash_language_license_screen; upload_policy=manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen; record_url=https://zenodo.org/records/15866751","Zenodo file-hints metadata sidecar only; no payload","Zenodo file-hints metadata only; no file download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T114041Z"
