"zip_entry","extension","category","compressed_bytes","uncompressed_bytes","is_directory","is_tex_family","is_pdf","is_archive_like","mentions_slavic","mentions_interslavic","mentions_russian","mentions_ukrainian","mentions_french","mentions_spanish","mentions_japanese","mentions_chinese","mentions_korean","mentions_arabic","mentions_persian","mentions_tajik","mentions_turkic","mentions_noether","mentions_gauss","mentions_sga","mentions_zenodo"
"slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/PT_14_11_GRKES, 112-118.pdf",".pdf","slavic-reference-lanes","201119","219656","False","False","True","False","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/rozmovki polsko-slovjanske 2020 b5.pdf",".pdf","slavic-reference-lanes","242841","274828","False","False","True","False","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/RU kirillica.txt",".txt","slavic-reference-lanes","145749","720670","False","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/RU version Review about ISL from common Interslavic speaker, 7 pages.pdf",".pdf","slavic-reference-lanes","794665","844651","False","False","True","False","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/rus-isv.zip.bin",".bin","slavic-reference-lanes","260434","261476","False","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/Sava_Mrkalj_Salo_debeloga_jera.pdf",".pdf","slavic-reference-lanes","354720","369332","False","False","True","False","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/Scientific Revival - Proposal for a refreshed version of the scientific interslavic alphabet (1).docx",".docx","slavic-reference-lanes","412666","517016","False","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/Seljanin i hodža.pdf",".pdf","slavic-reference-lanes","490317","1741835","False","False","True","False","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/slovanto complete site.pdf",".pdf","slavic-reference-lanes","10576658","12257323","False","False","True","False","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/Slovnik venedskogo dialekta medžuslovjanskogo jezyka.pdf",".pdf","slavic-reference-lanes","456567","470051","False","False","True","False","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/Slovnik-7700.xls",".xls","slavic-reference-lanes","221502","813056","False","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/slownik versja 15.8.2018 final - b5 (1).pdf",".pdf","slavic-reference-lanes","1821019","2172894","False","False","True","False","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/slownik versja 15.8.2018 final - b5.pdf",".pdf","slavic-reference-lanes","1821019","2172894","False","False","True","False","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/slownik versja 2020 final - b5.pdf",".pdf","slavic-reference-lanes","1752379","2159983","False","False","True","False","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/SREBRNY DOM.pdf",".pdf","slavic-reference-lanes","649659","679992","False","False","True","False","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/STANDARDIZATION_OF_THE_OLD_CHURCH_SLAVONIC_CYRILLIC_SCRIPT-International_Scientific_Meeting_Belgrade_2007.pdf",".pdf","slavic-reference-lanes","11228948","11592201","False","False","True","False","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/Swat M, Гаспарян Р. Всесловјанска глаголица.pdf",".pdf","slavic-reference-lanes","189075","209639","False","False","True","False","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/Tema-15-9-2017.pdf",".pdf","slavic-reference-lanes","5198652","5317912","False","False","True","False","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/The_Slavic_lingua_franca_Linguistic_note.pdf",".pdf","slavic-reference-lanes","3046433","3170476","False","False","True","False","True","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False"
"slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/Varianty medžuslovjanskogo alfabeta 1.pdf",".pdf","slavic-reference-lanes","90447","97204","False","False","True","False","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/Varianty medžuslovjanskogo alfabeta 2.pdf",".pdf","slavic-reference-lanes","83526","91206","False","False","True","False","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/Varianty medžuslovjanskogo alfabeta.pdf",".pdf","slavic-reference-lanes","127620","138949","False","False","True","False","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/Velika tabela medžuslovjanskyh pravopisov.docx",".docx","slavic-reference-lanes","39715","43264","False","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/VELIKA TABULKA ALFABETOV DLJA MEDŽUSLOVJANSKOGO JEZYKA (1).pdf",".pdf","slavic-reference-lanes","202801","215179","False","False","True","False","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/VELIKA TABULKA ALFABETOV DLJA MEDŽUSLOVJANSKOGO JEZYKA (2).pdf",".pdf","slavic-reference-lanes","202801","215179","False","False","True","False","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
