crosswalk_id,language,production_ledger_path,production_ledger_sha256,production_data_row,source_term,target_term,sense,status,source_evidence,source_excerpt,german_source_evidence,decision_note,production_row_sha256,mapping_status,mapping_method,mapping_precision,wordweb_term_id,wordweb_candidate_term_ids,wordweb_candidate_sense_ids,wordweb_mapped_sense_ids,attestation_effect,promotion_effect,human_or_MII_effect
ES-054,es,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/romance_rebase_20260717/work/spanish/GERMAN_SPANISH_TERMINOLOGY_LEDGER.csv,395C18C21D53C3E439DF95891DE197866548F4EBD0D550453ED83D8CE7B5B9EA,54,Elementarteiler,divisor elemental,elementary divisor,reviewed,R823_ES:C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\cum_es.tex:11808; sha256=7B9097D657B6A39F9304197FA65A9A16BD5EAEAE190340EE735CD867EA8A7861,"Por \emph{rango de $\Amod$} entendemos, como de costumbre, el número máximo de formas lineales linealmente independientes de $\Amod$; por el $\lambda$-ésimo \emph{divisor determinantal} $d_\lambda$ de $\Amod$, el máximo común divisor de tod",C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\authority_r823\pkg_r823\Noether_R823_WebB_R822_P20p27_31_RunInDashRefine_20260717\1\01_cumulative\Noether_R823_cum_de.tex:11242; sha256=EE8955BCF7A263917BE57DBC8F682601550CDCB5260D02CA6D486C6A6DFD4F21; excerpt=\noindent\hangindent=3.0em\hangafter=1 \S~12. \textbf{Beispiel aus der Elementarteilertheorie.}\par,Specialist/historical term reviewed directly in the R823 bilingual production text; no native-corpus hit claimed.,A10C4436C88133096EAD4E5154F25DEAF2D8C0AC6662FB77DC0FC24E0C97D178,mapped,pinned_spanish_core_row_identity,term_and_single_sense_exact,T54,T54,T54-S1,T54-S1,none_existing_production_evidence_preserved,none,none
ES-055,es,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/romance_rebase_20260717/work/spanish/GERMAN_SPANISH_TERMINOLOGY_LEDGER.csv,395C18C21D53C3E439DF95891DE197866548F4EBD0D550453ED83D8CE7B5B9EA,55,zweiseitig,bilateral,two-sided ideal or ring simplicity,source-supported,github_alexey-beshenov_notas-san-salvador:C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260628_french_spanish_native_math_register\tex_corpus_expanded_validated_20260628\spanish\github_alexey-beshenov_notas-san-salvador\algebra-2018\11-anillos-ejercicios.tex:422; sha256=8A7E3E7564D19D1A08ADD4D99C545047600D129F05D2B4BB70C7BCD37D027650,"bilateral) la intersección $I\cap S$ es un ideal en $S$ (izquierdo, derecho,","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\authority_r823\pkg_r823\Noether_R823_WebB_R822_P20p27_31_RunInDashRefine_20260717\1\01_cumulative\Noether_R823_cum_de.tex:10215; sha256=EE8955BCF7A263917BE57DBC8F682601550CDCB5260D02CA6D486C6A6DFD4F21; excerpt=Diese beiden Arten bezeichnen wir mit gemeinsamen Namen als \emph{einseitige Moduln}; Moduln, die sowohl rechtsseitig wie linksseitig sind, sollen als \emph{zweiseitig} bezeichnet ",Native Spanish register witness; R823 context controls the mathematical sense.,8DEDA0F91D5DD6F5EF5447FFE57CD95DBF95DEB7C773F8461534CA9609AD8732,mapped,pinned_spanish_core_row_identity,term_exact_sense_disambiguation_open,T55,T55,T55-S1;T55-S2,T55-S1;T55-S2,none_existing_production_evidence_preserved,none,none
ES-056,es,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/romance_rebase_20260717/work/spanish/GERMAN_SPANISH_TERMINOLOGY_LEDGER.csv,395C18C21D53C3E439DF95891DE197866548F4EBD0D550453ED83D8CE7B5B9EA,56,einseitig,unilateral,one-sided ideal,reviewed,R823_ES:C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\cum_es.tex:9319; sha256=7B9097D657B6A39F9304197FA65A9A16BD5EAEAE190340EE735CD867EA8A7861,"se deduce $F_1+G_1\equiv F_2+G_2(\mM)$, la suma de dos clases residuales $\mx$ y $\my$ está definida y es de nuevo una clase residual $\mx+\my$. En cambio, como el módulo es unilateral, no se puede hablar del producto de dos clases residual",C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\authority_r823\pkg_r823\Noether_R823_WebB_R822_P20p27_31_RunInDashRefine_20260717\1\01_cumulative\Noether_R823_cum_de.tex:10081; sha256=EE8955BCF7A263917BE57DBC8F682601550CDCB5260D02CA6D486C6A6DFD4F21; excerpt=\S~3. & Einseitige Moduln und ihre Restgruppen.\\,Specialist/historical term reviewed directly in the R823 bilingual production text; no native-corpus hit claimed.,CEB8DACF3BA35F33F7248218135641EEA5249D4D90F8CB5122B91EF17E79AD13,mapped,pinned_spanish_core_row_identity,term_exact_sense_disambiguation_open,T56,T56,T56-S1;T56-S2,T56-S1;T56-S2,none_existing_production_evidence_preserved,none,none
ES-057,es,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/romance_rebase_20260717/work/spanish/GERMAN_SPANISH_TERMINOLOGY_LEDGER.csv,395C18C21D53C3E439DF95891DE197866548F4EBD0D550453ED83D8CE7B5B9EA,57,rechts,derecho,right-sided algebraic object,source-supported,1312.6798v1:C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260628_french_spanish_native_math_register\tex_corpus_expanded_validated_20260628\spanish\1312.6798v1\uqc.tex:79; sha256=0C26CC9B4DA307FB85A3EB40559693F7CB3CF694894D8E83644F527FDFB7AD7B,por la derecha) finitamente generado sobre $R$. El \emph{n\'{u}mero,"C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\authority_r823\pkg_r823\Noether_R823_WebB_R822_P20p27_31_RunInDashRefine_20260717\1\01_cumulative\Noether_R823_cum_de.tex:442; sha256=EE8955BCF7A263917BE57DBC8F682601550CDCB5260D02CA6D486C6A6DFD4F21; excerpt=\item um eine Kolonne nach rechts, alle durch Faltung I aus den nebenstehenden Formen entstehenden Formen,",Native Spanish register witness; R823 context controls the mathematical sense.,ADCF67AC34AB2589BB88CEA16E73F3D1CF27FF90353A16FBD3D6E517E4D925F7,mapped,pinned_spanish_core_row_identity,term_exact_sense_disambiguation_open,T57,T57,T57-S1;T57-S2,T57-S1;T57-S2,none_existing_production_evidence_preserved,none,none
ES-058,es,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/romance_rebase_20260717/work/spanish/GERMAN_SPANISH_TERMINOLOGY_LEDGER.csv,395C18C21D53C3E439DF95891DE197866548F4EBD0D550453ED83D8CE7B5B9EA,58,links,izquierdo,left-sided algebraic object,source-supported,1312.6798v1:C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260628_french_spanish_native_math_register\tex_corpus_expanded_validated_20260628\spanish\1312.6798v1\uqc.tex:78; sha256=0C26CC9B4DA307FB85A3EB40559693F7CB3CF694894D8E83644F527FDFB7AD7B,Sea $R$ un anillo noetheriano y $M$ un m\'{o}dulo (por la izquierda o,"C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\authority_r823\pkg_r823\Noether_R823_WebB_R822_P20p27_31_RunInDashRefine_20260717\1\01_cumulative\Noether_R823_cum_de.tex:10213; sha256=EE8955BCF7A263917BE57DBC8F682601550CDCB5260D02CA6D486C6A6DFD4F21; excerpt=2. Der \emph{linksseitige Modul}, der neben $M$ auch $MF$ und neben $M_1$ und $M_2$ auch $M_1+M_2$ enthält.",Native Spanish register witness; R823 context controls the mathematical sense.,62D611F3A572E0403568D255018E27945F9AC9A045DE3E5F413F83B29F080041,mapped,pinned_spanish_core_row_identity,term_exact_sense_disambiguation_open,T58,T58,T58-S1;T58-S2,T58-S1;T58-S2,none_existing_production_evidence_preserved,none,none
ES-059,es,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/romance_rebase_20260717/work/spanish/GERMAN_SPANISH_TERMINOLOGY_LEDGER.csv,395C18C21D53C3E439DF95891DE197866548F4EBD0D550453ED83D8CE7B5B9EA,59,Nullteiler,divisor de cero,zero divisor,source-supported,github_NunoSempere_Apuntes:C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260628_french_spanish_native_math_register\tex_corpus_expanded_validated_20260628\spanish\github_NunoSempere_Apuntes\Algebra Conmutativa\tex\1_AnillosI.tex:139; sha256=48BA7D1F12E9F12A4B1ACC034B78836EA4C073F3E6B2F503D4A9A5AB686EBD21,\begin{defn}[Divisor de cero],"C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\authority_r823\pkg_r823\Noether_R823_WebB_R822_P20p27_31_RunInDashRefine_20260717\1\01_cumulative\Noether_R823_cum_de.tex:13749; sha256=EE8955BCF7A263917BE57DBC8F682601550CDCB5260D02CA6D486C6A6DFD4F21; excerpt=und es muß mindestens ein $\bar a_j(y)$ und ein $\bar b_j(y)$ nicht durch $\bar{\frakp}$ teilbar sein. Seien etwa $\bar a_r(y)\not\equiv0(\bar{\frakp})$, $\bar b_s(y)\not\equiv0(\b",Native Spanish register witness; R823 context controls the mathematical sense.,F476F5E31A49D4D5180F0BCE699A87640CCFF5984A371DEECE056B7B5B2AF64C,mapped,pinned_spanish_core_row_identity,term_exact_sense_disambiguation_open,T59,T59,T59-S1;T59-S2;T59-S3,T59-S1;T59-S2;T59-S3,none_existing_production_evidence_preserved,none,none
ES-060,es,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/romance_rebase_20260717/work/spanish/GERMAN_SPANISH_TERMINOLOGY_LEDGER.csv,395C18C21D53C3E439DF95891DE197866548F4EBD0D550453ED83D8CE7B5B9EA,60,Einheit / Identität,unidad / identidad,unit element versus identity map,source-supported,github_alexey-beshenov_notas-san-salvador:C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260628_french_spanish_native_math_register\tex_corpus_expanded_validated_20260628\spanish\github_alexey-beshenov_notas-san-salvador\algebra-2018\11-anillos.tex:1474; sha256=0B78196FB162C9231C89BA34216CCB03E6F42AB09D977734B6612F7612F64737,\item[2)] La aplicación identidad $\idid\colon R\to R$ induce la aplicación,"C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\authority_r823\pkg_r823\Noether_R823_WebB_R822_P20p27_31_RunInDashRefine_20260717\1\01_cumulative\Noether_R823_cum_de.tex:589; sha256=EE8955BCF7A263917BE57DBC8F682601550CDCB5260D02CA6D486C6A6DFD4F21; excerpt=Beweis: Nach dem Identitätssatz, bzw. Produktsatz für Matrizen, folgt unter Berücksichtigung von (a):",Native Spanish register witness; R823 context controls the mathematical sense.,028E1CB4DEC1764D75889F3E11CC33E25409CCF0A3DE9D6E4AA6650971D75CCB,mapped,pinned_spanish_core_row_identity,term_exact_sense_disambiguation_open,T60,T60,T60-S1;T60-S2;T60-S3;T60-S4,T60-S1;T60-S2;T60-S3;T60-S4,none_existing_production_evidence_preserved,none,none
ES-061,es,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/romance_rebase_20260717/work/spanish/GERMAN_SPANISH_TERMINOLOGY_LEDGER.csv,395C18C21D53C3E439DF95891DE197866548F4EBD0D550453ED83D8CE7B5B9EA,61,Differente,diferente,different ideal in algebraic number theory,reviewed,R823_ES:C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\cum_es.tex:17101; sha256=7B9097D657B6A39F9304197FA65A9A16BD5EAEAE190340EE735CD867EA8A7861,Se muestra cómo la diferente de un cuerpo algebraico de números puede concebirse como el \emph{cociente diferencial} de un \emph{ideal} definitorio. Que esta definición coincide con la usual se deduce de teoremas estructurales interesantes ,"C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\authority_r823\pkg_r823\Noether_R823_WebB_R822_P20p27_31_RunInDashRefine_20260717\1\01_cumulative\Noether_R823_cum_de.tex:9162; sha256=EE8955BCF7A263917BE57DBC8F682601550CDCB5260D02CA6D486C6A6DFD4F21; excerpt=Weitergehend läßt sich gemeinsam der Begriff des komplementären Moduls (Hensel Nr. 12) und daraus das Verzweigungsideal (Grundideal, Differente) \(\frD\) definieren (dessen Norm di",Specialist/historical term reviewed directly in the R823 bilingual production text; no native-corpus hit claimed.,5BEB6B722D013CB1AA312B467DDA682D5203769163337A1B91894E6791D2958B,unmapped_explicit,no_exact_identity_no_inference,no_mapping,,,,,none_existing_production_evidence_preserved,none,none
ES-062,es,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/romance_rebase_20260717/work/spanish/GERMAN_SPANISH_TERMINOLOGY_LEDGER.csv,395C18C21D53C3E439DF95891DE197866548F4EBD0D550453ED83D8CE7B5B9EA,62,Differenzenideal,ideal de diferencias,Noether difference ideal,reviewed,R823_ES:C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\paper43_es_intro_s2.tex:18; sha256=14022D9923F35AB4A29A5BC1464CE2DDC91DB2E4E0C298D9F16FA56FBF97D389,"En efecto, debido a que $f(\omega)=0$, considérese el ideal $\mathfrak M$ como formado por todas las diferencias $f(x)-f(\omega)$; fórmese además el ideal de diferencias $\mathfrak B=(x_1-\omega_1,\ldots,x_n-\omega_n)$ y el cociente de dife","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\authority_r823\pkg_r823\Noether_R823_WebB_R822_P20p27_31_RunInDashRefine_20260717\1\01_cumulative\Noether_R823_cum_de.tex:19150; sha256=EE8955BCF7A263917BE57DBC8F682601550CDCB5260D02CA6D486C6A6DFD4F21; excerpt=Gewisse Schlußweisen der ersten Vorlesung --- Methode der Durchschnittsbildung von Differenzenidealen --- haben, obwohl komplizierter, den Vorteil, sich auf Systeme von unendlichem",Specialist/historical term reviewed directly in the R823 bilingual production text; no native-corpus hit claimed.,F64227071DA3A86E4CFEE1032804ECC9AF60FF81F50758FEF608C73CDDBD6FA1,unmapped_explicit,no_exact_identity_no_inference,no_mapping,,,,,none_existing_production_evidence_preserved,none,none
ES-063,es,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/romance_rebase_20260717/work/spanish/GERMAN_SPANISH_TERMINOLOGY_LEDGER.csv,395C18C21D53C3E439DF95891DE197866548F4EBD0D550453ED83D8CE7B5B9EA,63,Differenzenquotient,cociente de diferencias,Noether difference quotient,reviewed,R823_ES:C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\paper43_es_intro_s2.tex:16; sha256=14022D9923F35AB4A29A5BC1464CE2DDC91DB2E4E0C298D9F16FA56FBF97D389,Mostraré en lo que sigue que aquí se trata de algo más que de una analogía formal. \emph{La diferente puede concebirse como el cociente diferencial de un ideal definidor del cuerpo de números $K$ en un anillo de polinomios enteros asociado ,"C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\authority_r823\pkg_r823\Noether_R823_WebB_R822_P20p27_31_RunInDashRefine_20260717\1\01_cumulative\Noether_R823_cum_de.tex:20172; sha256=EE8955BCF7A263917BE57DBC8F682601550CDCB5260D02CA6D486C6A6DFD4F21; excerpt=Ich zeige im folgenden, daß es sich hier um mehr als eine formale Analogie handelt. \emph{Die Differente läßt sich auffassen als Differentialquotient eines definierenden Ideals des",Specialist/historical term reviewed directly in the R823 bilingual production text; no native-corpus hit claimed.,D9799A8BD1F2F7423EE7D87BF60997D0EA7678D0E10EBC140448D8E8ADADD2AA,unmapped_explicit,no_exact_identity_no_inference,no_mapping,,,,,none_existing_production_evidence_preserved,none,none
ES-064,es,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/romance_rebase_20260717/work/spanish/GERMAN_SPANISH_TERMINOLOGY_LEDGER.csv,395C18C21D53C3E439DF95891DE197866548F4EBD0D550453ED83D8CE7B5B9EA,64,Differentialquotient,cociente diferencial,derivative or differential quotient,reviewed,R823_ES:C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\cum_es.tex:7779; sha256=7B9097D657B6A39F9304197FA65A9A16BD5EAEAE190340EE735CD867EA8A7861,"aparece efectivamente para \(\sigma>1\), entonces no puede escribirse como el cociente diferencial de una única función, ni como producto de potencias de tal cociente. Así, el número de funciones arbitrarias ha aumentado contra la hipótesis","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\authority_r823\pkg_r823\Noether_R823_WebB_R822_P20p27_31_RunInDashRefine_20260717\1\01_cumulative\Noether_R823_cum_de.tex:4110; sha256=EE8955BCF7A263917BE57DBC8F682601550CDCB5260D02CA6D486C6A6DFD4F21; excerpt=Bemerkt sei weiter, da\ss\ Satz VI auch noch gilt f\""ur Formen, die den Bedingungen (12.) nicht gen\""ugen. Es l\""a\ss t sich n\""amlich jeder Faktor von (3.): $\pair{S^\rho}{p_\rho}",Specialist/historical term reviewed directly in the R823 bilingual production text; no native-corpus hit claimed.,7B620217D374BEB1C58B16C31374279EB29CEFFB57199E19BB799FEE2178F7DF,unmapped_explicit,no_exact_identity_no_inference,no_mapping,,,,,none_existing_production_evidence_preserved,none,none
ES-065,es,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/romance_rebase_20260717/work/spanish/GERMAN_SPANISH_TERMINOLOGY_LEDGER.csv,395C18C21D53C3E439DF95891DE197866548F4EBD0D550453ED83D8CE7B5B9EA,65,Komplementärmodul,módulo complementario,complementary module defining the different,reviewed,R823_ES:C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\cum_es.tex:8157; sha256=7B9097D657B6A39F9304197FA65A9A16BD5EAEAE190340EE735CD867EA8A7861,"Si se continúa, el concepto de módulo complementario (Hensel núm. 12), y a partir de él el ideal de ramificación (ideal fundamental, diferente) \(\frD\), puede definirse conjuntamente (su norma se convierte en el discriminante del cuerpo \(",C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\authority_r823\pkg_r823\Noether_R823_WebB_R822_P20p27_31_RunInDashRefine_20260717\1\01_cumulative\Noether_R823_cum_de.tex:19930; sha256=EE8955BCF7A263917BE57DBC8F682601550CDCB5260D02CA6D486C6A6DFD4F21; excerpt=In dem einfachsten Fall der zerfallenden verschränkten Produkte\srcfn{(1)}{Die Theorie der verschränkten Produkte ist im Anschluss an eine Vorlesung von mir wiedergegeben in Abschn,Specialist/historical term reviewed directly in the R823 bilingual production text; no native-corpus hit claimed.,1C014E2503FB6CC47FB007E300B0041AAB501EF682EDF6B8AD0436442ABF964F,unmapped_explicit,no_exact_identity_no_inference,no_mapping,,,,,none_existing_production_evidence_preserved,none,none
ES-066,es,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/romance_rebase_20260717/work/spanish/GERMAN_SPANISH_TERMINOLOGY_LEDGER.csv,395C18C21D53C3E439DF95891DE197866548F4EBD0D550453ED83D8CE7B5B9EA,66,Hauptordnung,orden principal,historical maximal order; glossed once as anillo de enteros / orden maximal,source-supported,2207.10005v1:C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260628_french_spanish_native_math_register\tex_corpus_expanded_validated_20260628\spanish\2207.10005v1\2207.10005v1.tex:193; sha256=874C851E9FC4CBFB0326713C29C735F1BD0339A43780EA8A54F2766E13FA5611,\begin{abstract} Es sabido que se obtendría una solución negativa al décimo problema de Hilbert para el anillo de enteros $O_F$ de un campo de números $F$ si $\mathbb{Z}$ fuera diofantino en $O_F$. Denef y Lipshitz conjeturaron que esto últ,"C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\authority_r823\pkg_r823\Noether_R823_WebB_R822_P20p27_31_RunInDashRefine_20260717\1\01_cumulative\Noether_R823_cum_de.tex:15589; sha256=EE8955BCF7A263917BE57DBC8F682601550CDCB5260D02CA6D486C6A6DFD4F21; excerpt=Da es für die Hauptordnung --- das System aller ganzen Zahlen des Körpers --- keine weiteren Primärideale gibt als Potenzen von Primidealen, so ergibt sich durch Spezialisierung de",Native Spanish register witness; R823 context controls the mathematical sense.,6BB7B35126D5F91EA18EBFB890C9668D6E5A413F010A5CD3ED7DCAEDC96BD128,unmapped_explicit,no_exact_identity_no_inference,no_mapping,,,,,none_existing_production_evidence_preserved,none,none
