edge_id,candidate_id,source_file,source_line,source_column_1based,visible_reference_tex,reference_form,reference_scope,structural_context,target_stable_id,destination_label,pdf_destination,target_kind,target_pdf_page,resolution_basis,link_origin,compiled_status,source_span_sha256,compiled_pdf_anchor
sga2.r6.edge.000078,sga2.r6.candidate.000091,parts/01_expose_I.tex,395,83,Corollary~1.9,named_locator,I,1,sga2.e01.1.corollary.1-9,I.1.9,I.1.9,corollary,7,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,748F0AD07FB51BCB53B44F3B2EC1D21B8BF438A31847BE4CDA1563C2BA82E197,section*.69
sga2.r6.edge.000079,sga2.r6.candidate.000092,parts/01_expose_I.tex,396,29,\eqref{eq:I.18},preexisting_eqref_command,I,1,sga2.e01.1.equation.18,eq:I.18,eq:I.18,equation,8,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,71F94DFAA0A01ABF88309AFAB74E768AE65585F0C205B7B71FBAFC0FC64018FD,AMS.76
sga2.r6.edge.000080,sga2.r6.candidate.000093,parts/01_expose_I.tex,400,51,\eqref{eq:I.16},preexisting_eqref_command,I,1,sga2.e01.1.equation.16,eq:I.16,eq:I.16,equation,7,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,9F33224FC17B384D637D12BEADDD3DC44A8539646E23FBBC2FCA370FC9BD27BA,AMS.68
sga2.r6.edge.000081,sga2.r6.candidate.000094,parts/01_expose_I.tex,401,1,\eqref{eq:I.16bis},preexisting_eqref_command,I,1,sga2.e01.1.equation.16-bis,eq:I.16bis,eq:I.16bis,equation,7,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,FED8B7441A3023A5087B78829EBFA7D30C6E74ED1B2B39880F6F6A62233A75E3,AMS.71
sga2.r6.edge.000082,sga2.r6.candidate.000096,parts/01_expose_I.tex,424,39,Proposition 2.2,named_locator,I,2,sga2.e01.2.proposition.2-2,I.2.2,I.2.2,proposition,8,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,4A92FE6376289A939970A6A4DCF3B4723ECD66B779B2E9F6123F0B8B0F24A337,section*.80
sga2.r6.edge.000083,sga2.r6.candidate.000097,parts/01_expose_I.tex,438,53,equation~(14),named_locator,I,2,sga2.e01.1.equation.14,eq:I.14,eq:I.14,equation,7,unique_target_from_syntactic_kind_scope,new,compiled_new_r6,011428D4B0E32C39F02FB5D4215BD950598366F60DC656AF5E54DCC70E379B75,AMS.61
sga2.r6.edge.000084,sga2.r6.candidate.000098,parts/01_expose_I.tex,439,48,Corollary~1.4,named_locator,I,2,sga2.e01.1.corollary.1-4,I.1.4,I.1.4,corollary,6,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,97D8E0FED5E0945E74BF5EB94343DA15B579F52DC12E9F4415EFF8FE764E6CFC,section*.50
sga2.r6.edge.000085,sga2.r6.candidate.000099,parts/01_expose_I.tex,440,17,\eqref{eq:I.19},preexisting_eqref_command,I,2,sga2.e01.2.equation.19,eq:I.19,eq:I.19,equation,8,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,38BA2B52AD3A87D66060CF2D95DA3C714AA002C73FBBACAABB878F0499E6B21B,AMS.82
sga2.r6.edge.000086,sga2.r6.candidate.000101,parts/01_expose_I.tex,452,38,Corollary~1.6,named_locator,I,2,sga2.e01.1.corollary.1-6,I.1.6,I.1.6,corollary,6,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,6F72BD163D771598936EB3459F4C036182FEE9C5C1612DA5EA3ECA17757456B4,section*.54
sga2.r6.edge.000087,sga2.r6.candidate.000103,parts/01_expose_I.tex,467,64,2.3,bare_dotted_locator,I,2,sga2.e01.2.corollary.2-3,I.2.3bof,I.2.3bof,corollary,8,unique_target_from_syntactic_scope,new,compiled_new_r6,8771A6C04174B7F719EBDECA5DB87304A72A118A5629A5E2CE9EF7D62158B728,section*.83
sga2.r6.edge.000088,sga2.r6.candidate.000104,parts/01_expose_I.tex,468,54,2.3 bis,bare_dotted_locator,I,2,sga2.e01.2.proposition.2-3-bis,I.2.3bis,I.2.3bis,proposition,8,unique_target_from_syntactic_scope,new,compiled_new_r6,E9961C4979DF21E1B0368DA34EB2BB3AEBB7DB68270ED256F0F0A414288B7436,section*.86
sga2.r6.edge.000089,sga2.r6.candidate.000106,parts/01_expose_I.tex,483,42,Corollary~2.3,named_locator,I,2,sga2.e01.2.corollary.2-3,I.2.3bof,I.2.3bof,corollary,8,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,546695E63EFDE810D625A6A58660538679E02D2DCFB907B2B8EFAF4AF1DD5CED,section*.83
sga2.r6.edge.000090,sga2.r6.candidate.000108,parts/01_expose_I.tex,497,39,Theorem 2.6,named_locator,I,2,sga2.e01.2.theorem.2-6,I.2.6,I.2.6,theorem,9,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,77D4370ADB63AC529E67B8DFC3D939C8D40AC8188557D7F32E829324895AB8A3,section*.95
sga2.r6.edge.000091,sga2.r6.candidate.000110,parts/01_expose_I.tex,508,46,Corollary~2.4,named_locator,I,2,sga2.e01.2.corollary.2-4,I.2.4,I.2.4,corollary,9,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,FC4C642B19E197F369999191B8C294808B449771D55D33655FA1AC64C679F8D0,section*.91
sga2.r6.edge.000092,sga2.r6.candidate.000111,parts/01_expose_I.tex,513,38,\eqref{eq:I.23},preexisting_eqref_command,I,2,sga2.e01.2.equation.23,eq:I.23,eq:I.23,equation,9,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,D280460E9442874151FE8E100F37E18090A06EF2143ACC1805D02676E3B69194,AMS.97
sga2.r6.edge.000093,sga2.r6.candidate.000112,parts/01_expose_I.tex,514,66,Theorem~2.6,named_locator,I,2,sga2.e01.2.theorem.2-6,I.2.6,I.2.6,theorem,9,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,02645360A8EE28651A8AC4EF4DCC11579427D2A290E3133B8CD07718E439C9EB,section*.95
sga2.r6.edge.000094,sga2.r6.candidate.000113,parts/01_expose_I.tex,516,1,\eqref{eq:I.23},preexisting_eqref_command,I,2,sga2.e01.2.equation.23,eq:I.23,eq:I.23,equation,9,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,D280460E9442874151FE8E100F37E18090A06EF2143ACC1805D02676E3B69194,AMS.97
sga2.r6.edge.000095,sga2.r6.candidate.000114,parts/01_expose_I.tex,521,41,(23),parenthesized_locator,I,2,sga2.e01.2.equation.23,eq:I.23,eq:I.23,equation,9,unique_target_from_syntactic_scope,new,compiled_new_r6,DFA22D00C5A74DE25BB0906AC0EF405A78E78CD6CD3B59230E20CA7BB617BBBF,AMS.97
sga2.r6.edge.000096,sga2.r6.candidate.000115,parts/01_expose_I.tex,524,61,Theorem~2.6,named_locator,I,2,sga2.e01.2.theorem.2-6,I.2.6,I.2.6,theorem,9,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,02645360A8EE28651A8AC4EF4DCC11579427D2A290E3133B8CD07718E439C9EB,section*.95
sga2.r6.edge.000097,sga2.r6.candidate.000116,parts/01_expose_I.tex,526,36,Corollary~2.5,named_locator,I,2,sga2.e01.2.corollary.2-5,I.2.5,I.2.5,corollary,9,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,BC7D889FBD7D38679196756D060CAA1797ED4C7A18DADA1822FD2B45A41B27B0,section*.92
sga2.r6.edge.000098,sga2.r6.candidate.000117,parts/01_expose_I.tex,528,33,(18),parenthesized_locator,I,2,sga2.e01.1.equation.18,eq:I.18,eq:I.18,equation,8,unique_target_from_syntactic_scope,new,compiled_new_r6,A65CA256602B90A65FB112C2DF82EEDE9E00DFC54B0F038C08B0EB9836F59882,AMS.76
sga2.r6.edge.000099,sga2.r6.candidate.000118,parts/01_expose_I.tex,532,19,Proposition~1.10,named_locator,I,2,sga2.e01.1.proposition.1-10,I.1.10,I.1.10,proposition,8,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,F88EA96F2FF7748B34E9A4CA548137E97EA53227DD18283AFC9B2F4422CAD7D5,section*.74
sga2.r6.edge.000100,sga2.r6.candidate.000119,parts/01_expose_I.tex,532,79,equation~(18),named_locator,I,2,sga2.e01.1.equation.18,eq:I.18,eq:I.18,equation,8,unique_target_from_syntactic_kind_scope,new,compiled_new_r6,C3D3D6C264AD7979FC3188A466594272333DE96B24776A9D5DD3E1F54798A560,AMS.76
sga2.r6.edge.000101,sga2.r6.candidate.000121,parts/01_expose_I.tex,555,44,(18),parenthesized_locator,I,2,sga2.e01.1.equation.18,eq:I.18,eq:I.18,equation,8,unique_target_from_syntactic_scope,new,compiled_new_r6,A65CA256602B90A65FB112C2DF82EEDE9E00DFC54B0F038C08B0EB9836F59882,AMS.76
sga2.r6.edge.000102,sga2.r6.candidate.000122,parts/01_expose_I.tex,564,60,Proposition~1.8,named_locator,I,2,sga2.e01.1.proposition.1-8,I.1.8,I.1.8,proposition,7,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,AC719BE152E080285D406AD01ECE2EDBED0AB8D0D665BB770B454C54A4D0224B,section*.66
sga2.r6.edge.000103,sga2.r6.candidate.000123,parts/01_expose_I.tex,565,24,\eqref{eq:I.24},preexisting_eqref_command,I,2,sga2.e01.2.equation.24,eq:I.24,eq:I.24,equation,9,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,6E4530FDF15B794524156923700F54AAB2FB6A2CFB08A1F8BB5C641E276845D1,AMS.103
sga2.r6.edge.000104,sga2.r6.candidate.000124,parts/01_expose_I.tex,568,38,(25),parenthesized_locator,I,2,sga2.e01.2.equation.25,eq:I.25,eq:I.25,equation,9,unique_target_from_syntactic_scope,new,compiled_new_r6,A283EBF64C2808BAD9B0C9057721F59F59A3CB26B210AEB6ADB15D38172385D4,AMS.106
sga2.r6.edge.000105,sga2.r6.candidate.000125,parts/01_expose_I.tex,568,44,Equation~(24),named_locator,I,2,sga2.e01.2.equation.24,eq:I.24,eq:I.24,equation,9,unique_target_from_syntactic_kind_scope,new,compiled_new_r6,0A036A27E7F1F358A611F003B8623CBD2CC7A19E285970D9731D8E5A53D850ED,AMS.103
sga2.r6.edge.000106,sga2.r6.candidate.000126,parts/01_expose_I.tex,569,6,(18),parenthesized_locator,I,2,sga2.e01.1.equation.18,eq:I.18,eq:I.18,equation,8,unique_target_from_syntactic_scope,new,compiled_new_r6,A65CA256602B90A65FB112C2DF82EEDE9E00DFC54B0F038C08B0EB9836F59882,AMS.76
sga2.r6.edge.000107,sga2.r6.candidate.000127,parts/01_expose_I.tex,569,33,Proposition~1.8,named_locator,I,2,sga2.e01.1.proposition.1-8,I.1.8,I.1.8,proposition,7,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,AC719BE152E080285D406AD01ECE2EDBED0AB8D0D665BB770B454C54A4D0224B,section*.66
sga2.r6.edge.000108,sga2.r6.candidate.000128,parts/01_expose_I.tex,581,45,\eqref{eq:I.24},preexisting_eqref_command,I,2,sga2.e01.2.equation.24,eq:I.24,eq:I.24,equation,9,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,6E4530FDF15B794524156923700F54AAB2FB6A2CFB08A1F8BB5C641E276845D1,AMS.103
sga2.r6.edge.000109,sga2.r6.candidate.000130,parts/01_expose_I.tex,607,17,\eqref{eq:I.24},preexisting_eqref_command,I,2,sga2.e01.2.equation.24,eq:I.24,eq:I.24,equation,9,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,6E4530FDF15B794524156923700F54AAB2FB6A2CFB08A1F8BB5C641E276845D1,AMS.103
sga2.r6.edge.000110,sga2.r6.candidate.000131,parts/01_expose_I.tex,607,37,\eqref{eq:I.27},preexisting_eqref_command,I,2,sga2.e01.2.equation.27,eq:I.27,eq:I.27,equation,10,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,A7F55CBA6D4D21508BC49CB2BC0DD5B84E4469545F502E2EE09060E002BD3A2F,AMS.111
sga2.r6.edge.000111,sga2.r6.candidate.000133,parts/01_expose_I.tex,612,42,Theorem~2.8,named_locator,I,2,sga2.e01.2.theorem.2-8,I.2.8,I.2.8,theorem,9,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,A35335D35561657F63539B7659C9A4FF1F974872A1E542B7E71A3C0050B57DD3,section*.101
sga2.r6.edge.000112,sga2.r6.candidate.000135,parts/01_expose_I.tex,653,51,(28),parenthesized_locator,I,2,sga2.e01.2.equation.28,eq:I.28,eq:I.28,equation,10,unique_target_from_syntactic_scope,new,compiled_new_r6,6462BBDE3E17ABBF1C47C9E8237236F0AE023B495DB8922C6B043C24990004F1,AMS.117
sga2.r6.edge.000113,sga2.r6.candidate.000137,parts/01_expose_I.tex,672,10,\eqref{eq:I.27},preexisting_eqref_command,I,2,sga2.e01.2.equation.27,eq:I.27,eq:I.27,equation,10,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,A7F55CBA6D4D21508BC49CB2BC0DD5B84E4469545F502E2EE09060E002BD3A2F,AMS.111
sga2.r6.edge.000114,sga2.r6.candidate.000138,parts/01_expose_I.tex,673,31,Corollary~2.4,named_locator,I,2,sga2.e01.2.corollary.2-4,I.2.4,I.2.4,corollary,9,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,FC4C642B19E197F369999191B8C294808B449771D55D33655FA1AC64C679F8D0,section*.91
sga2.r6.edge.000115,sga2.r6.candidate.000139,parts/01_expose_I.tex,675,1,\eqref{eq:I.27},preexisting_eqref_command,I,2,sga2.e01.2.equation.27,eq:I.27,eq:I.27,equation,10,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,A7F55CBA6D4D21508BC49CB2BC0DD5B84E4469545F502E2EE09060E002BD3A2F,AMS.111
sga2.r6.edge.000116,sga2.r6.candidate.000140,parts/01_expose_I.tex,680,59,Corollary~2.9,named_locator,I,2,sga2.e01.2.corollary.2-9,I.2.9,I.2.9,corollary,10,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,E149CBAF64D012343F93CF3879B0C5FE9AB2AB86CF71C1A5982FD081E3F4F93B,section*.109
sga2.r6.edge.000117,sga2.r6.candidate.000141,parts/01_expose_I.tex,681,11,equation~(27),named_locator,I,2,sga2.e01.2.equation.27,eq:I.27,eq:I.27,equation,10,unique_target_from_syntactic_kind_scope,new,compiled_new_r6,E8C6EDA88F9EA2DE16BC55A3157A57CFE37C03390AFB8EEA6983ADB75136E093,AMS.111
sga2.r6.edge.000118,sga2.r6.candidate.000142,parts/01_expose_I.tex,683,11,Theorems~2.6,named_locator,I,2,sga2.e01.2.theorem.2-6,I.2.6,I.2.6,theorem,9,unique_target_from_syntactic_kind_scope,new,compiled_new_r6,2FEDB86FCEDFC421BD55295B53D68FA6836AFC70D6EBEB5A08377F05D24841D4,section*.95
sga2.r6.edge.000119,sga2.r6.candidate.000143,parts/01_expose_I.tex,683,28,2.8,bare_dotted_locator,I,2,sga2.e01.2.theorem.2-8,I.2.8,I.2.8,theorem,9,unique_target_from_syntactic_scope,new,compiled_new_r6,C020BAD937ECE011339D7447EE0AC9FA11686EEA100845466C64863F161899F1,section*.101
sga2.r6.edge.000120,sga2.r6.candidate.000146,parts/01_expose_I.tex,708,48,Proposition~2.13,named_locator,I,2,sga2.e01.2.proposition.2-13,I.2.13,I.2.13,proposition,11,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,6F77E9632B416887CB137E71BB6D6CB299AD11AEC2B04B565ECA17E1277272D9,section*.121
sga2.r6.edge.000121,sga2.r6.candidate.000147,parts/01_expose_I.tex,715,31,\eqref{eq:I.27},preexisting_eqref_command,I,2,sga2.e01.2.equation.27,eq:I.27,eq:I.27,equation,10,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,A7F55CBA6D4D21508BC49CB2BC0DD5B84E4469545F502E2EE09060E002BD3A2F,AMS.111
sga2.r6.edge.000122,sga2.r6.candidate.000148,parts/01_expose_I.tex,717,48,\eqref{eq:I.23bis},preexisting_eqref_command,I,2,sga2.e01.2.equation.23-bis,eq:I.23bis,eq:I.23bis,equation,9,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,99130A330D83BA96F73EF78173E1736CD3649812BB675636833832EC091F26EE,AMS.100
sga2.r6.edge.000123,sga2.r6.candidate.000149,parts/01_expose_I.tex,720,58,Theorem~2.6,named_locator,I,2,sga2.e01.2.theorem.2-6,I.2.6,I.2.6,theorem,9,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,02645360A8EE28651A8AC4EF4DCC11579427D2A290E3133B8CD07718E439C9EB,section*.95
sga2.r6.edge.000124,sga2.r6.candidate.000150,parts/01_expose_I.tex,721,11,equation~(23 bis),named_locator,I,2,sga2.e01.2.equation.23-bis,eq:I.23bis,eq:I.23bis,equation,9,unique_target_from_syntactic_kind_scope,new,compiled_new_r6,2F490125DD3A6EF3839978E5E1D853713779BE59221226C8038C53508D32F3C6,AMS.100
sga2.r6.edge.000125,sga2.r6.candidate.000151,parts/01_expose_I.tex,723,58,Proposition~2.13,named_locator,I,2,sga2.e01.2.proposition.2-13,I.2.13,I.2.13,proposition,11,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,6F77E9632B416887CB137E71BB6D6CB299AD11AEC2B04B565ECA17E1277272D9,section*.121
sga2.r6.edge.000126,sga2.r6.candidate.000152,parts/01_expose_I.tex,729,48,Corollary~2.4,named_locator,I,2,sga2.e01.2.corollary.2-4,I.2.4,I.2.4,corollary,9,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,FC4C642B19E197F369999191B8C294808B449771D55D33655FA1AC64C679F8D0,section*.91
sga2.r6.edge.000127,sga2.r6.candidate.000153,parts/01_expose_I.tex,731,6,\eqref{eq:I.28},preexisting_eqref_command,I,2,sga2.e01.2.equation.28,eq:I.28,eq:I.28,equation,10,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,2A26C7A5B5EE64F0D02B5532FFDFD49507D1AE0764885913E0B1F007329FE3DD,AMS.117
sga2.r6.edge.000128,sga2.r6.candidate.000154,parts/01_expose_I.tex,732,52,\eqref{eq:I.29},preexisting_eqref_command,I,2,sga2.e01.2.equation.29,eq:I.29,eq:I.29,equation,10,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,607F2881E5421EE738BEDCEBA993B1142CE487B93E8E13FC24E28041F316DC7C,AMS.119
sga2.r6.edge.000129,sga2.r6.candidate.000155,parts/01_expose_I.tex,735,26,Corollary~2.11,named_locator,I,2,sga2.e01.2.corollary.2-11,I.2.11,I.2.11,corollary,10,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,2D93E41143B12C966615559C25EE9088B5FF6BEB10E651D9864790F0F8FF44C2,section*.115
sga2.r6.edge.000130,sga2.r6.candidate.000156,parts/01_expose_I.tex,736,22,Proposition~2.13,named_locator,I,2,sga2.e01.2.proposition.2-13,I.2.13,I.2.13,proposition,11,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,6F77E9632B416887CB137E71BB6D6CB299AD11AEC2B04B565ECA17E1277272D9,section*.121
sga2.r6.edge.000131,sga2.r6.candidate.000157,parts/01_expose_I.tex,762,29,\eqref{eq:I.23bis},preexisting_eqref_command,I,2,sga2.e01.2.equation.23-bis,eq:I.23bis,eq:I.23bis,equation,9,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,99130A330D83BA96F73EF78173E1736CD3649812BB675636833832EC091F26EE,AMS.100
sga2.r6.edge.000132,sga2.r6.candidate.000160,parts/02_expose_II.tex,25,16,equation~(24),named_locator,I,front,sga2.e01.2.equation.24,eq:I.24,eq:I.24,equation,9,unique_target_from_syntactic_kind_scope,new,compiled_new_r6,C145434FA23A4CAB7549866F867EB4797D8EDF0560C78F92680F960E312CAC04,AMS.103
sga2.r6.edge.000133,sga2.r6.candidate.000162,parts/02_expose_II.tex,40,32,equation~(22),named_locator,I,front,sga2.e01.2.equation.22,eq:I.22,eq:I.22,equation,9,unique_target_from_syntactic_kind_scope,new,compiled_new_r6,857A32050D78EA3AB820908C40E000DF6A82A6F1EE2D59BC13515255C901C6F7,AMS.94
sga2.r6.edge.000134,sga2.r6.candidate.000167,parts/02_expose_II.tex,61,47,Corollary~2,named_locator,II,front,sga2.e02.front.corollary.2,II.2,II.2,corollary,14,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,190CEF1A888503EC73ED997EFD7D28B0DC7F0D10FE2ECC8DEC9094000947DAA9,section*.137
sga2.r6.edge.000135,sga2.r6.candidate.000170,parts/02_expose_II.tex,89,20,Corollary~2,named_locator,II,front,sga2.e02.front.corollary.2,II.2,II.2,corollary,14,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,190CEF1A888503EC73ED997EFD7D28B0DC7F0D10FE2ECC8DEC9094000947DAA9,section*.137
sga2.r6.edge.000136,sga2.r6.candidate.000171,parts/02_expose_II.tex,92,13,equation~(23),named_locator,I,front,sga2.e01.2.equation.23,eq:I.23,eq:I.23,equation,9,unique_target_from_syntactic_kind_scope,new,compiled_new_r6,3657077410419CDF1E86E52A1C20A577AC2D6DD0E20ADDDC602ECFBB07837EF7,AMS.97
sga2.r6.edge.000137,sga2.r6.candidate.000172,parts/02_expose_II.tex,96,10,\eqref{eq:II.4.1},preexisting_eqref_command,II,front,sga2.e02.front.equation.4-1,eq:II.4.1,eq:II.4.1,equation,14,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,A5F04771F949618181F91A20EF7E72C7EB4F2E54A5F3AE6D73DBE7D20702446E,AMS.141
sga2.r6.edge.000138,sga2.r6.candidate.000174,parts/02_expose_II.tex,97,1,\eqref{eq:II.4.2},preexisting_eqref_command,II,front,sga2.e02.front.equation.4-2,eq:II.4.2,eq:II.4.2,equation,14,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,2B43184DBDDFAB289204718970B1D59A94B105D5C97A5612D0FB85C72CFFDE43,AMS.143
sga2.r6.edge.000139,sga2.r6.candidate.000175,parts/02_expose_II.tex,97,23,\eqref{eq:II.4.3},preexisting_eqref_command,II,front,sga2.e02.front.equation.4-3,eq:II.4.3,eq:II.4.3,equation,14,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,2515C30529EE85E6F38FB96A7DEBE4F4023BCC75E4851FA69DECA62BEB579EFE,AMS.145
sga2.r6.edge.000140,sga2.r6.candidate.000176,parts/02_expose_II.tex,98,25,equation~(27),named_locator,I,front,sga2.e01.2.equation.27,eq:I.27,eq:I.27,equation,10,unique_target_from_syntactic_kind_scope,new,compiled_new_r6,E8C6EDA88F9EA2DE16BC55A3157A57CFE37C03390AFB8EEA6983ADB75136E093,AMS.111
sga2.r6.edge.000141,sga2.r6.candidate.000177,parts/02_expose_II.tex,102,38,Proposition~1,named_locator,II,front,sga2.e02.front.proposition.1,II.1,II.1,proposition,14,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,F14CE7907348E320E39765142E276A8686DF4320F59D33191466A65199FB1C0B,section*.136
sga2.r6.edge.000142,sga2.r6.candidate.000178,parts/02_expose_II.tex,102,72,Corollary~2,named_locator,II,front,sga2.e02.front.corollary.2,II.2,II.2,corollary,14,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,190CEF1A888503EC73ED997EFD7D28B0DC7F0D10FE2ECC8DEC9094000947DAA9,section*.137
sga2.r6.edge.000143,sga2.r6.candidate.000179,parts/02_expose_II.tex,106,41,Corollary~4,named_locator,II,front,sga2.e02.front.corollary.4,II.4,II.4,corollary,14,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,0C76932ACFC2EBB3F53861D2E7315061614A4233881965E5D05D35791C202EF5,section*.139
sga2.r6.edge.000144,sga2.r6.candidate.000185,parts/02_expose_II.tex,137,1,\eqref{eq:II.4.2},preexisting_eqref_command,II,front,sga2.e02.front.equation.4-2,eq:II.4.2,eq:II.4.2,equation,14,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,2B43184DBDDFAB289204718970B1D59A94B105D5C97A5612D0FB85C72CFFDE43,AMS.143
sga2.r6.edge.000145,sga2.r6.candidate.000187,parts/02_expose_II.tex,138,1,\eqref{eq:II.4.3},preexisting_eqref_command,II,front,sga2.e02.front.equation.4-3,eq:II.4.3,eq:II.4.3,equation,14,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,2515C30529EE85E6F38FB96A7DEBE4F4023BCC75E4851FA69DECA62BEB579EFE,AMS.145
