candidate_id,pattern_kind,source_file,source_line,source_column_1based,visible_reference_tex,raw_locator,current_expose,reference_scope,structural_context,kind_cue,candidate_target_ids,resolved_target_id,destination_label,final_class,resolution_basis,link_status,source_span_sha256,context,manual_audit_status,document_order
sga2.r6.candidate.000048,preexisting_Ref_command,parts/00_introduction.tex,136,4,\Ref{XIII},,FRONT_MATTER,XIII,front,,sga2.e13.front.structural.xiii,sga2.e13.front.structural.xiii,XIII,linked_internal_edge,preexisting_latex_reference_command,preexisting,1CB23D684E57B824368C815F900198452C201D1E115BD75220EBC19C8A3866CD,"ry base scheme; typical statements\ninclude \Ref{XII}~\Ref{XII.3.5} and \Ref{XII}~\Ref{XII.3.7}.\n\nIn~\Ref{XIII}, we review some of the many problems and conjectures\nsuggested by the results and methods of the se",not_required_internal_or_structural,48
sga2.r6.candidate.000049,preexisting_Ref_command,parts/00_introduction.tex,139,34,\Ref{XIII},,FRONT_MATTER,XIII,front,,sga2.e13.front.structural.xiii,sga2.e13.front.structural.xiii,XIII,linked_internal_edge,preexisting_latex_reference_command,preexisting,1CB23D684E57B824368C815F900198452C201D1E115BD75220EBC19C8A3866CD,"ting concern cohomological and homotopical Lefschetz-type theorems\nfor complex analytic spaces; \cf \Ref{XIII}, pages 26 and following\n\de{Essentially all the conjectures stated in~\Ref{XIII} and \Ref{XIV}\nhave",not_required_internal_or_structural,49
sga2.r6.candidate.000050,preexisting_Ref_command,parts/00_introduction.tex,140,47,\Ref{XIII},,FRONT_MATTER,XIII,front,,sga2.e13.front.structural.xiii,sga2.e13.front.structural.xiii,XIII,linked_internal_edge,preexisting_latex_reference_command,preexisting,1CB23D684E57B824368C815F900198452C201D1E115BD75220EBC19C8A3866CD,"alytic spaces; \cf \Ref{XIII}, pages 26 and following\n\de{Essentially all the conjectures stated in~\Ref{XIII} and \Ref{XIV}\nhave now been proved; see the footnotes in those sections for references\nand comments",not_required_internal_or_structural,50
sga2.r6.candidate.000051,preexisting_Ref_command,parts/00_introduction.tex,140,62,\Ref{XIV},,FRONT_MATTER,XIV,front,,sga2.e14.front.structural.xiv,sga2.e14.front.structural.xiv,XIV,linked_internal_edge,preexisting_latex_reference_command,preexisting,BE1243FF6B5C0064B2943152274EFD715576DF46B27FE9373604F94D3438290F,"\cf \Ref{XIII}, pages 26 and following\n\de{Essentially all the conjectures stated in~\Ref{XIII} and \Ref{XIV}\nhave now been proved; see the footnotes in those sections for references\nand comments.}. In the con",not_required_internal_or_structural,51
sga2.r6.candidate.000052,preexisting_Ref_command,parts/00_introduction.tex,144,4,\Ref{XIV},,FRONT_MATTER,XIV,front,,sga2.e14.front.structural.xiv,sga2.e14.front.structural.xiv,XIV,linked_internal_edge,preexisting_latex_reference_command,preexisting,BE1243FF6B5C0064B2943152274EFD715576DF46B27FE9373604F94D3438290F,"ext of the \'etale cohomology of\nschemes\pageoriginale, the corresponding conjectures are proved\nin~\Ref{XIV} by a duality technique that should apply equally in the\ncomplex analytic case (\cf the comments in ",not_required_internal_or_structural,52
sga2.r6.candidate.000053,preexisting_Ref_command,parts/00_introduction.tex,145,44,\Ref{XIII},,FRONT_MATTER,XIII,front,,sga2.e13.front.structural.xiii,sga2.e13.front.structural.xiii,XIII,linked_internal_edge,preexisting_latex_reference_command,preexisting,1CB23D684E57B824368C815F900198452C201D1E115BD75220EBC19C8A3866CD," by a duality technique that should apply equally in the\ncomplex analytic case (\cf the comments in \Ref{XIII}, p\ptbl~25, and\n\Ref{XIV}~\Ref{XIV.6.4}). But the corresponding homotopical statements\nfor analytic",not_required_internal_or_structural,53
sga2.r6.candidate.000054,preexisting_Ref_command,parts/00_introduction.tex,146,1,\Ref{XIV},,FRONT_MATTER,XIV,front,,sga2.e14.front.structural.xiv,sga2.e14.front.structural.xiv,XIV,linked_internal_edge,preexisting_latex_reference_command,preexisting,BE1243FF6B5C0064B2943152274EFD715576DF46B27FE9373604F94D3438290F,"t should apply equally in the\ncomplex analytic case (\cf the comments in \Ref{XIII}, p\ptbl~25, and\n\Ref{XIV}~\Ref{XIV.6.4}). But the corresponding homotopical statements\nfor analytic spaces, and more particul",not_required_internal_or_structural,54
sga2.r6.candidate.000055,preexisting_Ref_command,parts/00_introduction.tex,146,11,\Ref{XIV.6.4},6.4,FRONT_MATTER,XIV,front,,sga2.e14.6-4.section.6-4,sga2.e14.6-4.section.6-4,XIV.6.4,linked_internal_edge,preexisting_latex_reference_command,preexisting,0FDADB78D4FDC67737A9769AC86FCA8918DA3A9945096E6666DEC17FD330E53D,"pply equally in the\ncomplex analytic case (\cf the comments in \Ref{XIII}, p\ptbl~25, and\n\Ref{XIV}~\Ref{XIV.6.4}). But the corresponding homotopical statements\nfor analytic spaces, and more particularly those inv",not_required_internal_or_structural,55
sga2.r6.candidate.000056,preexisting_Ref_command,parts/00_introduction.tex,149,6,\Ref{XIV},,FRONT_MATTER,XIV,front,,sga2.e14.front.structural.xiv,sga2.e14.front.structural.xiv,XIV,linked_internal_edge,preexisting_latex_reference_command,preexisting,BE1243FF6B5C0064B2943152274EFD715576DF46B27FE9373604F94D3438290F,"re particularly those involving the\nfundamental group, seem to require entirely new techniques\n(\cf \Ref{XIV}~\Ref{XIV.6.4}).\n\nI am happy to thank all those who, in various capacities, helped bring the\npresent",not_required_internal_or_structural,56
sga2.r6.candidate.000057,preexisting_Ref_command,parts/00_introduction.tex,149,16,\Ref{XIV.6.4},6.4,FRONT_MATTER,XIV,front,,sga2.e14.6-4.section.6-4,sga2.e14.6-4.section.6-4,XIV.6.4,linked_internal_edge,preexisting_latex_reference_command,preexisting,0FDADB78D4FDC67737A9769AC86FCA8918DA3A9945096E6666DEC17FD330E53D,"larly those involving the\nfundamental group, seem to require entirely new techniques\n(\cf \Ref{XIV}~\Ref{XIV.6.4}).\n\nI am happy to thank all those who, in various capacities, helped bring the\npresent volume to pub",not_required_internal_or_structural,57
sga2.r6.candidate.000058,preexisting_eqref_command,parts/01_expose_I.tex,36,10,\eqref{eq:I.2},2,I,I,1,,sga2.e01.1.equation.2,sga2.e01.1.equation.2,eq:I.2,linked_internal_edge,preexisting_latex_reference_command,preexisting,0E49B2454B349A4AF82EFF17980F1554423DF3DB0B1F3961913739644AD5E07A,"s single occurrence\nthe French printed and TeX sources underline $\Gamma_Z$.  The defining\nequation~\eqref{eq:I.2} and the systematic distinction used thereafter\nidentify the intended functor here as the global, no",not_required_internal_or_structural,128
sga2.r6.candidate.000059,named_locator,parts/01_expose_I.tex,95,22,Proposition 1.1,1.1,I,I,1,proposition,sga2.e01.1.proposition.1-1,sga2.e01.1.proposition.1-1,I.1.1,structural_declaration_or_tag,semantic_target_heading_declaration,no,B376C28A488ECD1FFEC737CF36FBD4277567143048462D4E54A182B865F03349,"Z}(\restr{F}{U})\subset\Gamma(\restr{F}{U})$.\nIn summary, we have the following result.\n\n\begin{sgastatement}{Proposition 1.1}\sgareaderlabel{I.1.1}{1.1}\nThere exists a unique subsheaf $i^!(F)$ of $i^*(F)$ such that, for every\nopen sub",not_required_internal_or_structural,58
sga2.r6.candidate.000060,preexisting_eqref_command,parts/01_expose_I.tex,138,9,\eqref{eq:I.8},8,I,I,1,,sga2.e01.1.equation.8,sga2.e01.1.equation.8,eq:I.8,linked_internal_edge,preexisting_latex_reference_command,preexisting,60A0323E12043805F1C1F44ACEA5E7BAD1DDCFBBD12E86743F4BB9E7ED077A74,"ween the case in which\n$Z$ is closed and the case in which $Z$ is open.  In the first case,\nformula~\eqref{eq:I.8} shows that $\uGamma_Z(F)$ may be regarded as a\nsubsheaf of $F$; hence there is a \emph{canonical im",not_required_internal_or_structural,129
sga2.r6.candidate.000061,preexisting_eqref_command,parts/01_expose_I.tex,144,47,\eqref{eq:I.6},6,I,I,1,,sga2.e01.1.equation.6,sga2.e01.1.equation.6,eq:I.6,linked_internal_edge,preexisting_latex_reference_command,preexisting,BD8E591BDD668B25AC4563F66DCB2C998A88B944E492B7DF813F2FA1941CB69A,"htarrow F.\n  \tag{$8'$}\label{eq:I.8'}\n\end{equation}\nWhen $Z$ is open, on the other hand, equation~\eqref{eq:I.6} shows that\nthe right-hand side of equation~\eqref{eq:I.8} is\n$\Gamma(U\cap Z,F)$ and therefore rece",not_required_internal_or_structural,130
sga2.r6.candidate.000062,preexisting_eqref_command,parts/01_expose_I.tex,145,33,\eqref{eq:I.8},8,I,I,1,,sga2.e01.1.equation.8,sga2.e01.1.equation.8,eq:I.8,linked_internal_edge,preexisting_latex_reference_command,preexisting,60A0323E12043805F1C1F44ACEA5E7BAD1DDCFBBD12E86743F4BB9E7ED077A74," $Z$ is open, on the other hand, equation~\eqref{eq:I.6} shows that\nthe right-hand side of equation~\eqref{eq:I.8} is\n$\Gamma(U\cap Z,F)$ and therefore receives a homomorphism from\n$\Gamma(U,F)$.  Thus there is a \",not_required_internal_or_structural,131
sga2.r6.candidate.000063,parenthesized_locator,parts/01_expose_I.tex,148,57,(8),8,I,I,1,,sga2.e01.1.equation.8,sga2.e01.1.equation.8,eq:I.8,resolved_internal_edge,unique_target_from_syntactic_scope,new,241CE7ECC46A448F085356FE5EDCE69396734F4E2C265A52B84DEDCCCBF01ACF, Thus there is a \emph{canonical homomorphism} in the\nopposite direction:\footnote{The original reference was (8).}\n\begin{equation}\n  F\longrightarrow\uGamma_Z(F).\n  \tag{$8''$}\label{eq:I.8''}\n\end{equation}\nThis is none ,not_required_internal_or_structural,59
sga2.r6.candidate.000064,preexisting_eqref_command,parts/01_expose_I.tex,162,24,\eqref{eq:I.6},6,I,I,1,,sga2.e01.1.equation.6,sga2.e01.1.equation.6,eq:I.6,linked_internal_edge,preexisting_latex_reference_command,preexisting,BD8E591BDD668B25AC4563F66DCB2C998A88B944E492B7DF813F2FA1941CB69A,"  \uGamma_Z(F)\simeq i_*i^*(F)\n  \tag{6 bis}\label{eq:I.6bis}\n\end{equation}\ndeduced from equations~\eqref{eq:I.6} and~\eqref{eq:I.7}.\n\nFor variable $F$, the objects $\Gamma_Z(F)$, $\uGamma_Z(F)$, and\n$i^!(F)$ may ",not_required_internal_or_structural,132
sga2.r6.candidate.000065,preexisting_eqref_command,parts/01_expose_I.tex,162,43,\eqref{eq:I.7},7,I,I,1,,sga2.e01.1.equation.7,sga2.e01.1.equation.7,eq:I.7,linked_internal_edge,preexisting_latex_reference_command,preexisting,8C31543B14F854CF20FCCD31640621D90A0F7830EFE5CB59AFF7F2A1D31B41BB,"q i_*i^*(F)\n  \tag{6 bis}\label{eq:I.6bis}\n\end{equation}\ndeduced from equations~\eqref{eq:I.6} and~\eqref{eq:I.7}.\n\nFor variable $F$, the objects $\Gamma_Z(F)$, $\uGamma_Z(F)$, and\n$i^!(F)$ may of course be regard",not_required_internal_or_structural,133
sga2.r6.candidate.000066,named_locator,parts/01_expose_I.tex,179,22,Proposition 1.2,1.2,I,I,1,proposition,sga2.e01.1.proposition.1-2,sga2.e01.1.proposition.1-2,I.1.2,structural_declaration_or_tag,semantic_target_heading_declaration,no,712D7D8B262D4190B56B076006752E962415E22D5FBD7AA09D1C9415CCFB260C,[\n  i_!: \uC_Z\longrightarrow\uC_X\n\]\ndefined by the following proposition.\n\n\srcpage{9}\n\begin{sgastatement}{Proposition 1.2}\sgareaderlabel{I.1.2}{1.2}\nLet $G$ be a sheaf of abelian groups on $Z$.  There exists a unique\nsubsheaf of $,not_required_internal_or_structural,60
sga2.r6.candidate.000067,named_locator,parts/01_expose_I.tex,210,22,Proposition 1.3,1.3,I,I,1,proposition,sga2.e01.1.proposition.1-3,sga2.e01.1.proposition.1-3,I.1.3,structural_declaration_or_tag,semantic_target_heading_declaration,no,68D3C27A9E25040A7CCF240F4FBABBC11947D3CB8D09C463320B692444412966,"pends functorially on $G$ (and is in\nfact an exact functor of $G$).  We therefore have:\n\n\begin{sgastatement}{Proposition 1.3}\sgareaderlabel{I.1.3}{1.3}\nThere is an isomorphism of bifunctors in $G$ and $F$, where $G$ is a\nsheaf of abe",not_required_internal_or_structural,61
sga2.r6.candidate.000068,named_locator,parts/01_expose_I.tex,234,22,Corollary 1.4,1.4,I,I,1,corollary,sga2.e01.1.corollary.1-4,sga2.e01.1.corollary.1-4,I.1.4,structural_declaration_or_tag,semantic_target_heading_declaration,no,BC658B3D9FA569ACCCEF94FCA3142902AC0C18C841F5338984C0A32B6E71B5A8,"e{10} that $i_!$ is exact, and hence takes\nmonomorphisms to monomorphisms, we conclude:\n\n\begin{sgastatement}{Corollary 1.4}\sgareaderlabel{I.1.4}{1.4}\nIf $F$ is injective, then $i^!(F)$ is injective; consequently\n$\uGamma_Z(F)=i_*i^",not_required_internal_or_structural,62
sga2.r6.candidate.000069,named_locator,parts/01_expose_I.tex,239,70,Proposition~1.3,1.3,I,I,1,proposition,sga2.e01.1.proposition.1-3,sga2.e01.1.proposition.1-3,I.1.3,linked_internal_edge,preexisting_hyperref_payload,preexisting,38CCAA933F3C48D8695BD059343396085272EE530A8C16526066AB0A2C881D2C,"$ is also injective.\n\end{sgastatement}\n\nReplacing $X$ by a variable open subset $U$ of $X$, \hyperref[I.1.3]{Proposition~1.3}\nalso gives:\n\n\begin{sgastatement}{Corollary 1.5}\sgareaderlabel{I.1.5}{1.5}\nThere is an isomorphism, functor",not_required_internal_or_structural,63
sga2.r6.candidate.000070,named_locator,parts/01_expose_I.tex,242,22,Corollary 1.5,1.5,I,I,1,corollary,sga2.e01.1.corollary.1-5,sga2.e01.1.corollary.1-5,I.1.5,structural_declaration_or_tag,semantic_target_heading_declaration,no,515AA54F5AA742300E714F9891D027DE0F62722C676D2E4F70579092FE0352E8,"$X$ by a variable open subset $U$ of $X$, \hyperref[I.1.3]{Proposition~1.3}\nalso gives:\n\n\begin{sgastatement}{Corollary 1.5}\sgareaderlabel{I.1.5}{1.5}\nThere is an isomorphism, functorial in $F$ and $G$,\n\begin{equation}\n  \uHom(i_!(",not_required_internal_or_structural,64
sga2.r6.candidate.000071,named_locator,parts/01_expose_I.tex,251,27,Proposition~1.3,1.3,I,I,1,proposition,sga2.e01.1.proposition.1-3,sga2.e01.1.proposition.1-3,I.1.3,linked_internal_edge,preexisting_hyperref_payload,preexisting,38CCAA933F3C48D8695BD059343396085272EE530A8C16526066AB0A2C881D2C,"sgastatement}\n\nTaking $G$ to be the constant sheaf on $Z$ defined by $\ZZ$, denoted\n$\ZZ_Z$, \hyperref[I.1.3]{Proposition~1.3} and \hyperref[I.1.5]{Corollary~1.5} specialize as follows.\n\n\begin{sgastatement}{Corollary 1.6}\sgareaderlab",not_required_internal_or_structural,65
sga2.r6.candidate.000072,named_locator,parts/01_expose_I.tex,251,65,Corollary~1.5,1.5,I,I,1,corollary,sga2.e01.1.corollary.1-5,sga2.e01.1.corollary.1-5,I.1.5,linked_internal_edge,preexisting_hyperref_payload,preexisting,33561A9A8595B37A50BF46AB324A7867A904BDE6D4320DF4A96CD26DB0B77B13,"nstant sheaf on $Z$ defined by $\ZZ$, denoted\n$\ZZ_Z$, \hyperref[I.1.3]{Proposition~1.3} and \hyperref[I.1.5]{Corollary~1.5} specialize as follows.\n\n\begin{sgastatement}{Corollary 1.6}\sgareaderlabel{I.1.6}{1.6}\nThere are isomorphism",not_required_internal_or_structural,66
sga2.r6.candidate.000073,named_locator,parts/01_expose_I.tex,253,22,Corollary 1.6,1.6,I,I,1,corollary,sga2.e01.1.corollary.1-6,sga2.e01.1.corollary.1-6,I.1.6,structural_declaration_or_tag,semantic_target_heading_declaration,no,3EDAC9D44DCD3AEAD187B7A735B2B9C723F05AA7DE1ACF58DB5CC65CE3FC3ECB,"rref[I.1.3]{Proposition~1.3} and \hyperref[I.1.5]{Corollary~1.5} specialize as follows.\n\n\begin{sgastatement}{Corollary 1.6}\sgareaderlabel{I.1.6}{1.6}\nThere are isomorphisms, functorial in $F$,\n\begin{equation}\n  \begin{aligned}\n   ",not_required_internal_or_structural,67
sga2.r6.candidate.000074,named_locator,parts/01_expose_I.tex,267,19,Remark 1.7,1.7,I,I,1,remark,sga2.e01.1.remark.1-7,sga2.e01.1.remark.1-7,I.1.7,structural_declaration_or_tag,semantic_target_heading_declaration,no,C3C5A61F8B3D4E48EE43262B7ED3917ACEB82A06BCBD83EC7E119C0CE2107317,"rom the constant sheaf $\ZZ_Z$ on $Z$ by extension by zero\noutside $Z$.\n\end{sgastatement}\n\n\begin{sgaremark}{Remark 1.7}\sgareaderlabel{I.1.7}{1.7}\nSuppose that $X$ is a ringed space, equip $Z$ with the sheaf of rings\n$\mathcal O",not_required_internal_or_structural,68
sga2.r6.candidate.000075,named_locator,parts/01_expose_I.tex,272,35,statements 1.3,1.3,I,I,1,statement,sga2.e01.1.proposition.1-3,sga2.e01.1.proposition.1-3,I.1.3,resolved_internal_edge,unique_target_from_syntactic_scope,new,9E531C4293C158D5AC2E933EF9376D637FC3940B8D69EC7FC6BFE5BD3AE15155,"The\npreceding considerations extend word for word, with $F$ a module on $X$\nand $G$ a module on $Z$, and with statements 1.3--1.6 interpreted\naccordingly.\n\end{sgaremark}\n\nTo conclude these generalities, let us examine what happens wh",not_required_internal_or_structural,69
sga2.r6.candidate.000076,bare_dotted_locator,parts/01_expose_I.tex,272,51,1.6,1.6,I,I,1,,sga2.e01.1.corollary.1-6,sga2.e01.1.corollary.1-6,I.1.6,resolved_internal_edge,unique_target_from_syntactic_scope,new,EC6C168F4411EC8FA9AB8D47DD25954CE53728404FED0E7A9BC7F29DAB38C30D,"nsiderations extend word for word, with $F$ a module on $X$\nand $G$ a module on $Z$, and with statements 1.3--1.6 interpreted\naccordingly.\n\end{sgaremark}\n\nTo conclude these generalities, let us examine what happens when th",not_required_internal_or_structural,70
sga2.r6.candidate.000077,preexisting_eqref_command,parts/01_expose_I.tex,292,26,\eqref{eq:I.13},13,I,I,1,,sga2.e01.1.equation.13,sga2.e01.1.equation.13,eq:I.13,linked_internal_edge,preexisting_latex_reference_command,preexisting,322715EEAAFAEBA83ACC92EFF96AAA8D2EF1D03E4EB43B1C6540EA42730B31C6,"j^!i^!,\n  \qquad\n  (ij)_!=i_!j_!.\n  \tag{13}\label{eq:I.13}\n\end{equation}\nThe first isomorphism in~\eqref{eq:I.13} defines a functorial\nisomorphism\n\begin{equation}\n  \Gamma_{Z'}(F)\n  =\Gamma(Z',(ij)^!(F))\n  \simeq",not_required_internal_or_structural,134
sga2.r6.candidate.000078,preexisting_eqref_command,parts/01_expose_I.tex,307,43,\eqref{eq:I.8'},8',I,I,1,,sga2.e01.1.equation.8.occ2,sga2.e01.1.equation.8.occ2,eq:I.8',linked_internal_edge,preexisting_latex_reference_command,preexisting,5882B87C3714C0AACAD83E37CF882519457CDEDE6ED5953E0E741EE45B41AF5E,"ent in $Z$.  This is open in $Z$ and hence locally closed\nin $X$.  Applying the canonical injection~\eqref{eq:I.8'} to\n$i^!(F)$ on $Z$ with the subset $Z'$, and using~\eqref{eq:I.14}, gives\nan injective functorial c",not_required_internal_or_structural,135
sga2.r6.candidate.000079,preexisting_eqref_command,parts/01_expose_I.tex,308,49,\eqref{eq:I.14},14,I,I,1,,sga2.e01.1.equation.14,sga2.e01.1.equation.14,eq:I.14,linked_internal_edge,preexisting_latex_reference_command,preexisting,488402F8705CB594FECEE90BF3D3666532D0CB9FFBD8C368F9D9F4E5A7125462,"Applying the canonical injection~\eqref{eq:I.8'} to\n$i^!(F)$ on $Z$ with the subset $Z'$, and using~\eqref{eq:I.14}, gives\nan injective functorial canonical homomorphism\n\begin{equation}\n  \Gamma_{Z'}(F)\longrightar",not_required_internal_or_structural,136
sga2.r6.candidate.000080,preexisting_eqref_command,parts/01_expose_I.tex,314,33,\eqref{eq:I.14},14,I,I,1,,sga2.e01.1.equation.14,sga2.e01.1.equation.14,eq:I.14,linked_internal_edge,preexisting_latex_reference_command,preexisting,488402F8705CB594FECEE90BF3D3666532D0CB9FFBD8C368F9D9F4E5A7125462,"longrightarrow\Gamma_Z(F).\n  \tag{15}\label{eq:I.15}\n\end{equation}\nIf $Z'$ is replaced by $Z''$ in~\eqref{eq:I.14} and\nequation~\eqref{eq:I.8''} is used, one obtains a functorial\ncanonical homomorphism\n\begin{equat",not_required_internal_or_structural,137
