candidate_id,source_file,source_line,source_column_1based,visible_reference_tex,final_class,resolution_basis,audit_status,auditor,audit_date,context
sga2.r6.candidate.001246,parts/14_expose_XIV.tex,338,850,(2000),external_work_citation,bibliographic_year,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,". \& Oort~F, {\og Purity of the stratification by Newton polygons\fg}, \emph{J.~Amer. Math. Soc.} \textbf{13} (2000), \numero 1, p\ptbl 209--241, Theorem 3.2). If $k=\CC$ and $A$ is the completion of a surface singularity, thi"
sga2.r6.candidate.001247,parts/14_expose_XIV.tex,338,886,Theorem 3.2),external_work_citation,bibliographic_publication_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"tification by Newton polygons\fg}, \emph{J.~Amer. Math. Soc.} \textbf{13} (2000), \numero 1, p\ptbl 209--241, Theorem 3.2). If $k=\CC$ and $A$ is the completion of a surface singularity, this result is due to Mumford (see page~\page"
sga2.r6.candidate.001256,parts/14_expose_XIV.tex,350,48,IV 6.3.1),external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"f $X$; hence, by \Ref{XIV.1.4}, $\prof_Y(X)=2$.\n\end{exemple}\n\nThe following theorem is the analogue of (\EGA IV 6.3.1):\n\n\begin{theoreme} \label{XIV.1.13}\nLet $f:X\to S$ be a morphism of schemes, $Y$ a closed subset of $X$, and "
sga2.r6.candidate.001257,parts/14_expose_XIV.tex,356,78,1.11,external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"se that\n\begin{enumeratea}\n\item\nThe morphism $f$ is locally ($p+q+r-2$)-acyclic for $\LL$ \textup{(\SGA 4 XV 1.11)}.\n\item\nOne has\n$$\n\prof_Z(F)\geq p.\n$$\n\item\nFor every point $s$ of $Z$, one has\n$$\n\prof_{Y_s}^{\LL}(X_s)\"
sga2.r6.candidate.001258,parts/14_expose_XIV.tex,400,56,1.10,external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"h}^q(k^*f^*F))\ar@{=>}[r]&{\h}^*(\R k_*(k^*f^*F)).}\n$$\nSince $j$ is quasi-compact, it follows from (\SGA 4 XV 1.10) that the morphism $f^*(E^{p, q}_2)\to E'^{p, q}_2$ is bijective for $p\leq n$ and injective for $p=n+1$; in "
sga2.r6.candidate.001266,parts/14_expose_XIV.tex,424,720,1.10 \textup{(i)},external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23," Noetherian hypothesis on $\Oo_{X,x}$, which implies that $\bar X$ is Noetherian\pageoriginale. By (\SGA 4 XV~1.10 \textup{(i)}), $\bar f$ is still locally $(q-2)$-acyclic for $\LL$. Moreover, the fiber $(\bar X)_{\bar s}$ of $\bar X$ ab"
sga2.r6.candidate.001267,parts/14_expose_XIV.tex,433,329,1.16,external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"fibers of $f$ are $(q-2)$-acyclic for~$\LL$. Since $g$ is quasi-compact because $X$ is Noetherian, (\SGA 4 XV 1.16) shows that $g$ is $(q-2)$-acyclic for $\LL$. Consequently $w_i$, and hence also $u_i$, is bijective for $i\l"
sga2.r6.candidate.001274,parts/14_expose_XIV.tex,452,73,IV 7.8.2,external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"\n\n\begin{corollaire} \label{XIV.1.16}\nLet $f:X\to S$ be a regular morphism of excellent schemes (\textup{\EGA IV 7.8.2}) of characteristic zero, let $\ell$ be a prime number, and let $F$ be a complex of sheaves of $\ell$-torsion"
sga2.r6.candidate.001275,parts/14_expose_XIV.tex,458,114,4.1,external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"eed, $f$ \sisi{is regular by the definition of \og excellent\fg and hence is}{is} locally acyclic (\SGA 4 XIX 4.1). It then follows from \Ref{XIV.1.15} that\n$$\n\prof_x(f^*F)=\prof_s(F)+\prof_x(X_s).\n$$\nBut by \Ref{XIV.1.10}"
sga2.r6.candidate.001281,parts/14_expose_XIV.tex,489,164,1.11,external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"t $F$ be a sheaf of ind-$\LL$-groups. Suppose that $f$ is locally $1$-aspherical for $\LL$ (\textup{\SGA 4 XV 1.11}) and that, for every point $s$ of $f(Y)$,\n$$\n\prof\hop^\LL_{Y_s}(X_s)+\prof_s(F)\geq 3.\n$$\nThen:$$\n\prof_Y(f"
sga2.r6.candidate.001285,parts/14_expose_XIV.tex,548,83,XII 3.2),external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"tly $\prof_x(f^*F)\geq 3$.\n\nIf $\prof_s(F)\geq 2$ and $\prof_x(X_s)\geq 1$, we use the exact sequence (\SGA 4 XII 3.2):\n$$1\to\R^1j_*(i_*(f^*\sisi{F{|X-X_s}}{F_{|X-X_s}}))\to\R^1(j.i)_*(f^*\sisi{F{|X-X_s}}{F_{|X-X_s}}) \to j_*(\"
sga2.r6.candidate.001287,parts/14_expose_XIV.tex,568,75,XII 3.1),external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"e\n$$\n1\to F\to k_*k*F\to G\to 1.\n$$\nApplying the exact functor $g^*$ to this exact sequence and using (\SGA 4 XII 3.1), we obtain the following commutative diagram with exact rows:\n$$\n\xymatrix@R=5mm{f^*(k_*k^*F)\ar[r]\ar[d]&f^*"
sga2.r6.candidate.001290,parts/14_expose_XIV.tex,581,62,3.2,external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,e proof of \Ref{XIV.1.18}.\n\skipqed\n\end{proof}\n\nThe following corollaries are generalizations of (\SGA 4 XVI 3.2 and 3.3).\n\n\begin{corollaire} \label{XIV.1.19}\nLet $f:X\to S$ be a flat morphism with separable fibers betwee
sga2.r6.candidate.001291,parts/14_expose_XIV.tex,581,70,3.3,external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,of \Ref{XIV.1.18}.\n\skipqed\n\end{proof}\n\nThe following corollaries are generalizations of (\SGA 4 XVI 3.2 and 3.3).\n\n\begin{corollaire} \label{XIV.1.19}\nLet $f:X\to S$ be a flat morphism with separable fibers between locall
sga2.r6.candidate.001292,parts/14_expose_XIV.tex,584,277,IX.52,external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"ry point $s\in f(Y)$, the fiber $Y_s$ is rare\nde{\og rare\fg = \og having empty interior\fg, \cf Bourbaki TG~IX.52.} in $X_s$ and that one of the following two conditions holds:\n\begin{enumeratea}\n\item\nthe closure of $f(Y)$"
sga2.r6.candidate.001293,parts/14_expose_XIV.tex,598,90,4.1,external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"a}\n\end{corollaire}\n\nIndeed, it follows from the hypothesis on $f$ that $f$ is locally $0$-acyclic (\SGA 4 XV 4.1). We then apply \Ref{XIV.1.13}. The hypothesis that $Y_s$ is rare in $X_s$ (respectively that $\overline{f(Y)"
sga2.r6.candidate.001298,parts/14_expose_XIV.tex,601,52,IV 6.8.1,external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"s $\prof_Y(X)\geq 2$.\n\n\begin{corollaire} \label{XIV.1.20}\nLet $f:X\to S$ be a regular morphism (\textup{\EGA IV 6.8.1}) between locally Noetherian schemes, and let $Y$ be a closed subset of $X$. Suppose that, for every point $s"
sga2.r6.candidate.001301,parts/14_expose_XIV.tex,626,255,XIV 2.2),external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23," If $S$ is a local ring with closed point $t$, we also write $\delta(x)$ instead of $\delta_t(x)$ (\cf \SGA 4 XIV 2.2).\n\begin{sublemme} \label{XIV.2.1.1} Let there be a cartesian square\n$$\n\xymatrix{X'\ar[r]^{h}\ar[d]_{f'}&X\ar"
sga2.r6.candidate.001302,parts/14_expose_XIV.tex,642,23,IV 6.11),external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"ar, given $x\in X$, one can find $x'$ such that $\delta(x)=\delta(x')$.\n\end{sublemme}\n\nIndeed, one has (\EGA IV 6.11)\n$$\n\dim(\overline{\{s\}})=\dim g^{-1}(\overline{\{s\}}).\n$$\nIt follows that, for every point $s'$ of $g^{-1}("
sga2.r6.candidate.001303,parts/14_expose_XIV.tex,674,53,IV 6.1.4),external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"rline{\{s'\}}\cap T', \overline{\{s'\}}).\n\end{multline*}\nSince $g$ is faithfully flat, it follows from (\EGA IV 6.1.4) that one has\n\begin{align*} \label{eq:XIV.2.2.*} \tag{$*$}\n\codim(\overline{\{s\}}\cap T, \overline{\{s\}})&="
sga2.r6.candidate.001304,parts/14_expose_XIV.tex,678,61,14.3.2,external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,")\cap T', g^{-1}(\overline{\{s\}}));\n\end{align*}\nsince $S'$ is catenary, one has, by ($\EGA 0_{\textup{IV}}$ 14.3.2 b)):\n\begin{multline*}\n\codim(\overline{\{s'\}}\cap T', g^{-1}(\overline{\{s\}}))= \codim(\overline{\{s'\}}\c"
sga2.r6.candidate.001306,parts/14_expose_XIV.tex,691,123,IV 6.1.2),external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23," $Z\to \Spec k(s)$ is flat, locally of finite type, and $\dim Z=\degtr k(x)/k(s)$. It then follows from (\EGA IV 6.1.2) that\n\n$$\n\dim(\Oo_{Z', x'})=\dim(\Oo_{S'_s, s'})+\degtr k(x)/k(s)-\degtr k(x')/k(s');$$\ntaking into account t"
sga2.r6.candidate.001308,parts/14_expose_XIV.tex,705,339,I 1.7),external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"idered on $X$ are sheaves of $\ZZ/m\ZZ$-modules; there is then a notion of a dualizing complex on $X$ (\SGA 5 I 1.7). Suppose that such a complex $K$ exists on $X$; then, for every geometric point~$\bar x$ \sisi{over}{over} a "
sga2.r6.candidate.001309,parts/14_expose_XIV.tex,705,506,I 4.5),external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"en, for every geometric point~$\bar x$ \sisi{over}{over} a point $x$ of $X$, one deduces from $K$ (\cf \SGA 5 I 4.5) a dualizing complex~$K_{\bar x}$ on $\Spec k(\bar x)$, so that $K_{\bar x}\simeq\ZZ/m\ZZ[n]$ (the brackets de"
sga2.r6.candidate.001310,parts/14_expose_XIV.tex,709,47,I 4.5),external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23," integer $n$ depending only on $x$. We set\n$$\n\delta_K(x)=n.\n$$\nIf $K$ is normalized at the point $x$ (\SGA 5 I 4.5), then $n=0$.\n\n\begin{sublemme} \label{XIV.2.3.1} Let $X$ be a locally noetherian scheme endowed with a dualiz"
sga2.r6.candidate.001311,parts/14_expose_XIV.tex,717,344,I 4.5),external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23," a geometric point of $\bar X$ over $x'$. Then $i^*K$ is a dualizing complex on $\bar X$, and one has (\SGA 5 I 4.5)\n$$\n(i^*K)_{\bar x}\simeq K_{\bar x}\text{ and } (i^*K)_{\bar x'}\simeq K_{\bar x'},\n$$\nwhich\pageoriginale co"
sga2.r6.candidate.001312,parts/14_expose_XIV.tex,723,238,I 4.5),external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"{\{x'\}}$, then $\R^!j(K)$ is a dualizing complex on $\overline{\{x'\}}$, and one sees at once, using (\SGA 5 I 4.5), that it suffices to prove the lemma for $\overline{\{x'\}}$. One is thus reduced to the case where $X$ is an"
sga2.r6.candidate.001313,parts/14_expose_XIV.tex,725,416,I 4.6.2,external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"uced to the case where $X$ is a local, integral, regular scheme of dimension $1$, but it is known (\cf \SGA 5 I 4.6.2 and 5.1) that then $\mu_m[2]$ and $\ZZ/m\ZZ$ are dualizing complexes, normalized at the points $x$ and $x'$, "
sga2.r6.candidate.001314,parts/14_expose_XIV.tex,725,428,5.1,external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"case where $X$ is a local, integral, regular scheme of dimension $1$, but it is known (\cf \SGA 5 I 4.6.2 and 5.1) that then $\mu_m[2]$ and $\ZZ/m\ZZ$ are dualizing complexes, normalized at the points $x$ and $x'$, respecti"
sga2.r6.candidate.001315,parts/14_expose_XIV.tex,727,259,I 3.4.3),external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"S$, normalized at the closed point $t$ of $S$, and if $\R^!f(K)=K'$ is a dualizing complex on $X$ (\cf \SGA 5 I 3.4.3), one has, for every point $x$ of $X$:$$\n\delta^{\sisi{K}{{K'}}}(x)=2\delta(x).\n$$\n\end{sublemme}\n\nIndeed, let"
sga2.r6.candidate.001319,parts/14_expose_XIV.tex,754,20,I 3.4.3),external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"logy sheaf, isomorphic to $\ZZ/\ell\ZZ$).\n\end{sublemme}\n\n\enlargethispage{\baselineskip}%\nIn view of (\SGA 5 I 3.4.3), the only thing to prove is that $K'$ is constant. But, since $Z$ is excellent, the set of points of $Z$ whos"
sga2.r6.candidate.001320,parts/14_expose_XIV.tex,754,206,IV 7.8.3 \textup{(iv)}),external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"s excellent, the set of points of $Z$ whose\pageoriginale local rings are regular is an open subset $U$ (\EGA IV 7.8.3 \textup{(iv)}), and $U$ plainly contains $X'_x$, which is regular. Let\n$$u:U\to R$$\nthen be the canonical immersion of $U$ i"
sga2.r6.candidate.001321,parts/14_expose_XIV.tex,756,97,3.2,external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,\n$$u:U\to R$$\nthen be the canonical immersion of $U$ into $R$; it follows from the purity theorem (\SGA 4 XIX 3.2 and 3.4) and the isomorphism\n$$(\mu_l)_S\simeq(\ZZ/\ell\ZZ)_S$$\n($S$ strictly local) that one has\n$$\n\R^!u(\Z
sga2.r6.candidate.001322,parts/14_expose_XIV.tex,756,105,3.4,external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,o R$$\nthen be the canonical immersion of $U$ into $R$; it follows from the purity theorem (\SGA 4 XIX 3.2 and 3.4) and the isomorphism\n$$(\mu_l)_S\simeq(\ZZ/\ell\ZZ)_S$$\n($S$ strictly local) that one has\n$$\n\R^!u(\ZZ/\ell\Z
sga2.r6.candidate.001323,parts/14_expose_XIV.tex,762,162,IV 18.9.1),external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"cessarily constant in a neighborhood of $X'_x$, because the fibers of $g$ are geometrically integral by (\EGA IV 18.9.1), and hence $X'_x$ is integral. The lemma follows at once.\n\n\section{Converse to the affine Lefschetz theorem}"
sga2.r6.candidate.001325,parts/14_expose_XIV.tex,770,967,(2003),external_work_citation,bibliographic_year,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"cially Illusie's article (Illusie~L., {\og Perversité et variation\fg}, \emph{Manuscripta Math.} \textbf{112} (2003), p\ptbl 271-295). This result is one of the crucial points used by Gabber in his proof of Grothendieck's puri"
sga2.r6.candidate.001328,parts/14_expose_XIV.tex,770,1157,6.1~bis,external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23," in his proof of Grothendieck's purity theorem (\cf note~\eqref{gabpur}, page~\pageref{gabpur}).} (\SGA 4~XIX~6.1~bis):\n\nLet $S$ be a strictly local excellent scheme of characteristic zero, $f:X\to S$ an affine morphism of fini"
sga2.r6.candidate.001329,parts/14_expose_XIV.tex,783,249,X~1,external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"ctible sheaf of $\ell$-torsion on $K$. Suppose that the $\ell$-cohomological dimension of $K$ (\textup{\SGA 4 X~1}) is equal to $n$ (this holds, for example, if $K$ is the field of fractions of an integral strictly local ex"
sga2.r6.candidate.001330,parts/14_expose_XIV.tex,783,436,6.3,external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"ons of an integral strictly local excellent ring of characteristic zero and dimension $n$ (\textup{\SGA 4~XIX~6.3}), or if $K$ is an extension of finite type and transcendence degree $n$ over a separably closed field (\text"
sga2.r6.candidate.001331,parts/14_expose_XIV.tex,783,559,X~2.1,external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"$K$ is an extension of finite type and transcendence degree $n$ over a separably closed field (\textup{\SGA 4~X~2.1})). Then one can find a finite separable extension $L$ of $K$ such that:\n$$H^n(L, \sisi{F{|L}}{F_{|L}}) \neq "
sga2.r6.candidate.001332,parts/14_expose_XIV.tex,788,180,X~2.1),external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"s of $F$ and $\mu_\ell$ to $\Spec K'$ are constant sheaves. Then $\cd_{\ell}(K') = \cd_{\ell}(K) = n$ (\SGA 4~X~2.1), and it follows from (\cite{XIV.2}~II~\S 3~Prop\ptbl4~\textup{(iii)}) that one can find a finite extension $L"
sga2.r6.candidate.001334,parts/14_expose_XIV.tex,800,282,IV~4.5.11),external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"f $k\sisi{'}{}$ such that the irreducible components of $K \otimes_k k_1$ are geometrically irreducible (\EGA IV~4.5.11); let $K_1$ be one of them. If $k'$ is a separable closure of $k_1$, then $K' = K_1 \otimes_{k_1} k'$ is a fie"
sga2.r6.candidate.001335,parts/14_expose_XIV.tex,800,419,IV~4.2),external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"e of them. If $k'$ is a separable closure of $k_1$, then $K' = K_1 \otimes_{k_1} k'$ is a field, and by (\EGA IV~4.2) one has\n$$\n\deg \tr K'/k' = \deg \tr K/k = n.\n$$\nIt then follows from \Ref{XIV.3.2} that one can find a finit"
sga2.r6.candidate.001337,parts/14_expose_XIV.tex,816,66,10.3.1.2,external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"(\sisi{F{|\Spec L}}{F_{|\Spec L}}) \neq 0$.\n\nRecall the following familiar lemma (\cf $\EGA 0_{\textup{III}}$~10.3.1.2 and \EGA IV~18.2.3):\n\n\begin{lemme} \label{XIV.3.4}\nLet $X$ be a scheme, $x$ a point of $X$, and $K$ a finite"
sga2.r6.candidate.001338,parts/14_expose_XIV.tex,816,84,IV~18.2.3),external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"}{F_{|\Spec L}}) \neq 0$.\n\nRecall the following familiar lemma (\cf $\EGA 0_{\textup{III}}$~10.3.1.2 and \EGA IV~18.2.3):\n\n\begin{lemme} \label{XIV.3.4}\nLet $X$ be a scheme, $x$ a point of $X$, and $K$ a finite separable extension"
sga2.r6.candidate.001341,parts/14_expose_XIV.tex,832,166,IV~6.8.1,external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"lent schemes of characteristic zero, the morphism $f$ is locally of finite type, $g$ is regular (\textup{\EGA IV~6.8.1}) and surjective, and the closed fiber of $g$ is reduced to the closed point of $S'$. Given an $S$-scheme $X_"
sga2.r6.candidate.001343,parts/14_expose_XIV.tex,857,39,IX~2.4),external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"heme $X_1$ \'{e}tale over~$X$ such that\n$$\nH^{d+r}(X_1', F) \neq 0.\n$$\n\nThe set $Z'$ is constructible (\SGA 4~IX~2.4), and hence so is $Z$ (\EGA IV~1.9.12); one may then suppose, after restricting $X$ to a neighborhood of~$x$, "
sga2.r6.candidate.001344,parts/14_expose_XIV.tex,857,74,IV~1.9.12),external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"that\n$$\nH^{d+r}(X_1', F) \neq 0.\n$$\n\nThe set $Z'$ is constructible (\SGA 4~IX~2.4), and hence so is $Z$ (\EGA IV~1.9.12); one may then suppose, after restricting $X$ to a neighborhood of~$x$, that $Z$ is an irreducible closed subs"
sga2.r6.candidate.001346,parts/14_expose_XIV.tex,881,241,5.1,external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"g(Y'_q)$; then $Y'_q = g^{-1}(Y_q)$ by \textup{(ii)}, so $Y_q$ is a constructible subset of $T_U$ (\SGA 4~XIX~5.1 and \EGA 1.9.12) that does not contain $s$; after restricting $U$ to an open neighborhood of $s$, one may sup"
sga2.r6.candidate.001347,parts/14_expose_XIV.tex,881,254,1.9.12,external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"n $Y'_q = g^{-1}(Y_q)$ by \textup{(ii)}, so $Y_q$ is a constructible subset of $T_U$ (\SGA 4~XIX~5.1 and \EGA 1.9.12) that does not contain $s$; after restricting $U$ to an open neighborhood of $s$, one may suppose that $G_q=0"
sga2.r6.candidate.001350,parts/14_expose_XIV.tex,889,542,4.2,external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"phism, then $R^r v_*(I) \neq 0$. Since the morphism $S'_s \to \Spec k(s)$ is regular, one has, by (\SGA 4~XIX~4.2):\n$$R^rv_*'(\sisi{F{|(\Spec L)'}}{F_{|(\Spec L)'}}) \simeq (R^rv_*(I))' \neq 0.\n$$\nBy Lemma \Ref{XIV.3.4}, on"
sga2.r6.candidate.001352,parts/14_expose_XIV.tex,896,95,VII~5.8),external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"ojlim_V Z_V,\n$$\nwhere $V$ ranges over the affine open neighborhoods of $x_2$. By passage to the limit (\SGA 4~VII~5.8), after restriction to the geometric fiber at $\bar{s}'$, one deduces:\n$$\n(R^rv_*'(\sisi{F{|\Spec I}}{F_{|\Spe"
sga2.r6.candidate.001354,parts/14_expose_XIV.tex,907,423,4.1,external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23," such that $H^d(\Spec L, J) \neq 0$. Since the morphism $(S')_{(\Spec L)} \to \Spec L$ is acyclic (\SGA 4~XIX~4.1 and XV~1.10 and 1.16), one has\n$$\nH^d((\Spec L)', \sisi{{G_r}{|(S')_{(\Spec L)'}}}{{G_r}_{|(S')_{(\Spec L)'}}"
sga2.r6.candidate.001355,parts/14_expose_XIV.tex,907,434,1.10,external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"$H^d(\Spec L, J) \neq 0$. Since the morphism $(S')_{(\Spec L)} \to \Spec L$ is acyclic (\SGA 4~XIX~4.1 and XV~1.10 and 1.16), one has\n$$\nH^d((\Spec L)', \sisi{{G_r}{|(S')_{(\Spec L)'}}}{{G_r}_{|(S')_{(\Spec L)'}}}) = H^d(\Sp"
sga2.r6.candidate.001356,parts/14_expose_XIV.tex,907,443,1.16,external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"c L, J) \neq 0$. Since the morphism $(S')_{(\Spec L)} \to \Spec L$ is acyclic (\SGA 4~XIX~4.1 and XV~1.10 and 1.16), one has\n$$\nH^d((\Spec L)', \sisi{{G_r}{|(S')_{(\Spec L)'}}}{{G_r}_{|(S')_{(\Spec L)'}}}) = H^d(\Spec L, J) "
sga2.r6.candidate.001358,parts/14_expose_XIV.tex,915,172,VII~5.8),external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"hoods of $s_1$. One deduces that $(\Spec L)' \simeq \varprojlim_W(T_W)'$, and by passage to the limit (\SGA 4~VII~5.8):\n$$\nH^d((\Spec L)', \sisi{{G_r}{|(\Spec L)'}}{{G_r}_{|(\Spec L)'}}) \simeq \varinjlim_W H^d((T_W)', \sisi{{G_"
sga2.r6.candidate.001380,parts/14_expose_XIV.tex,1091,256,IV~7.9.5),external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"e the completion of $\overline{S}$, with closed point $t^{\prime}$; then $\overline{S}$ is excellent by (\EGA IV~7.9.5), so $S^{\prime}$ is an excellent complete strictly local scheme. Given a scheme $U$ over $X$ (respectively an"
sga2.r6.candidate.001381,parts/14_expose_XIV.tex,1096,58,IV~7.8.2),external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"e}} & U\ar[d]^-{f}\\\nS^{\prime}\ar[r]^-{g} & S, }\n$$\nin\pageoriginale which the morphism $g$ is regular (\EGA IV~7.8.2). Let us show that it is enough to prove that (for every point $t\in T$) the following two properties are equi"
sga2.r6.candidate.001386,parts/14_expose_XIV.tex,1135,189,4.1,external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"delta_{t^{\prime}}(u^{\prime})=\delta_{t}(u)$ (\cf \Ref{XIV.2.1.1}). Since $h$ is locally acyclic (\SGA 4~XIX~4.1), it follows from \Ref{XIV.1.16} and the fact that~$u^{\prime}$ is a generic point of $U_{u}^{\prime}$ that\n$"
sga2.r6.candidate.001391,parts/14_expose_XIV.tex,1151,299,I~3.4.3),external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"s a closed subscheme of a complete regular local scheme, hence an excellent one; it then follows from (\SGA 5~I~3.4.3) that there exists a dualizing complex $K$ on $S^{\prime}$ and that $\R^{!}f^{\prime}(K)=K^{\prime}$ is a dual"
