stable_id,latex_label,pdf_destination,target_kind,work,expose,structural_context,visible_locator,normalized_locator,source_file,source_line,source_column_1based,pdf_page,status,origin,compiled_pdf_anchor
sga2.e13.6.equation.6-x,eq:XIII.6.x,eq:XIII.6.x,equation,SGA2,XIII,6,6.x,6.x,parts/13_expose_XIII.tex,613,1,134,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,AMS.1107
sga2.e13.6.structural.hl,HL,HL,structural,SGA2,XIII,6,,,parts/13_expose_XIII.tex,618,1,135,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,Hfootnote.1109
sga2.e13.6-a.structural.6-a,XIII.6.A,XIII.6.A,structural,SGA2,XIII,6.a,6.A,6.a,parts/13_expose_XIII.tex,623,1,135,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,aconjecture*.1110
sga2.e13.6-b.structural.6-b,XIII.6.B,XIII.6.B,structural,SGA2,XIII,6.b,6.B,6.b,parts/13_expose_XIII.tex,640,1,135,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,aconjecture*.1113
sga2.e13.6-c.structural.6-c,XIII.6.C,XIII.6.C,structural,SGA2,XIII,6.c,6.C,6.c,parts/13_expose_XIII.tex,649,1,135,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,aconjecture*.1115
sga2.e13.6-d.structural.6-d,XIII.6.D,XIII.6.D,structural,SGA2,XIII,6.d,6.D,6.d,parts/13_expose_XIII.tex,658,1,136,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,aconjecture*.1117
sga2.e13.6-d.structural.6-d.occ2,XIII.6.D',XIII.6.D',structural,SGA2,XIII,6.d',6.D',6.d',parts/13_expose_XIII.tex,678,1,136,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,aconjecture*.1121
sga2.e13.7.structural.7,XIII.7,XIII.7,structural,SGA2,XIII,7,7,7,parts/13_expose_XIII.tex,700,1,137,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,pageoriginal*.1129
sga2.e14.front.structural.xiv,XIV,XIV,structural,SGA2,XIV,front,,,parts/14_expose_XIV.tex,2,22,138,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,chapter*.1130
sga2.e14.1.section.1,XIV.1,XIV.1,section,SGA2,XIV,1,1,1,parts/14_expose_XIV.tex,13,1,138,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,section*.1133
sga2.e14.1-0.section.1-0,XIV.1.0,XIV.1.0,section,SGA2,XIV,1.0,1.0,1.0,parts/14_expose_XIV.tex,17,1,138,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection*.1134
sga2.e14.1-0.proposition.1-1,XIV.1.1,XIV.1.1,proposition,SGA2,XIV,1.0,1.1,1.1,parts/14_expose_XIV.tex,21,1,139,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.1137
sga2.e14.1-0.equation.1-1,eq:XIV.1.1.*,eq:XIV.1.1.*,equation,SGA2,XIV,1.0,1.1.*,1.1.*,parts/14_expose_XIV.tex,122,1,140,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,AMS.1142
sga2.e14.1-0.definition.1-2,XIV.1.2,XIV.1.2,definition,SGA2,XIV,1.0,1.2,1.2,parts/14_expose_XIV.tex,137,1,141,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.1144
sga2.e14.1-3.structural.1-3,XIV.1.3,XIV.1.3,structural,SGA2,XIV,1.3,1.3,1.3,parts/14_expose_XIV.tex,155,1,141,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.1146
sga2.e14.1-4.structural.1-4,XIV.1.4,XIV.1.4,structural,SGA2,XIV,1.4,1.4,1.4,parts/14_expose_XIV.tex,169,1,141,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.1147
sga2.e14.1-5.structural.1-5,XIV.1.5,XIV.1.5,structural,SGA2,XIV,1.5,1.5,1.5,parts/14_expose_XIV.tex,180,1,142,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.1150
sga2.e14.1-6.structural.1-6,XIV.1.6,XIV.1.6,structural,SGA2,XIV,1.6,1.6,1.6,parts/14_expose_XIV.tex,197,1,142,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.1151
sga2.e14.1-6.definition.1-7,XIV.1.7,XIV.1.7,definition,SGA2,XIV,1.6,1.7,1.7,parts/14_expose_XIV.tex,216,1,143,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.1154
sga2.e14.1-6.theorem.1-8,XIV.1.8,XIV.1.8,theorem,SGA2,XIV,1.6,1.8,1.8,parts/14_expose_XIV.tex,222,1,143,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.1156
sga2.e14.1-8-1.section.1-8-1,XIV.1.8.1,XIV.1.8.1,section,SGA2,XIV,1.8.1,1.8.1,1.8.1,parts/14_expose_XIV.tex,228,1,143,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,section*.1157
sga2.e14.1-8-2.section.1-8-2,XIV.1.8.2,XIV.1.8.2,section,SGA2,XIV,1.8.2,1.8.2,1.8.2,parts/14_expose_XIV.tex,234,1,143,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,section*.1158
sga2.e14.1-8-2-1.structural.1-8-2-1,XIV.1.8.2.1,XIV.1.8.2.1,structural,SGA2,XIV,1.8.2.1,1.8.2.1,1.8.2.1,parts/14_expose_XIV.tex,239,1,143,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsubsection.1160
sga2.e14.1-8-2-1.equation.1-8,eq:XIV.1.8.*,eq:XIV.1.8.*,equation,SGA2,XIV,1.8.2.1,1.8.*,1.8.*,parts/14_expose_XIV.tex,278,1,145,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,AMS.1163
sga2.e14.1-8-2-1.equation.1-8.occ2,eq:XIV.1.8.**,eq:XIV.1.8.**,equation,SGA2,XIV,1.8.2.1,1.8.**,1.8.**,parts/14_expose_XIV.tex,281,1,145,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,AMS.1164
sga2.e14.1-9.structural.1-9,XIV.1.9,XIV.1.9,structural,SGA2,XIV,1.9,1.9,1.9,parts/14_expose_XIV.tex,309,1,145,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.1167
sga2.e14.1-9.theorem.1-10,XIV.1.10,XIV.1.10,theorem,SGA2,XIV,1.9,1.10,1.10,parts/14_expose_XIV.tex,315,1,145,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection*.1168
sga2.e14.1-9.structural.gabpur,gabpur,gabpur,structural,SGA2,XIV,1.9,,,parts/14_expose_XIV.tex,316,1,146,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,Hfootnote.1169
sga2.e14.1-9.theorem.1-11,XIV.1.11,XIV.1.11,theorem,SGA2,XIV,1.9,1.11,1.11,parts/14_expose_XIV.tex,337,1,146,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.1171
sga2.e14.1-9.theorem.jongoort,jongoort,jongoort,theorem,SGA2,XIV,1.9,,,parts/14_expose_XIV.tex,338,1,146,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,Hfootnote.1172
sga2.e14.1-12.structural.1-12,XIV.1.12,XIV.1.12,structural,SGA2,XIV,1.12,1.12,1.12,parts/14_expose_XIV.tex,346,1,146,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.1173
sga2.e14.1-12.theorem.1-13,XIV.1.13,XIV.1.13,theorem,SGA2,XIV,1.12,1.13,1.13,parts/14_expose_XIV.tex,352,1,147,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.1175
sga2.e14.1-13-1.structural.1-13-1,XIV.1.13.1,XIV.1.13.1,structural,SGA2,XIV,1.13.1,1.13.1,1.13.1,parts/14_expose_XIV.tex,377,1,147,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsubsection.1180
sga2.e14.1-13-1.equation.1-13-2,eq:XIV.1.13.2,eq:XIV.1.13.2,equation,SGA2,XIV,1.13.1,1.13.2,1.13.2,parts/14_expose_XIV.tex,409,1,148,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,AMS.1182
sga2.e14.1-14.structural.1-14,XIV.1.14,XIV.1.14,structural,SGA2,XIV,1.14,1.14,1.14,parts/14_expose_XIV.tex,414,1,148,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.1184
sga2.e14.1-15.structural.1-15,XIV.1.15,XIV.1.15,structural,SGA2,XIV,1.15,1.15,1.15,parts/14_expose_XIV.tex,435,1,149,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.1187
sga2.e14.1-15.equation.115,eq:XIV.115..*,eq:XIV.115..*,equation,SGA2,XIV,1.15,115..*,115..*,parts/14_expose_XIV.tex,437,1,149,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,AMS.1188
sga2.e14.1-15.equation.15,eq:XIV.15.**,eq:XIV.15.**,equation,SGA2,XIV,1.15,15.**,15.**,parts/14_expose_XIV.tex,440,1,149,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,AMS.1189
sga2.e14.1-16.structural.1-16,XIV.1.16,XIV.1.16,structural,SGA2,XIV,1.16,1.16,1.16,parts/14_expose_XIV.tex,451,1,149,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.1191
sga2.e14.1-17.structural.1-17,XIV.1.17,XIV.1.17,structural,SGA2,XIV,1.17,1.17,1.17,parts/14_expose_XIV.tex,468,1,150,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.1192
sga2.e14.1-17.theorem.1-18,XIV.1.18,XIV.1.18,theorem,SGA2,XIV,1.17,1.18,1.18,parts/14_expose_XIV.tex,478,1,150,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.1194
sga2.e14.1-17.equation.18,eq:XIV.18.*,eq:XIV.18.*,equation,SGA2,XIV,1.17,18.*,18.*,parts/14_expose_XIV.tex,509,1,150,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,AMS.1196
sga2.e14.1-17.equation.1-18,eq:XIV.1.18.**,eq:XIV.1.18.**,equation,SGA2,XIV,1.17,1.18.**,1.18.**,parts/14_expose_XIV.tex,520,1,150,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,AMS.1197
sga2.e14.1-17.equation.18.occ2,eq:XIV.18.***,eq:XIV.18.***,equation,SGA2,XIV,1.17,18.***,18.***,parts/14_expose_XIV.tex,558,1,151,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,AMS.1202
sga2.e14.1-19.structural.1-19,XIV.1.19,XIV.1.19,structural,SGA2,XIV,1.19,1.19,1.19,parts/14_expose_XIV.tex,583,1,152,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.1204
sga2.e14.1-20.structural.1-20,XIV.1.20,XIV.1.20,structural,SGA2,XIV,1.20,1.20,1.20,parts/14_expose_XIV.tex,600,1,152,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.1209
sga2.e14.2.section.2,XIV.2,XIV.2,section,SGA2,XIV,2,2,2,parts/14_expose_XIV.tex,619,1,153,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,section*.1214
sga2.e14.2-1.section.2-1,XIV.2.1,XIV.2.1,section,SGA2,XIV,2.1,2.1,2.1,parts/14_expose_XIV.tex,621,1,153,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection*.1215
sga2.e14.2-1-1.structural.2-1-1,XIV.2.1.1,XIV.2.1.1,structural,SGA2,XIV,2.1.1,2.1.1,2.1.1,parts/14_expose_XIV.tex,627,1,153,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsubsection.1216
sga2.e14.2-2.section.2-2,XIV.2.2,XIV.2.2,section,SGA2,XIV,2.2,2.2,2.2,parts/14_expose_XIV.tex,651,1,153,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection*.1218
sga2.e14.2-2-1.structural.2-2-1,XIV.2.2.1,XIV.2.2.1,structural,SGA2,XIV,2.2.1,2.2.1,2.2.1,parts/14_expose_XIV.tex,656,1,153,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsubsection.1219
sga2.e14.2-2-1.equation.2-2,eq:XIV.2.2.*,eq:XIV.2.2.*,equation,SGA2,XIV,2.2.1,2.2.*,2.2.*,parts/14_expose_XIV.tex,675,1,154,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,AMS.1222
sga2.e14.2-3.section.2-3,XIV.2.3,XIV.2.3,section,SGA2,XIV,2.3,2.3,2.3,parts/14_expose_XIV.tex,704,1,155,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection*.1224
sga2.e14.2-3-1.structural.2-3-1,XIV.2.3.1,XIV.2.3.1,structural,SGA2,XIV,2.3.1,2.3.1,2.3.1,parts/14_expose_XIV.tex,711,1,155,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsubsection.1226
sga2.e14.2-3-2.structural.2-3-2,XIV.2.3.2,XIV.2.3.2,structural,SGA2,XIV,2.3.2,2.3.2,2.3.2,parts/14_expose_XIV.tex,727,1,155,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsubsection.1228
sga2.e14.2-3-3.structural.2-3-3,XIV.2.3.3,XIV.2.3.3,structural,SGA2,XIV,2.3.3,2.3.3,2.3.3,parts/14_expose_XIV.tex,743,1,156,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsubsection.1230
sga2.e14.3.section.3,XIV.3,XIV.3,section,SGA2,XIV,3,3,3,parts/14_expose_XIV.tex,764,1,156,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,section*.1232
sga2.e14.3-1.section.3-1,XIV.3.1,XIV.3.1,section,SGA2,XIV,3.1,3.1,3.1,parts/14_expose_XIV.tex,768,1,156,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection*.1233
sga2.e14.3-1.structural.gabaf,gabaf,gabaf,structural,SGA2,XIV,3.1,,,parts/14_expose_XIV.tex,770,1,156,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,Hfootnote.1234
sga2.e14.3-2.structural.3-2,XIV.3.2,XIV.3.2,structural,SGA2,XIV,3.2,3.2,3.2,parts/14_expose_XIV.tex,783,1,157,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.1236
sga2.e14.3-3.structural.3-3,XIV.3.3,XIV.3.3,structural,SGA2,XIV,3.3,3.3,3.3,parts/14_expose_XIV.tex,794,1,157,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.1238
sga2.e14.3-4.structural.3-4,XIV.3.4,XIV.3.4,structural,SGA2,XIV,3.4,3.4,3.4,parts/14_expose_XIV.tex,818,1,158,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.1240
sga2.e14.3-4.proposition.3-5,XIV.3.5,XIV.3.5,proposition,SGA2,XIV,3.4,3.5,3.5,parts/14_expose_XIV.tex,824,1,158,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.1241
sga2.e14.3-6.structural.3-6,XIV.3.6,XIV.3.6,structural,SGA2,XIV,3.6,3.6,3.6,parts/14_expose_XIV.tex,926,1,160,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.1252
sga2.e14.3-6.equation.3-6,eq:XIV.3.6.*,eq:XIV.3.6.*,equation,SGA2,XIV,3.6,3.6.*,3.6.*,parts/14_expose_XIV.tex,942,1,160,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,AMS.1254
sga2.e14.3-6.equation.3-6.occ2,eq:XIV.3.6.**,eq:XIV.3.6.**,equation,SGA2,XIV,3.6,3.6.**,3.6.**,parts/14_expose_XIV.tex,949,1,161,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,AMS.1255
sga2.e14.3-6.equation.3-6.occ3,eq:XIV.3.6.***,eq:XIV.3.6.***,equation,SGA2,XIV,3.6,3.6.***,3.6.***,parts/14_expose_XIV.tex,956,1,161,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,AMS.1256
sga2.e14.3-7.structural.3-7,XIV.3.7,XIV.3.7,structural,SGA2,XIV,3.7,3.7,3.7,parts/14_expose_XIV.tex,967,1,161,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.1258
sga2.e14.4.section.4,XIV.4,XIV.4,section,SGA2,XIV,4,4,4,parts/14_expose_XIV.tex,991,1,161,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,section*.1262
sga2.e14.4-0.section.4-0,XIV.4.0,XIV.4.0,section,SGA2,XIV,4.0,4.0,4.0,parts/14_expose_XIV.tex,995,1,161,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection*.1263
sga2.e14.4-0.proposition.4-1,XIV.4.1,XIV.4.1,proposition,SGA2,XIV,4.0,4.1,4.1,parts/14_expose_XIV.tex,1005,1,162,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.1264
sga2.e14.4-0.equation.4-1,eq:XIV.4.1.*,eq:XIV.4.1.*,equation,SGA2,XIV,4.0,4.1.*,4.1.*,parts/14_expose_XIV.tex,1037,1,162,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,AMS.1270
sga2.e14.4-0.equation.4-1.occ2,eq:XIV.4.1.**,eq:XIV.4.1.**,equation,SGA2,XIV,4.0,4.1.**,4.1.**,parts/14_expose_XIV.tex,1056,1,163,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,AMS.1272
sga2.e14.4-2-0.section.4-2-0,XIV.4.2.0,XIV.4.2.0,section,SGA2,XIV,4.2.0,4.2.0,4.2.0,parts/14_expose_XIV.tex,1068,1,163,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,section*.1273
sga2.e14.4-2-0.theorem.4-2,XIV.4.2,XIV.4.2,theorem,SGA2,XIV,4.2.0,4.2,4.2,parts/14_expose_XIV.tex,1073,1,163,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.1274
sga2.e14.4-2-1.structural.4-2-1,XIV.4.2.1,XIV.4.2.1,structural,SGA2,XIV,4.2.1,4.2.1,4.2.1,parts/14_expose_XIV.tex,1110,1,164,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsubsection.1279
sga2.e14.4-2-2.structural.4-2-2,XIV.4.2.2,XIV.4.2.2,structural,SGA2,XIV,4.2.2,4.2.2,4.2.2,parts/14_expose_XIV.tex,1153,1,165,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsubsection.1282
sga2.e14.4-2-2.equation.4-2,eq:XIV.4.2.*,eq:XIV.4.2.*,equation,SGA2,XIV,4.2.2,4.2.*,4.2.*,parts/14_expose_XIV.tex,1164,1,165,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,AMS.1285
sga2.e14.4-2-2.equation.4-2.occ2,eq:XIV.4.2.**,eq:XIV.4.2.**,equation,SGA2,XIV,4.2.2,4.2.**,4.2.**,parts/14_expose_XIV.tex,1171,1,165,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,AMS.1287
sga2.e14.4-2-2.equation.4-2.occ3,eq:XIV.4.2.***,eq:XIV.4.2.***,equation,SGA2,XIV,4.2.2,4.2.***,4.2.***,parts/14_expose_XIV.tex,1188,1,165,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,AMS.1288
sga2.e14.4-2-3.structural.4-2-3,XIV.4.2.3,XIV.4.2.3,structural,SGA2,XIV,4.2.3,4.2.3,4.2.3,parts/14_expose_XIV.tex,1223,1,166,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsubsection.1291
sga2.e14.4-3.structural.4-3,XIV.4.3,XIV.4.3,structural,SGA2,XIV,4.3,4.3,4.3,parts/14_expose_XIV.tex,1227,1,166,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.1292
sga2.e14.4-4.structural.4-4,XIV.4.4,XIV.4.4,structural,SGA2,XIV,4.4,4.4,4.4,parts/14_expose_XIV.tex,1248,1,166,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.1294
sga2.e14.4-5.structural.4-5,XIV.4.5,XIV.4.5,structural,SGA2,XIV,4.5,4.5,4.5,parts/14_expose_XIV.tex,1261,1,167,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.1296
sga2.e14.4-5.equation.4-5,eq:XIV.4.5.*,eq:XIV.4.5.*,equation,SGA2,XIV,4.5,4.5.*,4.5.*,parts/14_expose_XIV.tex,1281,1,167,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,AMS.1298
sga2.e14.4-6.structural.4-6,XIV.4.6,XIV.4.6,structural,SGA2,XIV,4.6,4.6,4.6,parts/14_expose_XIV.tex,1297,1,167,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.1299
sga2.e14.4-6.proposition.4-7,XIV.4.7,XIV.4.7,proposition,SGA2,XIV,4.6,4.7,4.7,parts/14_expose_XIV.tex,1317,1,168,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.1301
sga2.e14.4-8.section.4-8,XIV.4.8,XIV.4.8,section,SGA2,XIV,4.8,4.8,4.8,parts/14_expose_XIV.tex,1366,1,169,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection*.1307
sga2.e14.4-8.proposition.4-9,XIV.4.9,XIV.4.9,proposition,SGA2,XIV,4.8,4.9,4.9,parts/14_expose_XIV.tex,1371,1,169,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.1309
sga2.e14.4-8.equation.4-9,eq:XIV.4.9.*,eq:XIV.4.9.*,equation,SGA2,XIV,4.8,4.9.*,4.9.*,parts/14_expose_XIV.tex,1411,1,170,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,AMS.1313
sga2.e14.4-9-1.structural.4-9-1,XIV.4.9.1,XIV.4.9.1,structural,SGA2,XIV,4.9.1,4.9.1,4.9.1,parts/14_expose_XIV.tex,1421,1,170,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsubsection.1314
sga2.e14.5.section.5,XIV.5,XIV.5,section,SGA2,XIV,5,5,5,parts/14_expose_XIV.tex,1426,1,170,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,section*.1316
sga2.e14.5-1.section.5-1,XIV.5.1,XIV.5.1,section,SGA2,XIV,5.1,5.1,5.1,parts/14_expose_XIV.tex,1430,1,171,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection*.1317
sga2.e14.5-1.proposition.5-2,XIV.5.2,XIV.5.2,proposition,SGA2,XIV,5.1,5.2,5.2,parts/14_expose_XIV.tex,1432,1,171,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.1318
sga2.e14.5-1.equation.5-2,eq:XIV.5.2.*,eq:XIV.5.2.*,equation,SGA2,XIV,5.1,5.2.*,5.2.*,parts/14_expose_XIV.tex,1454,1,171,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,AMS.1321
sga2.e14.5-1.definition.5-3,XIV.5.3,XIV.5.3,definition,SGA2,XIV,5.1,5.3,5.3,parts/14_expose_XIV.tex,1474,1,172,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.1322
sga2.e14.5-1.proposition.5-4,XIV.5.4,XIV.5.4,proposition,SGA2,XIV,5.1,5.4,5.4,parts/14_expose_XIV.tex,1481,1,172,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.1324
sga2.e14.5-1.proposition.5-5,XIV.5.5,XIV.5.5,proposition,SGA2,XIV,5.1,5.5,5.5,parts/14_expose_XIV.tex,1490,1,172,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.1325
sga2.e14.5-1.theorem.5-6,XIV.5.6,XIV.5.6,theorem,SGA2,XIV,5.1,5.6,5.6,parts/14_expose_XIV.tex,1498,1,172,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection*.1327
sga2.e14.5-1.equation.5-6,eq:XIV.5.6.*,eq:XIV.5.6.*,equation,SGA2,XIV,5.1,5.6.*,5.6.*,parts/14_expose_XIV.tex,1518,1,173,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,AMS.1330
sga2.e14.5-7.structural.5-7,XIV.5.7,XIV.5.7,structural,SGA2,XIV,5.7,5.7,5.7,parts/14_expose_XIV.tex,1530,1,173,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.1332
sga2.e14.6.section.6,XIV.6,XIV.6,section,SGA2,XIV,6,6,6,parts/14_expose_XIV.tex,1548,22,173,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,section*.1333
sga2.e14.6-1.section.6-1,XIV.6.1,XIV.6.1,section,SGA2,XIV,6.1,6.1,6.1,parts/14_expose_XIV.tex,1550,1,173,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection*.1334
sga2.e14.6-2.section.6-2,XIV.6.2,XIV.6.2,section,SGA2,XIV,6.2,6.2,6.2,parts/14_expose_XIV.tex,1552,1,174,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection*.1336
sga2.e14.6-2.structural.mir,MiR,MiR,structural,SGA2,XIV,6.2,,,parts/14_expose_XIV.tex,1595,1,175,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,Hfootnote.1344
sga2.e14.6-3.section.6-3,XIV.6.3,XIV.6.3,section,SGA2,XIV,6.3,6.3,6.3,parts/14_expose_XIV.tex,1597,1,175,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection*.1345
sga2.e14.6-4.section.6-4,XIV.6.4,XIV.6.4,section,SGA2,XIV,6.4,6.4,6.4,parts/14_expose_XIV.tex,1600,22,175,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection*.1347
