record_id,logical_source_id,language,variety_code,standard_or_idiom,region,script,secondary_language,institution,publication_date,retrieved_at,domain,domain_tags,domain_review_status,register,title_or_query,representation,source_bytes,source_sha256,search_text_sha256,search_text_contract,public_upstream_locator,locator_visibility,revision_or_version,source_use_status,license_signal,license_status,hash_verification,sense_review_status,corpus_topic_eligible,native_source,generated,dedupe_status,counting_eligible,term_promotion_eligible,corpus_role,active_body_eligible,official_lexical_reference,translation_family_id,translation_sibling_status,specialist_algebra_eligible,intake_source_id,intake_manifest_sha256
WIKITEXT-FR-12834577-215067317,WIKI-fr-12834577-215067317,fr,fr,standard French,France and Francophonie,Latn,,,,,mathematics_mixed,mathematics_mixed,unreviewed_partial_api_title_inference,unresolved_register,Alicia Dickenstein,wikitext,9910,43FCABA533B5BB942126A23A008C8FA70F6EBA38CEED2AA3AAB3B5FD9D964998,43FCABA533B5BB942126A23A008C8FA70F6EBA38CEED2AA3AAB3B5FD9D964998,source_file_is_canonical_search_text,https://fr.wikipedia.org/w/index.php?curid=12834577&oldid=215067317,public_http_locator_preserved,215067317,partial_api_acquisition_preserved,Wikimedia project text; verify page footer/rightsinfo,declared_cc_by_sa_4_0_project_terms_pending_page_match,local_computed,automatic_search_result_requires_manual_review,false,true,false,primary_unique,false,false,preserved_noncounting_source_or_alias,false,false,,not_declared,false,,
WIKITEXT-FR-14823923-229967376,WIKI-fr-14823923-229967376,fr,fr,standard French,France and Francophonie,Latn,,,,,ring_theory,ring_theory,unreviewed_partial_api_title_inference,unresolved_register,Anneau de Schreier,wikitext,5836,FF79DB916DECB7033DF8F7941B0AA1E1207E1C07AC95B3CBC306EC30253F8923,FF79DB916DECB7033DF8F7941B0AA1E1207E1C07AC95B3CBC306EC30253F8923,source_file_is_canonical_search_text,https://fr.wikipedia.org/w/index.php?curid=14823923&oldid=229967376,public_http_locator_preserved,229967376,partial_api_acquisition_preserved,Wikimedia project text; verify page footer/rightsinfo,declared_cc_by_sa_4_0_project_terms_pending_page_match,local_computed,automatic_search_result_requires_manual_review,false,true,false,primary_unique,false,false,preserved_noncounting_source_or_alias,false,false,,not_declared,false,,
WIKITEXT-FR-14877-235995378,WIKI-fr-14877-235995378,fr,fr,standard French,France and Francophonie,Latn,,,,,mathematics_mixed,mathematics_mixed,unreviewed_partial_api_title_inference,unresolved_register,Évariste Galois,wikitext,139288,A0D63FBB143E50A7605D036740D165CFC8D90791256CE5ABF4F2F437C9FC4472,A0D63FBB143E50A7605D036740D165CFC8D90791256CE5ABF4F2F437C9FC4472,source_file_is_canonical_search_text,https://fr.wikipedia.org/w/index.php?curid=14877&oldid=235995378,public_http_locator_preserved,235995378,partial_api_acquisition_preserved,Wikimedia project text; verify page footer/rightsinfo,declared_cc_by_sa_4_0_project_terms_pending_page_match,local_computed,automatic_search_result_requires_manual_review,false,true,false,primary_unique,false,false,preserved_noncounting_source_or_alias,false,false,,not_declared,false,,
WIKIHTML-FR-17703-228274599,WIKI-fr-17703-228274599,fr,fr,standard French,France and Francophonie,Latn,,,,,group_theory,group_theory;abstract_algebra,manual_topic_review_20260717,unresolved_register,Théorie des groupes,html,159339,E96A6E97E1C99CAD1ED4F620858084CF65E97E081F2F6D7B3EA2FB928CB8DAAE,35CE2A3270589CE6F8B4ECC3DB0E2B423CB789743AB73C8A21917B8347B4B31B,derived_visible_text,https://fr.wikipedia.org/w/index.php?curid=17703&oldid=228274599,public_http_locator_preserved,228274599,native_revision_pinned_context_shelf,https://creativecommons.org/licenses/by-sa/4.0/deed.fr,declared_cc_by_sa_4_0,local_computed,page_topic_reviewed_term_occurrences_require_context_review,true,true,false,primary_unique,true,false,active_source_body,true,false,,not_declared,true,,
WIKITEXT-FR-1876788-229944702,WIKI-fr-1876788-229944702,fr,fr,standard French,France and Francophonie,Latn,,,,,mathematics_mixed,mathematics_mixed,unreviewed_partial_api_title_inference,unresolved_register,Théorème de Frobenius généralisé,wikitext,11271,8DE460A4CC6953D5752555D2F03C8463A96C04D1D69E93E50B2CB62CEB22AAC9,8DE460A4CC6953D5752555D2F03C8463A96C04D1D69E93E50B2CB62CEB22AAC9,source_file_is_canonical_search_text,https://fr.wikipedia.org/w/index.php?curid=1876788&oldid=229944702,public_http_locator_preserved,229944702,partial_api_acquisition_preserved,Wikimedia project text; verify page footer/rightsinfo,declared_cc_by_sa_4_0_project_terms_pending_page_match,local_computed,automatic_search_result_requires_manual_review,false,true,false,primary_unique,false,false,preserved_noncounting_source_or_alias,false,false,,not_declared,false,,
WIKIHTML-FR-20686-228450069,WIKI-fr-20686-228450069,fr,fr,standard French,France and Francophonie,Latn,,,,,proof_register,proof_register;mathematics_general,manual_topic_review_20260717,unresolved_register,Démonstration (logique et mathématiques),html,205512,30423328A7896BF72D9A0E46FF88E31EEFA3EE655EF6730EE0B1D66D28CCE77A,B6A4EEBA5FC1911F42A4A0B5E4CDBA3C3563274D8361BD7BA73CC29F3C17F472,derived_visible_text,https://fr.wikipedia.org/w/index.php?curid=20686&oldid=228450069,public_http_locator_preserved,228450069,native_revision_pinned_context_shelf,https://creativecommons.org/licenses/by-sa/4.0/deed.fr,declared_cc_by_sa_4_0,local_computed,page_topic_reviewed_term_occurrences_require_context_review,true,true,false,primary_unique,true,false,active_source_body,true,false,,not_declared,false,,
WIKIHTML-FR-247990-234911105,WIKI-fr-247990-234911105,fr,fr,standard French,France and Francophonie,Latn,,,,,module_theory,module_theory;ring_theory,manual_topic_review_20260717,unresolved_register,Module sur un anneau,html,237053,BAE6A0F2039BD919978824F44415CFD8F76295FD3567C1052567F43CB2D84362,E75078ABEE8C58F7CADE00B1D9DD1A74F079836E0B7AEB1EB8019D25EFD63044,derived_visible_text,https://fr.wikipedia.org/w/index.php?curid=247990&oldid=234911105,public_http_locator_preserved,234911105,native_revision_pinned_context_shelf,https://creativecommons.org/licenses/by-sa/4.0/deed.fr,declared_cc_by_sa_4_0,local_computed,page_topic_reviewed_term_occurrences_require_context_review,true,true,false,primary_unique,true,false,active_source_body,true,false,,not_declared,true,,
WIKITEXT-FR-3470691-237021048,WIKI-fr-3470691-237021048,fr,fr,standard French,France and Francophonie,Latn,,,,,abstract_algebra,abstract_algebra,unreviewed_partial_api_title_inference,unresolved_register,Algèbre géométrique,wikitext,81858,7D68E01620C5F58E2C23B5679871474979BF29FA1736E47A28E401DD2E716504,7D68E01620C5F58E2C23B5679871474979BF29FA1736E47A28E401DD2E716504,source_file_is_canonical_search_text,https://fr.wikipedia.org/w/index.php?curid=3470691&oldid=237021048,public_http_locator_preserved,237021048,partial_api_acquisition_preserved,Wikimedia project text; verify page footer/rightsinfo,declared_cc_by_sa_4_0_project_terms_pending_page_match,local_computed,automatic_search_result_requires_manual_review,false,true,false,primary_unique,false,false,preserved_noncounting_source_or_alias,false,false,,not_declared,false,,
WIKITEXT-FR-4278549-192069700,WIKI-fr-4278549-192069700,fr,fr,standard French,France and Francophonie,Latn,,,,,mathematics_mixed,mathematics_mixed,unreviewed_partial_api_title_inference,unresolved_register,Matrices anticirculantes,wikitext,4436,B11FAE0CB6ADA8274C524A4ED775CE124547F2A5C20246C3BAB3AC165B7452BB,B11FAE0CB6ADA8274C524A4ED775CE124547F2A5C20246C3BAB3AC165B7452BB,source_file_is_canonical_search_text,https://fr.wikipedia.org/w/index.php?curid=4278549&oldid=192069700,public_http_locator_preserved,192069700,partial_api_acquisition_preserved,Wikimedia project text; verify page footer/rightsinfo,declared_cc_by_sa_4_0_project_terms_pending_page_match,local_computed,automatic_search_result_requires_manual_review,false,true,false,primary_unique,false,false,preserved_noncounting_source_or_alias,false,false,,not_declared,false,,
WIKIHTML-FR-5276690-237541745,WIKI-fr-5276690-237541745,fr,fr,standard French,France and Francophonie,Latn,,,,,ring_theory,ring_theory;abstract_algebra,manual_topic_review_20260717,unresolved_register,Anneau (mathématiques),html,115589,EAE4334033143AD57B84FF82AB718A7CEFE9EC1CB1FEDE9CC004C5D0738609E2,7BE71584B36D03B8930311A294D3F824FEFE284A26393E618235DB75BA4DB753,derived_visible_text,https://fr.wikipedia.org/w/index.php?curid=5276690&oldid=237541745,public_http_locator_preserved,237541745,native_revision_pinned_context_shelf,https://creativecommons.org/licenses/by-sa/4.0/deed.fr,declared_cc_by_sa_4_0,local_computed,page_topic_reviewed_term_occurrences_require_context_review,true,true,false,primary_unique,true,false,active_source_body,true,false,,not_declared,true,,
WIKITEXT-FR-723655-237897058,WIKI-fr-723655-237897058,fr,fr,standard French,France and Francophonie,Latn,,,,,mathematics_mixed,mathematics_mixed,unreviewed_partial_api_title_inference,unresolved_register,Preuve ontologique de Gödel,wikitext,27589,EE62657E862AB7ED95BC825025E0E3D0FFA4C636DECDA55CB66423D70B49B7A1,EE62657E862AB7ED95BC825025E0E3D0FFA4C636DECDA55CB66423D70B49B7A1,source_file_is_canonical_search_text,https://fr.wikipedia.org/w/index.php?curid=723655&oldid=237897058,public_http_locator_preserved,237897058,partial_api_acquisition_preserved,Wikimedia project text; verify page footer/rightsinfo,declared_cc_by_sa_4_0_project_terms_pending_page_match,local_computed,automatic_search_result_requires_manual_review,false,true,false,primary_unique,false,false,preserved_noncounting_source_or_alias,false,false,,not_declared,false,,
WIKITEXT-FR-7481262-231790986,WIKI-fr-7481262-231790986,fr,fr,standard French,France and Francophonie,Latn,,,,,mathematics_mixed,mathematics_mixed,unreviewed_partial_api_title_inference,unresolved_register,Julio Rey Pastor,wikitext,16658,762CB6F0E2BB20E84BC329B968C59E8D85ADB4CA51180A0040245CDAA98EFE67,762CB6F0E2BB20E84BC329B968C59E8D85ADB4CA51180A0040245CDAA98EFE67,source_file_is_canonical_search_text,https://fr.wikipedia.org/w/index.php?curid=7481262&oldid=231790986,public_http_locator_preserved,231790986,partial_api_acquisition_preserved,Wikimedia project text; verify page footer/rightsinfo,declared_cc_by_sa_4_0_project_terms_pending_page_match,local_computed,automatic_search_result_requires_manual_review,false,true,false,primary_unique,false,false,preserved_noncounting_source_or_alias,false,false,,not_declared,false,,
WIKIHTML-FR-9-228034381,WIKI-fr-9-228034381,fr,fr,standard French,France and Francophonie,Latn,,,,,abstract_algebra,abstract_algebra,manual_topic_review_20260717,unresolved_register,Algèbre générale,html,127314,EC8DF3C03755465CB19637C06D3AEA4834A5F384E13A397EABB7DBBDC1AF6C92,4572EFC4FF0605E49C22987FE9097F818B8EB5D5BA7D4512ABAC0EEFCFDD869C,derived_visible_text,https://fr.wikipedia.org/w/index.php?curid=9&oldid=228034381,public_http_locator_preserved,228034381,native_revision_pinned_context_shelf,https://creativecommons.org/licenses/by-sa/4.0/deed.fr,declared_cc_by_sa_4_0,local_computed,page_topic_reviewed_term_occurrences_require_context_review,true,true,false,primary_unique,true,false,active_source_body,true,false,,not_declared,true,,
WIKIHTML-FR-96201-235538713,WIKI-fr-96201-235538713,fr,fr,standard French,France and Francophonie,Latn,,,,,abstract_algebra,abstract_algebra;field_theory,manual_topic_review_20260717,unresolved_register,Algèbre sur un corps,html,223920,6AEE61532AE101121C1548CC55EB0CF3EC1A33B572B1308B41F27C723E37E5C6,38FDC5667C5FD3073F907FE38FAAAF8E3D12A98B1D6985385AF50BA17A7612B1,derived_visible_text,https://fr.wikipedia.org/w/index.php?curid=96201&oldid=235538713,public_http_locator_preserved,235538713,native_revision_pinned_context_shelf,https://creativecommons.org/licenses/by-sa/4.0/deed.fr,declared_cc_by_sa_4_0,local_computed,page_topic_reviewed_term_occurrences_require_context_review,true,true,false,primary_unique,true,false,active_source_body,true,false,,not_declared,true,,
WIKIHTML-GL-167091-7442913,WIKI-gl-167091-7442913,gl,gl,standard Galician,Galicia,Latn,,,,,proof_register,proof_register;mathematics_general,manual_topic_review_20260717,unresolved_register,Proba matemática,html,346803,28C3F8ABDB18EA7B77A8B611E3169A2B4AE4FE09037FD1272E9C06217ABE6307,4498F180584EA2AA3F92F675E8069FB405E63F3A7F805F0565E203F5A46090FF,derived_visible_text,https://gl.wikipedia.org/w/index.php?curid=167091&oldid=7442913,public_http_locator_preserved,7442913,native_revision_pinned_context_shelf,https://creativecommons.org/licenses/by-sa/4.0/deed.gl,declared_cc_by_sa_4_0,local_computed,page_topic_reviewed_term_occurrences_require_context_review,true,true,false,primary_unique,true,false,active_source_body,true,false,,not_declared,false,,
WIKIHTML-GL-169282-7404099,WIKI-gl-169282-7404099,gl,gl,standard Galician,Galicia,Latn,,,,,group_theory,group_theory;abstract_algebra,manual_topic_review_20260717,unresolved_register,Teoría de grupos,html,206763,D7EFD0780ABE7DAA443CCE280D946E0B5B19EAD4BFB770B89197D4AB30718C5B,643C204EFBAC08A6C930832A9D036C93D82412690DDC8A86993284C75BDBE20A,derived_visible_text,https://gl.wikipedia.org/w/index.php?curid=169282&oldid=7404099,public_http_locator_preserved,7404099,native_revision_pinned_context_shelf,https://creativecommons.org/licenses/by-sa/4.0/deed.gl,declared_cc_by_sa_4_0,local_computed,page_topic_reviewed_term_occurrences_require_context_review,true,true,false,primary_unique,true,false,active_source_body,true,false,,not_declared,true,,
WIKIHTML-GL-209642-6945035,WIKI-gl-209642-6945035,gl,gl,standard Galician,Galicia,Latn,,,,,field_theory,field_theory;abstract_algebra,manual_topic_review_20260717,unresolved_register,Corpo (álxebra),html,168599,639F9C1386FDC1626745B699311EE87DCE516D423567DC8FF13AAA2B6FC75338,003FB85377AAB48FFA5934A0F10CC774D4603F523E659DBB89D11B05057DDEBE,derived_visible_text,https://gl.wikipedia.org/w/index.php?curid=209642&oldid=6945035,public_http_locator_preserved,6945035,native_revision_pinned_context_shelf,https://creativecommons.org/licenses/by-sa/4.0/deed.gl,declared_cc_by_sa_4_0,local_computed,page_topic_reviewed_term_occurrences_require_context_review,true,true,false,primary_unique,true,false,active_source_body,true,false,,not_declared,true,,
WIKIHTML-GL-209662-7399914,WIKI-gl-209662-7399914,gl,gl,standard Galician,Galicia,Latn,,,,,ring_theory,ring_theory;abstract_algebra,manual_topic_review_20260717,unresolved_register,Anel (álxebra),html,271682,1AD85C58AECDFBB402A6680C702D2D5B44E6292B6ECA3B3B48DBC4AE4107724D,C8A6A21EFB16BBA0DE2878BC57B43EEC9BD9C594871667DE093E6B6FE23D442B,derived_visible_text,https://gl.wikipedia.org/w/index.php?curid=209662&oldid=7399914,public_http_locator_preserved,7399914,native_revision_pinned_context_shelf,https://creativecommons.org/licenses/by-sa/4.0/deed.gl,declared_cc_by_sa_4_0,local_computed,page_topic_reviewed_term_occurrences_require_context_review,true,true,false,primary_unique,true,false,active_source_body,true,false,,not_declared,true,,
WIKIHTML-GL-317094-6945037,WIKI-gl-317094-6945037,gl,gl,standard Galician,Galicia,Latn,,,,,module_theory,module_theory;ring_theory,manual_topic_review_20260717,unresolved_register,Módulo (álxebra),html,101972,E2F7481FC3B765F2B6634E2F9C8364CDCBB2EAAF75D686F7D04AC6534E9AF34A,CA450D6E76A81721E350A2EC12532C02794105D1AF0FAC03BEB1AF7AE9764266,derived_visible_text,https://gl.wikipedia.org/w/index.php?curid=317094&oldid=6945037,public_http_locator_preserved,6945037,native_revision_pinned_context_shelf,https://creativecommons.org/licenses/by-sa/4.0/deed.gl,declared_cc_by_sa_4_0,local_computed,page_topic_reviewed_term_occurrences_require_context_review,true,true,false,primary_unique,true,false,active_source_body,true,false,,not_declared,true,,
WIKIHTML-GL-51033-7114436,WIKI-gl-51033-7114436,gl,gl,standard Galician,Galicia,Latn,,,,,abstract_algebra,abstract_algebra,manual_topic_review_20260717,unresolved_register,Álxebra abstracta,html,165259,B4D9F94336432684649EFEEDA93C037336DA6F941AFCE6D0590F2C120E6E69C1,3E3D912E1873222B59B5236471F54C97995A4B0046E9641279E6E7CC9D6A5EA7,derived_visible_text,https://gl.wikipedia.org/w/index.php?curid=51033&oldid=7114436,public_http_locator_preserved,7114436,native_revision_pinned_context_shelf,https://creativecommons.org/licenses/by-sa/4.0/deed.gl,declared_cc_by_sa_4_0,local_computed,page_topic_reviewed_term_occurrences_require_context_review,true,true,false,primary_unique,true,false,active_source_body,true,false,,not_declared,true,,
WIKIHTML-IT-31716-145498082,WIKI-it-31716-145498082,it,it,standard Italian,Italy and Switzerland,Latn,,,,,field_theory,field_theory;abstract_algebra,manual_topic_review_20260717,unresolved_register,Campo (matematica),html,445981,226CC995643D3F1B325D1BD30D5BD66FA6B18141E2B5AFC2BAB34262C59D9A12,E606327F39434656688CC96037A855D08481385043D282BD9963D2A708E6B593,derived_visible_text,https://it.wikipedia.org/w/index.php?curid=31716&oldid=145498082,public_http_locator_preserved,145498082,native_revision_pinned_context_shelf,https://creativecommons.org/licenses/by-sa/4.0/deed.it,declared_cc_by_sa_4_0,local_computed,page_topic_reviewed_term_occurrences_require_context_review,true,true,false,primary_unique,true,false,active_source_body,true,false,,not_declared,true,,
WIKIHTML-IT-33544-138537220,WIKI-it-33544-138537220,it,it,standard Italian,Italy and Switzerland,Latn,,,,,ring_theory,ring_theory;abstract_algebra,manual_topic_review_20260717,unresolved_register,Anello (algebra),html,419734,24A7B8E618BC73E1D22A334E7926DFCCD9EAA555005F276153ACF0855CFC9F64,C25667795493FE15A190AA3327F8D336A98C4BB5D25750334D63B77EFD607E50,derived_visible_text,https://it.wikipedia.org/w/index.php?curid=33544&oldid=138537220,public_http_locator_preserved,138537220,native_revision_pinned_context_shelf,https://creativecommons.org/licenses/by-sa/4.0/deed.it,declared_cc_by_sa_4_0,local_computed,page_topic_reviewed_term_occurrences_require_context_review,true,true,false,primary_unique,true,false,active_source_body,true,false,,not_declared,true,,
WIKIHTML-IT-40840-141860794,WIKI-it-40840-141860794,it,it,standard Italian,Italy and Switzerland,Latn,,,,,abstract_algebra,abstract_algebra,manual_topic_review_20260717,unresolved_register,Algebra astratta,html,118634,4803D6B903E0BCBE0BE905FF7976E8B10029580E5E9F7A9EB61004BCF6DEB9CF,BA18E46688F4D10BD1585FB0FD79CB2197279C71C9458ED5D0ACAA02F0ACCA9B,derived_visible_text,https://it.wikipedia.org/w/index.php?curid=40840&oldid=141860794,public_http_locator_preserved,141860794,native_revision_pinned_context_shelf,https://creativecommons.org/licenses/by-sa/4.0/deed.it,declared_cc_by_sa_4_0,local_computed,page_topic_reviewed_term_occurrences_require_context_review,true,true,false,primary_unique,true,false,active_source_body,true,false,,not_declared,true,,
WIKIHTML-IT-63266-146300127,WIKI-it-63266-146300127,it,it,standard Italian,Italy and Switzerland,Latn,,,,,module_theory,module_theory;ring_theory,manual_topic_review_20260717,unresolved_register,Modulo (algebra),html,270005,E591880DF409832715E0F38F54C64C707FA32391DCB309B9FFDBBE6CD715A898,5D56D23DE4ED8D5702CC8F53F4F3F9F6D0171989231A94C6CDE0CC8F80FD63DA,derived_visible_text,https://it.wikipedia.org/w/index.php?curid=63266&oldid=146300127,public_http_locator_preserved,146300127,native_revision_pinned_context_shelf,https://creativecommons.org/licenses/by-sa/4.0/deed.it,declared_cc_by_sa_4_0,local_computed,page_topic_reviewed_term_occurrences_require_context_review,true,true,false,primary_unique,true,false,active_source_body,true,false,,not_declared,true,,
WIKIHTML-IT-85128-146811610,WIKI-it-85128-146811610,it,it,standard Italian,Italy and Switzerland,Latn,,,,,group_theory,group_theory;abstract_algebra,manual_topic_review_20260717,unresolved_register,Teoria dei gruppi,html,177679,8F11EAF0DEA8C71A97F4135C4A7B923E865D3C61E768C8AFAE92BD990F94CE05,01523299E24F2B25A085FA72607A2006AD9F9720DC78DCAB36E83E14772BB31C,derived_visible_text,https://it.wikipedia.org/w/index.php?curid=85128&oldid=146811610,public_http_locator_preserved,146811610,native_revision_pinned_context_shelf,https://creativecommons.org/licenses/by-sa/4.0/deed.it,declared_cc_by_sa_4_0,local_computed,page_topic_reviewed_term_occurrences_require_context_review,true,true,false,primary_unique,true,false,active_source_body,true,false,,not_declared,true,,
WIKIHTML-IT-95417-144538899,WIKI-it-95417-144538899,it,it,standard Italian,Italy and Switzerland,Latn,,,,,proof_register,proof_register;mathematics_general,manual_topic_review_20260717,unresolved_register,Dimostrazione matematica,html,117892,6B78D919945112ADAC8EF50015078725AAD0E876FB4AD7243342DC7F8401AAAE,37C55C17ADF4D1260895A3640365F7040386BE3B850E5A2B7981875DF38EDE9E,derived_visible_text,https://it.wikipedia.org/w/index.php?curid=95417&oldid=144538899,public_http_locator_preserved,144538899,native_revision_pinned_context_shelf,https://creativecommons.org/licenses/by-sa/4.0/deed.it,declared_cc_by_sa_4_0,local_computed,page_topic_reviewed_term_occurrences_require_context_review,true,true,false,primary_unique,true,false,active_source_body,true,false,,not_declared,false,,
WIKITEXT-PT-1785473-67945716,WIKI-pt-1785473-67945716,pt,pt,standard Portuguese,Portugal Africa and Brazil,Latn,,,,,mathematics_mixed,mathematics_mixed,unreviewed_partial_api_title_inference,unresolved_register,Ideal primo,wikitext,14537,EC609DE0EE429FB78DA4C609B8C1C9A296AC1C53D627DDC0D306BAD3F8A44529,EC609DE0EE429FB78DA4C609B8C1C9A296AC1C53D627DDC0D306BAD3F8A44529,source_file_is_canonical_search_text,https://pt.wikipedia.org/w/index.php?curid=1785473&oldid=67945716,public_http_locator_preserved,67945716,partial_api_acquisition_preserved,Wikimedia project text; verify page footer/rightsinfo,declared_cc_by_sa_4_0_project_terms_pending_page_match,local_computed,automatic_search_result_requires_manual_review,false,true,false,primary_unique,false,false,preserved_noncounting_source_or_alias,false,false,,not_declared,false,,
WIKIHTML-PT-193830-71904594,WIKI-pt-193830-71904594,pt,pt,standard Portuguese,Portugal Africa and Brazil,Latn,,,,,group_theory,group_theory;abstract_algebra,manual_topic_review_20260717,unresolved_register,Teoria dos grupos,html,349242,681C1360B30519250BF7E45563DEB80F345FD7145DCAF36ECAEF89C00712C5D0,EBB09A000649C5676FAD8455AD2658973149985D7BCAD5F5EA7934F107CF1A2A,derived_visible_text,https://pt.wikipedia.org/w/index.php?curid=193830&oldid=71904594,public_http_locator_preserved,71904594,native_revision_pinned_context_shelf,https://creativecommons.org/licenses/by-sa/4.0/deed.pt,declared_cc_by_sa_4_0,local_computed,page_topic_reviewed_term_occurrences_require_context_review,true,true,false,primary_unique,true,false,active_source_body,true,false,,not_declared,true,,
WIKITEXT-PT-44171-72178684,WIKI-pt-44171-72178684,pt,pt,standard Portuguese,Portugal Africa and Brazil,Latn,,,,,abstract_algebra,abstract_algebra,manual_topic_review_20260717,unresolved_register,Álgebra,wikitext,80167,9AD8C18F9B4283D019CA5DDAADD605D95ABA17C2AE25D96D2FD57721C7AE1956,9AD8C18F9B4283D019CA5DDAADD605D95ABA17C2AE25D96D2FD57721C7AE1956,source_file_is_canonical_search_text,https://pt.wikipedia.org/w/index.php?curid=44171&oldid=72178684,public_http_locator_preserved,72178684,partial_api_acquisition_preserved,Wikimedia project text; verify page footer/rightsinfo,declared_cc_by_sa_4_0_project_terms_pending_page_match,local_computed,page_topic_reviewed_term_occurrences_require_context_review,true,true,false,primary_unique,true,false,active_source_body,true,false,,not_declared,true,,
WIKIHTML-PT-44171-72178684,WIKI-pt-44171-72178684,pt,pt,standard Portuguese,Portugal Africa and Brazil,Latn,,,,,abstract_algebra,abstract_algebra,manual_topic_review_20260717,unresolved_register,Álgebra,html,757434,EB1130181F3D982C22A1CCF0EBB21DD027DD3187F7CC9DE62FB14B1AA4F80568,5612741FA9FD81A3BDB94C717C0FBEE0724DED8F5FFC2ED3478571B74369F23B,derived_visible_text,https://pt.wikipedia.org/w/index.php?curid=44171&oldid=72178684,public_http_locator_preserved,72178684,native_revision_pinned_context_shelf,https://creativecommons.org/licenses/by-sa/4.0/deed.pt,declared_cc_by_sa_4_0,local_computed,page_topic_reviewed_term_occurrences_require_context_review,true,true,false,representation_alias_of:WIKITEXT-PT-44171-72178684,false,false,preserved_noncounting_source_or_alias,false,false,,not_declared,false,,
WIKIHTML-PT-60301-68734795,WIKI-pt-60301-68734795,pt,pt,standard Portuguese,Portugal Africa and Brazil,Latn,,,,,abstract_algebra,abstract_algebra,manual_topic_review_20260717,unresolved_register,Álgebra abstrata,html,155658,E242C0297FB17E1248FC5E01F55430DAE8691F57B55EAF70F6B05DF4EB72E2AB,170511162189EE16AFA629CE4F88D6476A3FFD3BC5BB3C7A793843B053E9993D,derived_visible_text,https://pt.wikipedia.org/w/index.php?curid=60301&oldid=68734795,public_http_locator_preserved,68734795,native_revision_pinned_context_shelf,https://creativecommons.org/licenses/by-sa/4.0/deed.pt,declared_cc_by_sa_4_0,local_computed,page_topic_reviewed_term_occurrences_require_context_review,true,true,false,primary_unique,true,false,active_source_body,true,false,,not_declared,true,,
WIKIHTML-PT-616487-72002999,WIKI-pt-616487-72002999,pt,pt,standard Portuguese,Portugal Africa and Brazil,Latn,,,,,module_theory,module_theory;ring_theory,manual_topic_review_20260717,unresolved_register,Módulo (matemática),html,435617,617BB2A637B1825FD72E43A97AF276FD07F7D54DE85991FD2FC6001E545F693F,9ED05C795E3EBC99B139D137A1E661DB2D34A2589A0AF83730532F4593D82F2D,derived_visible_text,https://pt.wikipedia.org/w/index.php?curid=616487&oldid=72002999,public_http_locator_preserved,72002999,native_revision_pinned_context_shelf,https://creativecommons.org/licenses/by-sa/4.0/deed.pt,declared_cc_by_sa_4_0,local_computed,page_topic_reviewed_term_occurrences_require_context_review,true,true,false,primary_unique,true,false,active_source_body,true,false,,not_declared,true,,
WIKITEXT-PT-64307-72023539,WIKI-pt-64307-72023539,pt,pt,standard Portuguese,Portugal Africa and Brazil,Latn,,,,,mathematics_mixed,mathematics_mixed,unreviewed_partial_api_title_inference,unresolved_register,Matriz matemática,wikitext,137073,DBAEF195E165632530A90EE7F9E837224896C25A54EC410D43EEC014E3155409,DBAEF195E165632530A90EE7F9E837224896C25A54EC410D43EEC014E3155409,source_file_is_canonical_search_text,https://pt.wikipedia.org/w/index.php?curid=64307&oldid=72023539,public_http_locator_preserved,72023539,partial_api_acquisition_preserved,Wikimedia project text; verify page footer/rightsinfo,declared_cc_by_sa_4_0_project_terms_pending_page_match,local_computed,automatic_search_result_requires_manual_review,false,true,false,primary_unique,false,false,preserved_noncounting_source_or_alias,false,false,,not_declared,false,,
WIKIHTML-PT-94226-72063411,WIKI-pt-94226-72063411,pt,pt,standard Portuguese,Portugal Africa and Brazil,Latn,,,,,proof_register,proof_register;mathematics_general,manual_topic_review_20260717,unresolved_register,Prova matemática,html,179177,CC2F5FB250E56292CC6070C082B809572C97B1BCD38D82DAC041719D672DD048,78532B5EF9B95EB287FCFDD08A3617D3FC52AFE9782F03F46078BA249F3CEFA7,derived_visible_text,https://pt.wikipedia.org/w/index.php?curid=94226&oldid=72063411,public_http_locator_preserved,72063411,native_revision_pinned_context_shelf,https://creativecommons.org/licenses/by-sa/4.0/deed.pt,declared_cc_by_sa_4_0,local_computed,page_topic_reviewed_term_occurrences_require_context_review,true,true,false,primary_unique,true,false,active_source_body,true,false,,not_declared,false,,
WIKIHTML-PT-9559-68653183,WIKI-pt-9559-68653183,pt,pt,standard Portuguese,Portugal Africa and Brazil,Latn,,,,,ring_theory,ring_theory;abstract_algebra,manual_topic_review_20260717,unresolved_register,Anel (matemática),html,301355,98811C8D5A9E672DE74456F34EA7B1FE129FBF5E5284A50FE8B9770B54178980,B15A4D625F02F38247FDCC2E51A0971A0A5E968003B2BD76A0048C451CE198CF,derived_visible_text,https://pt.wikipedia.org/w/index.php?curid=9559&oldid=68653183,public_http_locator_preserved,68653183,native_revision_pinned_context_shelf,https://creativecommons.org/licenses/by-sa/4.0/deed.pt,declared_cc_by_sa_4_0,local_computed,page_topic_reviewed_term_occurrences_require_context_review,true,true,false,primary_unique,true,false,active_source_body,true,false,,not_declared,true,,
