previous_packet,previous_file,previous_head,current_head,carryforward_status,source_packet,source_file,blocker_scope,lane_route,zip_entry,entry_type,count,next_recovery_action,claim_boundary,carryforward_decision
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Interlanguage/Fable,slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/Medžuslovjanski prěględ MDZS _ polski v1.pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Interlanguage/Fable,slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/MEDŽUSLOVJANSKY PRAVOPIS.pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Interlanguage/Fable,slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/Merunka Interslavic Guimaraes 2019 v2.pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Interlanguage/Fable,slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/Merunka Interslavic Guimaraes 2019.pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Interlanguage/Fable,slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/Meżuslovanski v obrazah - chlovek i jego tielo.pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Interlanguage/Fable,slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/Meżuslovanski v obrazah - jedlo (1).pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Interlanguage/Fable,slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/Meżuslovanski v obrazah - jedlo.pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Interlanguage/Fable,slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/Meżuslovanski v obrazah - moje perve slova.pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Interlanguage/Fable,slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/Meżuslovanski v obrazah - ovoci.pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Interlanguage/Fable,slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/Meżuslovanski v obrazah - profesije_ludi.pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Interlanguage/Fable,slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/Meżuslovanski v obrazah - Vozidla.pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Interlanguage/Fable,slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/Meżuslovanski v obrazah - zveri.pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Interlanguage/Fable,slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/MS prěględ poljsky - prekladRU.pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Interlanguage/Fable,slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/ms-pregled-IE-V10-2018-005.pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Interlanguage/Fable,slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/MS_jezyk vece 2019 prezentacija.pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Interlanguage/Fable,slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/Nejavina-Quickstart.pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Interlanguage/Fable,slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/Osnovni medjuslovensko-srpski recnik (2021).pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Interlanguage/Fable,slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/Osnovni međuslovensko-srpski rečnik (2020c).pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
