current_head,source_packet,source_use_label_5dcc,source_row_head,source_use_label_963f,source_use_label_e58,blocker_id,lane,category,gap_or_blocker,priority,observed_evidence,required_action,searched_paths_or_branch_context,active_recovery_search,next_recovery_action_81db,source_use_label,gate_guard,b3_route,boundary,blocker_origin,zip_entry_path,inferred_language_gate
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,R3_5DCC7BF5_E58_PACKET_VISIBILITY_20260706T122646Z,active-recovery-blocker-branch-visible-carry-forward,81db4ba945379e7c267ac6b5049f207e5746e65e,active-recovery-blocker-carry-forward,active-recovery-blocker-current-head-refresh,AR-AC6F4E-GAP-001,Arabic,branch-weighting,branch_weight_ledger.csv,P1-source-body-or-source-use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\212DFB_BRANCH_WEIGHT_LEDGER.csv,produce branch_weight_ledger.csv application rows linked to lane source bodies and hashes,source-canon-recovery | language-source-bodies/rtl-persianate-arabic | interlanguage-sidecar/rtl-persianate-arabic-9d7db086-recovery-scaffold-increment-20260706 | uploader-transfer/r6-9d7db086-source-owner-reviewer-recovery-queue-20260706 | uploader-transfer/non-slavic-core-96c453b5-current-head-addendum-20260706,"Check local source-canon/body index, then branch-visible R3 packets, then adjacent R6/Non-Slavic queues only as recovery context; do not consume as authority without independent gate.",Locate or verify exact source body/path/hash; keep row blocked if only pointer/comparator evidence is available.,active-recovery-blocker-row,No Arabic/Persianate/Dari/Tajik/Urdu/Hindustani/Ottoman/Pan-Turkic merge without independent source gate.,B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.,"source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",prior-r3-5dcc-blocker,,
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,R3_5DCC7BF5_E58_PACKET_VISIBILITY_20260706T122646Z,active-recovery-blocker-branch-visible-carry-forward,81db4ba945379e7c267ac6b5049f207e5746e65e,active-recovery-blocker-carry-forward,active-recovery-blocker-current-head-refresh,AC6F4E-DELTA-RECOVERY-0383,Pan-Turkic,b3/package-or-triage,uploader-transfer/post-212df-output-drift-20260706/noether-r2-pan-turkic-hard-blockers/outputs/R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706/BRANCH_VISIBLE_RECOVERY_ANCHORS_212DFB.csv,P1-source-body-or-source-use,added,B3/current-lane inspect for source-use/Fable/interlanguage relevance,source-canon-recovery | language-source-bodies/rtl-persianate-arabic | interlanguage-sidecar/rtl-persianate-arabic-9d7db086-recovery-scaffold-increment-20260706 | uploader-transfer/r6-9d7db086-source-owner-reviewer-recovery-queue-20260706 | uploader-transfer/non-slavic-core-96c453b5-current-head-addendum-20260706,"Check local source-canon/body index, then branch-visible R3 packets, then adjacent R6/Non-Slavic queues only as recovery context; do not consume as authority without independent gate.",Locate or verify exact source body/path/hash; keep row blocked if only pointer/comparator evidence is available.,active-recovery-blocker-row,No Arabic/Persianate/Dari/Tajik/Urdu/Hindustani/Ottoman/Pan-Turkic merge without independent source gate.,B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.,"source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",prior-r3-5dcc-blocker,,
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,R3_5DCC7BF5_E58_PACKET_VISIBILITY_20260706T122646Z,active-recovery-blocker-branch-visible-carry-forward,81db4ba945379e7c267ac6b5049f207e5746e65e,active-recovery-blocker-carry-forward,active-recovery-blocker-current-head-refresh,AC6F4E-DELTA-RECOVERY-0384,Pan-Turkic,source-use;adverse/do-not-use,uploader-transfer/post-212df-output-drift-20260706/noether-r2-pan-turkic-hard-blockers/outputs/R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706/FABLE_SOURCE_USE_ADVERSE_212DFB.csv,P1-source-body-or-source-use,added,B3/current-lane inspect for source-use/Fable/interlanguage relevance,source-canon-recovery | language-source-bodies/rtl-persianate-arabic | interlanguage-sidecar/rtl-persianate-arabic-9d7db086-recovery-scaffold-increment-20260706 | uploader-transfer/r6-9d7db086-source-owner-reviewer-recovery-queue-20260706 | uploader-transfer/non-slavic-core-96c453b5-current-head-addendum-20260706,"Check local source-canon/body index, then branch-visible R3 packets, then adjacent R6/Non-Slavic queues only as recovery context; do not consume as authority without independent gate.",Locate or verify exact source body/path/hash; keep row blocked if only pointer/comparator evidence is available.,active-recovery-blocker-row,No Arabic/Persianate/Dari/Tajik/Urdu/Hindustani/Ottoman/Pan-Turkic merge without independent source gate.,B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.,"source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",prior-r3-5dcc-blocker,,
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,R3_5DCC7BF5_E58_PACKET_VISIBILITY_20260706T122646Z,active-recovery-blocker-branch-visible-carry-forward,81db4ba945379e7c267ac6b5049f207e5746e65e,active-recovery-blocker-carry-forward,active-recovery-blocker-current-head-refresh,AC6F4E-DELTA-RECOVERY-0385,Pan-Turkic,b3/package-or-triage,uploader-transfer/post-212df-output-drift-20260706/noether-r2-pan-turkic-hard-blockers/outputs/R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706/HEARTBEAT_20260705.md,P1-source-body-or-source-use,added,B3/current-lane inspect for source-use/Fable/interlanguage relevance,source-canon-recovery | language-source-bodies/rtl-persianate-arabic | interlanguage-sidecar/rtl-persianate-arabic-9d7db086-recovery-scaffold-increment-20260706 | uploader-transfer/r6-9d7db086-source-owner-reviewer-recovery-queue-20260706 | uploader-transfer/non-slavic-core-96c453b5-current-head-addendum-20260706,"Check local source-canon/body index, then branch-visible R3 packets, then adjacent R6/Non-Slavic queues only as recovery context; do not consume as authority without independent gate.",Locate or verify exact source body/path/hash; keep row blocked if only pointer/comparator evidence is available.,active-recovery-blocker-row,No Arabic/Persianate/Dari/Tajik/Urdu/Hindustani/Ottoman/Pan-Turkic merge without independent source gate.,B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.,"source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",prior-r3-5dcc-blocker,,
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,R3_5DCC7BF5_E58_PACKET_VISIBILITY_20260706T122646Z,active-recovery-blocker-branch-visible-carry-forward,81db4ba945379e7c267ac6b5049f207e5746e65e,active-recovery-blocker-carry-forward,active-recovery-blocker-current-head-refresh,AC6F4E-DELTA-RECOVERY-0386,Pan-Turkic,b3/package-or-triage,uploader-transfer/post-212df-output-drift-20260706/noether-r2-pan-turkic-hard-blockers/outputs/R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706/MANIFEST.csv,P1-source-body-or-source-use,added,B3/current-lane inspect for source-use/Fable/interlanguage relevance,source-canon-recovery | language-source-bodies/rtl-persianate-arabic | interlanguage-sidecar/rtl-persianate-arabic-9d7db086-recovery-scaffold-increment-20260706 | uploader-transfer/r6-9d7db086-source-owner-reviewer-recovery-queue-20260706 | uploader-transfer/non-slavic-core-96c453b5-current-head-addendum-20260706,"Check local source-canon/body index, then branch-visible R3 packets, then adjacent R6/Non-Slavic queues only as recovery context; do not consume as authority without independent gate.",Locate or verify exact source body/path/hash; keep row blocked if only pointer/comparator evidence is available.,active-recovery-blocker-row,No Arabic/Persianate/Dari/Tajik/Urdu/Hindustani/Ottoman/Pan-Turkic merge without independent source gate.,B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.,"source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",prior-r3-5dcc-blocker,,
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,R3_5DCC7BF5_E58_PACKET_VISIBILITY_20260706T122646Z,active-recovery-blocker-branch-visible-carry-forward,81db4ba945379e7c267ac6b5049f207e5746e65e,active-recovery-blocker-carry-forward,active-recovery-blocker-current-head-refresh,AC6F4E-DELTA-RECOVERY-0387,Pan-Turkic,b3/package-or-triage,uploader-transfer/post-212df-output-drift-20260706/noether-r2-pan-turkic-hard-blockers/outputs/R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706/README.md,P1-source-body-or-source-use,added,B3/current-lane inspect for source-use/Fable/interlanguage relevance,source-canon-recovery | language-source-bodies/rtl-persianate-arabic | interlanguage-sidecar/rtl-persianate-arabic-9d7db086-recovery-scaffold-increment-20260706 | uploader-transfer/r6-9d7db086-source-owner-reviewer-recovery-queue-20260706 | uploader-transfer/non-slavic-core-96c453b5-current-head-addendum-20260706,"Check local source-canon/body index, then branch-visible R3 packets, then adjacent R6/Non-Slavic queues only as recovery context; do not consume as authority without independent gate.",Locate or verify exact source body/path/hash; keep row blocked if only pointer/comparator evidence is available.,active-recovery-blocker-row,No Arabic/Persianate/Dari/Tajik/Urdu/Hindustani/Ottoman/Pan-Turkic merge without independent source gate.,B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.,"source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",prior-r3-5dcc-blocker,,
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,R3_5DCC7BF5_E58_PACKET_VISIBILITY_20260706T122646Z,active-recovery-blocker-branch-visible-carry-forward,81db4ba945379e7c267ac6b5049f207e5746e65e,active-recovery-blocker-carry-forward,active-recovery-blocker-current-head-refresh,AC6F4E-DELTA-RECOVERY-0388,Pan-Turkic,b3/package-or-triage,uploader-transfer/post-212df-output-drift-20260706/noether-r2-pan-turkic-hard-blockers/outputs/R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706/SESSION_LOGBOOK_20260705.md,P1-source-body-or-source-use,added,B3/current-lane inspect for source-use/Fable/interlanguage relevance,source-canon-recovery | language-source-bodies/rtl-persianate-arabic | interlanguage-sidecar/rtl-persianate-arabic-9d7db086-recovery-scaffold-increment-20260706 | uploader-transfer/r6-9d7db086-source-owner-reviewer-recovery-queue-20260706 | uploader-transfer/non-slavic-core-96c453b5-current-head-addendum-20260706,"Check local source-canon/body index, then branch-visible R3 packets, then adjacent R6/Non-Slavic queues only as recovery context; do not consume as authority without independent gate.",Locate or verify exact source body/path/hash; keep row blocked if only pointer/comparator evidence is available.,active-recovery-blocker-row,No Arabic/Persianate/Dari/Tajik/Urdu/Hindustani/Ottoman/Pan-Turkic merge without independent source gate.,B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.,"source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",prior-r3-5dcc-blocker,,
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,R3_5DCC7BF5_E58_PACKET_VISIBILITY_20260706T122646Z,active-recovery-blocker-branch-visible-carry-forward,81db4ba945379e7c267ac6b5049f207e5746e65e,active-recovery-blocker-carry-forward,active-recovery-blocker-current-head-refresh,CYCLE3-UR-STRONG-PDF-001,ur_Arab,,,P3-review-boundary-or-routing,,,source-canon-recovery | language-source-bodies/rtl-persianate-arabic | interlanguage-sidecar/rtl-persianate-arabic-9d7db086-recovery-scaffold-increment-20260706 | uploader-transfer/r6-9d7db086-source-owner-reviewer-recovery-queue-20260706 | uploader-transfer/non-slavic-core-96c453b5-current-head-addendum-20260706,"Check local source-canon/body index, then branch-visible R3 packets, then adjacent R6/Non-Slavic queues only as recovery context; do not consume as authority without independent gate.",Keep review-only boundary and route to B3 only as gap/provenance support.,active-recovery-blocker-row,No Arabic/Persianate/Dari/Tajik/Urdu/Hindustani/Ottoman/Pan-Turkic merge without independent source gate.,B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.,"source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",prior-r3-5dcc-blocker,,
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,R3_5DCC7BF5_E58_PACKET_VISIBILITY_20260706T122646Z,active-recovery-blocker-branch-visible-carry-forward,81db4ba945379e7c267ac6b5049f207e5746e65e,active-recovery-blocker-carry-forward,active-recovery-blocker-current-head-refresh,CYCLE3-OTA-LITERAL-001,ota_Arab,,,P3-review-boundary-or-routing,,,source-canon-recovery | language-source-bodies/rtl-persianate-arabic | interlanguage-sidecar/rtl-persianate-arabic-9d7db086-recovery-scaffold-increment-20260706 | uploader-transfer/r6-9d7db086-source-owner-reviewer-recovery-queue-20260706 | uploader-transfer/non-slavic-core-96c453b5-current-head-addendum-20260706,"Check local source-canon/body index, then branch-visible R3 packets, then adjacent R6/Non-Slavic queues only as recovery context; do not consume as authority without independent gate.",Keep review-only boundary and route to B3 only as gap/provenance support.,active-recovery-blocker-row,No Arabic/Persianate/Dari/Tajik/Urdu/Hindustani/Ottoman/Pan-Turkic merge without independent source gate.,B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.,"source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",prior-r3-5dcc-blocker,,
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,R3_5DCC7BF5_E58_PACKET_VISIBILITY_20260706T122646Z,active-recovery-blocker-branch-visible-carry-forward,81db4ba945379e7c267ac6b5049f207e5746e65e,active-recovery-blocker-carry-forward,active-recovery-blocker-current-head-refresh,POSTPUSH-DARI-TAJIK-001,prs_AF;tg_Cyrl_TJ,,,P3-review-boundary-or-routing,,,source-canon-recovery | language-source-bodies/rtl-persianate-arabic | interlanguage-sidecar/rtl-persianate-arabic-9d7db086-recovery-scaffold-increment-20260706 | uploader-transfer/r6-9d7db086-source-owner-reviewer-recovery-queue-20260706 | uploader-transfer/non-slavic-core-96c453b5-current-head-addendum-20260706,"Check local source-canon/body index, then branch-visible R3 packets, then adjacent R6/Non-Slavic queues only as recovery context; do not consume as authority without independent gate.",Keep review-only boundary and route to B3 only as gap/provenance support.,active-recovery-blocker-row,No Arabic/Persianate/Dari/Tajik/Urdu/Hindustani/Ottoman/Pan-Turkic merge without independent source gate.,B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.,"source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",prior-r3-5dcc-blocker,,
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,R3_5DCC7BF5_E58_PACKET_VISIBILITY_20260706T122646Z,active-recovery-blocker-branch-visible-carry-forward,81db4ba945379e7c267ac6b5049f207e5746e65e,active-recovery-blocker-carry-forward,active-recovery-blocker-current-head-refresh,POSTPUSH-GITHUB-ISSUE-002,management,,,P3-review-boundary-or-routing,,,source-canon-recovery | language-source-bodies/rtl-persianate-arabic | interlanguage-sidecar/rtl-persianate-arabic-9d7db086-recovery-scaffold-increment-20260706 | uploader-transfer/r6-9d7db086-source-owner-reviewer-recovery-queue-20260706 | uploader-transfer/non-slavic-core-96c453b5-current-head-addendum-20260706,"Check local source-canon/body index, then branch-visible R3 packets, then adjacent R6/Non-Slavic queues only as recovery context; do not consume as authority without independent gate.",Keep review-only boundary and route to B3 only as gap/provenance support.,active-recovery-blocker-row,No Arabic/Persianate/Dari/Tajik/Urdu/Hindustani/Ottoman/Pan-Turkic merge without independent source gate.,B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.,"source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",prior-r3-5dcc-blocker,,
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,R3_5DCC7BF5_E58_PACKET_VISIBILITY_20260706T122646Z,active-recovery-blocker-branch-visible-carry-forward,81db4ba945379e7c267ac6b5049f207e5746e65e,active-recovery-blocker-carry-forward,active-recovery-blocker-current-head-refresh,C4-UR-PDF-001,ur_Arab,,,P3-review-boundary-or-routing,,,source-canon-recovery | language-source-bodies/rtl-persianate-arabic | interlanguage-sidecar/rtl-persianate-arabic-9d7db086-recovery-scaffold-increment-20260706 | uploader-transfer/r6-9d7db086-source-owner-reviewer-recovery-queue-20260706 | uploader-transfer/non-slavic-core-96c453b5-current-head-addendum-20260706,"Check local source-canon/body index, then branch-visible R3 packets, then adjacent R6/Non-Slavic queues only as recovery context; do not consume as authority without independent gate.",Keep review-only boundary and route to B3 only as gap/provenance support.,active-recovery-blocker-row,No Arabic/Persianate/Dari/Tajik/Urdu/Hindustani/Ottoman/Pan-Turkic merge without independent source gate.,B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.,"source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",prior-r3-5dcc-blocker,,
