candidate_id,source_page,expose,kind,initial_disposition,final_resolution,review_evidence,old_string,new_string,authority
SGA5-EXACT-0312,83,III,paraphrased local cross-reference (ce carré -> (4)),already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"où les flèches verticales sont données par (3). Or la commutativité de ce carré découle du fait que 2.2.3 est fonctoriel en $E_i$ et se réduit à l'identité pour $E_i=A$, d'où la proposition.","où les flèches verticales sont données par (3). Or la commutativité de (4) découle du fait que 2.2.3 est fonctoriel en $E_i$ et se réduit à l'identité pour $E_i=A$, d'où la proposition.",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0313,86,III,"transcription error (findings 1, 2, 5A)",already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"\[
f'_*\uRHom(E\otimes^L_SP',f'^!(Q\otimes^L_SQ'))\longrightarrow
\uRHom(f'_!(E\otimes^L_SP'),f'_!f'^!(Q\otimes^L_SQ')),
\]","\begin{equation}\tag{*}
f'_*\uRHom(E\otimes^L_SP',f^!Q\otimes^L_SQ')\longrightarrow
\uRHom(f'_!(E\otimes^L_SP'),f'_!(f^!Q\otimes^L_SQ')),
\end{equation}",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0314,86,III,transcription error (finding 4),already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"f_!E\otimes^L_SP'\xrightarrow{\sim}f'_!(E\otimes^L_SP'),
\qquad
f^!Q\otimes^L_SQ'\xrightarrow{\sim}f'^!(Q\otimes^L_SQ').","f_!E\otimes^L_SP'\xrightarrow[\sim]{c}f'_!(E\otimes^L_SP'),
\qquad
f^!Q\otimes^L_SQ'\xrightarrow[\sim]{d}f'^!(Q\otimes^L_SQ').",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0315,86,III,transcription error (finding 5B),already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"comme composé de la flèche ci-dessus, de la flèche définie par $c$,","comme composé de $(*)$, de la flèche définie par $c$,",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0316,86,III,transcription error (finding 6),already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"{a\otimes\uRHom(P',Q')}","{a\otimes^L_S\uRHom(P',Q')}",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0317,88,III,A,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"n'est autre que la flèche déduite de la flèche d'adjonction $f^{*}f_*E\to E$ par application de $f_*\uRHom(-,F)$. De même, le composé de (4) avec l'isomorphisme de dualité triviale","(2.1.4) n'est autre que la flèche déduite de la flèche d'adjonction $f^{*}f_*E\to E$ par application de $f_*\uRHom(-,F)$. De même, le composé de (4) avec l'isomorphisme de dualité triviale",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0318,90,III,transcription-fix,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"\H^0\bigl(C,\uRHom(c_1^*L_1,c_2^!L_2)\bigr)
\quad(=\Hom(c_1^*L_1,c_2^!L_2)\text{ si }c\text{ est propre}).","\H^0\bigl(X,c_!\uRHom(c_1^*L_1,c_2^!L_2)\bigr)
\quad(=\Hom(c_1^*L_1,c_2^!L_2)\text{ si }c\text{ est propre}).",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0319,90,III,transcription-fix,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"\H^0\bigl(C,\uRHom(c_1^*L_1,c_2^!L_2)\bigr)
\longrightarrow
\uHom_S(L_1,L_2).","\H^0\bigl(X,c_!\uRHom(c_1^*L_1,c_2^!L_2)\bigr)
\longrightarrow
\uHom_S(L_1,L_2).",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0320,91,III,A,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"1\in \Hom(L_1,L_1)=\H^0\bigl(X,\Delta_X^!\uRHom_S(L_1,L_1)\bigr)","1\in \Hom(L_1,L_1)=\H^0\bigl(X,\Delta_*\Delta^!\uRHom_S(L_1,L_1)\bigr)",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0321,97,III,A,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"où $\operatorname{cl}(c)\in \H_C^{2(r_1-N)}(X,A(r_1-N))$ est la classe de cohomologie de $C$ et","où $\operatorname{cl}(C)\in \H_C^{2(r_1-N)}(X,A(r_1-N))$ est la classe de cohomologie de $C$ et",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0322,97,III,A,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"\mathrm{Tr}_{p_2}:\H^*(X,Rp_{2!}A_X)\longrightarrow \H^{*-2r_1}(X_2,A(-r_1))","\mathrm{Tr}_{p_2}:\H^*(X_2,Rp_{2!}A_X)\longrightarrow \H^{*-2r_1}(X_2,A(-r_1))",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0323,97,III,A,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"noté $\gamma^*_{X,X_1}$ dans (loc. cit.)","noté $\eta_{X_2,X_1}$ dans (loc. cit.)",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0324,98,III,transcription,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,f_*c'_!c'^!K=d_*g'_!c'^!K,f_*c'_*c'^!K=d_*g'_*c'^!K,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0325,98,III,transcription,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,d_*g'_!c'^!K\xrightarrow{\sim}d_*d^!f_*K,d_*g'_*c'^!K\xrightarrow{\sim}d_*d^!f_*K,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0326,98,III,transcription,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,canonique $g'_!d'^!,canonique $g'_*d'^!,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0327,98,III,transcription,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"f_*c_!c^!\uRHom_S(L_1,L_2)","f_*c_*c^!\uRHom_S(L_1,L_2)",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0328,101,III,A,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"A_X(r_1)[2r_1]\otimes_X^{\mathbf L}A_X(r_2)[2r_2]\longrightarrow A_X(r)[2r],","A_X(r_1)[2r_1]\otimes^{\mathbf L}A_X(r_2)[2r_2]\longrightarrow A_X(r)[2r],",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0329,102,III,A,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"d'_*\uRHom(d_1'{}^!M_1,d_2'{}^!M_2)\otimes^{\mathbf L}","d'_*\uRHom(d_1'{}^*M_1,d_2'{}^!M_2)\otimes^{\mathbf L}",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0330,102,III,A,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,et $(4)$ est défini par la flèche d'adjonction $g_*K_C=g_*g^!K_D\longrightarrow K_D$.,et $(4)$ est défini par la flèche d'adjonction $g_*K_C=g_!g^!K_D\longrightarrow K_D$.,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0331,105,III,A,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,f'_*c'{}^!P\longrightarrow d'{}^!P,f'_!c'{}^!P\longrightarrow d'{}^!P,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0332,105,III,A,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,f''_*c''{}^!Q\longrightarrow d''{}^!Q,f''_!c''{}^!Q\longrightarrow d''{}^!Q,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0333,105,III,A,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,d'_!d'{}^!P\otimes^{\mathbf L}d''_!d''{}^!Q &,d'_!d'{}^!P\otimes d''_!d''{}^!Q &,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0334,106,III,A,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,P\otimes Q & d'{}^!P\otimes_X^{\mathbf L}d''{}^!Q\arrow[l],P\otimes^{\mathbf L}Q & d'{}^!P\otimes_X^{\mathbf L}d''{}^!Q\arrow[l],LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0335,106,III,A,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,d^!(P\otimes Q).,d^!(P\otimes^{\mathbf L}Q).,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0336,107,III,A,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"g_*c'{}^!(P\otimes Q),","g_*c'{}^!(P\otimes^{\mathbf L}Q),",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0337,107,III,A,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"c'{}^!(P\otimes Q)\longrightarrow d^!f_*(P\otimes Q),","c'{}^!(P\otimes^{\mathbf L}Q)\longrightarrow d^!f_*(P\otimes^{\mathbf L}Q),",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0338,111,III,A,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"\Tr(F,\R\Gamma(T,A))=\EP(T_s^F),","\Tr(F,\R\Gamma(T,A))=\EP(T^F),",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0339,111,III,A,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,où $\EP(T_s^F)$ désigne,où $\EP(T^F)$ désigne,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0340,113,III,A,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"""D\otimes D""'","""D\otimes^{\mathbf L} D""'",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0341,115,III,A,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"\uRHom(p_{12}^*p_{12,1}^*L_1,p_{12}^!p_{12,2}^*L_2)","\uRHom(p_1^*L_1,p_{12}^*p_{12,2}^!L_2)",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0342,115,III,A,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"\uRHom(p_{23}^!p_{23,2}^*L_2,p_{23}^!p_{23,3}^!L_3)","\uRHom(p_{23}^!p_{23,2}^*L_2,p_3^!L_3)",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0343,115,III,A,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"\uRHom(p_{12}^*L_1,p_{12}^!L_2)","\uRHom(p_1^*L_1,p_{12}^*p_{12,2}^!L_2)",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0344,115,III,A,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"\uRHom(p_{23}^!L_2,p_{23}^!L_3)","\uRHom(p_{23}^!p_{23,2}^*L_2,p_3^!L_3)",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0345,115,III,A,already-propagated-or-not-bilingual-exact,reviewed-current-equivalent,audit_evidence/middle_residual.md,"\uHom_S(L_1,L_2)\otimes\uHom_S(L_2,L_3)","\Hom_S(L_1,L_2)\otimes\Hom_S(L_2,L_3)",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0346,116,III,A,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,c:C=C'\times_{X_{12}}C''\to X_1\times_SX_2\times_SX_1,c:C=C'\times_{X_2}C''\to X_1\times_SX_2\times_SX_1,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0347,117,III,A,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"$E_1=p_{12}^*p_{12,1}^*L_1$, etc.","$E_1=p_{12,1}^*L_1$, etc.",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0348,123,III,A,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"DL_1\otimes_S^{\mathbf L}L_2\longrightarrow \uRHom(L_1\otimes^{\mathbf L}\cO_{X_2},q_1^!\cO_S\otimes_S^{\mathbf L}L_2),","DL_1\otimes_S^{\mathbf L}L_2\longrightarrow \uRHom(L_1\otimes_S^{\mathbf L}\cO_{X_2},q_1^!\cO_S\otimes_S^{\mathbf L}L_2),",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0349,123,III,A,already-propagated-or-not-bilingual-exact,reviewed-current-equivalent,audit_evidence/middle_residual.md,"\Hom(p_1^*L_1,p_2^!L_2)=\uHom_S(L_1,L_2),","\Hom(p_1^*L_1,p_2^!L_2)=\Hom_S(L_1,L_2),",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0350,123,III,A,already-propagated-or-not-bilingual-exact,reviewed-current-equivalent,audit_evidence/middle_residual.md,"et appellerons les éléments de $\uHom_S(L_1,L_2)$","et appellerons les éléments de $\Hom_S(L_1,L_2)$",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0351,124,III,A,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,g_*'c^!\xrightarrow{\sim}d^!f_*,g_*'c'^!\xrightarrow{\sim}d^!f_*,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0352,128,III,A,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"Soit $\omega\in H^0(Y,\Lambda^N N_{Y/X}^{\vee}\otimes\Omega^N_{X/S})$","Soit $\omega\in H^0(Y,\Lambda^d N_{Y/X}^{\vee}\otimes\Omega^d_{X/S})$",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0353,128,III,A,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,g^!\OO_S(=\Lambda^N N_{Y/X}^{\vee}\otimes\Omega^N_{X/S}),g^!\OO_S(=\Lambda^d N_{Y/X}^{\vee}\otimes\Omega^d_{X/S}),LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0354,128,III,A,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"\operatorname{Res}_{Y/S}(y\cl^N_{X/S}(Y))=\operatorname{Tr}_{Y/S}(y),","\operatorname{Res}_{Y/S}(y\cl_{X/S}(Y))=\operatorname{Tr}_{Y/S}(y),",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0355,128,III,A,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,multiplication par $\cl^N_{X/S}(Y)$. Il en résulte,multiplication par $\cl_{X/S}(Y)$. Il en résulte,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0356,128,III,A,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,donnée par le produit par $\cl^N_{X/S}(Y)$ correspond par adjonction à la flèche,donnée par le produit par $\cl_{X/S}(Y)$ correspond par adjonction à la flèche,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0357,134,III,A,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"Alors, pour tout $L_0\in\ob D^b_{\ctf}(X_0,\mathbb F_p)$, on a, notant $L$ l'image inverse de $L_0$ sur $X$,","Alors, pour tout $L_0\in\ob D_{\ctf}(X_0,\mathbb F_p)$, on a, notant $L$ l'image inverse de $L_0$ sur $X$,",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0358,144,III B,A,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"(\{x\}\times Y,B)","(\{y\}\times Y,B)",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0359,144,III B,A,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,$b$ la correspondance $\Phi$ de (loc. cit.),$b$ la correspondance $\phi$ de (loc. cit.),LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0360,146,III B,A,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,où les carrés correspondant à $U\leftarrow a_1^{-1}(U)\to A\to X$ et à $b_2^{-1}(V)\to V\to Y$ sont cartésiens.,où les carrés (1) et (4) sont cartésiens.,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0361,146,III B,A,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"On a $F^n a_{2*}a_1^*L=a_{2*}a_1^*L$ pour $n\le 0$, et $0$ pour $n>1$; de plus, comme $a_2$ est fini et le carré cartésien, on a","On a $F^n a_{2*}a_1^*L=a_{2*}a_1^*L$ pour $n\le 0$, et $0$ pour $n>1$; de plus, comme $a_2$ est fini et le carré (1) cartésien, on a",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0362,148,III B,A,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"D'autre part, on a, d'après la formule de Lefschetz pour $\{x\}\to S$, $\{y\}\to S$,","D'autre part, on a, d'après (1), $u_*=u'_*$, $v_*=v'_*$, d'où, par la formule de Lefschetz pour $\{x\}\to S$, $\{y\}\to S$,",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0363,148,III B,A,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"Compte tenu de la remarque faite plus haut, la conclusion découle de la conjugaison de ces deux égalités.","Compte tenu de la remarque faite plus haut, la conclusion découle de la conjugaison de (2) et (3).",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0364,150,III B,A,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"b^*:\mathrm R\Gamma_A(T,(DL\lten_{\Lambda}M)|T)
 \longrightarrow \mathrm R\Gamma_z(B,b^*(DL\lten_{\Lambda}M)),","b^*:\mathrm R\Gamma_A(T,(DL\lten_SM)|T)
 \longrightarrow \mathrm R\Gamma_z(B,b^*(DL\lten_SM)),",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0365,150,III B,A,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"a^*:\mathrm R\Gamma_B(T,(L\lten_{\Lambda}DM)|T)
 \longrightarrow \mathrm R\Gamma_z(A,a^*(L\lten_{\Lambda}DM))","a^*:\mathrm R\Gamma_B(T,(L\lten_SDM)|T)
 \longrightarrow \mathrm R\Gamma_z(A,a^*(L\lten_SDM))",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0366,150,III B,A,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"\mathrm R\Gamma(T,(DL\lten_{\Lambda}M)|T)
 =(DL\lten_{\Lambda}M)_z
 =(DL)_x\lten_{\Lambda}M_y=0,","\mathrm R\Gamma(T,(DL\lten_SM)|T)
 =(DL\lten_SM)_z
 =(DL)_x\lten M_y=0,",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0367,150,III B,A,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"\mathrm R\Gamma(B,b^*(DL\lten_{\Lambda}M))
 =(DL\lten_{\Lambda}M)_z=0.","\mathrm R\Gamma(B,b^*(DL\lten_SM))
 =(DL\lten_SM)_z=0.",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0368,150,III B,A,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"\mathrm R\Gamma(T-A,(DL\lten_{\Lambda}M)|T-A)
 \xrightarrow{\sim}
\mathrm R\Gamma_A(T,(DL\lten_{\Lambda}M)|T)[1],","\mathrm R\Gamma(T-A,(DL\lten_SM)|T-A)
 \xrightarrow{\sim}
\mathrm R\Gamma_A(T,(DL\lten_SM)|T)[1],",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0369,150,III B,A,rejected-not-in-final-french-authority,rejected-absent-final-french-authority,SOURCE_FORMULA_COMPARISON_EXACT.csv,"\mathrm R\Gamma(B-z,b^*(DL\lten_{\Lambda}M)|B-z)
 \xrightarrow{\sim}
\mathrm R\Gamma_z(B,b^*(DL\lten_{\Lambda}M))[1],","\mathrm R\Gamma(B-z,b^*(DL\lten_SM)|B-z)
 \xrightarrow{\sim}
\mathrm R\Gamma_z(B,b^*(DL\lten_SM))[1],",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0370,150,III B,A,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"b^*:\mathrm R\Gamma(T-A,(DL\lten_{\Lambda}M)|T-A)
 \longrightarrow \mathrm R\Gamma(B-z,(DL\lten_{\Lambda}M)|B-z).","b^*:\mathrm R\Gamma(T-A,(DL\lten_SM)|T-A)
 \longrightarrow \mathrm R\Gamma(B-z,(DL\lten_SM)|B-z).",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0371,150,III B,A,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"L=i_!P,\qquad M=j_!Q,","L=i_!DP,\qquad M=j_!Q,",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0372,151,III B,A,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"DL=Ri_*DP=Ri_*P,","DL=Ri_*DDP=Ri_*P,",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0373,151,III B,A,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,DL\lten_{\Lambda}M=Ri_*P\lten_{\Lambda}j_!Q.,DL\lten_SM=Ri_*P\lten_Sj_!Q.,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0374,151,III B,A,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"DL\lten_{\Lambda}M=Rf'_*g'_!(P\lten_{\Lambda}Q),","DL\lten_SM=Rf'_*g'_!(P\lten_SQ),",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0375,151,III B,A,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,(DL\lten_{\Lambda}M)|T=Rf_*g_!(P\lten_{\Lambda}Q)|T-(X\cup Y).,(DL\lten_SM)|T=Rf_*g_!((P\lten_SQ)|T-(X\cup Y)).,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0376,151,III B,A,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,E=(P\lten_{\Lambda}Q)|T-(X\cup Y).,E=(P\lten_SQ)|T-(X\cup Y).,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0377,153,III B,A,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"$(Y',B')$ sont chacun en position générale au sens de 1.2.","$(Y',B')$ sont chacun en position générale (au sens de 1.2)~(*)\footnote{(*) avec l'abus de notation habituel $X'=X'\times\{y'\}$, etc.. (où $x'$ (resp.\ $y'$) est le point fermé de $X'$ (resp.\ $Y'$)).}.",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0378,159,III B,A,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"m'^*Rj_*i'_!L\xrightarrow{\sim} i^*m^*Rj_*i'_!L,","m'^*Rj_*i'_!L\xrightarrow{\sim} i_1^*m^*Rj_*i'_!L,",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0379,159,III B,A,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"H^n(\widetilde X-z,\mathbb Z/\ell)","H^n(\widetilde X-\bar z,\mathbb Z/\ell)",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0380,159,III B,A,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"m'^*Rj_*i'_!L=(L_0)_{Y-z},","m'^*j_*i'_!L=(L_0)_{Y-z},",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0381,161,III B,A,already-propagated-or-not-bilingual-exact,reviewed-source-language-only,audit_evidence/middle_residual.md,l'hypothèse (P) étant vérifiée en vertu,l'hypothèse (P) est vérifiée en vertu,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0382,162,III B,A,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"\Hom_K^\bullet(E,K)\otimes_KE&\longrightarrow K,\qquad f\otimes x\longmapsto f(x),\tag{5.0.4}\\","\uHom_K^\bullet(E,K)\otimes_KE&\longrightarrow K,\qquad f\otimes x\longmapsto f(x),\tag{5.0.4}\\",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0383,162,III B,A,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"\Hom_K^\bullet(E,K)\otimes_KE&\longrightarrow \Hom_K^\bullet(E,E),\qquad f\otimes y\longmapsto (x\longmapsto f(x)y).\tag{5.0.5}","\uHom_K^\bullet(E,K)\otimes_KE&\longrightarrow \uHom_K^\bullet(E,E),\qquad f\otimes y\longmapsto (x\longmapsto f(x)y).\tag{5.0.5}",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0384,164,III B,A,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"H_0(A,E)=A\otimes_{A^e}E=E\otimes_{A^e}A=E/[A,E]","H_0(A,E)=A\otimes_{A^e}E=E\otimes_{A^e}A",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0385,165,III B,A,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"\begin{equation}\tag{5.2.3}
\uRHom_A(E,\uRHom_B(F,G))\xrightarrow{\sim}\uRHom_B(F\lten_AE,G).","\begin{equation}\tag{5.2.3}
\uHom_A(E,\uRHom_B(F,G))\xrightarrow{\sim}\uHom_B(F\lten_AE,G).",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0386,165,III B,A,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"Soit $A$ une $K$-algèbre. Dans la situation $({}_AE,{}_{A^\circ}F)$, on a un isomorphisme canonique","Soit $A$ une $K$-algèbre. Dans la situation $(E_A,{}_AF)$, on a un isomorphisme canonique",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0387,165,III B,A,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"E\otimes_{A^e}F\xrightarrow{\sim}(E\otimes_KF)\otimes_{A^e}A,","E\otimes_AF\xrightarrow{\sim}(E\otimes_KF)\otimes_{A^e}A,",LNM 589 scan-derived patch retained in final French authority
