candidate_id,source_page,expose,kind,old_string,new_string,english_old_count_at_review,final_french_new_count,disposition,patch_record,authority,evidence
SGA5-EXACT-0059,376,X,letter swap (script C vs script E),sous-catégorie pleine $\mathcal C$ de $\Mod(\Lambda[G])$,sous-catégorie pleine $\mathcal E$ de $\Mod(\Lambda[G])$,0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_fvp_375-484.json,LNM 589 scan-derived patch retained in final French authority,"Source (p376 top) names the full subcategory with a cursive script letter showing the double-loop form of a script E (ℰ), confirmed again as Ob(ℰ) in p376 mid. Transcription uses \mathcal C; should be \mathcal E."
SGA5-EXACT-0060,376,X,letter swap (script C vs script E),à chaque $M\in\Ob(\mathcal C)$ son caractère,à chaque $M\in\Ob(\mathcal E)$ son caractère,0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_fvp_375-484.json,LNM 589 scan-derived patch retained in final French authority,Source (p376 mid): « Si l'on associe à chaque M ∈ Ob(ℰ) son caractère » — same script E glyph as in 3.1. Transcription uses \mathcal C.
SGA5-EXACT-0061,376,X,wrong superscript glyph (asterisk vs bullet) + spurious subscript,"\Tr:R^*_{\Lambda}(G)\longrightarrow \mathcal F(G,\Lambda),","\Tr:R^{\bullet}(G)\longrightarrow \mathcal F(G,\Lambda),",1,1,propagated-exact,swarm_results/patches_fvp_375-484.json,LNM 589 scan-derived patch retained in final French authority,"Source (p376 mid) display shows the map R^•(G) → ℱ(G,Λ): the superscript on R is a raised dot/bullet (the typist distinguishes this from the asterisk used on Tr^* two lines above), and the display R carries NO Λ subscript (the Λ subscript appears only in the surrounding text)."
SGA5-EXACT-0062,376,X,wrong superscript glyph (asterisk vs bullet),où $R^*_{\Lambda}(G)$ est l'anneau des représentations,où $R^{\bullet}_{\Lambda}(G)$ est l'anneau des représentations,0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_fvp_375-484.json,LNM 589 scan-derived patch retained in final French authority,"Source (p376 bot) text: « où R^•_Λ(G) est l'anneau des représentations » — superscript is a raised dot/bullet, not an asterisk. Λ subscript is present here and retained."
SGA5-EXACT-0063,376,X,wrong superscript glyph (asterisk vs bullet),K^*(\Lambda[G])\longrightarrow R^*_{\Lambda}(G),K^{\bullet}(\Lambda[G])\longrightarrow R^{\bullet}_{\Lambda}(G),1,1,propagated-exact,swarm_results/patches_fvp_375-484.json,LNM 589 scan-derived patch retained in final French authority,"Source (p376 bot) display: K^•(Λ[G]) → R^•_Λ(G); both K and R carry a raised dot/bullet superscript, not an asterisk."
SGA5-EXACT-0064,378,X,letter-swap / spurious prime in induced-character formula (3.3.1),"\psi^*(g')=\sum_{s\in G'/G}\psi(s^{-1}g's),","\psi^*(g)=\sum_{t\in G'/G}\psi(t^{-1}gt),",1,1,propagated-exact,swarm_results/patches_fvp_375-484.json,LNM 589 scan-derived patch retained in final French authority,"Source (3.3.1) reads psi^*(g) = sum_{t in G'/G} psi(t^{-1}gt): the summation/coset variable is clearly the typewriter 't' (vertical stroke + crossbar), not 's', and the character argument is 'g' with NO prime (LHS arg and inner 'g' in t^{-1}gt both unprimed; only G' carries the prime). LaTeX wrongly uses 's' and adds a prime to g (g')."
SGA5-EXACT-0065,378,X,letter-swap / spurious prime in 'en convenant' clause,en convenant que $\psi(s^{-1}g's)=0$ si $s^{-1}g's\notin G$.,en convenant que $\psi(t^{-1}gt)=0$ si $t^{-1}gt\notin G$.,0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_fvp_375-484.json,LNM 589 scan-derived patch retained in final French authority,Source line: 'en convenant que psi(t^{-1}gt) = 0 si t^{-1}gt notin G' uses variable 't' and unprimed 'g' (matching (3.3.1)). LaTeX uses 's' and 'g'' (primed g).
SGA5-EXACT-0066,378,X,bimodule type-symbol misrendered: source has single LEFT subscript 'A-B',symbole ${}_A Y^\bullet_B$.,symbole ${}_{A-B}Y^\bullet$.,0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_fvp_375-484.json,LNM 589 scan-derived patch retained in final French authority,"Source (top last line + mid line 3) shows the type symbol as Y with a single LEFT subscript 'A-B' (the hyphenated pair sits at lower-left of Y; there is NO right subscript on Y), Y bearing the degree/bullet mark: {}_{A-B}Y^bullet. LaTeX instead splits it as left-sub A and right-sub B ({}_A Y^bullet_B), which does not match the printed type-symbol notation the author explicitly references ('le cas decrit par le symbole ...')."
SGA5-EXACT-0067,379,X,spurious subscript on operator,"\RHom_B:D(B)_{\parf}\times D(C)_{\Delta}\longrightarrow \Delta,","\RHom:D(B)_{\parf}\times D(C)_{\Delta}\longrightarrow \Delta,",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_fvp_375-484.json,LNM 589 scan-derived patch retained in final French authority,"Source p379_mid (3.6.1) displays the bifunctor as ""R Hom : D(B)_parf x D(C)_Delta --> Delta"" with NO subscript on R Hom (clear whitespace then colon). The TeX has \RHom_B, adding a spurious _B. In the body text and (3.6.3) the source DOES show R Hom_B with a visible subscript, confirming the deliberate absence here; semantically the bifunctor on the product category carries no single base subscript."
SGA5-EXACT-0068,383,X,"spurious hats on A in completed tensor (source: A complete, only tensor hatted)","\gamma^*,\delta^*:\widehat A\widehat\otimes\widehat A\longrightarrow \widehat A","\gamma^*,\delta^*:A\widehat\otimes A\longrightarrow A",1,1,propagated-exact,swarm_results/patches_fvp_375-484.json,LNM 589 scan-derived patch retained in final French authority,"Source homomorphism display (p383_top) reads 'A ⊗̂ A ⟶ A' with PLAIN capital A's (no circumflex) and a hat ONLY over the tensor symbol; alongside '(A = Ô_x)'. Since A := Ô_x is already complete, writing \widehat A is redundant and not in the source. LaTeX over-hats all three A's."
SGA5-EXACT-0069,383,X,spurious hats on A in completed tensor,de $\widehat A\widehat\otimes\widehat A$. Donc,de $A\widehat\otimes A$. Donc,0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_fvp_375-484.json,LNM 589 scan-derived patch retained in final French authority,"Source prose (p383_mid) reads 'engendré par l'élément 1⊗π−π⊗1 de A ⊗̂ A' with PLAIN A's and a hat only over the tensor. LaTeX writes \widehat A\widehat\otimes\widehat A, adding circumflexes absent from the source."
SGA5-EXACT-0070,384,X,wrong cross-reference number,(la multiplicité du point fixe $y'$ pour l'application $s:C'\to C'$ (lemme 4.1)).,(la multiplicité du point fixe $y'$ pour l'application $s:C'\to C'$ (lemme 5.1)).,0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_fvp_375-484.json,LNM 589 scan-derived patch retained in final French authority,"Source page 384 (top image, and repeated at top of mid image) prints the parenthetical cross-reference as ""(lemme 5.1))"" with a clear typewriter digit 5. The transcription has ""(lemme 4.1)"", presumably silently matched to the LaTeX's local ""Lemme 4.1"" label (line 12485). Source-faithful text on this page reads 5.1. NOTE: this restores a cross-reference that points to a lemma the surrounding LaTeX labels 4.1 -- the underlying numbering mismatch should be reviewed separately (the local lemma label, transcribed elsewhere, may itself be the divergence), but the printed text on p.384 is unambiguously ""5.1""."
SGA5-EXACT-0071,384,X,spurious base subscript added to tensor product,Sw'_{y'}=Sw_{y'}\otimes_{\mathbb Z_\ell}\mathbb Z_\ell[G_{y'}].,Sw'_{y'}=Sw_{y'}\otimes\mathbb Z_\ell[G_{y'}].,1,1,propagated-exact,swarm_results/patches_fvp_375-484.json,LNM 589 scan-derived patch retained in final French authority,"Source (4.2.3), shown in both mid and bot images, prints the tensor product as a bare circled-times symbol with NO base ring underneath: ""Sw'_{y'} = Sw_{y'} (\otimes) Z_l [G_{y'}]"". The transcription added ""_{\mathbb Z_\ell}"" under the \otimes (giving \otimes_{Z_l}). Although tensoring over Z_l is mathematically the natural reading, the printed formula carries no subscript on \otimes, so the added base is not source-faithful. Marked medium confidence because absence of a small typewriter subscript can be hard to rule out at this resolution."
SGA5-EXACT-0072,386,X,operator-order error in displayed equation (line 12614),=v_{y'}(s^{-1}(s(\pi)-\pi)),=v_{y'}(s(s^{-1}(\pi)-\pi)),1,1,propagated-exact,swarm_results/patches_fvp_375-484.json,LNM 589 scan-derived patch retained in final French authority,"Source bottom image displays the 2nd term as v_{y'}(s(s^{-1}(pi)-pi)): outer operator s applied to (s^{-1}(pi)-pi). TeX has the operators swapped: s^{-1}(s(pi)-pi). The source form is also the mathematically correct one, since s(s^{-1}(pi)-pi)=pi-s(pi) which equals the 3rd term v_{y'}(pi-s(pi)); the TeX form would give pi-s^{-1}(pi), breaking the equality chain."
SGA5-EXACT-0073,386,X,"wrong connector word (prose, line 12593)",du choix du point $y'$ de $C'$,du choix du point $y'$ et $C'$,0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_fvp_375-484.json,LNM 589 scan-derived patch retained in final French authority,"Source top image, line 2: 'et non du choix du point y' et C' au dessus de y' -- the connector between y' and C' is 'et' (visible crossed t), i.e. the modules do not depend on the choice of the point y' AND the cover C'. TeX renders this as 'de' ('du point y' de C''), changing the meaning."
SGA5-EXACT-0074,386,X,spurious prime on first triple element (line 12593),"de la situation $(C',y',G)$","de la situation $(C,y',G)$",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_fvp_375-484.json,LNM 589 scan-derived patch retained in final French authority,"Source top image, line 4: 'se deduit donc de la situation (C , y' , G)' -- the first element of the second triple is unprimed C (clear space, no apostrophe), contrasted with 'g sur C'' later on the same line which clearly carries the prime. TeX adds a spurious prime: (C',y',G). NOTE this makes the source asymmetric vs the preceding (C',y'',G); see typeB_notes."
SGA5-EXACT-0075,388,X,missing prime subscripts (y -> y'),"Remarque 4.6. Les modules $Sw_y$, $Sw'_y$, $Art_y$ sont des invariants","Remarque 4.6. Les modules $Sw_{y'}$, $Sw'_{y'}$, $Art_{y'}$ sont des invariants",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_fvp_375-484.json,LNM 589 scan-derived patch retained in final French authority,"Source (p388_mid) Remarque 4.6 line reads 'Les modules Sw_{y'} , Sw'_{y'} , Art_{y'} sont des invariants purement locaux' - all three subscripts clearly carry a prime (y'), consistent with the surrounding G_{y'}, O_{C',y'} and 'ramifiee en y''. TeX dropped the primes, writing plain y. Anchored with 'Remarque 4.6. Les modules ' because '$Sw_y$, $Sw'_y$, $Art_y$' also appears (correctly, plain y) at lines 12655 and 12663."
SGA5-EXACT-0076,388,X,missing prime subscript (y -> y'),En plus on a $Sw_y=0$ si et seulement si,En plus on a $Sw_{y'}=0$ si et seulement si,0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_fvp_375-484.json,LNM 589 scan-derived patch retained in final French authority,"Source (p388_mid/bot) reads 'En plus on a Sw_{y'} = 0 si et seulement si' - the subscript is y' (prime), matching the local invariant indexed by the point y' of C'. TeX has plain $Sw_y$."
SGA5-EXACT-0077,454,XV,operator/accent: wrong separator and wrong accent on category symbol,"\Fr^*_{/X}\,\fr_X^*\longrightarrow \id_{\widehat X_{\et}},","\Fr^*_{/X}:\fr_X^*\longrightarrow \id_{\widetilde X_{\et}},",1,1,propagated-exact,swarm_results/patches_fvp_375-484.json,LNM 589 scan-derived patch retained in final French authority,"Source part a) display reads `Fr^*_{/X} : fr^*_X --> id_{X-tilde-et}`: there is a typewriter colon (:) between Fr^*_{/X} and fr^*_X (the morphism colon), and the X under id carries a TILDE, not a hat. The TeX has a thin space `\,` instead of `:`, and `\widehat` instead of `\widetilde`. The document's own convention for the category of sheaves on X_et is `\widetilde X_{\et}` (lines 12214, 12235, 12237)."
SGA5-EXACT-0078,454,XV,accent: hat vs tilde on category-of-sheaves symbol,où $\widehat X_{\et}$ est la catégorie des faisceaux d'ensembles sur $X_{\et}$.,où $\widetilde X_{\et}$ est la catégorie des faisceaux d'ensembles sur $X_{\et}$.,0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_fvp_375-484.json,LNM 589 scan-derived patch retained in final French authority,"Source parenthetical `(où X-tilde-et est la catégorie des faisceaux d'ensembles sur X_et)` shows a TILDE over X. The category/topos of sheaves on X_et is written `\widetilde X_{\et}` elsewhere in this file (12214, 12235, 12237). The TeX uses `\widehat`."
SGA5-EXACT-0079,454,XV,accent: hat vs tilde on category-of-sheaves symbol,"$F\in\Ob\widehat X_{\et}$, définissent un $(\Sch)_p$-morphisme fonctoriel","$F\in\Ob\widetilde X_{\et}$, définissent un $(\Sch)_p$-morphisme fonctoriel",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_fvp_375-484.json,LNM 589 scan-derived patch retained in final French authority,Source part b) reads `F ∈ Ob X-tilde-et`: X carries a TILDE (clearly visible in mid image). Consistent with `\widetilde X_{\et}` used at lines 12214/12235/12237. The TeX uses `\widehat`.
SGA5-EXACT-0080,454,XV,missing subscript on operator,\Fr^*:\fr^*\longrightarrow\id_{\mathcal F},\Fr^*_{/}:\fr^*\longrightarrow\id_{\mathcal F},1,1,propagated-exact,swarm_results/patches_fvp_375-484.json,LNM 589 scan-derived patch retained in final French authority,"Source part b) display reads `Fr^*_{/} : fr^* --> id_{script-F}`: Fr^* carries a subscript slash `/` (the generic relative-base notation, matching `Fr^*_{/X}` used in part a). The TeX dropped the `_{/}` subscript, writing bare `\Fr^*`."
SGA5-EXACT-0081,454,XV,missing subscript on operator,"Inversement ces propriétés caractérisent $\Fr^*$, c'est-à-dire","Inversement ces propriétés caractérisent $\Fr^*_{/}$, c'est-à-dire",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_fvp_375-484.json,LNM 589 scan-derived patch retained in final French authority,"Source part c) reads `Inversement ces propriétés caractérisent Fr^*_{/}, c'est-à-...`: Fr^* carries a subscript slash `/`, consistent with the same notation in parts a) and b). The TeX dropped the `_{/}` subscript."
SGA5-EXACT-0082,455,XV,missing prime on F (F vs F'),l'image de $F(\Fr_{/X'})^{-1}$ par l'application bijective,l'image de $F'(\Fr_{/X'})^{-1}$ par l'application bijective,0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_fvp_375-484.json,LNM 589 scan-derived patch retained in final French authority,"Source (p455_top): 'revient a montrer que l'image de F'(Fr_{/X'})^{-1} par l'application bijective' -- F clearly carries a prime, paired with the X' subscript. Convention is corroborated on p455_mid where the parallel term is written F'(Fr_{/X'}) (prime+X') alongside F(Fr_{/X}) (no prime + X), and tex line 14618 already encodes that pairing as g_*(F'(\Fr_{/X'})). Tex dropped the prime here."
SGA5-EXACT-0083,455,XV,dropped middle term of equality in displayed Hom chain,"\Hom_X(F,\fr_{X*}F)\longrightarrow
\Hom_X(F,g_*\fr_{X'*}g^*F)","\Hom_X(F,\fr_{X*}F)\longrightarrow
\Hom_X(F,\fr_{X*}g_*g^*F)=
\Hom_X(F,g_*\fr_{X'*}g^*F)",1,1,propagated-exact,swarm_results/patches_fvp_375-484.json,LNM 589 scan-derived patch retained in final French authority,"Source (p455_mid, first display): Hom_X(F,fr_{X*}(F)) --> Hom_X(F,fr_{X*} g_* g^*(F)) = Hom_X(F,g_* fr_{X'*} g^*(F)). Three terms with the second joined to the third by '='. Tex has only two terms, omitting the intermediate Hom_X(F,fr_{X*}g_*g^*F)= entirely."
SGA5-EXACT-0084,455,XV,missing arrow label (alpha) on adjunction morphism,morphisme d'adjonction $F\to g_*g^*F$,morphisme d'adjonction $F\xrightarrow{\alpha} g_*g^*F$,0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_fvp_375-484.json,LNM 589 scan-derived patch retained in final French authority,"Source (p455_mid): 'definie par le morphisme d'adjonction : F --alpha--> g_* g^*(F)'. The arrow is explicitly labeled alpha, and alpha is used immediately after in tex line 14618 (\alpha\circ F(\Fr_{/X})...). Tex writes the arrow as an unlabeled $F\to g_*g^*F$."
SGA5-EXACT-0085,456,XV,punctuation: comma should be semicolon,"on a $\psi_U=\id_U$, il en résulte que $\psi_F(U)$",on a $\psi_U=\id_U$; il en résulte que $\psi_F(U)$,0,0,already-propagated-or-not-bilingual-exact,swarm_results/patches_fvp_375-484.json,LNM 589 scan-derived patch retained in final French authority,"Source (p456_top, line 3): ""on a φ_U = id_U ; il en résulte que"" uses a semicolon between id_U and 'il en résulte'. TeX rendered it as a comma."
SGA5-EXACT-0086,456,XV,letter case: lowercase 'modules' should be capital 'Modules',"est un complexe de $\Lambda$-modules, on définit immédiatement","est un complexe de $\Lambda$-Modules, on définit immédiatement",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_fvp_375-484.json,LNM 589 scan-derived patch retained in final French authority,"Source (p456_mid, line 3): ""si F• est un complexe de Λ-Modules, on"" — capital M (SGA sheaf-of-modules convention, F• being a complex of sheaves). TeX has lowercase 'modules'."
