"r3_current_frontier","source_refresh_label","source_refresh_scope","source_carrier_path","source_carrier_sha256","r3_boundary","current_head","ledger_record_id","source_table","source_path_or_category","source_use_label","positive_source_signal","adverse_or_gap_signal","gate_guard","label"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-00357","carry-forward-1233-fable-source-use-adverse","","active-recovery-blocker-row","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-00357 carry-forward-c33-fable-source-use-adverse  active-recovery-blocker-row c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-00357 branch-c33-r3-68c-blockers  active-recovery-blocker-row 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMBINED_BLOCKERS_ACTIVE_RECOVERY.csv R3_5DCC7BF5_E58_PACKET_VISIBILITY_20260706T122646Z active-recovery-blocker-branch-visible-carry-forward 81db4ba945379e7","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-00357 carry-forward-c33-fable-source-use-adverse  active-recovery-blocker-row c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-00357 branch-c33-r3-68c-blockers  active-recovery-blocker-row 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMBINED_BLOCKERS_ACTIVE_RECOVERY.csv R3_5DCC7BF5_E58_PACKET_VISIBILITY_20260706T122646Z active-recovery-blocker-branch-visible-carry-forward 81db4ba945379e7","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-00358","carry-forward-1233-fable-source-use-adverse","","active-recovery-blocker-row","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-00358 carry-forward-c33-fable-source-use-adverse  active-recovery-blocker-row c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-00358 branch-c33-r3-68c-blockers  active-recovery-blocker-row 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMBINED_BLOCKERS_ACTIVE_RECOVERY.csv R3_5DCC7BF5_E58_PACKET_VISIBILITY_20260706T122646Z active-recovery-blocker-branch-visible-carry-forward 81db4ba945379e7","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-00358 carry-forward-c33-fable-source-use-adverse  active-recovery-blocker-row c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-00358 branch-c33-r3-68c-blockers  active-recovery-blocker-row 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMBINED_BLOCKERS_ACTIVE_RECOVERY.csv R3_5DCC7BF5_E58_PACKET_VISIBILITY_20260706T122646Z active-recovery-blocker-branch-visible-carry-forward 81db4ba945379e7","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-00359","carry-forward-1233-fable-source-use-adverse","","active-recovery-blocker-row","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-00359 carry-forward-c33-fable-source-use-adverse  active-recovery-blocker-row c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-00359 branch-c33-r3-68c-blockers  active-recovery-blocker-row 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMBINED_BLOCKERS_ACTIVE_RECOVERY.csv R3_5DCC7BF5_E58_PACKET_VISIBILITY_20260706T122646Z active-recovery-blocker-branch-visible-carry-forward 81db4ba945379e7","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-00359 carry-forward-c33-fable-source-use-adverse  active-recovery-blocker-row c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-00359 branch-c33-r3-68c-blockers  active-recovery-blocker-row 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMBINED_BLOCKERS_ACTIVE_RECOVERY.csv R3_5DCC7BF5_E58_PACKET_VISIBILITY_20260706T122646Z active-recovery-blocker-branch-visible-carry-forward 81db4ba945379e7","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-00360","carry-forward-1233-fable-source-use-adverse","","active-recovery-blocker-row","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-00360 carry-forward-c33-fable-source-use-adverse  active-recovery-blocker-row c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-00360 branch-c33-r3-68c-blockers  active-recovery-blocker-row 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMBINED_BLOCKERS_ACTIVE_RECOVERY.csv R3_5DCC7BF5_E58_PACKET_VISIBILITY_20260706T122646Z active-recovery-blocker-branch-visible-carry-forward 81db4ba945379e7","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-00360 carry-forward-c33-fable-source-use-adverse  active-recovery-blocker-row c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-00360 branch-c33-r3-68c-blockers  active-recovery-blocker-row 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMBINED_BLOCKERS_ACTIVE_RECOVERY.csv R3_5DCC7BF5_E58_PACKET_VISIBILITY_20260706T122646Z active-recovery-blocker-branch-visible-carry-forward 81db4ba945379e7","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-00361","carry-forward-1233-fable-source-use-adverse","","active-recovery-blocker-row","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-00361 carry-forward-c33-fable-source-use-adverse  active-recovery-blocker-row c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-00361 branch-c33-r3-68c-blockers  active-recovery-blocker-row 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMBINED_BLOCKERS_ACTIVE_RECOVERY.csv R3_5DCC7BF5_E58_PACKET_VISIBILITY_20260706T122646Z active-recovery-blocker-branch-visible-carry-forward 81db4ba945379e7","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-00361 carry-forward-c33-fable-source-use-adverse  active-recovery-blocker-row c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-00361 branch-c33-r3-68c-blockers  active-recovery-blocker-row 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMBINED_BLOCKERS_ACTIVE_RECOVERY.csv R3_5DCC7BF5_E58_PACKET_VISIBILITY_20260706T122646Z active-recovery-blocker-branch-visible-carry-forward 81db4ba945379e7","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-00362","carry-forward-1233-fable-source-use-adverse","","active-recovery-blocker-row","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-00362 carry-forward-c33-fable-source-use-adverse  active-recovery-blocker-row c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-00362 branch-c33-r3-68c-blockers  active-recovery-blocker-row 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMBINED_BLOCKERS_ACTIVE_RECOVERY.csv R3_5DCC7BF5_E58_PACKET_VISIBILITY_20260706T122646Z active-recovery-blocker-branch-visible-carry-forward 81db4ba945379e7","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-00362 carry-forward-c33-fable-source-use-adverse  active-recovery-blocker-row c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-00362 branch-c33-r3-68c-blockers  active-recovery-blocker-row 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMBINED_BLOCKERS_ACTIVE_RECOVERY.csv R3_5DCC7BF5_E58_PACKET_VISIBILITY_20260706T122646Z active-recovery-blocker-branch-visible-carry-forward 81db4ba945379e7","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-00363","carry-forward-1233-fable-source-use-adverse","","active-recovery-blocker-row","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-00363 carry-forward-c33-fable-source-use-adverse  active-recovery-blocker-row c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-00363 branch-c33-r3-68c-blockers  active-recovery-blocker-row 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMBINED_BLOCKERS_ACTIVE_RECOVERY.csv R3_5DCC7BF5_E58_PACKET_VISIBILITY_20260706T122646Z active-recovery-blocker-branch-visible-carry-forward 81db4ba945379e7","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-00363 carry-forward-c33-fable-source-use-adverse  active-recovery-blocker-row c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-00363 branch-c33-r3-68c-blockers  active-recovery-blocker-row 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMBINED_BLOCKERS_ACTIVE_RECOVERY.csv R3_5DCC7BF5_E58_PACKET_VISIBILITY_20260706T122646Z active-recovery-blocker-branch-visible-carry-forward 81db4ba945379e7","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-00364","carry-forward-1233-fable-source-use-adverse","","active-recovery-blocker-row","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-00364 carry-forward-c33-fable-source-use-adverse  active-recovery-blocker-row c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-00364 branch-c33-r3-68c-blockers  active-recovery-blocker-row 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMBINED_BLOCKERS_ACTIVE_RECOVERY.csv R3_5DCC7BF5_E58_PACKET_VISIBILITY_20260706T122646Z active-recovery-blocker-branch-visible-carry-forward 81db4ba945379e7","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-00364 carry-forward-c33-fable-source-use-adverse  active-recovery-blocker-row c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-00364 branch-c33-r3-68c-blockers  active-recovery-blocker-row 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMBINED_BLOCKERS_ACTIVE_RECOVERY.csv R3_5DCC7BF5_E58_PACKET_VISIBILITY_20260706T122646Z active-recovery-blocker-branch-visible-carry-forward 81db4ba945379e7","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-00365","carry-forward-1233-fable-source-use-adverse","","active-recovery-blocker-row","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-00365 carry-forward-c33-fable-source-use-adverse  active-recovery-blocker-row c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-00365 branch-c33-r3-68c-blockers  active-recovery-blocker-row 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMBINED_BLOCKERS_ACTIVE_RECOVERY.csv R3_5DCC7BF5_E58_PACKET_VISIBILITY_20260706T122646Z active-recovery-blocker-branch-visible-carry-forward 81db4ba945379e7","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-00365 carry-forward-c33-fable-source-use-adverse  active-recovery-blocker-row c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-00365 branch-c33-r3-68c-blockers  active-recovery-blocker-row 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMBINED_BLOCKERS_ACTIVE_RECOVERY.csv R3_5DCC7BF5_E58_PACKET_VISIBILITY_20260706T122646Z active-recovery-blocker-branch-visible-carry-forward 81db4ba945379e7","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-00366","carry-forward-1233-fable-source-use-adverse","","active-recovery-blocker-row","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-00366 carry-forward-c33-fable-source-use-adverse  active-recovery-blocker-row c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-00366 branch-c33-r3-68c-blockers  active-recovery-blocker-row 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMBINED_BLOCKERS_ACTIVE_RECOVERY.csv R3_5DCC7BF5_E58_PACKET_VISIBILITY_20260706T122646Z active-recovery-blocker-branch-visible-carry-forward 81db4ba945379e7","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-00366 carry-forward-c33-fable-source-use-adverse  active-recovery-blocker-row c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-00366 branch-c33-r3-68c-blockers  active-recovery-blocker-row 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMBINED_BLOCKERS_ACTIVE_RECOVERY.csv R3_5DCC7BF5_E58_PACKET_VISIBILITY_20260706T122646Z active-recovery-blocker-branch-visible-carry-forward 81db4ba945379e7","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-00367","carry-forward-1233-fable-source-use-adverse","","active-recovery-blocker-row","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-00367 carry-forward-c33-fable-source-use-adverse  active-recovery-blocker-row c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-00367 branch-c33-r3-68c-blockers  active-recovery-blocker-row 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMBINED_BLOCKERS_ACTIVE_RECOVERY.csv R3_5DCC7BF5_E58_PACKET_VISIBILITY_20260706T122646Z active-recovery-blocker-branch-visible-carry-forward 81db4ba945379e7","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-00367 carry-forward-c33-fable-source-use-adverse  active-recovery-blocker-row c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-00367 branch-c33-r3-68c-blockers  active-recovery-blocker-row 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMBINED_BLOCKERS_ACTIVE_RECOVERY.csv R3_5DCC7BF5_E58_PACKET_VISIBILITY_20260706T122646Z active-recovery-blocker-branch-visible-carry-forward 81db4ba945379e7","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
