lane,relative_output_path,extension,bytes,sha256_if_le_25MiB,category,blocker_signal
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_CORPUS_CONTINUATION_33_RUN_LOG_ADDENDUM_20260704.md,.md,2171,B44D50C421D68F976A67CAAD67DD355F423374504C0395B24650D4703D4006B4,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_CORPUS_CONTINUATION_34_RUN_LOG_ADDENDUM_20260704.md,.md,2331,7BFAFE95B9FAEFD875D2BCD362B9AE640D7A8BB22CE2081E474FACC5C97E47FC,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_CORPUS_CONTINUATION_35_RUN_LOG_ADDENDUM_20260704.md,.md,2556,735F230ECB673BA9C477238FABC3B26988E7D39690283443F238557335BD7035,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_CORPUS_CONTINUATION_36_RUN_LOG_ADDENDUM_20260704.md,.md,2350,F7BD7A7437A7CC4FA675A9A715E9AD819B0FE969E34A6015C10975FD2562C3E7,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_CORPUS_CONTINUATION_37_RUN_LOG_ADDENDUM_20260704.md,.md,3271,28BD46D5408A08319785584F01F073EF681CC475E9DB90F99A9210285D53610F,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_CORPUS_TRANSLATION_ROLLUP_MANIFEST_20260704.json,.json,117016,ED29106710C703C6B850ED417C3586913961A32D969272BCB9B6DB7947D43693,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_CORPUS_TRANSLATION_ROLLUP_NOTE_20260704.md,.md,53359,95FFF8F18AE274E14EFB22C9683992FCEF8A5F7B53D627F6C309DD9B98F65FBB,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_CORPUS_TRANSLATION_ROLLUP_SHA256SUMS_20260704.txt,.txt,31578,02A0FEE610D36B8EF3A178FF6A26CE93C3431E66161F0BB0E7E9BB42BBEE8CEC,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_CORPUS_TRANSLATION_RUN_LOG_20260704.md,.md,138985,176BD0459A2C5211E4C0BE1EAC15FBCDDCC96172B8F7D7BB750BE0C7DC45830E,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_20260704.json,.json,72989,4299693A39D87E6F158B51F66DF4F81566D255D21E06E805F506A5957501E26B,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_20260704.md,.md,47320,2989C8142C4C61B29AFC9BB9CF807CB44B092C5525CC08E57A216E53E4BC8589,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_02_20260704.json,.json,15947,0E72AFF3D47F44735E85473CFE55189E0803D93039C0BC30DE7585F48F0DBAC8,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_02_20260704.md,.md,10546,79DA831627BACA0437F26429EAB95B7D83E3F2038AD58354663171DF84EB916C,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_02_MANIFEST_20260704.json,.json,1406,C12AAD17C2A3BFBBA109C538C7CA37779EF84596E9B9253222A9B51C70716A3B,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_02_SHA256SUMS_20260704.txt,.txt,593,C616CC02D66E0D9C241B33E22BF2EC5525C16117078BED7FD5AD674CAE7A7149,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_03_20260704.json,.json,24666,20D2328685B77AF5C4E62AE58D7C5E2E6A5E369558130B573F028F98DB32A342,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_03_20260704.md,.md,15696,3ECF9CF3441DE3EC5B2EE1D3C6F894C368C865C9FA94779B1E924036F149B6D4,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_03_MANIFEST_20260704.json,.json,1587,E20329B6F8E41AA0D61F75D016E27113FDA182D943E8082A096B08156D4CE1F5,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_03_SHA256SUMS_20260704.txt,.txt,593,E22BF8A3F04CC21CB7DED63AFBCBD19ACED2B599452A5571F0C9C2FEFEC7B127,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_04_20260704.json,.json,25364,811F7E725707A049D984E6F62E02CB2915F5DE9A2A7E2EDC694C7B6A9DB67A10,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_04_20260704.md,.md,16026,73A1F4BDFB97A54CAA166B140CF19FD3A92E476FCB1D5E5366F5E282B7DA7081,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_04_MANIFEST_20260704.json,.json,1587,164DA30F1D1561BD0736441248AE5187B3DE2AC4B77A96CD239DCD1F26EB09C3,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_04_SHA256SUMS_20260704.txt,.txt,593,ACAAC0F092564E8BD2F0BF04152EB442C6EF14EA45463491C9803AEAFBFACB86,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_05_20260704.json,.json,24482,4816A0E2735DDDBEAC3EDB9AC20550E73E5DAA49AD20FF66AB2FC0C4A18D98FF,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_05_20260704.md,.md,15184,73CB1A252995E04F183238893FCFC770C6F40AA29D5E9AA05CD728A4E812899D,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_05_MANIFEST_20260704.json,.json,1587,76767FD9230FDC5F1FF7DB82EFC659091E2852EBD97846A8BD2224BD05C10522,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_05_SHA256SUMS_20260704.txt,.txt,593,6E6D699FC21A79E1DC0B1677FFE186678345DABE727D15A73EFBDEA6E5337395,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_06_20260704.json,.json,34312,B3A9096B7E3572ECC996D4EFEF42B849B2387E3882E58EB12DA80A8CF473FC89,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_06_20260704.md,.md,21122,8517DCF905906E5E71F6DB9954175DE97470315B61E2E80DAFAAB4460CAE3DDD,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_06_MANIFEST_20260704.json,.json,1587,1CEF4A12B79B7E79B45658021B69403B0C4C64CD4E21A59CE0B8DD732915BE9C,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_06_SHA256SUMS_20260704.txt,.txt,593,3BC1ABB31063E7D30BEB426638C7F52818F975FDE3AFD353F94EB86822EDBF98,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_07_20260704.json,.json,35438,BF21BE4B0E0E93C8DBA3B7619EC05971739B9013027BAF4AD137B33229558771,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_07_20260704.md,.md,21087,A767B1DD44CF11A56690CB6F0555E6CEFCD0C3237C7393FC5A1B9B7ABBDF4D7A,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_07_MANIFEST_20260704.json,.json,1587,744D5C22E518E7CEAD3211F38FA290E737132E448D461EDE441BF29398E3B04E,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_07_SHA256SUMS_20260704.txt,.txt,593,739DB4C4D12EDBCC3200DB9102139F4C172A732F4B2226236367505276D80CD4,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_08_20260704.json,.json,31406,7EAADDEF60299E496C26635F941B150068DB1082B38E6A69C8D62015BE39529D,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_08_20260704.md,.md,19955,92264FBBBE51E20314A5D0A08BFD335B171429A3EEF0C61857378363E0DA0311,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_08_MANIFEST_20260704.json,.json,1587,E2FBF55B5B5E4D9F187AE9005C4BBA557261ED98D6C6540F87D39626E6AC1F35,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_08_SHA256SUMS_20260704.txt,.txt,593,7F8A4D5CB9E538473CFE4C4128998960FC12D58771E604EC8B7C24FFCF88F8E8,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_09_20260704.json,.json,29587,1AFA5268BFE516F4B6DD5819F03C475AEC2E0ACB71B7BC08ABF2DD8FC589307E,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_09_20260704.md,.md,18107,A277EF6715B1F08334034FF6657C83107EEFE53C21DE8A50BD1915950B229495,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_09_MANIFEST_20260704.json,.json,1587,BFE2F1A1AFAAEEDE64AC0305EDAC2EFF651D2942A2D0B59E21AF805323AE3551,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_09_SHA256SUMS_20260704.txt,.txt,593,3D702C35160FDC6F302E2B6B0484814CB3C5E830F6CCC56C38C9135F9662D9FF,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_10_20260704.json,.json,33674,42592F9E632B3EF3961407E001A100E1B4C604ACF489F750AEBEA086E0050AF7,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_10_20260704.md,.md,20504,DF3167AE957DD22380ED8B8E75D363ED60AE3B11B785D4E30501274B01A11577,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_10_MANIFEST_20260704.json,.json,1587,09F30B2DE0E0D1095173EB8FFCC21F3A2276D979B291694C9DC40A80C40DFFD3,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_10_SHA256SUMS_20260704.txt,.txt,593,816A5EA49E6B8D22DADBD5C31C21C9FEE9A390C2F06BF493FF967851B18AEAB0,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_11_20260704.json,.json,33708,BD66AD33BE388D20772C291755D98930DE6D0A47BDC2B6A8343ADBCB2EB3429F,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_11_20260704.md,.md,20578,CFBE3E8943CC2EA7993886A306FEB49B904D815FE824FB71DD6AF82C504A2F3B,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_11_MANIFEST_20260704.json,.json,1587,A00322E042D1F47AC56C2178E47BDD53C2865DB781BFC3403ADE48EF1C9B15A5,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_11_SHA256SUMS_20260704.txt,.txt,593,AE0538F359ED5CB1B7DCFA4A7E6D9D4FEF3E7A78DA812BD35F4F41EA2CA6883D,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_12_20260704.json,.json,29518,FBF8845E8B313A8D671CFB63DB7859411823AC0879DA9A186B7CE78D43379B19,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_12_20260704.md,.md,18306,1B9B8B481DDBC1F3BE2E1A52DA6E469857234B74B32EB6750F689EA983E67AC2,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_12_MANIFEST_20260704.json,.json,1587,2FFD4C1467E26B0EC0179A2AAFB7DDECD25F704240A67F0FF208B07D2E3BE938,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_12_SHA256SUMS_20260704.txt,.txt,593,5E7F612A2B2E815F65A5F82ACF024370362809F091F97DB5A7BB23FA0EAD8D5C,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_13_20260704.json,.json,27802,D3B894232FC7884CCF3AA728CABAC6775461E1A8B0E142170CFCCC827A96DB28,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_13_20260704.md,.md,16760,159E93B5F695D97086C7B2BF1D1D08094FC291C4B049B47C1EF47A42349322A1,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_13_MANIFEST_20260704.json,.json,1587,4BA8B19814528D761FB5CCD4B5E95D53222CB6FFA0F8749477157E5D84FB64A3,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_13_SHA256SUMS_20260704.txt,.txt,593,6D24CBF2814A956F9E1BD098B9A15EB94A6F47A06DDC70DE9C55FB7C6607D552,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_14_20260704.json,.json,30249,5A67F22B50F889C912C2B16A2227245B66668A980E083F606DD206ECC30B10C9,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_14_20260704.md,.md,18788,C0B4B76DB4B29F1951C3E74D84CE9E373F2FFB6ADCE4DBA04E18DD58364D1411,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_14_MANIFEST_20260704.json,.json,1587,E0254A0596509EA20BA248AFC00BC835C33A29D0EF49AAC04DA0AD8ACC9D2D7D,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_14_SHA256SUMS_20260704.txt,.txt,593,87AC0CDFDAC389A3384BAB89F4ACCB1EBA8839ED3941EA72111057DF37E0883A,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_15_20260704.json,.json,26845,BA7E4BD52BFCCDA18E97A03B510C3F15C8473E3F327073B8B6ACED175816E043,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_15_20260704.md,.md,16036,F0AE05B82B10408964307F0AD6DB0D38E19108CD3AD38DD23958A58958F2E2DF,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_15_MANIFEST_20260704.json,.json,1587,9EC5CD7C1987407A611C58D612FDCCFD064D004E7ECF1DFF0983A09B61C85CD9,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_15_SHA256SUMS_20260704.txt,.txt,593,07C5CD4A5E649D4CEA56E34F3C32D40D47D4C245C5391E44EE49A290C354D1EF,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_16_20260704.json,.json,26101,64502FCA9540334E5F0282BE4DF2918C72F40284095859D3A6E47DA7C7268049,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_16_20260704.md,.md,15126,4D71783B1913EF1AD3A9C68100920D74E256ADE71E8FC77580912478B7E7CA63,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_16_MANIFEST_20260704.json,.json,1587,0718D19FA6A4808588A6A31CDC59D78BDEEE40C5B91E4B80429501E1CDF3747B,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_16_SHA256SUMS_20260704.txt,.txt,593,EAFB0049CCF38734507DD31346F9D763CFC4869ED8AF6A74E7B4AE9713205F97,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_17_20260704.json,.json,27760,FC9561D4368CC4493593E1554225DF15245329609A9B566406748043186DFE2D,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_17_20260704.md,.md,16514,B6F173FE2E2A871B1ADDAB7F00A5AD5D926C3DC9E23991CA1400C3B4E3D5CF2B,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_17_MANIFEST_20260704.json,.json,1587,542F5F8262D19A01B0ADD81F93108DFEA17D4EAD7764A49E17ED33D6AAA6B645,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_17_SHA256SUMS_20260704.txt,.txt,593,29F887DC48733EE455754BEF177E2E4C52101FDF3580092786300A29B34ED8ED,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_18_20260704.json,.json,17979,32316C8689C5C24BC3DC576065D726CEA52E8DFDF7762586F02728DDBFCA88C4,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_18_20260704.md,.md,10204,91DCA2C4BBB7D172FA8608901B68121B773BC36D0FC54CD0D7D30946D9142D25,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_18_MANIFEST_20260704.json,.json,1587,F5A57A10DDF852D97FCF7C8D100F590D351587E91808E50A98F92CC3FC285151,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_18_SHA256SUMS_20260704.txt,.txt,593,B5FE0B2C100D14D9109A537857B5F8D6426B425EAA9BC22FFCF4D30C5254133E,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_19_20260704.json,.json,28748,825AA423AA104C3D8BC37FF796D84F8EF3C91ACCCF550447DC73BCD9CBFF0E76,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_19_20260704.md,.md,17425,F254203C8D57F2F60D879729184AEBF936A9F2CBFA3ECDEFF58EC7A25E51010E,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_19_MANIFEST_20260704.json,.json,1587,768E5D86F9BF672F96A245B483C53F900B6AA743673C3C13669AEAC6F419D497,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_19_SHA256SUMS_20260704.txt,.txt,593,1BA7F8BEC6BB22FF4050D12FC71F639D8D501498950FF2F76C3FCA5B83884249,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_20_20260704.json,.json,29840,5719A2D283D94BEBF73AA3E69985A59D034D0DE1D840A2A79C367932D0EFE2BF,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_20_20260704.md,.md,18067,308EF6716B199DCA00CF4EF9D0AF03B5B8A01F15FB6EED05EFE8AE4F8396DE92,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_20_MANIFEST_20260704.json,.json,1587,B38BD4B39C6F4DD2D5E847EB4D8200BF148602F769F6826BEFCD58AD6F2E174A,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_20_SHA256SUMS_20260704.txt,.txt,593,F783BFE1A39D0FD992B155AC19F93B7435AF68295ED784782543E291044C7E39,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_21_20260704.json,.json,28468,436D08B0BC27483C7D70F9859549FEA9E2E6C68CC788B5F4617C12EDCB3CABFB,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_21_20260704.md,.md,16981,45745C24BDDCC923458C3BCC34077ABBF9AD2A4EC8B8763AEC6BCD2983CF3453,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_21_MANIFEST_20260704.json,.json,1587,E0234AF8FE1831A40EE67B59FE6F284C64BD6A3F43DE331BCE2289292FC60C6E,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_21_SHA256SUMS_20260704.txt,.txt,593,37EA8F387E4361F4C254968D9B390A62ED7F7D9981E441A5C39E60CC0E2DB1ED,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_22_20260704.json,.json,33608,1C6AD3F0B7C5D8749131621BAC97498C6CE631E973F36D93067786EFE4E61576,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_22_20260704.md,.md,21450,101B97FAB0EB3DD9BF13809E8F0BA4FA936E7612F97685AE6FCAC848EB2E8DC4,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_22_MANIFEST_20260704.json,.json,1587,DB1A77021A3DE951796A9007705C595C731545131EFB9EF7A3CDC79B7D8743AE,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_22_SHA256SUMS_20260704.txt,.txt,593,A617582EDF29DDC7CD714E7001DFCB529FBABFB844631168D4C7FE87C46F810A,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_23_20260704.json,.json,34985,CA1D89ECFECB6D086CDBC1996F48DE27CD2F1B01E27F2578197A2E5812C5415B,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_23_20260704.md,.md,21248,E61FA0C1678D69E54DF67C3DA8D2CCA8AE7906F69E6EF955783873D766A97CE9,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_23_MANIFEST_20260704.json,.json,1587,BE7B21A95D9F1B2D0967CED757B3EE4BE904BF32AB3AB6A1F939BCF9C93D86EC,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_23_SHA256SUMS_20260704.txt,.txt,593,8BE377334F892331398F3D25878D60C8E3622402465B2278780FF0822D589D96,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_24_20260704.json,.json,23409,C483597EED3E9ADBFDFA1DAA9EC0D8CF049F3F9548702642BA32D7811416651B,provenance_or_text_evidence,
noether-cjk-source-evidence-draft-lane,NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_24_20260704.md,.md,14804,1FC18D516110AD55B232A8E3C780F8AADCDAB6DF33E77D3695387E41B5F41B62,provenance_or_text_evidence,
