term_id,chosen_form_latin,f10_flag,E,W,S,I,X,safe_to_show_external,required_fix,route,route_key,c2_priority,shelf_langs,witness_writeback_level,witness_writeback_concept
ISV-determinante_eines_hyperkomplexen_system--determinanta_hiperko,determinanta hiperkompleksnogo sistema,F10-0,3,1,1,0,1,yes,add W/S witness forms or explicit gap note from the 20-source shelf,,,,,concept_shelf,determinant
ISV-determinanten_aus_je_n_basiselementen_un--determinanty_iz_vsak,determinanty iz vsakih n baznyh elementov i jih konjugovanyh elementov,F10-1,2,1,1,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,basis,True,ar;be;bg;cs;fa;hr;mk;pl;sl;sr,concept_shelf,determinant
ISV-determinantenquadrat_der_konjugierten_ba--kvadrat_determinanta,"kvadrat determinanta soprjaženyh bazovyh elementov (§6, 4)",F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,basis,True,ar;be;bg;cs;fa;hr;mk;pl;sl;sr,,
ISV-determinantenteiler--determinantny_dělite,determinantny dělitelj,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,determinant,True,ar;bg;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-diagonalglied--diagonalny_člen,diagonalny člen,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,diagonal entry,False,,,
ISV-diagonalmatrix_durch_diagonalmatrizen_tr--diagonalna_matrica_t,diagonalna matrica / transformovane čerez diagonalne matrice,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,matrix,True,be;bg;cs;fa;hr;mk;pl;sk;sl;sr,,
ISV-diagonalschema--diagonalna_shema,diagonalna shema,F10-0,2,0,0,0,1,yes,add W/S witness forms or explicit gap note from the 20-source shelf,,,,,,
ISV-die_definition_deckt_sich_mit_der_in_7_1--definicija_se_pokryv,"definicija se pokryva s definicijeju v §7, 1",F10-1,2,1,1,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,definition,True,ar;es;fa;fr,concept_shelf,definition
ISV-die_in_der_literatur_übliche_definition_--obična_v_literaturě_,obična v literaturě definicija polnoj razložimosti,F10-1,2,1,1,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,definition,True,ar;es;fa;fr,concept_shelf,definition
ISV-die_übrigen_formen--ostale_formy,ostale formy,F10-1,3,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,coefficient,True,ar;es;fa;fr,,
ISV-diedergruppen--diedralne_grupy,diedralne grupy,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,field,True,ar;be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-dieselben_überlegungen_gelten_für_den_mu--te_same_razmysljenja,te same razmysljenja važe za multiplikacijsko kolco,F10-3,2,0,0,0,0,no_fix_first,resolve vs okruh/prsten/kolobar with access-gain ledger + Interslavic authority input before external showing,,,,,,
ISV-differentialausdruecke--diferencialne_izrazy,diferencialne izrazy,F10-0,3,0,0,0,1,yes,add W/S witness forms or explicit gap note from the 20-source shelf,,,,,,
ISV-differenzenausdruecke--razlikove_izrazy,razlikove izrazy,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,one-to-one,False,,,
ISV-dimension_schlechthin--dimenzija_v_sobstven,dimenzija v sobstvenom smyslu,F10-1,2,1,1,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,dimension,True,ar;bg;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,concept_shelf,dimension
ISV-dimensionszahlen--dimenzijne_čisla,dimenzijne čisla,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,dimension,True,ar;bg;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-direkt-unzerlegbar--direktno_nerazložimy,direktno nerazložimy,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,direct factor,False,,,
ISV-direkt-unzerlegbar_zerlegbar--direktno_nerazložimy,direktno nerazložimy / razložimy,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,direct factor,False,,,
ISV-direkt_unzerlegbare_faktoren--direktno_nerazložime,direktno nerazložime faktory,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,direct factor,False,,,
ISV-direkte_summe--direktna_suma,direktna suma,F10-0,2,0,0,0,1,yes,add W/S witness forms or explicit gap note from the 20-source shelf,,,,,,
ISV-direkte_summe_direkter_summand--direktna_suma_direkt,direktna suma / direktny sumand,F10-0,3,1,0,0,1,yes,record witness forms in the term row (currently prose/shelf only),,,,,,
ISV-direkte_summe_von_ringen_vom_rang_eins--direktna_suma_kolc_r,direktna suma kolc ranga jedan,F10-2,2,0,0,0,0,no_fix_first,"back the claim with W/S witness forms from the shelf, or weaken the claim",,,,,,
ISV-direkte_summenzerlegung--direktno_sumno_razlo,direktno sumno razloženje,F10-0,2,0,0,0,1,yes,add W/S witness forms or explicit gap note from the 20-source shelf,,,,,,
ISV-direkte_summenzerlegung_in_rechtsideale--direktno_razloženje_,direktno razloženje na prave idealy,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-direkter_faktor--direktny_faktor,direktny faktor,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,direct factor,False,,,
ISV-direkter_summand--direktny_sumand,direktny sumand,F10-0,3,0,0,0,1,yes,add W/S witness forms or explicit gap note from the 20-source shelf,,,,,,
ISV-diskriminante_d_t_p--diskriminant_d_t_p,diskriminant D_{T_P},F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,B_intl_stem_probeable,diskriminant,False,all_shelves,,
ISV-diskriminantenideal--diskriminantny_ideal,diskriminantny ideal,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-diskriminantenideal_des_komponentenideal--diskriminantny_ideal,diskriminantny ideal komponentnogo ideala,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-diskriminantenideal_des_ringes--diskriminantny_ideal,diskriminantny ideal kolca,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-diskriminantenideal_von_r--diskriminantny_ideal,diskriminantny ideal od R,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-diskriminantenideal_von_t_in_bezug_auf_o--diskriminantny_ideal,diskriminantny ideal T vzhodno k o,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-diskriminantenideale_primärer_ringe--diskriminantne_ideal,diskriminantne idealy primarnyh kolc,F10-0,2,0,0,0,1,yes,add W/S witness forms or explicit gap note from the 20-source shelf,,,,,,
ISV-diskriminantenkriterium_der_vollständige--diskriminantny_krite,diskriminantny kriterij polnoj razložimosti prvogo roda,F10-1,3,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,definition,True,ar;es;fa;fr,,
ISV-diskriminantensatz--teorem_o_diskriminan,teorem o diskriminantu,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,B_intl_stem_probeable,teorem,False,all_shelves,,
ISV-divergenz_divergenzrelationen--divergencija_diverge,divergencija / divergencijne relacije,F10-0,3,0,0,0,1,yes,add W/S witness forms or explicit gap note from the 20-source shelf,,,,,,
ISV-divisionsalgebra_zugeordnete_divisionsal--dělitvena_algebra_pr,dělitvena algebra; prirěđena dělitvena algebra,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,B_intl_stem_probeable,algebr,False,all_shelves,,
ISV-doppelbereich_σt--dvojna_oblast_σt,"dvojna oblast (Σ,T)",F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,extension of the first kind,False,,,
ISV-doppelindex--dvojny_indeks,dvojny indeks,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,D_no_route_true_gap,,False,,,
ISV-doppelkettensatz--dvojno_uslovje_cěpov,dvojno uslovje cěpov,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,D_no_route_true_gap,,False,,,
ISV-doppelkettensatz--teorem_o_dvojnoj_cěp,teorem o dvojnoj cěpi,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,B_intl_stem_probeable,teorem,False,all_shelves,,
ISV-doppelmodul--dvojny_modul_odnosno,dvojny modul odnosno bimodul,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,B_intl_stem_probeable,modul,False,all_shelves,,
ISV-doppelmodul--dvomodul,dvomodul,F10-0,3,0,0,0,1,yes,add W/S witness forms or explicit gap note from the 20-source shelf,,,,,,
ISV-doppelte_reduktion--dvojna_redukcija,dvojna redukcija,F10-0,2,0,0,0,1,yes,add W/S witness forms or explicit gap note from the 20-source shelf,,,,,,
ISV-dreidimensionaler_raum--tridimensionalny_pro,tridimensionalny prostor,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,dimension,True,ar;bg;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-dualistischen_formen--dualistične_formy,dualistične formy,F10-0,2,0,0,0,1,yes,add W/S witness forms or explicit gap note from the 20-source shelf,,,,,,
ISV-durch_den_homomorphismus_geht_die_diskri--črez_homomorfizm_dis,črez homomorfizm diskriminant prěhodi,F10-1,2,1,1,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,B_intl_stem_probeable,homomorf,False,all_shelves,concept_shelf,homomorphism
ISV-durch_dieselben_primideale_p_und_zur_gle--sut_dělimy_tymi_samy,sut dělimy tymi samymi prostymi idealami p i v tyh samyh stepenjah,F10-1,2,1,1,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,concept_shelf,prime ideal
ISV-durch_dualistisch_entgegengesetzte_betra--po_dualistično_proti,po dualistično protivopoložnom razmatrjenju,F10-1,3,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,set,True,es;fa;fr,,
ISV-durch_ein_ideal_teilbar_f_0_m--dělimy_črez_ideal_f_,dělimy črez ideal / f ≡ 0 (M),F10-1,2,1,1,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,concept_shelf,ideal
ISV-durch_p_teilbar_verschwindet_in_p--dělimo_črez_p_izčeza,dělimo črez p / izčezaje v P,F10-1,3,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,determinant,True,ar;bg;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-durchschnittskörper--prěsěčno_polje,prěsěčno polje,F10-0,2,1,1,0,0,yes,record witness forms in the term row (currently prose/shelf only),,,,,,
ISV-e_noether_o_ore_witness_normalization--e_noether_o_ore,"E. Noether, O. Ore",F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,corollary,True,es;fr,,
ISV-echte_untergruppe--vlastna_podgrupa,vlastna podgrupa,F10-1,3,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,group,True,ar;be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-echter_teiler--vlastny_dělitelj,vlastny dělitelj,F10-1,3,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,proper divisor,False,,,
ISV-echter_teiler_durchschnittsklasse--vlastny_dělitelj_prě,vlastny dělitelj / prěsěčna klasa,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,proper divisor,False,,,
ISV-echter_teiler_gleichen_ranges--vlastny_dělitelj_jed,vlastny dělitelj jednakogo ranga,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,field,True,ar;be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-echter_teiler_gliederzahl--vlastny_dělitelj_čis,vlastny dělitelj / čislo členov,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,proper divisor,False,,,
ISV-echter_unterring--vlastno_podkolco,vlastno podkolco,F10-3,2,0,0,0,0,no_fix_first,resolve vs okruh/prsten/kolobar with access-gain ledger + Interslavic authority input before external showing,,,,,,
ISV-eigentlich_primäre_komponente--vlastno_primarna_kom,vlastno primarna komponenta,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-eigentliche_eliminationstheorie--vlastna_teorija_elim,vlastna teorija eliminacije,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,prime ideal,True,,,
ISV-eigentliche_primärideale_oder_primideale--vlastno_primarne_ide,vlastno primarne idealy abo proste idealy,F10-1,2,1,1,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,concept_shelf,prime ideal
ISV-eigentliche_primärkomponente--vlastno_primarna_kom,vlastno primarna komponenta,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,prime ideal,True,,,
ISV-eigentliche_uneigentliche_divergenzrelat--vlastne_nevlastne_di,vlastne / nevlastne divergencijne relacije,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,relation,True,es;fr,,
ISV-eigentliches_primärideal--vlastny_primarny_ide,vlastny primarny ideal,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-eigentliches_primärideal_eigentlich_prim--vlastny_primarny_ide,vlastny primarny ideal / vlastno primarna komponenta,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-ein-_und_zweimalige_faltungen--jedno-_i_dvojnokratn,jedno- i dvojnokratna svijanja,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,folding,False,,,
ISV-ein-eindeutig--vzaimno_jednoznačno,vzaimno jednoznačno,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,D_no_route_true_gap,,False,,,
ISV-ein-eindeutige_abbildung--vzaimno_jednoznačno_,vzaimno jednoznačno odobraženje,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,group,True,ar;be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-ein_fall_eindeutiger_zerlegung--slučaj_jednoznačnogo,slučaj jednoznačnogo razklada,F10-1,3,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,decomposition,True,,,
ISV-eindeutig_bestimmt_vieldeutigkeit--jednoznačno_oprědělj,jednoznačno oprěděljene / mnogoznačnost,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,D_no_route_true_gap,,False,,,
ISV-eindeutig_darstellen--jednoznačno_byti_pre,jednoznačno byti predstavjen,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,D_no_route_true_gap,,False,,,
ISV-eindeutige_abbildung_umkehrbar_eindeutig--jednoznačno_opredělj,jednoznačno opreděljeno preslikanje / obratno jednoznačno,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,group,True,ar;be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-eindeutige_additive_zerlegung_der_restgr--jednoznačny_additivn,jednoznačny additivny razklad grupy ostatkov,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,group,True,ar;be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-eindeutige_bestimmtheit--jednoznačnost,jednoznačnost,F10-1,3,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,group,True,ar;be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-eindeutige_produktdarstellung_durch_irre--jednoznačno_produktn,jednoznačno produktno predstavjenje črez nerazložime polinomy oblasti,F10-1,2,1,1,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,group,True,ar;be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,concept_shelf,polynomial
ISV-eindeutigkeits-_und_anordnungssatz--teorema_jednoznačnos,teorema jednoznačnosti i uporjadženja,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,coefficient,True,ar;es;fa;fr,,
ISV-eineindeutig--vzaimno-jednoznačno,vzaimno-jednoznačno,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,one-to-one,False,,,
ISV-eineindeutig_differenz_und_multiplikatio--jednoznačno_vzajemno,jednoznačno vzajemno ... razlika i množenje tym samym elementom,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,element,True,es;fr,,
ISV-eineindeutig_eineindeutig_zuordnen--jedno-jednoznačno_je,jedno-jednoznačno / jedno-jednoznačno pridružiti,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,one-to-one,False,,,
ISV-eineindeutig_eineindeutige_zuordnung--jedno-jednoznačny_je,jedno-jednoznačny / jedno-jednoznačno prirěđenje,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,one-to-one,False,,,
