automaton_term_id,stateC_term_id,match_quality,post_duplicate_count,chosen_form_latin,automaton_f10,stateC_f10,automaton_E,automaton_W,automaton_S,stateC_E,stateC_W,stateC_S,delta_E,delta_W,delta_S,route,route_key,recommended_action_v2
ISV-divisionsalgebra_zugeordnete_divisionsal--dělitvena_algebra_pr,ISV-divisionsalgebra_zugeordnete_divisionsal--dělitvena_algebra_pr,same_id,1,dělitvena algebra; prirěđena dělitvena algebra,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,B_intl_stem_probeable,algebr,MISSING_WITNESS_BACKFILL
ISV-doppelbereich_σt--dvojna_oblast_σt,ISV-doppelbereich_σt--dvojna_oblast_σt,same_id,1,"dvojna oblast (Σ,T)",F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,C_concept_linked_shelf_plausible,extension of the first kind,MISSING_WITNESS_BACKFILL
ISV-doppelindex--dvojny_indeks,ISV-doppelindex--dvojny_indeks,same_id,1,dvojny indeks,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,D_no_route_true_gap,,MISSING_WITNESS_BACKFILL
ISV-doppelmodul--dvojny_modul_odnosno,ISV-doppelmodul--dvojny_modul_odnosno,same_id,1,dvojny modul odnosno bimodul,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,B_intl_stem_probeable,modul,MISSING_WITNESS_BACKFILL
ISV-doppelmodul--dvomodul,ISV-doppelmodul--dvomodul,same_id,1,dvomodul,F10-0,F10-0,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-doppelte_reduktion--dvojna_redukcija,ISV-doppelte_reduktion--dvojna_redukcija,same_id,1,dvojna redukcija,F10-0,F10-0,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-dreidimensionaler_raum--tridimensionalny_pro,ISV-dreidimensionaler_raum--tridimensionalny_pro,same_id,1,tridimensionalny prostor,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,dimension,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-dualistischen_formen--dualistične_formy,ISV-dualistischen_formen--dualistične_formy,same_id,1,dualistične formy,F10-0,F10-0,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-durch_dualistisch_entgegengesetzte_betra--po_dualistično_proti,ISV-durch_dualistisch_entgegengesetzte_betra--po_dualistično_proti,same_id,1,po dualistično protivopoložnom razmatrjenju,F10-1,F10-1,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,A_probe_covered_concept,set,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-durch_ein_ideal_teilbar_f_0_m--dělimy_črez_ideal_f_,ISV-durch_ein_ideal_teilbar_f_0_m--dělimy_črez_ideal_f_,same_id,1,dělimy črez ideal / f ≡ 0 (M),F10-1,F10-1,2.0,1.0,1.0,2,1,1,0.0,0.0,0.0,A_probe_covered_concept,ideal,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-e_noether_o_ore_witness_normalization--e_noether_o_ore,ISV-e_noether_o_ore_witness_normalization--e_noether_o_ore,same_id,1,"E. Noether, O. Ore",F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,corollary,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-echter_teiler--vlastny_dělitelj,ISV-echter_teiler--vlastny_dělitelj,same_id,1,vlastny dělitelj,F10-1,F10-1,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,C_concept_linked_shelf_plausible,proper divisor,MISSING_WITNESS_BACKFILL
ISV-echter_teiler_gleichen_ranges--vlastny_dělitelj_jed,ISV-echter_teiler_gleichen_ranges--vlastny_dělitelj_jed,same_id,1,vlastny dělitelj jednakogo ranga,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,field,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-echter_teiler_gliederzahl--vlastny_dělitelj_čis,ISV-echter_teiler_gliederzahl--vlastny_dělitelj_čis,same_id,1,vlastny dělitelj / čislo členov,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,C_concept_linked_shelf_plausible,proper divisor,MISSING_WITNESS_BACKFILL
ISV-echter_unterring--vlastno_podkolco,ISV-echter_unterring--vlastno_podkolco,same_id,1,vlastno podkolco,F10-3,F10-3,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-eigentliche_eliminationstheorie--vlastna_teorija_elim,ISV-eigentliche_eliminationstheorie--vlastna_teorija_elim,same_id,1,vlastna teorija eliminacije,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,C_concept_linked_shelf_plausible,prime ideal,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-eigentliches_primärideal--vlastny_primarny_ide,ISV-eigentliches_primärideal--vlastny_primarny_ide,same_id,1,vlastny primarny ideal,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,ideal,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-ein-_und_zweimalige_faltungen--jedno-_i_dvojnokratn,ISV-ein-_und_zweimalige_faltungen--jedno-_i_dvojnokratn,same_id,1,jedno- i dvojnokratna svijanja,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,C_concept_linked_shelf_plausible,folding,MISSING_WITNESS_BACKFILL
ISV-ein-eindeutige_abbildung--vzaimno_jednoznačno_,ISV-ein-eindeutige_abbildung--vzaimno_jednoznačno_,same_id,1,vzaimno jednoznačno odobraženje,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,group,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-eindeutig_bestimmt_vieldeutigkeit--jednoznačno_oprědělj,ISV-eindeutig_bestimmt_vieldeutigkeit--jednoznačno_oprědělj,same_id,1,jednoznačno oprěděljene / mnogoznačnost,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,D_no_route_true_gap,,MISSING_WITNESS_BACKFILL
ISV-eindeutige_bestimmtheit--jednoznačnost,ISV-eindeutige_bestimmtheit--jednoznačnost,same_id,1,jednoznačnost,F10-1,F10-1,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,A_probe_covered_concept,group,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-eindeutige_produktdarstellung_durch_irre--jednoznačno_produktn,ISV-eindeutige_produktdarstellung_durch_irre--jednoznačno_produktn,same_id,1,jednoznačno produktno predstavjenje črez nerazložime polinomy oblasti,F10-1,F10-1,2.0,1.0,1.0,2,1,1,0.0,0.0,0.0,A_probe_covered_concept,group,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-eindeutigkeits-_und_anordnungssatz--teorema_jednoznačnos,ISV-eindeutigkeits-_und_anordnungssatz--teorema_jednoznačnos,same_id,1,teorema jednoznačnosti i uporjadženja,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,coefficient,MISSING_WITNESS_BACKFILL
ISV-eineindeutig--vzaimno-jednoznačno,ISV-eineindeutig--vzaimno-jednoznačno,same_id,1,vzaimno-jednoznačno,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,C_concept_linked_shelf_plausible,one-to-one,MISSING_WITNESS_BACKFILL
ISV-eineindeutig_eineindeutig_zuordnen--jedno-jednoznačno_je,ISV-eineindeutig_eineindeutig_zuordnen--jedno-jednoznačno_je,same_id,1,jedno-jednoznačno / jedno-jednoznačno pridružiti,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,C_concept_linked_shelf_plausible,one-to-one,MISSING_WITNESS_BACKFILL
ISV-eineindeutig_und_isomorph_abbilden--jedno-jednoznačno_i_,ISV-eineindeutig_und_isomorph_abbilden--jedno-jednoznačno_i_,same_id,1,jedno-jednoznačno i izomorfno odobraziti,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,B_intl_stem_probeable,izomorf,MISSING_WITNESS_BACKFILL
ISV-einfach--prosta_grupa,ISV-einfach--prosta_grupa,same_id,1,prosta grupa,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,B_intl_stem_probeable,grup,MISSING_WITNESS_BACKFILL
ISV-einfache_gruppe--prosta_grupa,ISV-einfache_gruppe--prosta_grupa,same_id,1,prosta grupa,F10-1,F10-1,2.0,1.0,1.0,2,1,1,0.0,0.0,0.0,A_probe_covered_concept,group,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-einförmiger_fall--jednoformny_slučaj,ISV-einförmiger_fall--jednoformny_slučaj,same_id,1,jednoformny slučaj,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,B_intl_stem_probeable,form,MISSING_WITNESS_BACKFILL
ISV-einheit_aus_omega--jedinica_iz_omega,ISV-einheit_aus_omega--jedinica_iz_omega,same_id,1,jedinica iz [Omega],F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,C_concept_linked_shelf_plausible,unit,MISSING_WITNESS_BACKFILL
ISV-einheitsideal_d--jediničny_ideal_d,ISV-einheitsideal_d--jediničny_ideal_d,same_id,1,jediničny ideal D,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,ideal,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-einheitsideal_nullideal_frako--jediničny_ideal_nulo,ISV-einheitsideal_nullideal_frako--jediničny_ideal_nulo,same_id,1,jediničny ideal / nulovy ideal / \frako kako jediničny ideal,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,ideal,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-einheitsmatrix--jedinična_matrica,ISV-einheitsmatrix--jedinična_matrica,same_id,1,jedinična matrica,F10-4,F10-4,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,AUTHORITY_OR_SPECIALIST_NEEDED
ISV-einheitsoperator--jediničny_operator,ISV-einheitsoperator--jediničny_operator,same_id,1,jediničny operator,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,C_concept_linked_shelf_plausible,identity operator,MISSING_WITNESS_BACKFILL
ISV-einige_der_unbestimmten_durch_zahlen_ers--něktore_neopreděljen,ISV-einige_der_unbestimmten_durch_zahlen_ers--něktore_neopreděljen,same_id,1,něktore neopreděljene zaměniti čislami,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,set,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-einmalige_faltung--jednokratno_svijanje,ISV-einmalige_faltung--jednokratno_svijanje,same_id,1,jednokratno svijanje,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,C_concept_linked_shelf_plausible,folding,MISSING_WITNESS_BACKFILL
ISV-einmalige_faltung--jednorazovo_svijanje,ISV-einmalige_faltung--jednorazovo_svijanje,same_id,1,jednorazovo svijanje,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,C_concept_linked_shelf_plausible,folding,MISSING_WITNESS_BACKFILL
ISV-einordnung_der_hyperkomplexen_systeme--uvrstjenje_hiperkomp,ISV-einordnung_der_hyperkomplexen_systeme--uvrstjenje_hiperkomp,same_id,1,Uvrstjenje hiperkompleksnyh sistemov v teoriju,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,determinant,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-einzelnorm--pojedina_norma,ISV-einzelnorm--pojedina_norma,same_id,1,pojedina norma,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,D_no_route_true_gap,,MISSING_WITNESS_BACKFILL
ISV-elementarteiler--elementarne_dělitelj,ISV-elementarteiler--elementarne_dělitelj,same_id,1,elementarne dělitelje,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,element,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-elementarteiler--elementarny_dělitelj,ISV-elementarteiler--elementarny_dělitelj,same_id,1,elementarny dělitelj,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,element,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-elementarteilerform--forma_elementarnyh_d,ISV-elementarteilerform--forma_elementarnyh_d,same_id,1,forma elementarnyh děliteljev,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,element,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-elementarteilerform_norm--forma_elementarnyh_d,ISV-elementarteilerform_norm--forma_elementarnyh_d,same_id,1,forma elementarnyh děliteljev / norma,F10-0,F10-0,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-elementarteilersystem--sistem_elementarnyh_,ISV-elementarteilersystem--sistem_elementarnyh_,same_id,1,sistem elementarnyh děliteljev,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,element,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-elementarteilertheorie--teorija_elementarnyh,ISV-elementarteilertheorie--teorija_elementarnyh,same_id,1,teorija elementarnyh děliteljev,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,element,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-elementenweise_vertauschbare_unterringe_--elementno_komutujuče,ISV-elementenweise_vertauschbare_unterringe_--elementno_komutujuče,same_id,1,elementno komutujuče podkolca; komutantny teorem,F10-0,F10-0,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-elimination--eliminacija,ISV-elimination--eliminacija,same_id,1,eliminacija,F10-0,F10-0,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-eliminationstheorie--teorija_eliminacije,ISV-eliminationstheorie--teorija_eliminacije,same_id,1,teorija eliminacije,F10-4,F10-4,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,,,AUTHORITY_OR_SPECIALIST_NEEDED
ISV-endlich_viele_linear_unabhängige_restkla--konečno_mnogo_ostatk,ISV-endlich_viele_linear_unabhängige_restkla--konečno_mnogo_ostatk,same_id,1,konečno mnogo ostatkovyh klasov linearno nezavisnyh,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,B_intl_stem_probeable,linear,MISSING_WITNESS_BACKFILL
ISV-endliche_abelsche_gruppe--konečna_abelova_grup,ISV-endliche_abelsche_gruppe--konečna_abelova_grup,same_id,1,konečna Abelova grupa,F10-0,F10-0,3.0,1.0,1.0,3,1,1,0.0,0.0,0.0,,,ACCEPTABLE_LOW_PRIORITY
ISV-endliche_algebraische_erweiterung--konečno_algebraično_,ISV-endliche_algebraische_erweiterung--konečno_algebraično_,same_id,1,konečno algebraično razširenje,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,basis,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-endliche_gruppe--konečna_grupa,ISV-endliche_gruppe--konečna_grupa,same_id,1,konečna grupa,F10-1,F10-1,2.0,1.0,1.0,2,1,1,0.0,0.0,0.0,A_probe_covered_concept,basis,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-endlicher_algebraischer_körper_über--konečno_algebraično_,ISV-endlicher_algebraischer_körper_über--konečno_algebraično_,same_id,1,konečno algebraično razširenje nad,F10-1,F10-1,2.0,1.0,1.0,2,1,1,0.0,0.0,0.0,A_probe_covered_concept,field,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-endlicher_modul--konečny_to_jest_kone,ISV-endlicher_modul--konečny_to_jest_kone,same_id,1,"konečny, to jest konečno porodženy modul",F10-1,F10-1,2.0,1.0,1.0,2,1,1,0.0,0.0,0.0,A_probe_covered_concept,field,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-endliches_ideal_idealbasis--konečny_ideal_idealn,ISV-endliches_ideal_idealbasis--konečny_ideal_idealn,same_id,1,konečny ideal / idealny bazis,F10-1,F10-1,2.0,1.0,1.0,2,1,1,0.0,0.0,0.0,A_probe_covered_concept,basis,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-endlichkeit_im_engeren_sinn--konečnost_v_užšem_sm,ISV-endlichkeit_im_engeren_sinn--konečnost_v_užšem_sm,same_id,1,konečnost v užšem smyslu,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,C_concept_linked_shelf_plausible,residue class,MISSING_WITNESS_BACKFILL
ISV-endlichkeitsbedingung_endlicher_modul_mo--uslovje_konečnosti_k,ISV-endlichkeitsbedingung_endlicher_modul_mo--uslovje_konečnosti_k,same_id,1,uslovje konečnosti; konečny modul; modulny bazis,F10-0,F10-0,3.0,1.0,1.0,3,1,1,0.0,0.0,0.0,,,ACCEPTABLE_LOW_PRIORITY
ISV-endlichkeitsbedingung_idealbasis--uslovje_konečnosti_i,ISV-endlichkeitsbedingung_idealbasis--uslovje_konečnosti_i,same_id,1,uslovje konečnosti / idealny bazis,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,basis,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-endlichkeitssatz--teorem_o_konečnosti,ISV-endlichkeitssatz--teorem_o_konečnosti,same_id,1,teorem o konečnosti,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,B_intl_stem_probeable,teorem,MISSING_WITNESS_BACKFILL
ISV-entsprechenden_formen--odgovarjajuče_formy,ISV-entsprechenden_formen--odgovarjajuče_formy,same_id,1,odgovarjajuče formy,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,coefficient,MISSING_WITNESS_BACKFILL
ISV-erster_art--prvogo_roda,ISV-erster_art--prvogo_roda,same_id,1,prvogo roda,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,C_concept_linked_shelf_plausible,adjunction,MISSING_WITNESS_BACKFILL
ISV-erweiterung_des_grundkörpers--razširenje_osnovnogo,ISV-erweiterung_des_grundkörpers--razširenje_osnovnogo,same_id,1,razširenje osnovnogo těla,F10-1,F10-1,3.0,0.0,1.0,3,0,1,0.0,0.0,0.0,C_concept_linked_shelf_plausible,extension of the first kind,MISSING_WITNESS_BACKFILL
ISV-erweiterung_erster_art--razširenje_prvogo_ro,ISV-erweiterung_erster_art--razširenje_prvogo_ro,same_id,1,razširenje prvogo roda,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,C_concept_linked_shelf_plausible,extension of the first kind,MISSING_WITNESS_BACKFILL
ISV-erweiterung_erster_art_zweiter_art--razširjenje_prvogo_r,ISV-erweiterung_erster_art_zweiter_art--razširjenje_prvogo_r,same_id,1,razširjenje prvogo roda / vtorogo roda,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,C_concept_linked_shelf_plausible,extension of the first kind,MISSING_WITNESS_BACKFILL
ISV-erweiterungsideal--ideal_razširenja,ISV-erweiterungsideal--ideal_razširenja,same_id,1,ideal razširenja,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,ideal,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-erweiterungskörper--razširitelno_polje,ISV-erweiterungskörper--razširitelno_polje,same_id,1,razširitelno polje,F10-0,F10-0,3.0,1.0,1.0,3,1,1,0.0,0.0,0.0,,,ACCEPTABLE_LOW_PRIORITY
ISV-erweiterungsring_erweiterungsmodul--kolco_razširenja_mod,ISV-erweiterungsring_erweiterungsmodul--kolco_razširenja_mod,same_id,1,kolco razširenja; modul razširenja,F10-3,F10-3,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-eventuelle_adjunktion_von_unbestimmten--možno_prisojedinjenj,ISV-eventuelle_adjunktion_von_unbestimmten--možno_prisojedinjenj,same_id,1,možno prisojedinjenje neopreděljenyh,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,C_concept_linked_shelf_plausible,adjunction,MISSING_WITNESS_BACKFILL
ISV-explizite_zerlegung--eksplicitno_razložen,ISV-explizite_zerlegung--eksplicitno_razložen,same_id,1,eksplicitno razloženje,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,C_concept_linked_shelf_plausible,decomposition,MISSING_WITNESS_BACKFILL
ISV-exponent--eksponent,ISV-exponent--eksponent,same_id,1,eksponent,F10-0,F10-0,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-exponent_eines_primären_ideals--eksponent_primarnogo,ISV-exponent_eines_primären_ideals--eksponent_primarnogo,same_id,1,eksponent primarnogo ideala,F10-0,F10-0,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-exponent_index--eksponent_indeks,ISV-exponent_index--eksponent_indeks,same_id,1,eksponent = indeks,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,B_intl_stem_probeable,eksponent,MISSING_WITNESS_BACKFILL
ISV-faktorensystem--faktorna_sistema,ISV-faktorensystem--faktorna_sistema,same_id,1,faktorna sistema,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,B_intl_stem_probeable,sistem,MISSING_WITNESS_BACKFILL
ISV-faktorensystem--unnamed,ISV-faktorensystem--unnamed,same_id,1,,F10-1,F10-1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,C_concept_linked_shelf_plausible,factor system,MISSING_WITNESS_BACKFILL
ISV-faktorgruppe--faktorgrupa,ISV-faktorgruppe--faktorgrupa,same_id,1,faktorgrupa,F10-0,F10-0,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-faltung--svijanje,ISV-faltung--svijanje,same_id,1,svijanje,F10-0,F10-0,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-faltung_von_s_mit_den_formen_7_ordnung--svijanje_s_s_formami,ISV-faltung_von_s_mit_den_formen_7_ordnung--svijanje_s_s_formami,same_id,1,svijanje s s formami 7. poręda,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,coefficient,MISSING_WITNESS_BACKFILL
ISV-faltung_von_s_mit_den_formen_fünfter_ord--svijanje_s_s_formami,ISV-faltung_von_s_mit_den_formen_fünfter_ord--svijanje_s_s_formami,same_id,1,svijanje s s formami 5. poręda i s produktom,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,coefficient,MISSING_WITNESS_BACKFILL
ISV-faltung_von_s_mit_den_formen_sechster_or--svijanje_s_s_formami,ISV-faltung_von_s_mit_den_formen_sechster_or--svijanje_s_s_formami,same_id,1,svijanje s s formami 6. poręda,F10-1,F10-1,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,A_probe_covered_concept,coefficient,MISSING_WITNESS_BACKFILL
ISV-faltung_von_s_mit_nu_h_l_h2--svijanje_s_s_nu_h_l_,ISV-faltung_von_s_mit_nu_h_l_h2--svijanje_s_s_nu_h_l_,same_id,1,svijanje $s$ s $\nu; H; L; H^2$,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,C_concept_linked_shelf_plausible,folding,MISSING_WITNESS_BACKFILL
ISV-faltungsprozeß_faltung--proces_svijanja_svij,ISV-faltungsprozeß_faltung--proces_svijanja_svij,same_id,1,proces svijanja / svijanje,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,C_concept_linked_shelf_plausible,folding,MISSING_WITNESS_BACKFILL
ISV-folgerung--poslědok,ISV-folgerung--poslědok,same_id,1,poslědok,F10-1,F10-1,2.0,0.0,1.0,2,0,1,0.0,0.0,0.0,A_probe_covered_concept,corollary,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-folgerungen--poslědki,ISV-folgerungen--poslědki,same_id,1,poslědki,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,corollary,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-formen_11_ordnung--formy_11_poręda,ISV-formen_11_ordnung--formy_11_poręda,same_id,1,formy 11. poręda,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,coefficient,MISSING_WITNESS_BACKFILL
ISV-formen_neunter_ordnung--formy_9_poręda,ISV-formen_neunter_ordnung--formy_9_poręda,same_id,1,formy 9. poręda,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,coefficient,MISSING_WITNESS_BACKFILL
ISV-formen_zehnter_ordnung--formy_10_poręda,ISV-formen_zehnter_ordnung--formy_10_poręda,same_id,1,formy 10. poręda,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,coefficient,MISSING_WITNESS_BACKFILL
ISV-formen_zehnter_ordnung--formy_desętogo_poręd,ISV-formen_zehnter_ordnung--formy_desętogo_poręd,same_id,1,formy desętogo poręda,F10-1,F10-1,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,A_probe_covered_concept,coefficient,MISSING_WITNESS_BACKFILL
ISV-formenreihe--ręd_form,ISV-formenreihe--ręd_form,same_id,1,ręd form,F10-2,F10-2,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,,,OVERCLAIM_BACKFILL_NEEDED
ISV-formenreiheformenreihen--ręd_form_rędy_form,ISV-formenreiheformenreihen--ręd_form_rędy_form,same_id,1,ręd form / rędy form,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,B_intl_stem_probeable,form,MISSING_WITNESS_BACKFILL
ISV-formensystem--sistema_form,ISV-formensystem--sistema_form,same_id,1,sistema form,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,B_intl_stem_probeable,sistem,MISSING_WITNESS_BACKFILL
ISV-frei_von_x_1x_i-1--svobodne_od_x_1x_i-1,ISV-frei_von_x_1x_i-1--svobodne_od_x_1x_i-1,same_id,1,"svobodne od x_1,...,x_{i-1}",F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,D_no_route_true_gap,,MISSING_WITNESS_BACKFILL
ISV-fundamentalgleichung_fundamentalform--fundamentalno_uravne,ISV-fundamentalgleichung_fundamentalform--fundamentalno_uravne,same_id,1,fundamentalno uravnenje / fundamentalna forma,F10-0,F10-0,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
