candidate_id,decision,reason,target_id,target_kind,scope,expose_number,section_context,visible_locator,visible_tex,component_relpath,upstream_line,rescribe_idx,printed_page,source_pdf_page,authority_layer,upstream_component_sha256,source_span_sha256,document_order
target-candidate-00066,accepted,explicit_equation_tag,sga6.e00.eq.1-11,equation,e00,0,1,1.11,1.11,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,540,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,09475BE925DB28B23C9A1EB5A5DF9277D88158D505F2F6208C90DE9B634CE971,66
target-candidate-00067,accepted,structural_heading,sga6.e00.sec.2.occ2,subsection,e00,0,2,2,2. Examples,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,549,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,334A8C00F2523AFDF6AFF0C9FC46BE47B326EE28CDCAE6AF9C20004B0F36A23E,67
target-candidate-00068,accepted,semantic_plain_example_list_item,sga6.e00.ex.2-1,ex,e00,0,2,1,1),SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,551,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,D1F47E5A47CB4CB2F0639DABEF187D1ED63DAB221280869D910C9F60BE38DF47,68
target-candidate-00069,accepted,semantic_plain_example_list_item,sga6.e00.ex.2-2,ex,e00,0,2,2,2),SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,565,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,4DDCDC3195DACD1E53E11029A707ABEB4D797912220AF1B51F5C2AF6E6EB925B,69
target-candidate-00070,accepted,semantic_plain_example_list_item,sga6.e00.ex.2-3,ex,e00,0,2,3,3),SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,575,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,6180669A9FB9D0E8D30055AA57B3BA6C43646A98D88CAF1B2F906B8119F7A55B,70
target-candidate-00071,accepted,explicit_equation_tag,sga6.e00.eq.1-13,equation,e00,0,2,1.13,1.13,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,580,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,A58F786B4F8949A40ED344FEFFAC2F8106E6D084F57E26D41E40A4A9F4AFF083,71
target-candidate-00072,accepted,semantic_named_bold_heading,sga6.e00.thm.1-1,thm,e00,0,2,1.1,Theorem 1.1.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,585,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,51ED7692C975331948C03B7589173C53149EF0D71355FBD6E48B7324E7B072F5,72
target-candidate-00073,accepted,semantic_named_bold_heading,sga6.e00.cor.unnamed,cor,e00,0,2,unnamed,Corollary.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,589,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,9789F9610EF1CD0B19DA3AA93ABF90445C0A9F335477BF355FC774F2EA51FC6E,73
target-candidate-00074,accepted,semantic_named_bold_heading,sga6.e00.rem.unnamed,rem,e00,0,2,unnamed,Remarks.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,597,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,DC9FAD60A2D3C90820803EB945149586724D699A7D21AE78286B824453008854,74
target-candidate-00075,accepted,structural_heading,sga6.e00.sec.3.occ2,subsection,e00,0,3,3,3. The $\lambda$-ring defined by a graded ring,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,603,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,6DF44CCDB54DF67F5566341FC7EDECDD1904956948F93D80BE172F2A7E370C74,75
target-candidate-00076,accepted,explicit_equation_tag,sga6.e00.eq.1-14,equation,e00,0,3,1.14,1.14,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,606,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,2C4E9D074DC2553608B86E341552BFAC436C9F38DDDE049C3767BDAB5F92B83C,76
target-candidate-00077,accepted,explicit_equation_tag,sga6.e00.eq.1-15,equation,e00,0,3,1.15,1.15,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,614,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,7F460B2DB9E6D577B9E9D9C7E626A8F3DA4A4608238B2098EE36ABEC63F41A9A,77
target-candidate-00078,accepted,explicit_equation_tag,sga6.e00.eq.1-16,equation,e00,0,3,1.16,1.16,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,622,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,D2439D4A7BC9DDF76D220976E7104AA4173606539CA07520E1D58E6B4AE78385,78
target-candidate-00079,accepted,explicit_equation_tag,sga6.e00.eq.1-17,equation,e00,0,3,1.17,1.17,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,626,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,338EBEAE02EB934D9211738B2F0D7BC2EF6CEAD5BD58B9A9FCF827499E636E1A,79
target-candidate-00080,accepted,explicit_equation_tag,sga6.e00.eq.1-17bis,equation,e00,0,3,1.17bis,1.17 bis,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,630,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,62AB524367AC32F5BB331549C716D7233CA8F9E73B5F6B2D1046D435048ABEC6,80
target-candidate-00081,accepted,explicit_equation_tag,sga6.e00.eq.1-18,equation,e00,0,3,1.18,1.18,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,640,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,9475A0ED1AA96DF76673ACDC95E9E8D5C9FC7A285C5E284FB9667866EB58A77F,81
target-candidate-00082,accepted,explicit_equation_tag,sga6.e00.eq.1-19,equation,e00,0,3,1.19,1.19,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,645,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,A4E54574B41C1F8D1836EDE69652B5EA79E1BD71E50D4BD2ECCCAF0FDBFB7633,82
target-candidate-00083,accepted,explicit_equation_tag,sga6.e00.eq.1-20,equation,e00,0,3,1.20,1.20,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,651,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,24874B4AC2C12D1AF102C59624F63D73DACB14ECCA71871E1009068E067A90B5,83
target-candidate-00084,accepted,explicit_equation_tag,sga6.e00.eq.1-21,equation,e00,0,3,1.21,1.21,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,655,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,AA937AC63AC8B6E9B6EF4A70D441CEB61582017BBC307EDD350B1892A81792CA,84
target-candidate-00085,accepted,semantic_named_bold_heading,sga6.e00.prop.1-2,prop,e00,0,3,1.2,Proposition 1.2.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,666,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,F4C649719E6C8467B5E8186C078E3555DFFF8DC043A9595621532C652A1F14AE,85
target-candidate-00086,accepted,explicit_equation_tag,sga6.e00.eq.1-22,equation,e00,0,3,1.22,1.22,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,671,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,099520183EE9A8A44E13B431E66C3A36841DE8E30DB53BF309E7BDE842DFE91F,86
target-candidate-00087,accepted,explicit_equation_tag,sga6.e00.eq.1-23,equation,e00,0,3,1.23,1.23,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,677,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,EC7364982AD978B66391F000F89D1D16A36F61736CCBA2EF4A13BB7188BA19FD,87
target-candidate-00088,accepted,explicit_equation_tag,sga6.e00.eq.1-24,equation,e00,0,3,1.24,1.24,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,681,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,92F26A844E31D52CD0C3EED092C9C30382FBD6150080CBC20F28EAB974F4FCE1,88
target-candidate-00089,accepted,explicit_equation_tag,sga6.e00.eq.1-25,equation,e00,0,3,1.25,1.25,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,685,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,C615D4000ABF910E78EE442CFDF43C407C7C4D977653AF631000F97A1CF7AF62,89
target-candidate-00090,accepted,explicit_equation_tag,sga6.e00.eq.1-25bis,equation,e00,0,3,1.25bis,1.25 bis,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,689,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,F4B092B8CCA0175B302B9943A59A92F531C5C6B5F55E5E8FB24F8E4B81BEFEE7,90
target-candidate-00091,accepted,explicit_equation_tag,sga6.e00.eq.1-22bis,equation,e00,0,3,1.22bis,1.22 bis,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,697,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,088500A0CA29818B05C3A263C9EA46DC274F7C3064B26A6B5C06D4798EA18262,91
target-candidate-00092,accepted,structural_heading,sga6.e00.the-chern-homomorphism,paragraph,e00,0,the-chern-homomorphism,the-chern-homomorphism,The Chern homomorphism.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,702,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,0E983482BD72396F8D48980C78285F614253DA1A4993F5B3051010413B3E5803,92
target-candidate-00093,accepted,explicit_equation_tag,sga6.e00.eq.1-26,equation,e00,0,the-chern-homomorphism,1.26,1.26,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,704,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,13FB336B27BEEA36973B7E84DCFB3F83B1A5B84A91AC965592807A8A401A4BFC,93
target-candidate-00094,accepted,explicit_equation_tag,sga6.e00.eq.1-27,equation,e00,0,the-chern-homomorphism,1.27,1.27,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,708,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,164ABB09759F0BCADB6109E78ECF4874FE6E9275679019DD10770E201E4DBBF5,94
target-candidate-00095,accepted,explicit_equation_tag,sga6.e00.eq.1-28,equation,e00,0,the-chern-homomorphism,1.28,1.28,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,712,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,640F2C886EF7585415DBD945F191F18BFBFCF48B40BA106065B5D25CEAE606F9,95
target-candidate-00096,accepted,explicit_equation_tag,sga6.e00.eq.1-29,equation,e00,0,the-chern-homomorphism,1.29,1.29,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,716,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,54D630651DC553EB494E83B8ABAA40A7709809420FE88D3C54ACFECD9F991AB4,96
target-candidate-00097,accepted,semantic_named_bold_heading,sga6.e00.prop.1-3,prop,e00,0,the-chern-homomorphism,1.3,Proposition 1.3.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,728,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,A3E52E4BBEC4DC3B67B928E28C1AFA88AEE229C9B1162CD155855456230DA204,97
target-candidate-00098,accepted,explicit_equation_tag,sga6.e00.eq.1-30,equation,e00,0,the-chern-homomorphism,1.30,1.30,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,737,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,BCF34A809D62D59141EB4B94DB66F312632BB464D24D79107A0CD11C33758E0E,98
target-candidate-00099,accepted,explicit_equation_tag,sga6.e00.eq.1-30bis,equation,e00,0,the-chern-homomorphism,1.30bis,1.30 bis,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,741,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,2732314A3A391F52C94377F30468E2A1B2B0A5D8B2B9CF0C1A791092769687DE,99
target-candidate-00100,accepted,structural_heading,sga6.e00.sec.4.occ2,subsection,e00,0,4,4,"4. The operations $\lambda^p(N,x)$",SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,745,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,D7D1D3E49A064291A775E69A796F8125E62B36FF00FA1E7ADA9256BF073EE451,100
target-candidate-00101,accepted,explicit_equation_tag,sga6.e00.eq.1-31,equation,e00,0,4,1.31,1.31,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,754,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,2F9DE7DBF985DE5301FD63301865E4DFEF611BF3C233A83D371DC2922D34F312,101
target-candidate-00102,accepted,explicit_equation_tag,sga6.e00.eq.1-32,equation,e00,0,4,1.32,1.32,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,758,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,305BB05484265B0E6E154C71DC8E5A0492D18323C537306553BDE4864E51DE4E,102
target-candidate-00103,accepted,semantic_named_bold_heading,sga6.e00.thm.1-4,thm,e00,0,4,1.4,Theorem 1.4.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,762,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,D98CC36904457D58A2F8CFED57AF986E27C97C03C4052B9C6112145FF1DE579D,103
target-candidate-00104,accepted,explicit_equation_tag,sga6.e00.eq.1-33,equation,e00,0,4,1.33,1.33,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,773,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,60DE9B481B8FE235E71387385EAF8E6DECAED7AA1DE87E7B1EEC017CEEFCFB6E,104
target-candidate-00105,accepted,semantic_named_bold_heading,sga6.e00.rem.unnamed.occ2,rem,e00,0,4,unnamed,Remarks.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,795,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,DC9FAD60A2D3C90820803EB945149586724D699A7D21AE78286B824453008854,105
target-candidate-00106,accepted,explicit_equation_tag,sga6.e00.eq.1-34,equation,e00,0,4,1.34,1.34,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,800,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,76234D1C523F98810733F6E8ACA49849A675B7ED31019DEE7B93D2CBB30DFBDE,106
target-candidate-00107,accepted,explicit_equation_tag,sga6.e00.eq.1-35,equation,e00,0,4,1.35,1.35,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,804,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,4BA387C3A519435291D9F98C3B281D4378CAF8D96AA3C217CC414BF59A750006,107
target-candidate-00108,accepted,explicit_equation_tag,sga6.e00.eq.1-36,equation,e00,0,4,1.36,1.36,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,814,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,606E1265D1707955BB1017728C69EA5AB518FE5D477663429E4B940B4AE1CDA2,108
target-candidate-00109,accepted,explicit_equation_tag,sga6.e00.eq.1-37,equation,e00,0,4,1.37,1.37,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,820,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,EA3AD0D0E5A25C6BCBFC1212A7489F38A22C0FF0298ED990C3E1DF527C69FEA5,109
target-candidate-00110,accepted,semantic_named_bold_heading,sga6.e00.prop.1-5,prop,e00,0,4,1.5,Proposition 1.5.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,825,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,B154F5B62AFD6D6EFE2FCDC74ECFF5DEE70EB338F070804A1B9EFAE5C9463DA4,110
target-candidate-00111,accepted,explicit_equation_tag,sga6.e00.eq.1-38,equation,e00,0,4,1.38,1.38,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,834,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,14070142A2490138237ABFA18908602293106AB139137A63313C0574A627F63D,111
target-candidate-00112,accepted,explicit_equation_tag,sga6.e00.eq.1-39,equation,e00,0,4,1.39,1.39,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,838,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,9DDCAE2928018CF25EC6079269E5C68F93ED739FF339E6B267BE44B3C44A2303,112
target-candidate-00113,accepted,explicit_equation_tag,sga6.e00.eq.1-40,equation,e00,0,4,1.40,1.40,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,843,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,56DB84125F01027238508C17B6F3135764C75F56B744E9ADBA2B130A87778A09,113
target-candidate-00114,accepted,structural_heading,sga6.e00.chapter-ii-classes-of-coherent-algebraic-sheaves.occ2,section,e00,0,chapter-ii-classes-of-coherent-algebraic,chapter-ii-classes-of-coherent-algebraic,Chapter II. Classes of coherent algebraic sheaves and Chern classes,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,848,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,E8B22D558BDD020EC2E1CEB9A158484D38E6DDB384CB190DA3B66BCCA22D3074,114
target-candidate-00115,accepted,structural_heading,sga6.e00.sec.1.occ3,subsection,e00,0,1,1,1. The theory of Chow,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,850,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,A769F4F4FBD51A79E09C125E293A1E70D688241DD3B37950D7DBE6BA7779F0DA,115
target-candidate-00116,accepted,semantic_named_bold_heading,sga6.e00.thm.2-1,thm,e00,0,1,2.1,Theorem 2.1.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,858,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,43A001C6657C67489D6965C4CA3A6B1EE1AB7616E081DBA4B75D6C380DE3EC79,116
target-candidate-00117,accepted,explicit_equation_tag,sga6.e00.eq.2-1.occ2,equation,e00,0,1,2.1,2.1,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,863,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,DA101FAF433B5164E5D97C772302010689F9031B4D92B17786B28F8FC1684ECB,117
target-candidate-00118,accepted,explicit_equation_tag,sga6.e00.eq.2-2,equation,e00,0,1,2.2,2.2,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,869,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,96C16F1C8AA6406AEB1E11DE4E316EEC9CAB90442B2DFAAA44F14BE163979D72,118
target-candidate-00119,accepted,explicit_equation_tag,sga6.e00.eq.2-3.occ2,equation,e00,0,1,2.3,2.3,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,878,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,35F38F070344A93661568D5ACC11D5267AFD4E48C4AD568416546FF016075BDF,119
target-candidate-00120,accepted,explicit_equation_tag,sga6.e00.eq.2-4.occ2,equation,e00,0,1,2.4,2.4,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,887,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,522941855EBA50F6DD0B2D8AFDDFC68FA9EFCB0708D6779A83A0D38BFD26EFCA,120
target-candidate-00121,accepted,explicit_equation_tag,sga6.e00.eq.2-5.occ2,equation,e00,0,1,2.5,2.5,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,891,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,DE81A97B55BFA6B7FF10C1BE1F3FC47B0583D5C1874C8EFBE44E93F0B6994C54,121
